Staff_ID,Last_Name,First_Name,Current_Team,Role,Primary_Group,Salary,Player_Development,Young_Player_Development,Motivation,Discipline,Play_Calling,Strength_Training,Conditioning,Intelligence,Scouting_Ability,Interviewing,Age,Retired,Years_on_Contract,Suitable_Head_Coach,Suitable_Offensive_Coordinator,Suitable_Defensive_Coordinator,Suitable_Assistant_Coach,Suitable_Strength_Coordinator
210,Shannon,Andres,99,None,Strength,0,0,0,0,0,0,73,38,61,0,0,40,0,0,0,0,0,0,54
211,Drake,Freddie,99,None,Secondary,0,63,42,59,77,24,0,0,87,59,80,56,0,0,61,0,47,53,0
212,Lincoln,Rondell,99,None,Quarterbacks,0,27,64,17,49,50,0,0,69,71,3,40,0,0,28,50,0,45,0
213,Benton,Maxwell,99,None,Defensive Linemen,0,51,62,50,27,36,0,0,23,59,52,32,0,0,45,0,47,51,0
214,Middleton,Mario,99,None,Defensive Linemen,0,16,47,26,23,27,0,0,45,72,58,58,0,0,28,0,37,38,0
215,Norton,Junior,99,None,Tight Ends,0,78,61,33,66,52,0,0,47,60,38,33,0,0,48,58,0,56,0
216,Kaplan,K.C.,99,None,Defensive Linemen,0,59,37,75,57,77,0,0,28,61,11,34,0,0,52,0,51,39,0
217,Poole,D.J.,99,None,Secondary,0,70,35,36,51,17,0,0,28,45,6,33,0,0,38,0,36,37,0
218,Waldron,Chris,99,None,Wide Receivers,0,4,24,69,17,53,0,0,52,6,53,41,0,0,35,21,0,21,0
219,Brothwell,David,99,None,Defensive Linemen,0,73,38,98,20,88,0,0,99,85,80,51,0,0,69,0,68,56,0
220,Bauer,Antonio,99,None,Strength,0,0,0,0,0,0,59,59,31,0,0,46,0,0,0,0,0,0,55
221,Villanueva,Austin,99,None,Defensive Linemen,0,65,14,42,13,51,0,0,77,23,57,45,0,0,38,0,37,33,0
222,Ligon,Andre,99,None,Secondary,0,63,64,64,62,71,0,0,54,64,72,34,0,0,61,0,63,60,0
223,Duffy,Arnie,99,None,Tight Ends,0,68,76,60,19,8,0,0,62,11,13,46,0,0,46,38,0,53,0
224,Reade,Bubba,99,None,Linebackers,0,14,71,14,19,54,0,0,71,67,63,35,0,0,26,0,50,51,0
225,Tierney,Marco,99,None,Running Backs,0,44,18,46,38,53,0,0,19,30,17,56,0,0,32,31,0,24,0
226,McCants,Cornelius,99,None,Running Backs,0,66,3,18,14,10,0,0,62,63,49,33,0,0,30,33,0,29,0
227,Crane,Peyton,99,None,Tight Ends,0,38,36,29,45,64,0,0,48,72,69,33,0,0,36,50,0,41,0
228,Scott,Orlando,99,None,Linebackers,0,64,72,45,40,39,0,0,58,34,19,42,0,0,45,0,48,55,0
229,Gilmore,Conner,99,None,Strength,0,0,0,0,0,0,75,69,34,0,0,39,0,0,0,0,0,0,68
230,Masters,Samuel,99,None,Linebackers,0,43,45,97,80,78,0,0,57,82,83,52,0,0,70,0,60,52,0
231,Williford,Corbin,99,None,Offensive Linemen,0,11,57,57,21,25,0,0,65,15,14,39,0,0,33,25,0,33,0
232,Glover,Vincent,99,None,Offensive Linemen,0,65,55,51,32,83,0,0,34,17,47,57,0,0,46,51,0,47,0
233,Carr,Aidan,99,None,Offensive Linemen,0,17,70,28,69,57,0,0,30,47,39,58,0,0,35,43,0,44,0
234,Jewett,Myles,99,None,Linebackers,0,69,54,81,66,36,0,0,59,71,65,54,0,0,65,0,54,58,0
235,Ackerman,Bob,99,None,Offensive Linemen,0,55,43,16,29,3,0,0,62,78,25,32,0,0,32,41,0,43,0
236,Oliver,Joe,99,None,Strength,0,0,0,0,0,0,69,48,73,0,0,36,0,0,0,0,0,0,58
237,Fairfield,Raul,99,None,Tight Ends,0,34,28,25,84,44,0,0,15,18,72,54,0,0,37,29,0,30,0
238,Bonnette,Alexander,99,None,Wide Receivers,0,50,47,75,60,67,0,0,21,52,67,34,0,0,59,50,0,48,0
239,Corbett,Owen,99,None,Tight Ends,0,4,68,68,49,23,0,0,69,34,62,35,0,0,47,34,0,46,0
240,Roesler,Damien,99,None,Defensive Linemen,0,56,11,60,63,38,0,0,77,6,32,33,0,0,47,0,26,25,0
241,Consulo,Frederick,99,None,Defensive Linemen,0,76,76,38,34,67,0,0,28,47,61,35,0,0,49,0,63,63,0
242,Brown,Christopher,99,None,Running Backs,0,31,40,40,38,30,0,0,29,34,75,52,0,0,39,33,0,38,0
243,Howe,Brenden,99,None,Linebackers,0,16,15,59,59,32,0,0,24,46,13,39,0,0,34,0,23,17,0
244,Shields,Wayne,99,None,Strength,0,0,0,0,0,0,64,42,64,0,0,58,0,0,0,0,0,0,52
245,Borders,Dave,99,None,Offensive Linemen,0,78,25,22,22,17,0,0,53,26,67,55,0,0,38,35,0,41,0
246,Boyer,Noah,99,None,Quarterbacks,0,53,5,54,32,62,0,0,37,55,28,49,0,0,38,40,0,24,0
247,Holliday,Santiago,99,None,Strength,0,0,0,0,0,0,56,79,58,0,0,42,0,0,0,0,0,0,66
248,Lyons,Dan,99,None,Wide Receivers,0,30,79,76,39,39,0,0,35,30,75,49,0,0,55,43,0,57,0
249,Flockhart,Tucker,99,None,Running Backs,0,42,78,77,54,51,0,0,78,75,49,40,0,0,61,59,0,62,0
250,Tyler,Burt,99,None,Running Backs,0,69,46,78,30,23,0,0,62,21,36,40,0,0,54,37,0,46,0
251,O'Neill,Earl,99,None,Strength,0,0,0,0,0,0,53,31,98,0,0,50,0,0,0,0,0,0,44
252,Rivers,Michael,99,None,Strength,0,0,0,0,0,0,32,44,62,0,0,45,0,0,0,0,0,0,39
253,Dolfinger,Artie,99,None,Tight Ends,0,1,64,29,6,23,0,0,54,9,58,46,0,0,24,25,0,37,0
254,Hodges,Roosevelt,99,None,Tight Ends,0,59,43,43,16,56,0,0,35,39,46,45,0,0,38,46,0,41,0
255,Alston,Roosevelt,99,None,Strength,0,0,0,0,0,0,38,68,70,0,0,56,0,0,0,0,0,0,53
256,Bonk,Isaac,99,None,Strength,0,0,0,0,0,0,57,87,57,0,0,51,0,0,0,0,0,0,70
257,Chatterley,Colin,99,None,Strength,0,0,0,0,0,0,46,42,22,0,0,44,0,0,0,0,0,0,41
258,Donovan,Edward,99,None,Strength,0,0,0,0,0,0,62,56,2,0,0,34,0,0,0,0,0,0,54
259,Clark,J.B.,99,None,Secondary,0,47,57,23,52,64,0,0,63,62,26,34,0,0,36,0,53,48,0
260,Paukschus,Ryan,99,None,Defensive Linemen,0,69,65,14,62,37,0,0,62,60,41,44,0,0,41,0,55,57,0
261,Castanie,Alvin,99,None,Linebackers,0,71,77,4,31,68,0,0,40,56,60,33,0,0,37,0,65,62,0
262,Dodds,Zachery,99,None,Strength,0,0,0,0,0,0,63,44,89,0,0,50,0,0,0,0,0,0,54
