Category,Team/All_Teams,Place,Player,Record,Team,Year
Pass Attempts,7,0,648,549,7,2016
Pass Attempts,7,1,648,540,7,2014
Pass Attempts,7,2,648,480,7,2015
Pass Attempts,7,3,4020,37,7,2016
Pass Attempts,7,4,3252,29,7,2015
Pass Attempts,7,5,174,24,7,2014
Pass Attempts,7,6,1903,23,7,2015
Pass Completions,7,0,648,323,7,2016
Pass Completions,7,1,648,304,7,2014
Pass Completions,7,2,648,259,7,2015
Pass Completions,7,3,4020,20,7,2016
Pass Completions,7,4,3252,14,7,2015
Pass Completions,7,5,174,10,7,2014
Pass Completions,7,6,1903,8,7,2015
Completion Percentage,7,0,648,588,7,2016
Completion Percentage,7,1,648,563,7,2014
Completion Percentage,7,2,648,540,7,2015
Passing Yards,7,0,648,3338,7,2016
Passing Yards,7,1,648,3172,7,2014
Passing Yards,7,2,648,2718,7,2015
Passing Yards,7,3,4020,163,7,2016
Passing Yards,7,4,3252,128,7,2015
Passing Yards,7,5,174,77,7,2014
Passing Yards,7,6,1903,55,7,2015
Yards per Pass Attempt,7,0,648,608,7,2016
Yards per Pass Attempt,7,1,648,587,7,2014
Yards per Pass Attempt,7,2,648,566,7,2015
Passing Touchdowns,7,0,648,18,7,2016
Passing Touchdowns,7,1,648,13,7,2014
Passing Touchdowns,7,2,648,11,7,2015
Passing Touchdowns,7,3,3252,1,7,2015
Passing Touchdowns,7,4,4020,1,7,2016
Times Sacked,7,0,648,54,7,2016
Times Sacked,7,1,648,40,7,2014
Times Sacked,7,2,648,40,7,2015
Times Sacked,7,3,4020,5,7,2016
Times Sacked,7,4,174,3,7,2014
Times Sacked,7,5,3252,3,7,2015
300 Yards Passing,7,0,648,1,7,2016
Rushing Attempts,7,0,1604,194,7,2016
Rushing Attempts,7,1,1829,191,7,2014
Rushing Attempts,7,2,947,173,7,2015
Rushing Attempts,7,3,1604,142,7,2015
Rushing Attempts,7,4,395,100,7,2016
Rushing Attempts,7,5,648,89,7,2014
Rushing Attempts,7,6,648,78,7,2016
Rushing Attempts,7,7,2456,74,7,2014
Rushing Attempts,7,8,648,74,7,2015
Rushing Attempts,7,9,1449,58,7,2014
Rushing Attempts,7,10,284,4,7,2014
Rushing Attempts,7,11,513,4,7,2016
Rushing Attempts,7,12,174,3,7,2014
Rushing Attempts,7,13,1044,3,7,2014
Rushing Attempts,7,14,3252,3,7,2015
Rushing Attempts,7,15,1903,2,7,2015
Rushing Attempts,7,16,1135,1,7,2014
Rushing Attempts,7,17,2590,1,7,2014
Rushing Attempts,7,18,720,1,7,2015
Rushing Attempts,7,19,557,1,7,2016
Rushing Attempts,7,20,720,1,7,2016
Rushing Yards,7,0,1829,772,7,2014
Rushing Yards,7,1,1604,694,7,2016
Rushing Yards,7,2,947,683,7,2015
Rushing Yards,7,3,648,552,7,2016
Rushing Yards,7,4,648,548,7,2014
Rushing Yards,7,5,1604,540,7,2015
Rushing Yards,7,6,648,489,7,2015
Rushing Yards,7,7,395,297,7,2016
Rushing Yards,7,8,2456,252,7,2014
Rushing Yards,7,9,1449,209,7,2014
Rushing Yards,7,10,1903,27,7,2015
Rushing Yards,7,11,1044,18,7,2014
Rushing Yards,7,12,3252,16,7,2015
Rushing Yards,7,13,284,9,7,2014
Rushing Yards,7,14,174,7,7,2014
Rushing Yards,7,15,513,7,7,2016
Rushing Yards,7,16,1135,5,7,2014
Rushing Yards,7,17,720,5,7,2016
Rushing Yards,7,18,2590,1,7,2014
Yards per Carry,7,0,1829,404,7,2014
Yards per Carry,7,1,947,395,7,2015
Yards per Carry,7,2,1604,380,7,2015
Yards per Carry,7,3,1604,358,7,2016
Rushing Touchdowns,7,0,1829,5,7,2014
Rushing Touchdowns,7,1,2456,4,7,2014
Rushing Touchdowns,7,2,947,4,7,2015
Rushing Touchdowns,7,3,1604,4,7,2015
Rushing Touchdowns,7,4,648,3,7,2016
Rushing Touchdowns,7,5,1604,2,7,2016
Rushing Touchdowns,7,6,648,1,7,2014
Rushing Touchdowns,7,7,648,1,7,2015
Rushing Touchdowns,7,8,395,1,7,2016
100 Yards Rushing,7,0,1449,1,7,2014
100 Yards Rushing,7,1,1829,1,7,2014
100 Yards Rushing,7,2,1604,1,7,2016
Receptions,7,0,284,71,7,2014
Receptions,7,1,557,69,7,2014
Receptions,7,2,1604,66,7,2016
Receptions,7,3,557,56,7,2016
Receptions,7,4,284,55,7,2016
Receptions,7,5,747,51,7,2016
Receptions,7,6,557,48,7,2015
Receptions,7,7,284,46,7,2015
Receptions,7,8,1604,40,7,2015
Receptions,7,9,2566,39,7,2014
Receptions,7,10,747,39,7,2015
Receptions,7,11,1216,31,7,2016
Receptions,7,12,4217,31,7,2016
Receptions,7,13,2634,29,7,2015
Receptions,7,14,245,27,7,2014
Receptions,7,15,1135,27,7,2014
Receptions,7,16,2628,24,7,2015
Receptions,7,17,245,22,7,2015
Receptions,7,18,395,19,7,2016
Receptions,7,19,2456,18,7,2014
Receptions,7,20,2024,17,7,2014
Receptions,7,21,947,17,7,2015
Receptions,7,22,1829,13,7,2014
Receptions,7,23,513,12,7,2016
Receptions,7,24,747,11,7,2014
Receptions,7,25,750,8,7,2016
Receptions,7,26,1449,7,7,2014
Receptions,7,27,2590,7,7,2014
Receptions,7,28,720,7,7,2015
Receptions,7,29,3397,7,7,2016
Receptions,7,30,1200,5,7,2014
Receptions,7,31,2013,5,7,2015
Receptions,7,32,928,4,7,2015
Receptions,7,33,4264,4,7,2016
Receptions,7,34,1698,3,7,2016
Receptions,7,35,207,1,7,2014
Receptions,7,36,1044,1,7,2014
Receptions,7,37,1973,1,7,2014
Receiving Yards,7,0,557,985,7,2014
Receiving Yards,7,1,284,754,7,2014
Receiving Yards,7,2,747,657,7,2016
Receiving Yards,7,3,284,655,7,2016
Receiving Yards,7,4,557,605,7,2016
Receiving Yards,7,5,557,559,7,2015
Receiving Yards,7,6,1604,481,7,2016
Receiving Yards,7,7,284,480,7,2015
Receiving Yards,7,8,747,477,7,2015
Receiving Yards,7,9,2566,396,7,2014
Receiving Yards,7,10,1216,342,7,2016
Receiving Yards,7,11,4217,339,7,2016
Receiving Yards,7,12,2628,324,7,2015
Receiving Yards,7,13,1135,318,7,2014
Receiving Yards,7,14,2634,280,7,2015
Receiving Yards,7,15,245,226,7,2015
Receiving Yards,7,16,1604,222,7,2015
Receiving Yards,7,17,245,201,7,2014
Receiving Yards,7,18,947,191,7,2015
Receiving Yards,7,19,2024,146,7,2014
Receiving Yards,7,20,747,116,7,2014
Receiving Yards,7,21,2456,112,7,2014
Receiving Yards,7,22,750,104,7,2016
Receiving Yards,7,23,395,95,7,2016
Receiving Yards,7,24,1829,83,7,2014
Receiving Yards,7,25,3397,77,7,2016
Receiving Yards,7,26,720,68,7,2015
Receiving Yards,7,27,513,67,7,2016
Receiving Yards,7,28,2013,55,7,2015
Receiving Yards,7,29,1200,47,7,2014
Receiving Yards,7,30,1698,40,7,2016
Receiving Yards,7,31,4264,39,7,2016
Receiving Yards,7,32,1449,35,7,2014
Receiving Yards,7,33,2590,31,7,2014
Receiving Yards,7,34,928,19,7,2015
Receiving Yards,7,35,207,11,7,2014
Receiving Yards,7,36,1973,8,7,2014
Receiving Yards,7,37,1044,6,7,2014
Yards per Reception,7,0,557,1428,7,2014
Yards per Reception,7,1,747,1288,7,2016
Yards per Reception,7,2,747,1223,7,2015
Yards per Reception,7,3,284,1191,7,2016
Yards per Reception,7,4,557,1165,7,2015
Yards per Reception,7,5,557,1080,7,2016
Yards per Reception,7,6,284,1062,7,2014
Yards per Reception,7,7,284,1043,7,2015
Yards per Reception,7,8,2566,1015,7,2014
Yards per Reception,7,9,1604,729,7,2016
Yards per Reception,7,10,1604,555,7,2015
Receiving Touchdowns,7,0,284,7,7,2014
Receiving Touchdowns,7,1,1604,6,7,2016
Receiving Touchdowns,7,2,557,5,7,2016
Receiving Touchdowns,7,3,284,4,7,2016
Receiving Touchdowns,7,4,557,3,7,2015
Receiving Touchdowns,7,5,2634,3,7,2015
Receiving Touchdowns,7,6,557,2,7,2014
Receiving Touchdowns,7,7,1135,2,7,2014
Receiving Touchdowns,7,8,245,2,7,2015
Receiving Touchdowns,7,9,4217,2,7,2016
Receiving Touchdowns,7,10,1449,1,7,2014
Receiving Touchdowns,7,11,2024,1,7,2014
Receiving Touchdowns,7,12,284,1,7,2015
Receiving Touchdowns,7,13,747,1,7,2015
Receiving Touchdowns,7,14,1604,1,7,2015
Receiving Touchdowns,7,15,2628,1,7,2015
Receiving Touchdowns,7,16,747,1,7,2016
Receiving Touchdowns,7,17,1216,1,7,2016
Targeted Passes,7,0,557,128,7,2014
Targeted Passes,7,1,284,127,7,2014
Targeted Passes,7,2,557,117,7,2016
Targeted Passes,7,3,284,98,7,2016
Targeted Passes,7,4,557,95,7,2015
Targeted Passes,7,5,1604,86,7,2016
Targeted Passes,7,6,284,85,7,2015
Targeted Passes,7,7,2566,81,7,2014
Targeted Passes,7,8,747,74,7,2016
Targeted Passes,7,9,1604,70,7,2015
Targeted Passes,7,10,2634,68,7,2015
Targeted Passes,7,11,747,63,7,2015
Targeted Passes,7,12,1216,62,7,2016
Targeted Passes,7,13,4217,54,7,2016
Targeted Passes,7,14,2628,52,7,2015
Targeted Passes,7,15,1135,51,7,2014
Targeted Passes,7,16,245,36,7,2014
Targeted Passes,7,17,2024,32,7,2014
Targeted Passes,7,18,245,31,7,2015
Targeted Passes,7,19,395,28,7,2016
Targeted Passes,7,20,1829,26,7,2014
Targeted Passes,7,21,2456,26,7,2014
Targeted Passes,7,22,928,23,7,2015
Targeted Passes,7,23,947,22,7,2015
Targeted Passes,7,24,750,19,7,2016
Targeted Passes,7,25,3397,17,7,2016
Targeted Passes,7,26,513,16,7,2016
Targeted Passes,7,27,747,15,7,2014
Targeted Passes,7,28,2590,14,7,2014
Targeted Passes,7,29,720,14,7,2015
Targeted Passes,7,30,1200,9,7,2014
Targeted Passes,7,31,1449,9,7,2014
Targeted Passes,7,32,4264,9,7,2016
Targeted Passes,7,33,2013,7,7,2015
Targeted Passes,7,34,1698,6,7,2016
Targeted Passes,7,35,207,4,7,2014
Targeted Passes,7,36,1044,2,7,2014
Targeted Passes,7,37,3464,2,7,2015
Targeted Passes,7,38,1973,1,7,2014
Passes Dropped,7,0,557,10,7,2014
Passes Dropped,7,1,557,10,7,2015
Passes Dropped,7,2,284,9,7,2014
Passes Dropped,7,3,2634,9,7,2015
Passes Dropped,7,4,557,9,7,2016
Passes Dropped,7,5,1604,6,7,2015
Passes Dropped,7,6,1135,5,7,2014
Passes Dropped,7,7,284,5,7,2016
Passes Dropped,7,8,4217,5,7,2016
Passes Dropped,7,9,1829,4,7,2014
Passes Dropped,7,10,2566,4,7,2014
Passes Dropped,7,11,1216,4,7,2016
Passes Dropped,7,12,245,3,7,2014
Passes Dropped,7,13,2024,3,7,2014
Passes Dropped,7,14,245,3,7,2015
Passes Dropped,7,15,284,3,7,2015
Passes Dropped,7,16,2628,3,7,2015
Passes Dropped,7,17,928,2,7,2015
Passes Dropped,7,18,4264,2,7,2016
Passes Dropped,7,19,1200,1,7,2014
Passes Dropped,7,20,2456,1,7,2014
Passes Dropped,7,21,720,1,7,2015
Passes Dropped,7,22,747,1,7,2015
Passes Dropped,7,23,947,1,7,2015
Passes Dropped,7,24,747,1,7,2016
Passes Dropped,7,25,750,1,7,2016
Passes Dropped,7,26,3397,1,7,2016
100 Yards Receiving,7,0,245,1,7,2014
100 Yards Receiving,7,1,284,1,7,2014
100 Yards Receiving,7,2,557,1,7,2014
100 Yards Receiving,7,3,245,1,7,2015
100 Yards Receiving,7,4,557,1,7,2015
100 Yards Receiving,7,5,284,1,7,2016
100 Yards Receiving,7,6,747,1,7,2016
Interceptions,7,0,1115,5,7,2016
Interceptions,7,1,221,4,7,2014
Interceptions,7,2,1528,3,7,2015
Interceptions,7,3,999,3,7,2016
Interceptions,7,4,31,2,7,2014
Interceptions,7,5,580,2,7,2014
Interceptions,7,6,1115,2,7,2014
Interceptions,7,7,1128,2,7,2014
Interceptions,7,8,1528,2,7,2014
Interceptions,7,9,1597,2,7,2015
Interceptions,7,10,1128,2,7,2016
Interceptions,7,11,1597,2,7,2016
Interceptions,7,12,3859,2,7,2016
Interceptions,7,13,59,1,7,2014
Interceptions,7,14,230,1,7,2015
Interceptions,7,15,316,1,7,2015
Interceptions,7,16,1115,1,7,2015
Interceptions,7,17,1128,1,7,2015
Interceptions,7,18,1195,1,7,2015
Interceptions,7,19,1195,1,7,2016
Interceptions,7,20,2185,1,7,2016
Interceptions,7,21,4750,1,7,2016
Pass Defense Percentage,7,0,1528,816,7,2014
Pass Defense Percentage,7,1,1528,816,7,2015
Pass Defense Percentage,7,2,1115,803,7,2016
Pass Defense Percentage,7,3,251,802,7,2014
Pass Defense Percentage,7,4,1115,797,7,2015
Pass Defense Percentage,7,5,221,787,7,2014
Pass Defense Percentage,7,6,912,777,7,2014
Pass Defense Percentage,7,7,3158,777,7,2016
Pass Defense Percentage,7,8,1597,774,7,2016
Pass Defense Percentage,7,9,999,770,7,2016
Pass Defense Percentage,7,10,316,766,7,2015
Pass Defense Percentage,7,11,3158,766,7,2015
Pass Defense Percentage,7,12,1115,762,7,2014
Pass Defense Percentage,7,13,1195,761,7,2015
Pass Defense Percentage,7,14,1195,756,7,2016
Pass Defense Percentage,7,15,3122,753,7,2016
Pass Defense Percentage,7,16,1440,750,7,2016
Pass Defense Percentage,7,17,1195,723,7,2014
Pass Defense Percentage,7,18,1597,713,7,2015
Tackles,7,0,1128,159,7,2015
Tackles,7,1,1128,132,7,2014
Tackles,7,2,999,115,7,2016
Tackles,7,3,1528,104,7,2014
Tackles,7,4,59,79,7,2014
Tackles,7,5,1597,79,7,2015
Tackles,7,6,1128,74,7,2016
Tackles,7,7,316,73,7,2015
Tackles,7,8,221,71,7,2014
Tackles,7,9,1195,63,7,2016
Tackles,7,10,3158,61,7,2015
Tackles,7,11,584,57,7,2015
Tackles,7,12,1195,56,7,2015
Tackles,7,13,3859,55,7,2016
Tackles,7,14,1115,52,7,2016
Tackles,7,15,912,51,7,2014
Tackles,7,16,584,50,7,2014
Tackles,7,17,1528,50,7,2015
Tackles,7,18,584,50,7,2016
Tackles,7,19,3158,48,7,2016
Tackles,7,20,435,46,7,2014
Tackles,7,21,251,43,7,2014
Tackles,7,22,1597,43,7,2016
Tackles,7,23,1796,43,7,2016
Tackles,7,24,3014,42,7,2015
Tackles,7,25,487,42,7,2016
Tackles,7,26,2294,40,7,2016
Tackles,7,27,1115,39,7,2014
Tackles,7,28,1115,36,7,2015
Tackles,7,29,1440,35,7,2016
Tackles,7,30,171,32,7,2014
Tackles,7,31,319,32,7,2014
Tackles,7,32,171,32,7,2015
Tackles,7,33,1195,31,7,2014
Tackles,7,34,2949,30,7,2014
Tackles,7,35,435,30,7,2015
Tackles,7,36,2929,30,7,2016
Tackles,7,37,580,28,7,2014
Tackles,7,38,1493,28,7,2015
Tackles,7,39,3792,28,7,2015
Tackles,7,40,3122,28,7,2016
Tackles,7,41,1185,26,7,2015
Tackles,7,42,2958,24,7,2015
Tackles,7,43,3859,24,7,2015
Tackles,7,44,1149,23,7,2016
Tackles,7,45,230,21,7,2015
Tackles,7,46,1695,20,7,2015
Tackles,7,47,31,19,7,2014
Tackles,7,48,2185,19,7,2016
Tackles,7,49,423,17,7,2014
Tackles,7,50,1531,15,7,2016
Tackles,7,51,30,14,7,2014
Tackles,7,52,1228,13,7,2015
Tackles,7,53,1695,13,7,2016
Tackles,7,54,3844,11,7,2016
Tackles,7,55,497,10,7,2015
Tackles,7,56,3152,8,7,2015
Tackles,7,57,3703,7,7,2016
Tackles,7,58,4750,7,7,2016
Tackles,7,59,1680,6,7,2014
Tackles,7,60,106,5,7,2014
Tackles,7,61,284,5,7,2015
Tackles,7,62,747,5,7,2015
Tackles,7,63,284,4,7,2014
Tackles,7,64,497,3,7,2014
Tackles,7,65,557,3,7,2016
Tackles,7,66,1216,3,7,2016
Tackles,7,67,2299,3,7,2016
Tackles,7,68,2951,3,7,2016
Tackles,7,69,4217,3,7,2016
Tackles,7,70,557,2,7,2014
Tackles,7,71,1228,2,7,2014
Tackles,7,72,2566,2,7,2014
Tackles,7,73,648,2,7,2015
Tackles,7,74,2634,2,7,2015
Tackles,7,75,3132,2,7,2015
Tackles,7,76,284,2,7,2016
Tackles,7,77,747,2,7,2016
Tackles,7,78,3397,2,7,2016
Tackles,7,79,3792,2,7,2016
Tackles,7,80,660,1,7,2014
Tackles,7,81,1200,1,7,2014
Tackles,7,82,2024,1,7,2014
Tackles,7,83,2456,1,7,2014
Tackles,7,84,234,1,7,2015
Tackles,7,85,557,1,7,2015
Tackles,7,86,928,1,7,2015
Tackles,7,87,1604,1,7,2015
Tackles,7,88,1903,1,7,2015
Tackles,7,89,378,1,7,2016
Tackles,7,90,648,1,7,2016
Tackles,7,91,660,1,7,2016
Assists,7,0,1128,40,7,2015
Assists,7,1,999,38,7,2016
Assists,7,2,1128,36,7,2014
Assists,7,3,584,30,7,2014
Assists,7,4,3158,30,7,2015
Assists,7,5,1528,27,7,2014
Assists,7,6,1597,25,7,2015
Assists,7,7,316,24,7,2015
Assists,7,8,1528,24,7,2015
Assists,7,9,221,23,7,2014
Assists,7,10,59,22,7,2014
Assists,7,11,171,22,7,2014
Assists,7,12,3859,21,7,2016
Assists,7,13,251,20,7,2014
Assists,7,14,584,20,7,2015
Assists,7,15,487,20,7,2016
Assists,7,16,435,19,7,2015
Assists,7,17,1128,19,7,2016
Assists,7,18,912,18,7,2014
Assists,7,19,1493,18,7,2015
Assists,7,20,1597,18,7,2016
Assists,7,21,584,17,7,2016
Assists,7,22,171,16,7,2015
Assists,7,23,435,15,7,2014
Assists,7,24,3014,14,7,2015
Assists,7,25,1195,14,7,2016
Assists,7,26,1195,13,7,2014
Assists,7,27,3158,13,7,2016
Assists,7,28,1115,12,7,2014
Assists,7,29,2929,12,7,2016
Assists,7,30,3859,11,7,2015
Assists,7,31,1149,11,7,2016
Assists,7,32,1115,10,7,2015
Assists,7,33,1195,10,7,2015
Assists,7,34,1695,10,7,2015
Assists,7,35,1531,10,7,2016
Assists,7,36,1796,9,7,2016
Assists,7,37,319,8,7,2014
Assists,7,38,497,8,7,2014
Assists,7,39,2958,8,7,2015
Assists,7,40,3792,8,7,2015
Assists,7,41,1115,8,7,2016
Assists,7,42,2185,8,7,2016
Assists,7,43,2294,8,7,2016
Assists,7,44,3122,8,7,2016
Assists,7,45,1228,7,7,2015
Assists,7,46,1440,7,7,2016
Assists,7,47,230,6,7,2015
Assists,7,48,30,5,7,2014
Assists,7,49,31,5,7,2014
Assists,7,50,580,5,7,2014
Assists,7,51,2949,5,7,2014
Assists,7,52,497,5,7,2015
Assists,7,53,4750,5,7,2016
Assists,7,54,1185,4,7,2015
Assists,7,55,1695,4,7,2016
Assists,7,56,1680,3,7,2014
Assists,7,57,3152,3,7,2015
Assists,7,58,2951,3,7,2016
Assists,7,59,106,2,7,2014
Assists,7,60,423,2,7,2014
Assists,7,61,1228,1,7,2014
Assists,7,62,3132,1,7,2015
Assists,7,63,2299,1,7,2016
Assists,7,64,3703,1,7,2016
Assists,7,65,3792,1,7,2016
Sacks,7,0,584,120,7,2014
Sacks,7,1,1796,110,7,2016
Sacks,7,2,435,95,7,2014
Sacks,7,3,584,95,7,2015
Sacks,7,4,584,75,7,2016
Sacks,7,5,435,55,7,2015
Sacks,7,6,1128,55,7,2015
Sacks,7,7,1531,55,7,2016
Sacks,7,8,171,40,7,2014
Sacks,7,9,1149,35,7,2016
Sacks,7,10,319,30,7,2014
Sacks,7,11,2949,30,7,2014
Sacks,7,12,171,30,7,2015
Sacks,7,13,999,30,7,2016
Sacks,7,14,487,25,7,2016
Sacks,7,15,2929,25,7,2016
Sacks,7,16,1680,20,7,2014
Sacks,7,17,316,20,7,2015
Sacks,7,18,3703,20,7,2016
Sacks,7,19,3859,20,7,2016
Sacks,7,20,912,15,7,2014
Sacks,7,21,1493,15,7,2015
Sacks,7,22,1695,15,7,2015
Sacks,7,23,1695,15,7,2016
Sacks,7,24,2185,15,7,2016
Sacks,7,25,31,10,7,2014
Sacks,7,26,59,10,7,2014
Sacks,7,27,251,10,7,2014
Sacks,7,28,497,10,7,2014
Sacks,7,29,1228,10,7,2014
Sacks,7,30,1195,10,7,2015
Sacks,7,31,1597,10,7,2015
Sacks,7,32,2958,10,7,2015
Sacks,7,33,3014,10,7,2015
Sacks,7,34,3859,10,7,2015
Sacks,7,35,2294,10,7,2016
Sacks,7,36,2951,10,7,2016
Sacks,7,37,3122,10,7,2016
Sacks,7,38,1115,5,7,2015
Sacks,7,39,1128,5,7,2016
Sacks,7,40,1195,5,7,2016
Sacks,7,41,3158,5,7,2016
Hurries,7,0,1796,27,7,2016
Hurries,7,1,435,21,7,2014
Hurries,7,2,171,16,7,2014
Hurries,7,3,584,16,7,2016
Hurries,7,4,584,12,7,2014
Hurries,7,5,171,12,7,2015
Hurries,7,6,319,9,7,2014
Hurries,7,7,584,9,7,2015
Hurries,7,8,435,7,7,2015
Hurries,7,9,1149,6,7,2016
Hurries,7,10,1493,5,7,2015
Hurries,7,11,2929,5,7,2016
Hurries,7,12,1128,4,7,2016
Hurries,7,13,1531,4,7,2016
Hurries,7,14,1128,3,7,2015
Hurries,7,15,1695,3,7,2015
Hurries,7,16,2185,3,7,2016
Hurries,7,17,497,2,7,2014
Hurries,7,18,2958,2,7,2015
Hurries,7,19,3158,2,7,2015
Hurries,7,20,3859,2,7,2016
Hurries,7,21,221,1,7,2014
Hurries,7,22,1128,1,7,2014
Hurries,7,23,1528,1,7,2014
Hurries,7,24,316,1,7,2015
Hurries,7,25,3859,1,7,2015
Hurries,7,26,487,1,7,2016
Hurries,7,27,999,1,7,2016
Hurries,7,28,1695,1,7,2016
Hurries,7,29,3158,1,7,2016
Hurries,7,30,3703,1,7,2016
Blocked Passes,7,0,435,8,7,2014
Blocked Passes,7,1,1796,7,7,2016
Blocked Passes,7,2,584,6,7,2016
Blocked Passes,7,3,171,5,7,2014
Blocked Passes,7,4,171,5,7,2015
Blocked Passes,7,5,584,4,7,2015
Blocked Passes,7,6,1149,3,7,2016
Blocked Passes,7,7,2949,2,7,2014
Blocked Passes,7,8,435,2,7,2015
Blocked Passes,7,9,1531,2,7,2016
Blocked Passes,7,10,2185,2,7,2016
Blocked Passes,7,11,497,1,7,2014
Blocked Passes,7,12,584,1,7,2014
Blocked Passes,7,13,1128,1,7,2014
Blocked Passes,7,14,1680,1,7,2014
Blocked Passes,7,15,1695,1,7,2015
Blocked Passes,7,16,1128,1,7,2016
Blocked Passes,7,17,2929,1,7,2016
Blocked Passes,7,18,3158,1,7,2016
Blocked Passes,7,19,3703,1,7,2016
Field Goals,7,0,545,34,7,2014
Field Goals,7,1,3640,25,7,2016
Field Goals,7,2,22,23,7,2015
Key Run Blocks,7,0,128,26,7,2014
Key Run Blocks,7,1,259,24,7,2014
Key Run Blocks,7,2,234,22,7,2015
Key Run Blocks,7,3,1530,22,7,2015
Key Run Blocks,7,4,234,20,7,2014
Key Run Blocks,7,5,128,20,7,2015
Key Run Blocks,7,6,259,17,7,2016
Key Run Blocks,7,7,1530,16,7,2014
Key Run Blocks,7,8,1530,16,7,2016
Key Run Blocks,7,9,128,15,7,2016
Key Run Blocks,7,10,234,15,7,2016
Key Run Blocks,7,11,259,12,7,2015
Key Run Blocks,7,12,2783,12,7,2015
Key Run Blocks,7,13,660,11,7,2014
Key Run Blocks,7,14,245,8,7,2015
Key Run Blocks,7,15,245,6,7,2014
Key Run Blocks,7,16,747,6,7,2016
Key Run Blocks,7,17,513,5,7,2016
Key Run Blocks,7,18,660,5,7,2016
Key Run Blocks,7,19,747,4,7,2015
Key Run Blocks,7,20,1483,3,7,2014
Key Run Blocks,7,21,2660,3,7,2014
Key Run Blocks,7,22,660,3,7,2015
Key Run Blocks,7,23,924,3,7,2016
Key Run Blocks,7,24,2660,3,7,2016
Key Run Blocks,7,25,2783,3,7,2016
Key Run Blocks,7,26,1200,1,7,2014
Key Run Blocks,7,27,2024,1,7,2014
Key Run Blocks,7,28,2783,1,7,2014
Key Run Blocks,7,29,720,1,7,2015
Key Run Blocks,7,30,1130,1,7,2015
Key Run Blocks,7,31,1197,1,7,2015
Key Run Blocks,7,32,2013,1,7,2015
Key Run Opportunities,7,0,128,75,7,2014
Key Run Opportunities,7,1,1530,73,7,2016
Key Run Opportunities,7,2,234,71,7,2015
Key Run Opportunities,7,3,259,66,7,2014
Key Run Opportunities,7,4,1530,60,7,2015
Key Run Opportunities,7,5,259,59,7,2016
Key Run Opportunities,7,6,1530,58,7,2014
Key Run Opportunities,7,7,128,53,7,2015
Key Run Opportunities,7,8,234,51,7,2016
Key Run Opportunities,7,9,234,49,7,2014
Key Run Opportunities,7,10,128,46,7,2016
Key Run Opportunities,7,11,2783,45,7,2015
Key Run Opportunities,7,12,660,32,7,2014
Key Run Opportunities,7,13,660,28,7,2016
Key Run Opportunities,7,14,259,25,7,2015
Key Run Opportunities,7,15,245,22,7,2014
Key Run Opportunities,7,16,245,18,7,2015
Key Run Opportunities,7,17,2660,17,7,2014
Key Run Opportunities,7,18,660,13,7,2015
Key Run Opportunities,7,19,1197,13,7,2015
Key Run Opportunities,7,20,747,12,7,2015
Key Run Opportunities,7,21,1483,11,7,2014
Key Run Opportunities,7,22,513,11,7,2016
Key Run Opportunities,7,23,747,11,7,2016
Key Run Opportunities,7,24,1130,7,7,2015
Key Run Opportunities,7,25,924,6,7,2016
Key Run Opportunities,7,26,2660,6,7,2016
Key Run Opportunities,7,27,2024,5,7,2014
Key Run Opportunities,7,28,2783,4,7,2016
Key Run Opportunities,7,29,4406,3,7,2016
Key Run Opportunities,7,30,2783,2,7,2014
Key Run Opportunities,7,31,750,2,7,2016
Key Run Opportunities,7,32,207,1,7,2014
Key Run Opportunities,7,33,747,1,7,2014
Key Run Opportunities,7,34,1200,1,7,2014
Key Run Opportunities,7,35,720,1,7,2015
Key Run Opportunities,7,36,2013,1,7,2015
Pancake Blocks,7,0,234,4,7,2014
Pancake Blocks,7,1,128,2,7,2014
Pancake Blocks,7,2,245,2,7,2015
Pancake Blocks,7,3,747,2,7,2015
Pancake Blocks,7,4,245,1,7,2014
Pancake Blocks,7,5,234,1,7,2015
Pancake Blocks,7,6,1530,1,7,2015
Pancake Blocks,7,7,259,1,7,2016
Passes Defensed,7,0,59,11,7,2014
Passes Defensed,7,1,1115,11,7,2015
Passes Defensed,7,2,1528,10,7,2014
Passes Defensed,7,3,1115,10,7,2016
Passes Defensed,7,4,251,9,7,2014
Passes Defensed,7,5,1195,9,7,2016
Passes Defensed,7,6,3158,9,7,2016
Passes Defensed,7,7,1195,8,7,2015
Passes Defensed,7,8,1128,8,7,2016
Passes Defensed,7,9,221,7,7,2014
Passes Defensed,7,10,1128,7,7,2014
Passes Defensed,7,11,1128,7,7,2015
Passes Defensed,7,12,1597,6,7,2015
Passes Defensed,7,13,912,5,7,2014
Passes Defensed,7,14,3158,5,7,2015
Passes Defensed,7,15,999,5,7,2016
Passes Defensed,7,16,1115,4,7,2014
Passes Defensed,7,17,3122,4,7,2016
Passes Defensed,7,18,580,3,7,2014
Passes Defensed,7,19,1195,3,7,2014
Passes Defensed,7,20,1528,3,7,2015
Passes Defensed,7,21,487,3,7,2016
Passes Defensed,7,22,1440,3,7,2016
Passes Defensed,7,23,319,2,7,2014
Passes Defensed,7,24,230,2,7,2015
Passes Defensed,7,25,316,2,7,2015
Passes Defensed,7,26,1597,2,7,2016
Passes Defensed,7,27,3859,2,7,2016
Passes Defensed,7,28,31,1,7,2014
Passes Defensed,7,29,435,1,7,2014
Passes Defensed,7,30,1228,1,7,2014
