Category,Team/All_Teams,Place,Record,Year,Team,Opponent
Pass Attempts,31,0,41,2016,31,13
Pass Attempts,31,1,38,2014,31,19
Pass Attempts,31,2,29,2014,31,20
Rush Attempts,31,0,26,2014,31,20
Rush Attempts,31,1,18,2016,31,13
Rush Attempts,31,2,13,2014,31,19
Points Scored,99,0,41,2015,19,28
Points Scored,99,1,38,2015,20,19
Points Scored,99,2,38,2015,10,25
Points Scored,99,3,37,2014,15,4
Points Scored,99,4,37,2015,18,29
Points Scored,99,5,37,2016,20,2
Points Scored,99,6,37,2016,4,10
Points Scored,99,7,35,2014,19,29
Points Scored,99,8,34,2014,19,6
Points Scored,99,9,34,2015,29,18
Points Scored,99,10,34,2016,2,23
Points Scored,99,11,33,2015,25,18
Points Scored,99,12,33,2016,0,27
Points Scored,99,13,31,2014,29,27
Points Scored,99,14,31,2016,18,9
Points Scored,99,15,30,2015,19,20
Points Scored,99,16,30,2016,10,18
Points Scored,99,17,30,2016,19,4
Points Scored,99,18,27,2014,31,20
Points Scored,99,19,27,2014,29,25
Points Scored,99,20,27,2015,26,27
Points Scored,99,21,27,2016,19,13
Points Scored,99,22,27,2016,18,10
Points Scored,99,23,26,2014,19,31
Points Scored,99,24,26,2015,28,6
Points Scored,99,25,24,2014,6,19
Points Scored,99,26,24,2014,27,29
Points Scored,99,27,24,2014,29,19
Points Scored,99,28,24,2016,23,2
Points Scored,99,29,23,2014,20,28
Points Scored,99,30,23,2015,25,10
Points Scored,99,31,23,2016,10,4
Points Scored,99,32,22,2016,13,31
Points Scored,99,33,22,2016,4,0
Points Scored,99,34,21,2014,27,15
Points Scored,99,35,21,2015,6,28
Points Scored,99,36,21,2015,20,2
Points Scored,99,37,21,2015,20,10
Points Scored,99,38,21,2016,0,4
Points Scored,99,39,20,2014,25,7
Points Scored,99,40,20,2014,20,31
Points Scored,99,41,20,2015,18,25
Points Scored,99,42,20,2015,2,20
Points Scored,99,43,18,2016,9,18
Points Scored,99,44,17,2015,20,14
Points Scored,99,45,17,2015,10,26
Points Scored,99,46,17,2015,10,20
Points Scored,99,47,16,2014,6,22
Points Scored,99,48,16,2016,2,20
Points Scored,99,49,16,2016,19,20
Points Scored,99,50,14,2014,15,27
Points Scored,99,51,14,2015,26,10
Points Scored,99,52,13,2014,7,25
Points Scored,99,53,13,2014,28,20
Points Scored,99,54,13,2014,31,19
Points Scored,99,55,13,2015,14,20
Points Scored,99,56,13,2016,4,19
Points Scored,99,57,12,2014,4,15
Points Scored,99,58,12,2014,22,6
Points Scored,99,59,10,2014,25,29
Points Scored,99,60,10,2015,28,19
Points Scored,99,61,10,2016,27,0
Points Scored,99,62,7,2016,13,19
Points Scored,99,63,3,2015,27,26
Points Scored,99,64,3,2016,31,13
Points Scored,99,65,3,2016,20,19
Points Allowed,99,0,3,2015,26,27
Points Allowed,99,1,3,2016,13,31
Points Allowed,99,2,3,2016,19,20
Points Allowed,99,3,7,2016,19,13
Points Allowed,99,4,10,2014,29,25
Points Allowed,99,5,10,2015,19,28
Points Allowed,99,6,10,2016,0,27
Points Allowed,99,7,12,2014,15,4
Points Allowed,99,8,12,2014,6,22
Points Allowed,99,9,13,2014,25,7
Points Allowed,99,10,13,2014,20,28
Points Allowed,99,11,13,2014,19,31
Points Allowed,99,12,13,2015,20,14
Points Allowed,99,13,13,2016,19,4
Points Allowed,99,14,14,2014,27,15
Points Allowed,99,15,14,2015,10,26
Points Allowed,99,16,16,2014,22,6
Points Allowed,99,17,16,2016,20,2
Points Allowed,99,18,16,2016,20,19
Points Allowed,99,19,17,2015,14,20
Points Allowed,99,20,17,2015,26,10
Points Allowed,99,21,17,2015,20,10
Points Allowed,99,22,18,2016,18,9
Points Allowed,99,23,20,2014,7,25
Points Allowed,99,24,20,2014,31,20
Points Allowed,99,25,20,2015,25,18
Points Allowed,99,26,20,2015,20,2
Points Allowed,99,27,21,2014,15,27
Points Allowed,99,28,21,2015,28,6
Points Allowed,99,29,21,2015,2,20
Points Allowed,99,30,21,2015,10,20
Points Allowed,99,31,21,2016,4,0
Points Allowed,99,32,22,2016,31,13
Points Allowed,99,33,22,2016,0,4
Points Allowed,99,34,23,2014,28,20
Points Allowed,99,35,23,2015,10,25
Points Allowed,99,36,23,2016,4,10
Points Allowed,99,37,24,2014,19,6
Points Allowed,99,38,24,2014,29,27
Points Allowed,99,39,24,2014,19,29
Points Allowed,99,40,24,2016,2,23
Points Allowed,99,41,26,2014,31,19
Points Allowed,99,42,26,2015,6,28
Points Allowed,99,43,27,2014,20,31
Points Allowed,99,44,27,2014,25,29
Points Allowed,99,45,27,2015,27,26
Points Allowed,99,46,27,2016,13,19
Points Allowed,99,47,27,2016,10,18
Points Allowed,99,48,30,2015,20,19
Points Allowed,99,49,30,2016,18,10
Points Allowed,99,50,30,2016,4,19
Points Allowed,99,51,31,2014,27,29
Points Allowed,99,52,31,2016,9,18
Points Allowed,99,53,33,2015,18,25
Points Allowed,99,54,33,2016,27,0
Points Allowed,99,55,34,2014,6,19
Points Allowed,99,56,34,2015,18,29
Points Allowed,99,57,34,2016,23,2
Points Allowed,99,58,35,2014,29,19
Points Allowed,99,59,37,2014,4,15
Points Allowed,99,60,37,2015,29,18
Points Allowed,99,61,37,2016,2,20
Points Allowed,99,62,37,2016,10,4
Points Allowed,99,63,38,2015,19,20
Points Allowed,99,64,38,2015,25,10
Points Allowed,99,65,41,2015,28,19
Passing Yards,99,0,389,2016,18,10
Passing Yards,99,1,380,2015,18,29
Passing Yards,99,2,374,2014,6,19
Passing Yards,99,3,368,2015,25,10
Passing Yards,99,4,366,2015,19,28
Passing Yards,99,5,348,2016,9,18
Passing Yards,99,6,340,2014,19,31
Passing Yards,99,7,339,2015,19,20
Passing Yards,99,8,312,2014,25,29
Passing Yards,99,9,309,2016,10,4
Passing Yards,99,10,304,2014,19,6
Passing Yards,99,11,303,2015,14,20
Passing Yards,99,12,302,2015,20,14
Passing Yards,99,13,302,2016,18,9
Passing Yards,99,14,301,2015,18,25
Passing Yards,99,15,283,2014,4,15
Passing Yards,99,16,283,2014,29,27
Passing Yards,99,17,279,2015,29,18
Passing Yards,99,18,271,2015,10,20
Passing Yards,99,19,269,2014,15,27
Passing Yards,99,20,269,2016,19,4
Passing Yards,99,21,264,2015,25,18
Passing Yards,99,22,261,2014,25,7
Passing Yards,99,23,256,2014,6,22
Passing Yards,99,24,254,2015,10,26
Passing Yards,99,25,251,2015,6,28
Passing Yards,99,26,248,2014,7,25
Passing Yards,99,27,244,2014,31,20
Passing Yards,99,28,244,2014,29,25
Passing Yards,99,29,243,2016,2,20
Passing Yards,99,30,239,2016,10,18
Passing Yards,99,31,233,2016,2,23
Passing Yards,99,32,228,2014,27,15
Passing Yards,99,33,225,2014,28,20
Passing Yards,99,34,224,2015,2,20
Passing Yards,99,35,219,2016,20,19
Passing Yards,99,36,218,2016,4,10
Passing Yards,99,37,210,2016,23,2
Passing Yards,99,38,209,2014,20,28
Passing Yards,99,39,209,2016,19,13
Passing Yards,99,40,206,2014,19,29
Passing Yards,99,41,205,2015,10,25
Passing Yards,99,42,204,2015,20,19
Passing Yards,99,43,200,2016,19,20
Passing Yards,99,44,198,2016,31,13
Passing Yards,99,45,198,2016,13,31
Passing Yards,99,46,197,2016,4,19
Passing Yards,99,47,192,2014,29,19
Passing Yards,99,48,191,2015,20,10
Passing Yards,99,49,185,2014,22,6
Passing Yards,99,50,182,2014,27,29
Passing Yards,99,51,182,2015,28,6
Passing Yards,99,52,182,2016,20,2
Passing Yards,99,53,179,2015,26,10
Passing Yards,99,54,177,2014,20,31
Passing Yards,99,55,177,2015,20,2
Passing Yards,99,56,171,2016,27,0
Passing Yards,99,57,161,2016,0,27
Passing Yards,99,58,158,2016,13,19
Passing Yards,99,59,149,2014,31,19
Passing Yards,99,60,144,2016,4,0
Passing Yards,99,61,132,2015,26,27
Passing Yards,99,62,131,2015,27,26
Passing Yards,99,63,129,2014,15,4
Passing Yards,99,64,107,2016,0,4
Passing Yards,99,65,63,2015,28,19
Passing Yards Allowed,99,0,63,2015,19,28
Passing Yards Allowed,99,1,107,2016,4,0
Passing Yards Allowed,99,2,129,2014,4,15
Passing Yards Allowed,99,3,131,2015,26,27
Passing Yards Allowed,99,4,132,2015,27,26
Passing Yards Allowed,99,5,144,2016,0,4
Passing Yards Allowed,99,6,149,2014,19,31
Passing Yards Allowed,99,7,158,2016,19,13
Passing Yards Allowed,99,8,161,2016,27,0
Passing Yards Allowed,99,9,171,2016,0,27
Passing Yards Allowed,99,10,177,2014,31,20
Passing Yards Allowed,99,11,177,2015,2,20
Passing Yards Allowed,99,12,179,2015,10,26
Passing Yards Allowed,99,13,182,2014,29,27
Passing Yards Allowed,99,14,182,2015,6,28
Passing Yards Allowed,99,15,182,2016,2,20
Passing Yards Allowed,99,16,185,2014,6,22
Passing Yards Allowed,99,17,191,2015,10,20
Passing Yards Allowed,99,18,192,2014,19,29
Passing Yards Allowed,99,19,197,2016,19,4
Passing Yards Allowed,99,20,198,2016,31,13
Passing Yards Allowed,99,21,198,2016,13,31
Passing Yards Allowed,99,22,200,2016,20,19
Passing Yards Allowed,99,23,204,2015,19,20
Passing Yards Allowed,99,24,205,2015,25,10
Passing Yards Allowed,99,25,206,2014,29,19
Passing Yards Allowed,99,26,209,2014,28,20
Passing Yards Allowed,99,27,209,2016,13,19
Passing Yards Allowed,99,28,210,2016,2,23
Passing Yards Allowed,99,29,218,2016,10,4
Passing Yards Allowed,99,30,219,2016,19,20
Passing Yards Allowed,99,31,224,2015,20,2
Passing Yards Allowed,99,32,225,2014,20,28
Passing Yards Allowed,99,33,228,2014,15,27
Passing Yards Allowed,99,34,233,2016,23,2
Passing Yards Allowed,99,35,239,2016,18,10
Passing Yards Allowed,99,36,243,2016,20,2
Passing Yards Allowed,99,37,244,2014,20,31
Passing Yards Allowed,99,38,244,2014,25,29
Passing Yards Allowed,99,39,248,2014,25,7
Passing Yards Allowed,99,40,251,2015,28,6
Passing Yards Allowed,99,41,254,2015,26,10
Passing Yards Allowed,99,42,256,2014,22,6
Passing Yards Allowed,99,43,261,2014,7,25
Passing Yards Allowed,99,44,264,2015,18,25
Passing Yards Allowed,99,45,269,2014,27,15
Passing Yards Allowed,99,46,269,2016,4,19
Passing Yards Allowed,99,47,271,2015,20,10
Passing Yards Allowed,99,48,279,2015,18,29
Passing Yards Allowed,99,49,283,2014,15,4
Passing Yards Allowed,99,50,283,2014,27,29
Passing Yards Allowed,99,51,301,2015,25,18
Passing Yards Allowed,99,52,302,2015,14,20
Passing Yards Allowed,99,53,302,2016,9,18
Passing Yards Allowed,99,54,303,2015,20,14
Passing Yards Allowed,99,55,304,2014,6,19
Passing Yards Allowed,99,56,309,2016,4,10
Passing Yards Allowed,99,57,312,2014,29,25
Passing Yards Allowed,99,58,339,2015,20,19
Passing Yards Allowed,99,59,340,2014,31,19
Passing Yards Allowed,99,60,348,2016,18,9
Passing Yards Allowed,99,61,366,2015,28,19
Passing Yards Allowed,99,62,368,2015,10,25
Passing Yards Allowed,99,63,374,2014,19,6
Passing Yards Allowed,99,64,380,2015,29,18
Passing Yards Allowed,99,65,389,2016,10,18
Rushing Yards,99,0,211,2016,20,2
Rushing Yards,99,1,207,2016,10,18
Rushing Yards,99,2,205,2015,25,18
Rushing Yards,99,3,205,2015,20,19
Rushing Yards,99,4,202,2015,26,27
Rushing Yards,99,5,187,2014,27,15
Rushing Yards,99,6,180,2016,0,27
Rushing Yards,99,7,175,2014,27,29
Rushing Yards,99,8,172,2016,2,23
Rushing Yards,99,9,168,2014,19,29
Rushing Yards,99,10,163,2014,19,31
Rushing Yards,99,11,163,2015,29,18
Rushing Yards,99,12,161,2015,2,20
Rushing Yards,99,13,157,2016,0,4
Rushing Yards,99,14,153,2015,10,26
Rushing Yards,99,15,152,2016,19,20
Rushing Yards,99,16,150,2014,6,22
Rushing Yards,99,17,148,2014,20,31
Rushing Yards,99,18,142,2014,15,4
Rushing Yards,99,19,135,2016,23,2
Rushing Yards,99,20,129,2014,20,28
Rushing Yards,99,21,127,2015,20,10
Rushing Yards,99,22,122,2014,29,27
Rushing Yards,99,23,119,2014,6,19
Rushing Yards,99,24,119,2015,18,29
Rushing Yards,99,25,118,2014,29,19
Rushing Yards,99,26,118,2016,19,4
Rushing Yards,99,27,117,2015,26,10
Rushing Yards,99,28,113,2014,28,20
Rushing Yards,99,29,113,2015,6,28
Rushing Yards,99,30,112,2016,27,0
Rushing Yards,99,31,109,2015,20,14
Rushing Yards,99,32,109,2016,4,10
Rushing Yards,99,33,106,2015,28,6
Rushing Yards,99,34,105,2014,7,25
Rushing Yards,99,35,104,2015,19,28
Rushing Yards,99,36,103,2015,19,20
Rushing Yards,99,37,100,2016,19,13
Rushing Yards,99,38,99,2016,9,18
Rushing Yards,99,39,95,2014,4,15
Rushing Yards,99,40,95,2015,20,2
Rushing Yards,99,41,94,2015,27,26
Rushing Yards,99,42,91,2016,20,19
Rushing Yards,99,43,90,2014,29,25
Rushing Yards,99,44,88,2016,2,20
Rushing Yards,99,45,87,2014,19,6
Rushing Yards,99,46,87,2015,28,19
Rushing Yards,99,47,80,2014,31,20
Rushing Yards,99,48,78,2014,22,6
Rushing Yards,99,49,78,2016,18,9
Rushing Yards,99,50,78,2016,10,4
Rushing Yards,99,51,77,2015,10,25
Rushing Yards,99,52,73,2015,25,10
Rushing Yards,99,53,72,2015,10,20
Rushing Yards,99,54,72,2016,13,31
Rushing Yards,99,55,64,2014,15,27
Rushing Yards,99,56,62,2016,18,10
Rushing Yards,99,57,60,2014,25,7
Rushing Yards,99,58,52,2016,4,0
Rushing Yards,99,59,52,2016,13,19
Rushing Yards,99,60,50,2015,18,25
Rushing Yards,99,61,44,2015,14,20
Rushing Yards,99,62,44,2016,4,19
Rushing Yards,99,63,43,2014,25,29
Rushing Yards,99,64,33,2016,31,13
Rushing Yards,99,65,22,2014,31,19
Rushing Yards Allowed,99,0,22,2014,19,31
Rushing Yards Allowed,99,1,33,2016,13,31
Rushing Yards Allowed,99,2,43,2014,29,25
Rushing Yards Allowed,99,3,44,2015,20,14
Rushing Yards Allowed,99,4,44,2016,19,4
Rushing Yards Allowed,99,5,50,2015,25,18
Rushing Yards Allowed,99,6,52,2016,0,4
Rushing Yards Allowed,99,7,52,2016,19,13
Rushing Yards Allowed,99,8,60,2014,7,25
Rushing Yards Allowed,99,9,62,2016,10,18
Rushing Yards Allowed,99,10,64,2014,27,15
Rushing Yards Allowed,99,11,72,2015,20,10
Rushing Yards Allowed,99,12,72,2016,31,13
Rushing Yards Allowed,99,13,73,2015,10,25
Rushing Yards Allowed,99,14,77,2015,25,10
Rushing Yards Allowed,99,15,78,2014,6,22
Rushing Yards Allowed,99,16,78,2016,9,18
Rushing Yards Allowed,99,17,78,2016,4,10
Rushing Yards Allowed,99,18,80,2014,20,31
Rushing Yards Allowed,99,19,87,2014,6,19
Rushing Yards Allowed,99,20,87,2015,19,28
Rushing Yards Allowed,99,21,88,2016,20,2
Rushing Yards Allowed,99,22,90,2014,25,29
Rushing Yards Allowed,99,23,91,2016,19,20
Rushing Yards Allowed,99,24,94,2015,26,27
Rushing Yards Allowed,99,25,95,2014,15,4
Rushing Yards Allowed,99,26,95,2015,2,20
Rushing Yards Allowed,99,27,99,2016,18,9
Rushing Yards Allowed,99,28,100,2016,13,19
Rushing Yards Allowed,99,29,103,2015,20,19
Rushing Yards Allowed,99,30,104,2015,28,19
Rushing Yards Allowed,99,31,105,2014,25,7
Rushing Yards Allowed,99,32,106,2015,6,28
Rushing Yards Allowed,99,33,109,2015,14,20
Rushing Yards Allowed,99,34,109,2016,10,4
Rushing Yards Allowed,99,35,112,2016,0,27
Rushing Yards Allowed,99,36,113,2014,20,28
Rushing Yards Allowed,99,37,113,2015,28,6
Rushing Yards Allowed,99,38,117,2015,10,26
Rushing Yards Allowed,99,39,118,2014,19,29
Rushing Yards Allowed,99,40,118,2016,4,19
Rushing Yards Allowed,99,41,119,2014,19,6
Rushing Yards Allowed,99,42,119,2015,29,18
Rushing Yards Allowed,99,43,122,2014,27,29
Rushing Yards Allowed,99,44,127,2015,10,20
Rushing Yards Allowed,99,45,129,2014,28,20
Rushing Yards Allowed,99,46,135,2016,2,23
Rushing Yards Allowed,99,47,142,2014,4,15
Rushing Yards Allowed,99,48,148,2014,31,20
Rushing Yards Allowed,99,49,150,2014,22,6
Rushing Yards Allowed,99,50,152,2016,20,19
Rushing Yards Allowed,99,51,153,2015,26,10
Rushing Yards Allowed,99,52,157,2016,4,0
Rushing Yards Allowed,99,53,161,2015,20,2
Rushing Yards Allowed,99,54,163,2014,31,19
Rushing Yards Allowed,99,55,163,2015,18,29
Rushing Yards Allowed,99,56,168,2014,29,19
Rushing Yards Allowed,99,57,172,2016,23,2
Rushing Yards Allowed,99,58,175,2014,29,27
Rushing Yards Allowed,99,59,180,2016,27,0
Rushing Yards Allowed,99,60,187,2014,15,27
Rushing Yards Allowed,99,61,202,2015,27,26
Rushing Yards Allowed,99,62,205,2015,18,25
Rushing Yards Allowed,99,63,205,2015,19,20
Rushing Yards Allowed,99,64,207,2016,18,10
Rushing Yards Allowed,99,65,211,2016,2,20
Total Yards,99,0,499,2015,18,29
Total Yards,99,1,487,2014,19,31
Total Yards,99,2,470,2015,19,28
Total Yards,99,3,469,2015,25,18
Total Yards,99,4,461,2014,6,19
Total Yards,99,5,441,2016,10,18
Total Yards,99,6,437,2016,18,10
Total Yards,99,7,432,2015,29,18
Total Yards,99,8,423,2016,9,18
Total Yards,99,9,422,2015,25,10
Total Yards,99,10,406,2014,6,22
Total Yards,99,11,406,2015,19,20
Total Yards,99,12,405,2015,20,19
Total Yards,99,13,401,2015,10,26
Total Yards,99,14,395,2014,27,15
Total Yards,99,15,394,2015,20,14
Total Yards,99,16,392,2014,29,27
Total Yards,99,17,392,2016,2,23
Total Yards,99,18,386,2014,19,6
Total Yards,99,19,382,2016,20,2
Total Yards,99,20,380,2016,10,4
Total Yards,99,21,374,2016,18,9
Total Yards,99,22,356,2015,6,28
Total Yards,99,23,355,2014,19,29
Total Yards,99,24,354,2015,2,20
Total Yards,99,25,348,2014,4,15
Total Yards,99,26,347,2016,19,4
Total Yards,99,27,341,2016,19,20
Total Yards,99,28,337,2015,14,20
Total Yards,99,29,335,2015,18,25
Total Yards,99,30,335,2015,10,20
Total Yards,99,31,335,2016,0,27
Total Yards,99,32,331,2014,27,29
Total Yards,99,33,327,2015,26,27
Total Yards,99,34,324,2014,31,20
Total Yards,99,35,322,2014,20,28
Total Yards,99,36,319,2014,28,20
Total Yards,99,37,319,2016,2,20
Total Yards,99,38,318,2014,29,25
Total Yards,99,39,318,2016,23,2
Total Yards,99,40,315,2014,25,29
Total Yards,99,41,313,2014,7,25
Total Yards,99,42,310,2015,20,10
Total Yards,99,43,308,2016,4,10
Total Yards,99,44,307,2014,25,7
Total Yards,99,45,305,2014,20,31
Total Yards,99,46,303,2014,15,27
Total Yards,99,47,303,2016,20,19
Total Yards,99,48,294,2014,29,19
Total Yards,99,49,286,2016,19,13
Total Yards,99,50,284,2015,26,10
Total Yards,99,51,282,2015,10,25
Total Yards,99,52,280,2016,27,0
Total Yards,99,53,277,2015,28,6
Total Yards,99,54,271,2014,15,4
Total Yards,99,55,263,2014,22,6
Total Yards,99,56,260,2015,20,2
Total Yards,99,57,259,2016,13,31
Total Yards,99,58,239,2016,0,4
Total Yards,99,59,228,2016,4,19
Total Yards,99,60,207,2016,31,13
Total Yards,99,61,205,2015,27,26
Total Yards,99,62,205,2016,13,19
Total Yards,99,63,196,2016,4,0
Total Yards,99,64,156,2014,31,19
Total Yards,99,65,131,2015,28,19
Total Yards Allowed,99,0,131,2015,19,28
Total Yards Allowed,99,1,156,2014,19,31
Total Yards Allowed,99,2,196,2016,0,4
Total Yards Allowed,99,3,205,2015,26,27
Total Yards Allowed,99,4,205,2016,19,13
Total Yards Allowed,99,5,207,2016,13,31
Total Yards Allowed,99,6,228,2016,19,4
Total Yards Allowed,99,7,239,2016,4,0
Total Yards Allowed,99,8,259,2016,31,13
Total Yards Allowed,99,9,260,2015,2,20
Total Yards Allowed,99,10,263,2014,6,22
Total Yards Allowed,99,11,271,2014,4,15
Total Yards Allowed,99,12,277,2015,6,28
Total Yards Allowed,99,13,280,2016,0,27
Total Yards Allowed,99,14,282,2015,25,10
Total Yards Allowed,99,15,284,2015,10,26
Total Yards Allowed,99,16,286,2016,13,19
Total Yards Allowed,99,17,294,2014,19,29
Total Yards Allowed,99,18,303,2014,27,15
Total Yards Allowed,99,19,303,2016,19,20
Total Yards Allowed,99,20,305,2014,31,20
Total Yards Allowed,99,21,307,2014,7,25
Total Yards Allowed,99,22,308,2016,10,4
Total Yards Allowed,99,23,310,2015,10,20
Total Yards Allowed,99,24,313,2014,25,7
Total Yards Allowed,99,25,315,2014,29,25
Total Yards Allowed,99,26,318,2014,25,29
Total Yards Allowed,99,27,318,2016,2,23
Total Yards Allowed,99,28,319,2014,20,28
Total Yards Allowed,99,29,319,2016,20,2
Total Yards Allowed,99,30,322,2014,28,20
Total Yards Allowed,99,31,324,2014,20,31
Total Yards Allowed,99,32,327,2015,27,26
Total Yards Allowed,99,33,331,2014,29,27
Total Yards Allowed,99,34,335,2015,25,18
Total Yards Allowed,99,35,335,2015,20,10
Total Yards Allowed,99,36,335,2016,27,0
Total Yards Allowed,99,37,337,2015,20,14
Total Yards Allowed,99,38,341,2016,20,19
Total Yards Allowed,99,39,347,2016,4,19
Total Yards Allowed,99,40,348,2014,15,4
Total Yards Allowed,99,41,354,2015,20,2
Total Yards Allowed,99,42,355,2014,29,19
Total Yards Allowed,99,43,356,2015,28,6
Total Yards Allowed,99,44,374,2016,9,18
Total Yards Allowed,99,45,380,2016,4,10
Total Yards Allowed,99,46,382,2016,2,20
Total Yards Allowed,99,47,386,2014,6,19
Total Yards Allowed,99,48,392,2014,27,29
Total Yards Allowed,99,49,392,2016,23,2
Total Yards Allowed,99,50,394,2015,14,20
Total Yards Allowed,99,51,395,2014,15,27
Total Yards Allowed,99,52,401,2015,26,10
Total Yards Allowed,99,53,405,2015,19,20
Total Yards Allowed,99,54,406,2014,22,6
Total Yards Allowed,99,55,406,2015,20,19
Total Yards Allowed,99,56,422,2015,10,25
Total Yards Allowed,99,57,423,2016,18,9
Total Yards Allowed,99,58,432,2015,18,29
Total Yards Allowed,99,59,437,2016,10,18
Total Yards Allowed,99,60,441,2016,18,10
Total Yards Allowed,99,61,461,2014,19,6
Total Yards Allowed,99,62,469,2015,18,25
Total Yards Allowed,99,63,470,2015,28,19
Total Yards Allowed,99,64,487,2014,31,19
Total Yards Allowed,99,65,499,2015,29,18
Pass Attempts,99,0,51,2016,9,18
Pass Attempts,99,1,51,2016,10,4
Pass Attempts,99,2,50,2015,25,10
Pass Attempts,99,3,49,2015,10,20
Pass Attempts,99,4,45,2014,6,19
Pass Attempts,99,5,45,2015,20,14
Pass Attempts,99,6,44,2014,4,15
Pass Attempts,99,7,44,2015,18,25
Pass Attempts,99,8,43,2015,14,20
Pass Attempts,99,9,43,2015,2,20
Pass Attempts,99,10,43,2015,10,26
Pass Attempts,99,11,42,2014,20,31
Pass Attempts,99,12,42,2015,18,29
Pass Attempts,99,13,41,2014,25,29
Pass Attempts,99,14,41,2016,31,13
Pass Attempts,99,15,41,2016,18,10
Pass Attempts,99,16,41,2016,4,19
Pass Attempts,99,17,39,2015,6,28
Pass Attempts,99,18,39,2016,2,20
Pass Attempts,99,19,39,2016,13,19
Pass Attempts,99,20,38,2014,28,20
Pass Attempts,99,21,38,2014,19,31
Pass Attempts,99,22,38,2014,31,19
Pass Attempts,99,23,38,2015,19,20
Pass Attempts,99,24,37,2014,29,25
Pass Attempts,99,25,37,2015,29,18
Pass Attempts,99,26,37,2015,19,28
Pass Attempts,99,27,37,2016,10,18
Pass Attempts,99,28,36,2014,15,27
Pass Attempts,99,29,36,2015,27,26
Pass Attempts,99,30,36,2016,20,19
Pass Attempts,99,31,35,2014,7,25
Pass Attempts,99,32,35,2014,22,6
Pass Attempts,99,33,35,2014,29,19
Pass Attempts,99,34,35,2016,27,0
Pass Attempts,99,35,34,2015,26,10
Pass Attempts,99,36,34,2016,18,9
Pass Attempts,99,37,33,2014,20,28
Pass Attempts,99,38,33,2016,13,31
Pass Attempts,99,39,32,2014,27,29
Pass Attempts,99,40,31,2014,29,27
Pass Attempts,99,41,31,2016,0,4
Pass Attempts,99,42,31,2016,4,10
Pass Attempts,99,43,30,2014,19,6
Pass Attempts,99,44,29,2014,27,15
Pass Attempts,99,45,29,2014,31,20
Pass Attempts,99,46,29,2015,10,25
Pass Attempts,99,47,27,2014,25,7
Pass Attempts,99,48,27,2014,6,22
Pass Attempts,99,49,27,2016,0,27
Pass Attempts,99,50,27,2016,19,4
Pass Attempts,99,51,26,2014,19,29
Pass Attempts,99,52,26,2016,2,23
Pass Attempts,99,53,26,2016,4,0
Pass Attempts,99,54,26,2016,19,13
Pass Attempts,99,55,25,2015,20,2
Pass Attempts,99,56,25,2015,28,19
Pass Attempts,99,57,25,2015,20,10
Pass Attempts,99,58,25,2016,19,20
Pass Attempts,99,59,24,2015,28,6
Pass Attempts,99,60,24,2016,23,2
Pass Attempts,99,61,23,2015,26,27
Pass Attempts,99,62,23,2015,20,19
Pass Attempts,99,63,22,2016,20,2
Pass Attempts,99,64,21,2015,25,18
Pass Attempts,99,65,20,2014,15,4
Rush Attempts,99,0,41,2016,0,27
Rush Attempts,99,1,40,2014,19,29
Rush Attempts,99,2,39,2014,27,15
Rush Attempts,99,3,39,2015,25,18
Rush Attempts,99,4,39,2015,19,28
Rush Attempts,99,5,39,2016,0,4
Rush Attempts,99,6,39,2016,19,20
Rush Attempts,99,7,38,2015,26,27
Rush Attempts,99,8,38,2016,19,13
Rush Attempts,99,9,38,2016,10,18
Rush Attempts,99,10,36,2015,29,18
Rush Attempts,99,11,36,2015,20,19
Rush Attempts,99,12,36,2015,20,10
Rush Attempts,99,13,36,2016,20,2
Rush Attempts,99,14,35,2014,20,31
Rush Attempts,99,15,35,2016,2,23
Rush Attempts,99,16,34,2014,20,28
Rush Attempts,99,17,34,2015,26,10
Rush Attempts,99,18,34,2016,19,4
Rush Attempts,99,19,33,2014,15,4
Rush Attempts,99,20,33,2014,19,6
Rush Attempts,99,21,33,2014,19,31
Rush Attempts,99,22,33,2015,10,26
Rush Attempts,99,23,32,2014,6,22
Rush Attempts,99,24,32,2014,27,29
Rush Attempts,99,25,32,2015,10,25
Rush Attempts,99,26,31,2014,7,25
Rush Attempts,99,27,31,2015,28,6
Rush Attempts,99,28,30,2014,25,7
Rush Attempts,99,29,30,2014,29,25
Rush Attempts,99,30,30,2014,29,27
Rush Attempts,99,31,30,2016,18,9
Rush Attempts,99,32,28,2014,22,6
Rush Attempts,99,33,28,2016,13,31
Rush Attempts,99,34,28,2016,4,10
Rush Attempts,99,35,27,2015,6,28
Rush Attempts,99,36,27,2015,27,26
Rush Attempts,99,37,27,2015,18,29
Rush Attempts,99,38,27,2015,20,2
Rush Attempts,99,39,26,2014,31,20
Rush Attempts,99,40,26,2014,29,19
Rush Attempts,99,41,26,2016,4,0
Rush Attempts,99,42,25,2015,2,20
Rush Attempts,99,43,24,2016,2,20
Rush Attempts,99,44,24,2016,10,4
Rush Attempts,99,45,23,2014,4,15
Rush Attempts,99,46,22,2014,15,27
Rush Attempts,99,47,22,2016,23,2
Rush Attempts,99,48,21,2015,20,14
Rush Attempts,99,49,21,2015,14,20
Rush Attempts,99,50,20,2014,28,20
Rush Attempts,99,51,20,2014,6,19
Rush Attempts,99,52,20,2014,25,29
Rush Attempts,99,53,20,2016,27,0
Rush Attempts,99,54,20,2016,20,19
