Category,Team/All_Teams,Place,Record,Year,Team
Total Yards Allowed,8,6,3738,2018,8
Total Yards Allowed,8,7,3897,2021,8
Pass Attempts,8,0,381,2020,8
Pass Attempts,8,1,380,2021,8
Pass Attempts,8,2,373,2017,8
Pass Attempts,8,3,364,2016,8
Pass Attempts,8,4,344,2019,8
Pass Attempts,8,5,343,2018,8
Pass Attempts,8,6,342,2014,8
Pass Attempts,8,7,341,2015,8
Rush Attempts,8,0,292,2015,8
Rush Attempts,8,1,280,2017,8
Rush Attempts,8,2,272,2018,8
Rush Attempts,8,3,270,2014,8
Rush Attempts,8,4,246,2016,8
Rush Attempts,8,5,242,2020,8
Rush Attempts,8,6,240,2021,8
Rush Attempts,8,7,226,2019,8
Points Scored,9,0,245,2021,9
Points Scored,9,1,232,2019,9
Points Scored,9,2,221,2020,9
Points Scored,9,3,215,2018,9
Points Scored,9,4,203,2017,9
Points Scored,9,5,185,2016,9
Points Scored,9,6,143,2014,9
Points Scored,9,7,131,2015,9
Points Allowed,9,0,148,2021,9
Points Allowed,9,1,165,2016,9
Points Allowed,9,2,165,2017,9
Points Allowed,9,3,179,2018,9
Points Allowed,9,4,187,2015,9
Points Allowed,9,5,188,2019,9
Points Allowed,9,6,190,2020,9
Points Allowed,9,7,240,2014,9
Passing Yards,9,0,2667,2021,9
Passing Yards,9,1,2511,2017,9
Passing Yards,9,2,2311,2016,9
Passing Yards,9,3,2238,2018,9
Passing Yards,9,4,2212,2020,9
Passing Yards,9,5,2191,2019,9
Passing Yards,9,6,1849,2015,9
Passing Yards,9,7,1779,2014,9
Passing Yards Allowed,9,0,2099,2015,9
Passing Yards Allowed,9,1,2115,2018,9
Passing Yards Allowed,9,2,2163,2021,9
Passing Yards Allowed,9,3,2261,2020,9
Passing Yards Allowed,9,4,2265,2017,9
Passing Yards Allowed,9,5,2278,2014,9
Passing Yards Allowed,9,6,2364,2016,9
Passing Yards Allowed,9,7,2653,2019,9
Rushing Yards,9,0,1229,2018,9
Rushing Yards,9,1,1066,2014,9
Rushing Yards,9,2,1015,2016,9
Rushing Yards,9,3,952,2021,9
Rushing Yards,9,4,950,2020,9
Rushing Yards,9,5,910,2015,9
Rushing Yards,9,6,909,2017,9
Rushing Yards,9,7,738,2019,9
Rushing Yards Allowed,9,0,809,2019,9
Rushing Yards Allowed,9,1,825,2021,9
Rushing Yards Allowed,9,2,882,2016,9
Rushing Yards Allowed,9,3,908,2017,9
Rushing Yards Allowed,9,4,917,2015,9
Rushing Yards Allowed,9,5,958,2018,9
Rushing Yards Allowed,9,6,1124,2020,9
Rushing Yards Allowed,9,7,1150,2014,9
Total Yards,9,0,3620,2021,9
Total Yards,9,1,3468,2018,9
Total Yards,9,2,3420,2017,9
Total Yards,9,3,3326,2016,9
Total Yards,9,4,3162,2020,9
Total Yards,9,5,2930,2019,9
Total Yards,9,6,2846,2014,9
Total Yards,9,7,2760,2015,9
Total Yards Allowed,9,0,2988,2021,9
Total Yards Allowed,9,1,3016,2015,9
Total Yards Allowed,9,2,3073,2018,9
Total Yards Allowed,9,3,3173,2017,9
Total Yards Allowed,9,4,3246,2016,9
Total Yards Allowed,9,5,3385,2020,9
Total Yards Allowed,9,6,3429,2014,9
Total Yards Allowed,9,7,3463,2019,9
Pass Attempts,9,0,390,2017,9
Pass Attempts,9,1,372,2019,9
Pass Attempts,9,2,367,2016,9
Pass Attempts,9,3,350,2021,9
Pass Attempts,9,4,343,2020,9
Pass Attempts,9,5,339,2015,9
Pass Attempts,9,6,331,2018,9
Pass Attempts,9,7,330,2014,9
Rush Attempts,9,0,286,2021,9
Rush Attempts,9,1,278,2014,9
Rush Attempts,9,2,276,2018,9
Rush Attempts,9,3,262,2017,9
Rush Attempts,9,4,260,2015,9
Rush Attempts,9,5,248,2016,9
Rush Attempts,9,6,243,2019,9
Rush Attempts,9,7,242,2020,9
Points Scored,10,0,308,2019,10
Points Scored,10,1,297,2020,10
Points Scored,10,2,293,2021,10
Points Scored,10,3,283,2017,10
Points Scored,10,4,246,2015,10
Points Scored,10,5,235,2016,10
Points Scored,10,6,227,2014,10
Points Scored,10,7,218,2018,10
Points Allowed,10,0,147,2019,10
Points Allowed,10,1,159,2016,10
Points Allowed,10,2,166,2014,10
Points Allowed,10,3,177,2015,10
Points Allowed,10,4,194,2017,10
Points Allowed,10,5,196,2020,10
Points Allowed,10,6,199,2021,10
Points Allowed,10,7,209,2018,10
Passing Yards,10,0,3233,2020,10
Passing Yards,10,1,2965,2017,10
Passing Yards,10,2,2716,2019,10
Passing Yards,10,3,2715,2021,10
Passing Yards,10,4,2548,2018,10
Passing Yards,10,5,2530,2016,10
Passing Yards,10,6,2382,2015,10
Passing Yards,10,7,2263,2014,10
Passing Yards Allowed,10,0,2014,2018,10
Passing Yards Allowed,10,1,2055,2015,10
Passing Yards Allowed,10,2,2140,2014,10
Passing Yards Allowed,10,3,2238,2019,10
Passing Yards Allowed,10,4,2257,2020,10
Passing Yards Allowed,10,5,2260,2021,10
Passing Yards Allowed,10,6,2322,2017,10
Passing Yards Allowed,10,7,2345,2016,10
Rushing Yards,10,0,1381,2021,10
Rushing Yards,10,1,1361,2014,10
Rushing Yards,10,2,1304,2019,10
Rushing Yards,10,3,1285,2017,10
Rushing Yards,10,4,1173,2015,10
Rushing Yards,10,5,1157,2016,10
Rushing Yards,10,6,1123,2020,10
Rushing Yards,10,7,953,2018,10
Rushing Yards Allowed,10,0,824,2019,10
Rushing Yards Allowed,10,1,851,2017,10
Rushing Yards Allowed,10,2,855,2014,10
Rushing Yards Allowed,10,3,974,2015,10
Rushing Yards Allowed,10,4,1003,2021,10
Rushing Yards Allowed,10,5,1026,2016,10
Rushing Yards Allowed,10,6,1113,2020,10
Rushing Yards Allowed,10,7,1312,2018,10
Total Yards,10,0,4356,2020,10
Total Yards,10,1,4251,2017,10
Total Yards,10,2,4096,2021,10
Total Yards,10,3,4021,2019,10
Total Yards,10,4,3687,2016,10
Total Yards,10,5,3624,2014,10
Total Yards,10,6,3555,2015,10
Total Yards,10,7,3501,2018,10
Total Yards Allowed,10,0,2995,2014,10
Total Yards Allowed,10,1,3029,2015,10
Total Yards Allowed,10,2,3063,2019,10
Total Yards Allowed,10,3,3173,2017,10
Total Yards Allowed,10,4,3263,2021,10
Total Yards Allowed,10,5,3326,2018,10
Total Yards Allowed,10,6,3370,2020,10
Total Yards Allowed,10,7,3371,2016,10
Pass Attempts,10,0,380,2018,10
Pass Attempts,10,1,379,2017,10
Pass Attempts,10,2,351,2020,10
Pass Attempts,10,3,347,2021,10
Pass Attempts,10,4,346,2016,10
Pass Attempts,10,5,343,2019,10
Pass Attempts,10,6,341,2015,10
Pass Attempts,10,7,335,2014,10
Rush Attempts,10,0,330,2019,10
Rush Attempts,10,1,318,2014,10
Rush Attempts,10,2,305,2016,10
Rush Attempts,10,3,298,2015,10
Rush Attempts,10,4,296,2017,10
Rush Attempts,10,5,293,2020,10
Rush Attempts,10,6,293,2021,10
Rush Attempts,10,7,249,2018,10
Points Scored,11,0,206,2018,11
Points Scored,11,1,202,2021,11
Points Scored,11,2,201,2014,11
Points Scored,11,3,196,2015,11
Points Scored,11,4,190,2016,11
Points Scored,11,5,178,2017,11
Points Scored,11,6,176,2020,11
Points Scored,11,7,157,2019,11
Points Allowed,11,0,203,2016,11
Points Allowed,11,1,205,2015,11
Points Allowed,11,2,213,2021,11
Points Allowed,11,3,223,2019,11
Points Allowed,11,4,230,2018,11
Points Allowed,11,5,231,2017,11
Points Allowed,11,6,250,2014,11
Points Allowed,11,7,264,2020,11
Passing Yards,11,0,2643,2016,11
Passing Yards,11,1,2560,2014,11
Passing Yards,11,2,2245,2015,11
Passing Yards,11,3,2211,2018,11
Passing Yards,11,4,2166,2021,11
Passing Yards,11,5,2136,2017,11
Passing Yards,11,6,1667,2020,11
Passing Yards,11,7,1607,2019,11
Passing Yards Allowed,11,0,2093,2018,11
Passing Yards Allowed,11,1,2155,2015,11
Passing Yards Allowed,11,2,2298,2017,11
Passing Yards Allowed,11,3,2392,2019,11
Passing Yards Allowed,11,4,2438,2016,11
Passing Yards Allowed,11,5,2462,2021,11
Passing Yards Allowed,11,6,2541,2020,11
Passing Yards Allowed,11,7,2566,2014,11
Rushing Yards,11,0,1257,2019,11
Rushing Yards,11,1,1246,2020,11
Rushing Yards,11,2,1155,2018,11
Rushing Yards,11,3,1148,2015,11
Rushing Yards,11,4,1113,2017,11
Rushing Yards,11,5,1031,2021,11
Rushing Yards,11,6,1005,2014,11
Rushing Yards,11,7,892,2016,11
Rushing Yards Allowed,11,0,1066,2021,11
Rushing Yards Allowed,11,1,1100,2020,11
Rushing Yards Allowed,11,2,1125,2017,11
Rushing Yards Allowed,11,3,1141,2018,11
Rushing Yards Allowed,11,4,1164,2019,11
Rushing Yards Allowed,11,5,1191,2016,11
Rushing Yards Allowed,11,6,1286,2014,11
Rushing Yards Allowed,11,7,1344,2015,11
Total Yards,11,0,3565,2014,11
Total Yards,11,1,3535,2016,11
Total Yards,11,2,3394,2015,11
Total Yards,11,3,3366,2018,11
Total Yards,11,4,3250,2017,11
Total Yards,11,5,3198,2021,11
Total Yards,11,6,2914,2020,11
Total Yards,11,7,2865,2019,11
Total Yards Allowed,11,0,3235,2018,11
Total Yards Allowed,11,1,3423,2017,11
Total Yards Allowed,11,2,3500,2015,11
Total Yards Allowed,11,3,3529,2021,11
Total Yards Allowed,11,4,3556,2019,11
Total Yards Allowed,11,5,3630,2016,11
Total Yards Allowed,11,6,3642,2020,11
Total Yards Allowed,11,7,3853,2014,11
Pass Attempts,11,0,371,2016,11
Pass Attempts,11,1,363,2018,11
Pass Attempts,11,2,356,2014,11
Pass Attempts,11,3,352,2021,11
Pass Attempts,11,4,346,2017,11
Pass Attempts,11,5,321,2015,11
Pass Attempts,11,6,310,2020,11
Pass Attempts,11,7,292,2019,11
Rush Attempts,11,0,317,2019,11
Rush Attempts,11,1,298,2020,11
Rush Attempts,11,2,281,2015,11
Rush Attempts,11,3,281,2021,11
Rush Attempts,11,4,270,2014,11
Rush Attempts,11,5,266,2018,11
Rush Attempts,11,6,263,2017,11
Rush Attempts,11,7,258,2016,11
Points Scored,12,0,276,2020,12
Points Scored,12,1,261,2018,12
Points Scored,12,2,258,2014,12
Points Scored,12,3,247,2017,12
Points Scored,12,4,236,2021,12
Points Scored,12,5,235,2019,12
Points Scored,12,6,215,2016,12
Points Scored,12,7,166,2015,12
Points Allowed,12,0,216,2017,12
Points Allowed,12,1,216,2020,12
Points Allowed,12,2,226,2018,12
Points Allowed,12,3,230,2019,12
Points Allowed,12,4,236,2014,12
Points Allowed,12,5,241,2021,12
Points Allowed,12,6,251,2015,12
Points Allowed,12,7,255,2016,12
Passing Yards,12,0,2968,2019,12
Passing Yards,12,1,2830,2021,12
Passing Yards,12,2,2758,2020,12
Passing Yards,12,3,2715,2014,12
Passing Yards,12,4,2662,2018,12
Passing Yards,12,5,2609,2016,12
Passing Yards,12,6,2476,2017,12
Passing Yards,12,7,2242,2015,12
Passing Yards Allowed,12,0,1993,2015,12
Passing Yards Allowed,12,1,2207,2016,12
Passing Yards Allowed,12,2,2233,2019,12
Passing Yards Allowed,12,3,2449,2020,12
Passing Yards Allowed,12,4,2519,2017,12
Passing Yards Allowed,12,5,2575,2021,12
Passing Yards Allowed,12,6,2629,2018,12
Passing Yards Allowed,12,7,2646,2014,12
Rushing Yards,12,0,1143,2020,12
Rushing Yards,12,1,1091,2015,12
Rushing Yards,12,2,1035,2018,12
Rushing Yards,12,3,974,2021,12
Rushing Yards,12,4,953,2014,12
Rushing Yards,12,5,861,2017,12
Rushing Yards,12,6,836,2019,12
Rushing Yards,12,7,819,2016,12
Rushing Yards Allowed,12,0,861,2014,12
Rushing Yards Allowed,12,1,1111,2018,12
Rushing Yards Allowed,12,2,1188,2020,12
Rushing Yards Allowed,12,3,1211,2021,12
Rushing Yards Allowed,12,4,1338,2017,12
Rushing Yards Allowed,12,5,1340,2019,12
Rushing Yards Allowed,12,6,1373,2016,12
Rushing Yards Allowed,12,7,1525,2015,12
Total Yards,12,0,3902,2020,12
Total Yards,12,1,3804,2019,12
Total Yards,12,2,3804,2021,12
Total Yards,12,3,3698,2018,12
Total Yards,12,4,3669,2014,12
Total Yards,12,5,3428,2016,12
Total Yards,12,6,3338,2017,12
Total Yards,12,7,3333,2015,12
Total Yards Allowed,12,0,3508,2014,12
Total Yards Allowed,12,1,3518,2015,12
Total Yards Allowed,12,2,3574,2019,12
Total Yards Allowed,12,3,3580,2016,12
Total Yards Allowed,12,4,3637,2020,12
Total Yards Allowed,12,5,3740,2018,12
Total Yards Allowed,12,6,3787,2021,12
Total Yards Allowed,12,7,3858,2017,12
Pass Attempts,12,0,437,2015,12
Pass Attempts,12,1,418,2014,12
Pass Attempts,12,2,408,2016,12
Pass Attempts,12,3,408,2021,12
Pass Attempts,12,4,407,2019,12
Pass Attempts,12,5,396,2018,12
Pass Attempts,12,6,392,2020,12
Pass Attempts,12,7,380,2017,12
Rush Attempts,12,0,253,2018,12
Rush Attempts,12,1,246,2020,12
Rush Attempts,12,2,230,2014,12
Rush Attempts,12,3,220,2021,12
Rush Attempts,12,4,218,2019,12
Rush Attempts,12,5,217,2017,12
Rush Attempts,12,6,215,2015,12
Rush Attempts,12,7,208,2016,12
Points Scored,13,0,314,2020,13
Points Scored,13,1,230,2018,13
Points Scored,13,2,225,2017,13
Points Scored,13,3,211,2016,13
Points Scored,13,4,203,2019,13
Points Scored,13,5,192,2015,13
Points Scored,13,6,170,2021,13
Points Scored,13,7,152,2014,13
Points Allowed,13,0,171,2020,13
Points Allowed,13,1,190,2018,13
Points Allowed,13,2,199,2015,13
Points Allowed,13,3,204,2016,13
Points Allowed,13,4,205,2019,13
Points Allowed,13,5,238,2017,13
Points Allowed,13,6,238,2021,13
Points Allowed,13,7,239,2014,13
Passing Yards,13,0,2688,2020,13
Passing Yards,13,1,2642,2017,13
Passing Yards,13,2,2550,2021,13
Passing Yards,13,3,2277,2015,13
Passing Yards,13,4,2237,2018,13
Passing Yards,13,5,2189,2019,13
Passing Yards,13,6,2084,2016,13
Passing Yards,13,7,1821,2014,13
Passing Yards Allowed,13,0,2041,2015,13
Passing Yards Allowed,13,1,2096,2019,13
Passing Yards Allowed,13,2,2253,2018,13
Passing Yards Allowed,13,3,2255,2014,13
Passing Yards Allowed,13,4,2380,2021,13
Passing Yards Allowed,13,5,2468,2016,13
Passing Yards Allowed,13,6,2543,2017,13
Passing Yards Allowed,13,7,2651,2020,13
Rushing Yards,13,0,1343,2020,13
Rushing Yards,13,1,1310,2019,13
Rushing Yards,13,2,1200,2018,13
Rushing Yards,13,3,1138,2016,13
Rushing Yards,13,4,1117,2015,13
Rushing Yards,13,5,1061,2014,13
Rushing Yards,13,6,1043,2017,13
Rushing Yards,13,7,885,2021,13
Rushing Yards Allowed,13,0,669,2020,13
Rushing Yards Allowed,13,1,831,2016,13
Rushing Yards Allowed,13,2,858,2015,13
Rushing Yards Allowed,13,3,913,2019,13
Rushing Yards Allowed,13,4,921,2021,13
Rushing Yards Allowed,13,5,935,2017,13
Rushing Yards Allowed,13,6,1066,2014,13
Rushing Yards Allowed,13,7,1132,2018,13
Total Yards,13,0,4031,2020,13
Total Yards,13,1,3685,2017,13
Total Yards,13,2,3500,2019,13
Total Yards,13,3,3437,2018,13
Total Yards,13,4,3435,2021,13
Total Yards,13,5,3395,2015,13
Total Yards,13,6,3223,2016,13
Total Yards,13,7,2883,2014,13
Total Yards Allowed,13,0,2900,2015,13
Total Yards Allowed,13,1,3010,2019,13
Total Yards Allowed,13,2,3300,2016,13
Total Yards Allowed,13,3,3301,2021,13
Total Yards Allowed,13,4,3320,2020,13
Total Yards Allowed,13,5,3321,2014,13
Total Yards Allowed,13,6,3385,2018,13
Total Yards Allowed,13,7,3478,2017,13
Pass Attempts,13,0,408,2021,13
Pass Attempts,13,1,350,2017,13
Pass Attempts,13,2,346,2015,13
Pass Attempts,13,3,338,2014,13
Pass Attempts,13,4,338,2019,13
Pass Attempts,13,5,330,2018,13
Pass Attempts,13,6,315,2020,13
Pass Attempts,13,7,300,2016,13
Rush Attempts,13,0,337,2020,13
Rush Attempts,13,1,314,2019,13
Rush Attempts,13,2,300,2018,13
Rush Attempts,13,3,281,2015,13
Rush Attempts,13,4,281,2016,13
Rush Attempts,13,5,261,2017,13
Rush Attempts,13,6,236,2014,13
Rush Attempts,13,7,229,2021,13
Points Scored,14,0,276,2021,14
Points Scored,14,1,253,2017,14
Points Scored,14,2,231,2019,14
Points Scored,14,3,230,2018,14
Points Scored,14,4,225,2020,14
Points Scored,14,5,211,2015,14
Points Scored,14,6,204,2016,14
Points Scored,14,7,165,2014,14
Points Allowed,14,0,206,2016,14
Points Allowed,14,1,208,2015,14
Points Allowed,14,2,211,2018,14
Points Allowed,14,3,215,2019,14
Points Allowed,14,4,215,2020,14
Points Allowed,14,5,216,2021,14
Points Allowed,14,6,220,2014,14
Points Allowed,14,7,236,2017,14
Passing Yards,14,0,3046,2017,14
Passing Yards,14,1,2888,2021,14
Passing Yards,14,2,2785,2020,14
Passing Yards,14,3,2692,2019,14
Passing Yards,14,4,2686,2016,14
Passing Yards,14,5,2558,2018,14
Passing Yards,14,6,2493,2015,14
Passing Yards,14,7,2285,2014,14
Passing Yards Allowed,14,0,2195,2014,14
Passing Yards Allowed,14,1,2506,2015,14
Passing Yards Allowed,14,2,2542,2021,14
Passing Yards Allowed,14,3,2575,2019,14
Passing Yards Allowed,14,4,2591,2016,14
Passing Yards Allowed,14,5,2610,2017,14
Passing Yards Allowed,14,6,2703,2020,14
Passing Yards Allowed,14,7,2753,2018,14
Rushing Yards,14,0,1259,2019,14
Rushing Yards,14,1,1100,2018,14
Rushing Yards,14,2,1098,2021,14
Rushing Yards,14,3,956,2016,14
Rushing Yards,14,4,908,2017,14
Rushing Yards,14,5,900,2020,14
Rushing Yards,14,6,891,2015,14
Rushing Yards,14,7,870,2014,14
Rushing Yards Allowed,14,0,823,2019,14
Rushing Yards Allowed,14,1,986,2017,14
Rushing Yards Allowed,14,2,990,2021,14
Rushing Yards Allowed,14,3,999,2018,14
Rushing Yards Allowed,14,4,1065,2015,14
Rushing Yards Allowed,14,5,1073,2014,14
Rushing Yards Allowed,14,6,1187,2016,14
Rushing Yards Allowed,14,7,1231,2020,14
Total Yards,14,0,3987,2021,14
Total Yards,14,1,3955,2017,14
Total Yards,14,2,3951,2019,14
Total Yards,14,3,3685,2020,14
Total Yards,14,4,3659,2018,14
Total Yards,14,5,3642,2016,14
Total Yards,14,6,3385,2015,14
Total Yards,14,7,3155,2014,14
Total Yards Allowed,14,0,3268,2014,14
Total Yards Allowed,14,1,3399,2019,14
Total Yards Allowed,14,2,3532,2021,14
Total Yards Allowed,14,3,3571,2015,14
Total Yards Allowed,14,4,3596,2017,14
Total Yards Allowed,14,5,3753,2018,14
Total Yards Allowed,14,6,3778,2016,14
Total Yards Allowed,14,7,3935,2020,14
Pass Attempts,14,0,428,2017,14
Pass Attempts,14,1,425,2014,14
Pass Attempts,14,2,395,2015,14
Pass Attempts,14,3,395,2020,14
Pass Attempts,14,4,389,2016,14
Pass Attempts,14,5,386,2021,14
Pass Attempts,14,6,378,2018,14
Pass Attempts,14,7,375,2019,14
Rush Attempts,14,0,273,2019,14
Rush Attempts,14,1,264,2021,14
Rush Attempts,14,2,240,2018,14
Rush Attempts,14,3,236,2015,14
Rush Attempts,14,4,233,2017,14
Rush Attempts,14,5,232,2020,14
Rush Attempts,14,6,228,2014,14
Rush Attempts,14,7,225,2016,14
Points Scored,15,0,263,2014,15
Points Scored,15,1,217,2016,15
Points Scored,15,2,215,2017,15
Points Scored,15,3,208,2018,15
Points Scored,15,4,202,2020,15
Points Scored,15,5,189,2019,15
Points Scored,15,6,165,2021,15
Points Scored,15,7,155,2015,15
Points Allowed,15,0,188,2015,15
Points Allowed,15,1,189,2017,15
Points Allowed,15,2,191,2014,15
Points Allowed,15,3,199,2020,15
Points Allowed,15,4,211,2018,15
Points Allowed,15,5,214,2019,15
Points Allowed,15,6,220,2016,15
Points Allowed,15,7,232,2021,15
Passing Yards,15,0,2603,2014,15
Passing Yards,15,1,2238,2018,15
Passing Yards,15,2,2199,2019,15
Passing Yards,15,3,2195,2021,15
Passing Yards,15,4,2133,2020,15
Passing Yards,15,5,2105,2015,15
Passing Yards,15,6,2021,2016,15
Passing Yards,15,7,1990,2017,15
Passing Yards Allowed,15,0,2081,2015,15
Passing Yards Allowed,15,1,2166,2020,15
Passing Yards Allowed,15,2,2249,2018,15
Passing Yards Allowed,15,3,2253,2014,15
Passing Yards Allowed,15,4,2393,2017,15
Passing Yards Allowed,15,5,2416,2019,15
Passing Yards Allowed,15,6,2566,2016,15
Passing Yards Allowed,15,7,2632,2021,15
Rushing Yards,15,0,1461,2016,15
Rushing Yards,15,1,1222,2020,15
Rushing Yards,15,2,1207,2014,15
Rushing Yards,15,3,1135,2019,15
Rushing Yards,15,4,1133,2018,15
Rushing Yards,15,5,1027,2017,15
Rushing Yards,15,6,900,2021,15
Rushing Yards,15,7,831,2015,15
Rushing Yards Allowed,15,0,1005,2017,15
Rushing Yards Allowed,15,1,1109,2019,15
Rushing Yards Allowed,15,2,1158,2015,15
Rushing Yards Allowed,15,3,1167,2020,15
Rushing Yards Allowed,15,4,1178,2021,15
Rushing Yards Allowed,15,5,1208,2018,15
Rushing Yards Allowed,15,6,1256,2014,15
Rushing Yards Allowed,15,7,1305,2016,15
Total Yards,15,0,3810,2014,15
Total Yards,15,1,3483,2016,15
Total Yards,15,2,3371,2018,15
Total Yards,15,3,3355,2020,15
Total Yards,15,4,3334,2019,15
Total Yards,15,5,3095,2021,15
Total Yards,15,6,3017,2017,15
Total Yards,15,7,2936,2015,15
Total Yards Allowed,15,0,3240,2015,15
Total Yards Allowed,15,1,3334,2020,15
Total Yards Allowed,15,2,3398,2017,15
Total Yards Allowed,15,3,3458,2018,15
Total Yards Allowed,15,4,3510,2014,15
Total Yards Allowed,15,5,3526,2019,15
Total Yards Allowed,15,6,3810,2021,15
Total Yards Allowed,15,7,3872,2016,15
Pass Attempts,15,0,381,2020,15
Pass Attempts,15,1,375,2015,15
Pass Attempts,15,2,363,2018,15
Pass Attempts,15,3,363,2019,15
Pass Attempts,15,4,344,2016,15
Pass Attempts,15,5,344,2017,15
Pass Attempts,15,6,343,2021,15
Pass Attempts,15,7,329,2014,15
Rush Attempts,15,0,291,2016,15
Rush Attempts,15,1,280,2019,15
Rush Attempts,15,2,276,2017,15
Rush Attempts,15,3,276,2018,15
Rush Attempts,15,4,275,2014,15
Rush Attempts,15,5,273,2020,15
Rush Attempts,15,6,231,2015,15
Rush Attempts,15,7,230,2021,15
Points Scored,16,0,251,2019,16
Points Scored,16,1,247,2014,16
Points Scored,16,2,245,2018,16
Points Scored,16,3,198,2016,16
Points Scored,16,4,197,2021,16
Points Scored,16,5,194,2015,16
Points Scored,16,6,160,2017,16
Points Scored,16,7,158,2020,16
Points Allowed,16,0,170,2014,16
Points Allowed,16,1,191,2019,16
Points Allowed,16,2,192,2018,16
Points Allowed,16,3,205,2016,16
Points Allowed,16,4,206,2015,16
Points Allowed,16,5,232,2021,16
Points Allowed,16,6,273,2020,16
Points Allowed,16,7,285,2017,16
Passing Yards,16,0,2661,2020,16
Passing Yards,16,1,2429,2014,16
Passing Yards,16,2,2363,2019,16
Passing Yards,16,3,2363,2021,16
Passing Yards,16,4,2321,2016,16
Passing Yards,16,5,2305,2015,16
Passing Yards,16,6,2247,2017,16
Passing Yards,16,7,2152,2018,16
Passing Yards Allowed,16,0,2035,2014,16
Passing Yards Allowed,16,1,2168,2015,16
Passing Yards Allowed,16,2,2526,2018,16
Passing Yards Allowed,16,3,2540,2017,16
Passing Yards Allowed,16,4,2593,2021,16
Passing Yards Allowed,16,5,2640,2016,16
Passing Yards Allowed,16,6,2658,2020,16
Passing Yards Allowed,16,7,2688,2019,16
Rushing Yards,16,0,1561,2018,16
Rushing Yards,16,1,1391,2019,16
Rushing Yards,16,2,1361,2016,16
Rushing Yards,16,3,1166,2015,16
Rushing Yards,16,4,1077,2020,16
Rushing Yards,16,5,1018,2014,16
Rushing Yards,16,6,964,2021,16
Rushing Yards,16,7,886,2017,16
Rushing Yards Allowed,16,0,837,2019,16
Rushing Yards Allowed,16,1,963,2018,16
Rushing Yards Allowed,16,2,1008,2021,16
Rushing Yards Allowed,16,3,1065,2020,16
Rushing Yards Allowed,16,4,1203,2014,16
Rushing Yards Allowed,16,5,1242,2017,16
Rushing Yards Allowed,16,6,1259,2015,16
Rushing Yards Allowed,16,7,1263,2016,16
Total Yards,16,0,3755,2019,16
Total Yards,16,1,3739,2020,16
Total Yards,16,2,3713,2018,16
Total Yards,16,3,3683,2016,16
Total Yards,16,4,3471,2015,16
Total Yards,16,5,3448,2014,16
Total Yards,16,6,3328,2021,16
Total Yards,16,7,3133,2017,16
Total Yards Allowed,16,0,3238,2014,16
Total Yards Allowed,16,1,3428,2015,16
Total Yards Allowed,16,2,3490,2018,16
Total Yards Allowed,16,3,3526,2019,16
Total Yards Allowed,16,4,3601,2021,16
Total Yards Allowed,16,5,3723,2020,16
Total Yards Allowed,16,6,3782,2017,16
Total Yards Allowed,16,7,3904,2016,16
Pass Attempts,16,0,381,2020,16
Pass Attempts,16,1,360,2021,16
Pass Attempts,16,2,350,2014,16
Pass Attempts,16,3,346,2015,16
Pass Attempts,16,4,346,2016,16
Pass Attempts,16,5,346,2017,16
Pass Attempts,16,6,313,2019,16
Pass Attempts,16,7,275,2018,16
Rush Attempts,16,0,319,2019,16
Rush Attempts,16,1,311,2018,16
Rush Attempts,16,2,284,2016,16
Rush Attempts,16,3,277,2015,16
Rush Attempts,16,4,258,2014,16
Rush Attempts,16,5,249,2021,16
Rush Attempts,16,6,240,2020,16
Rush Attempts,16,7,220,2017,16
Points Scored,17,0,265,2019,17
Points Scored,17,1,261,2020,17
Points Scored,17,2,233,2017,17
Points Scored,17,3,217,2015,17
Points Scored,17,4,180,2014,17
Points Scored,17,5,178,2018,17
Points Scored,17,6,174,2021,17
Points Scored,17,7,145,2016,17
Points Allowed,17,0,205,2014,17
Points Allowed,17,1,238,2018,17
Points Allowed,17,2,243,2015,17
Points Allowed,17,3,261,2019,17
Points Allowed,17,4,261,2021,17
Points Allowed,17,5,264,2017,17
Points Allowed,17,6,273,2020,17
Points Allowed,17,7,281,2016,17
Passing Yards,17,0,2826,2019,17
Passing Yards,17,1,2719,2015,17
Passing Yards,17,2,2693,2017,17
Passing Yards,17,3,2681,2020,17
Passing Yards,17,4,2644,2021,17
Passing Yards,17,5,2467,2016,17
Passing Yards,17,6,2335,2018,17
Passing Yards,17,7,2247,2014,17
Passing Yards Allowed,17,0,2242,2015,17
Passing Yards Allowed,17,1,2306,2016,17
Passing Yards Allowed,17,2,2321,2017,17
Passing Yards Allowed,17,3,2329,2014,17
Passing Yards Allowed,17,4,2447,2021,17
Passing Yards Allowed,17,5,2499,2019,17
Passing Yards Allowed,17,6,2595,2018,17
Passing Yards Allowed,17,7,2732,2020,17
Rushing Yards,17,0,1251,2019,17
Rushing Yards,17,1,1130,2020,17
Rushing Yards,17,2,981,2017,17
Rushing Yards,17,3,972,2014,17
Rushing Yards,17,4,966,2015,17
Rushing Yards,17,5,914,2018,17
Rushing Yards,17,6,732,2021,17
Rushing Yards,17,7,511,2016,17
Rushing Yards Allowed,17,0,1118,2021,17
Rushing Yards Allowed,17,1,1122,2017,17
Rushing Yards Allowed,17,2,1126,2020,17
Rushing Yards Allowed,17,3,1168,2014,17
Rushing Yards Allowed,17,4,1208,2018,17
Rushing Yards Allowed,17,5,1253,2019,17
