Category,Team/All_Teams,Place,Player,Record,Team,Year
Yards per Reception,4,3,3418,1405,4,2020
Yards per Reception,4,4,1022,1398,4,2018
Yards per Reception,4,5,1022,1375,4,2014
Yards per Reception,4,6,3423,1353,4,2016
Yards per Reception,4,7,6780,1343,4,2020
Yards per Reception,4,8,1022,1303,4,2019
Yards per Reception,4,9,6763,1288,4,2020
Yards per Reception,4,10,150,1282,4,2015
Yards per Reception,4,11,1022,1262,4,2017
Yards per Reception,4,12,1799,1234,4,2018
Yards per Reception,4,13,1799,1224,4,2017
Yards per Reception,4,14,150,1199,4,2014
Yards per Reception,4,15,464,1174,4,2017
Yards per Reception,4,16,4165,1125,4,2019
Yards per Reception,4,17,6763,1124,4,2021
Yards per Reception,4,18,6780,1091,4,2019
Yards per Reception,4,19,7567,1091,4,2021
Yards per Reception,4,20,4165,1051,4,2017
Yards per Reception,4,21,1799,1031,4,2019
Yards per Reception,4,22,4165,967,4,2020
Yards per Reception,4,23,170,876,4,2014
Receiving Touchdowns,4,0,150,9,4,2015
Receiving Touchdowns,4,1,1022,7,4,2014
Receiving Touchdowns,4,2,1022,7,4,2017
Receiving Touchdowns,4,3,1022,7,4,2018
Receiving Touchdowns,4,4,1799,7,4,2018
Receiving Touchdowns,4,5,8428,7,4,2021
Receiving Touchdowns,4,6,1022,6,4,2016
Receiving Touchdowns,4,7,464,6,4,2018
Receiving Touchdowns,4,8,3423,6,4,2018
Receiving Touchdowns,4,9,6780,6,4,2020
Receiving Touchdowns,4,10,1022,5,4,2015
Receiving Touchdowns,4,11,3423,5,4,2017
Receiving Touchdowns,4,12,606,5,4,2018
Receiving Touchdowns,4,13,1799,5,4,2019
Receiving Touchdowns,4,14,6763,5,4,2020
Receiving Touchdowns,4,15,3423,4,4,2016
Receiving Touchdowns,4,16,4165,4,4,2019
Receiving Touchdowns,4,17,6763,4,4,2021
Receiving Touchdowns,4,18,7503,4,4,2021
Receiving Touchdowns,4,19,150,3,4,2014
Receiving Touchdowns,4,20,903,3,4,2014
Receiving Touchdowns,4,21,754,3,4,2015
Receiving Touchdowns,4,22,464,3,4,2016
Receiving Touchdowns,4,23,1799,3,4,2017
Receiving Touchdowns,4,24,1022,3,4,2019
Receiving Touchdowns,4,25,7472,3,4,2021
Receiving Touchdowns,4,26,170,2,4,2014
Receiving Touchdowns,4,27,281,2,4,2014
Receiving Touchdowns,4,28,464,2,4,2017
Receiving Touchdowns,4,29,960,2,4,2018
Receiving Touchdowns,4,30,3418,2,4,2020
Receiving Touchdowns,4,31,3423,2,4,2020
Receiving Touchdowns,4,32,4165,2,4,2020
Receiving Touchdowns,4,33,7567,2,4,2020
Receiving Touchdowns,4,34,1612,2,4,2021
Receiving Touchdowns,4,35,7567,2,4,2021
Receiving Touchdowns,4,36,1142,1,4,2014
Receiving Touchdowns,4,37,2050,1,4,2014
Receiving Touchdowns,4,38,2500,1,4,2014
Receiving Touchdowns,4,39,2635,1,4,2014
Receiving Touchdowns,4,40,281,1,4,2015
Receiving Touchdowns,4,41,606,1,4,2015
Receiving Touchdowns,4,42,1230,1,4,2015
Receiving Touchdowns,4,43,3423,1,4,2015
Receiving Touchdowns,4,44,1854,1,4,2016
Receiving Touchdowns,4,45,2608,1,4,2016
Receiving Touchdowns,4,46,4165,1,4,2016
Receiving Touchdowns,4,47,1026,1,4,2017
Receiving Touchdowns,4,48,1058,1,4,2017
Receiving Touchdowns,4,49,4165,1,4,2017
Receiving Touchdowns,4,50,754,1,4,2018
Receiving Touchdowns,4,51,4165,1,4,2018
Receiving Touchdowns,4,52,606,1,4,2019
Receiving Touchdowns,4,53,960,1,4,2019
Receiving Touchdowns,4,54,3423,1,4,2019
Receiving Touchdowns,4,55,6763,1,4,2019
Receiving Touchdowns,4,56,6780,1,4,2019
Receiving Touchdowns,4,57,1479,1,4,2020
Receiving Touchdowns,4,58,7472,1,4,2020
Receiving Touchdowns,4,59,7503,1,4,2020
Receiving Touchdowns,4,60,8399,1,4,2021
Targeted Passes,4,0,1799,151,4,2019
Targeted Passes,4,1,1022,146,4,2016
Targeted Passes,4,2,1799,138,4,2017
Targeted Passes,4,3,1022,129,4,2018
Targeted Passes,4,4,1799,127,4,2018
Targeted Passes,4,5,1022,124,4,2017
Targeted Passes,4,6,150,119,4,2014
Targeted Passes,4,7,150,113,4,2015
Targeted Passes,4,8,1022,104,4,2019
Targeted Passes,4,9,1022,102,4,2014
Targeted Passes,4,10,6763,97,4,2021
Targeted Passes,4,11,6780,95,4,2020
Targeted Passes,4,12,8428,95,4,2021
Targeted Passes,4,13,1022,88,4,2015
Targeted Passes,4,14,3423,86,4,2016
Targeted Passes,4,15,170,75,4,2014
Targeted Passes,4,16,3418,70,4,2020
Targeted Passes,4,17,6763,70,4,2020
Targeted Passes,4,18,4165,68,4,2020
Targeted Passes,4,19,4165,65,4,2019
Targeted Passes,4,20,281,63,4,2015
Targeted Passes,4,21,4165,62,4,2017
Targeted Passes,4,22,464,57,4,2017
Targeted Passes,4,23,7567,55,4,2021
Targeted Passes,4,24,6780,53,4,2019
Targeted Passes,4,25,3423,52,4,2020
Targeted Passes,4,26,464,50,4,2016
Targeted Passes,4,27,366,50,4,2021
Targeted Passes,4,28,464,46,4,2018
Targeted Passes,4,29,606,45,4,2015
Targeted Passes,4,30,3423,45,4,2015
Targeted Passes,4,31,281,40,4,2014
Targeted Passes,4,32,4165,39,4,2018
Targeted Passes,4,33,7567,39,4,2020
Targeted Passes,4,34,3423,37,4,2018
Targeted Passes,4,35,7503,36,4,2020
Targeted Passes,4,36,1612,35,4,2021
Targeted Passes,4,37,7503,35,4,2021
Targeted Passes,4,38,3423,34,4,2017
Targeted Passes,4,39,960,34,4,2019
Targeted Passes,4,40,606,31,4,2014
Targeted Passes,4,41,754,31,4,2015
Targeted Passes,4,42,1606,31,4,2017
Targeted Passes,4,43,8399,31,4,2021
Targeted Passes,4,44,606,29,4,2016
Targeted Passes,4,45,1026,29,4,2017
Targeted Passes,4,46,606,26,4,2018
Targeted Passes,4,47,960,26,4,2020
Targeted Passes,4,48,1022,26,4,2020
Targeted Passes,4,49,7472,26,4,2021
Targeted Passes,4,50,281,25,4,2016
Targeted Passes,4,51,2050,24,4,2014
Targeted Passes,4,52,4165,24,4,2016
Targeted Passes,4,53,960,24,4,2018
Targeted Passes,4,54,1854,23,4,2016
Targeted Passes,4,55,754,23,4,2019
Targeted Passes,4,56,754,22,4,2016
Targeted Passes,4,57,606,22,4,2017
Targeted Passes,4,58,3423,20,4,2019
Targeted Passes,4,59,754,19,4,2018
Targeted Passes,4,60,7472,19,4,2020
Targeted Passes,4,61,1142,18,4,2015
Targeted Passes,4,62,4056,18,4,2019
Targeted Passes,4,63,2500,17,4,2014
Targeted Passes,4,64,1230,17,4,2016
Targeted Passes,4,65,4056,17,4,2017
Targeted Passes,4,66,2475,17,4,2019
Targeted Passes,4,67,2608,16,4,2016
Targeted Passes,4,68,1995,15,4,2018
Targeted Passes,4,69,1230,14,4,2015
Targeted Passes,4,70,1449,14,4,2017
Targeted Passes,4,71,4056,14,4,2018
Targeted Passes,4,72,1854,13,4,2015
Targeted Passes,4,73,1978,13,4,2015
Targeted Passes,4,74,606,12,4,2019
Targeted Passes,4,75,1142,11,4,2014
Targeted Passes,4,76,5005,11,4,2021
Targeted Passes,4,77,903,10,4,2014
Targeted Passes,4,78,2635,9,4,2015
Targeted Passes,4,79,1230,8,4,2014
Targeted Passes,4,80,3418,8,4,2021
Targeted Passes,4,81,1058,7,4,2016
Targeted Passes,4,82,1026,7,4,2018
Targeted Passes,4,83,4056,7,4,2020
Targeted Passes,4,84,2635,6,4,2014
Targeted Passes,4,85,1058,6,4,2015
Targeted Passes,4,86,6780,6,4,2021
Targeted Passes,4,87,903,5,4,2015
Targeted Passes,4,88,1058,5,4,2017
Targeted Passes,4,89,1479,5,4,2020
Targeted Passes,4,90,1479,5,4,2021
Targeted Passes,4,91,2438,4,4,2017
Targeted Passes,4,92,6763,4,4,2019
Targeted Passes,4,93,1142,3,4,2016
Targeted Passes,4,94,2476,2,4,2014
Targeted Passes,4,95,4056,2,4,2016
Targeted Passes,4,96,754,2,4,2017
Targeted Passes,4,97,4994,2,4,2017
Targeted Passes,4,98,1675,2,4,2018
Targeted Passes,4,99,5848,2,4,2019
Passes Dropped,4,0,1022,15,4,2016
Passes Dropped,4,1,1799,11,4,2017
Passes Dropped,4,2,1022,10,4,2019
Passes Dropped,4,3,1022,9,4,2014
Passes Dropped,4,4,1022,9,4,2017
Passes Dropped,4,5,1799,9,4,2018
Passes Dropped,4,6,6780,9,4,2019
Passes Dropped,4,7,1022,8,4,2018
Passes Dropped,4,8,1799,7,4,2019
Passes Dropped,4,9,8428,7,4,2021
Passes Dropped,4,10,281,6,4,2015
Passes Dropped,4,11,3423,6,4,2016
Passes Dropped,4,12,150,5,4,2014
Passes Dropped,4,13,3423,5,4,2015
Passes Dropped,4,14,6780,5,4,2020
Passes Dropped,4,15,6763,5,4,2021
Passes Dropped,4,16,170,4,4,2014
Passes Dropped,4,17,464,4,4,2017
Passes Dropped,4,18,464,4,4,2018
Passes Dropped,4,19,4165,4,4,2018
Passes Dropped,4,20,3418,4,4,2020
Passes Dropped,4,21,4165,4,4,2020
Passes Dropped,4,22,7567,4,4,2020
Passes Dropped,4,23,8399,4,4,2021
Passes Dropped,4,24,281,3,4,2016
Passes Dropped,4,25,1058,3,4,2016
Passes Dropped,4,26,1606,3,4,2017
Passes Dropped,4,27,3423,3,4,2018
Passes Dropped,4,28,4165,3,4,2019
Passes Dropped,4,29,3423,3,4,2020
Passes Dropped,4,30,281,2,4,2014
Passes Dropped,4,31,2050,2,4,2014
Passes Dropped,4,32,150,2,4,2015
Passes Dropped,4,33,1022,2,4,2015
Passes Dropped,4,34,754,2,4,2019
Passes Dropped,4,35,960,2,4,2019
Passes Dropped,4,36,3423,2,4,2019
Passes Dropped,4,37,1022,2,4,2020
Passes Dropped,4,38,366,2,4,2021
Passes Dropped,4,39,606,1,4,2014
Passes Dropped,4,40,903,1,4,2014
Passes Dropped,4,41,1142,1,4,2014
Passes Dropped,4,42,2476,1,4,2014
Passes Dropped,4,43,2500,1,4,2014
Passes Dropped,4,44,2635,1,4,2014
Passes Dropped,4,45,606,1,4,2015
Passes Dropped,4,46,1142,1,4,2015
Passes Dropped,4,47,1230,1,4,2015
Passes Dropped,4,48,1854,1,4,2015
Passes Dropped,4,49,464,1,4,2016
Passes Dropped,4,50,606,1,4,2016
Passes Dropped,4,51,754,1,4,2016
Passes Dropped,4,52,1142,1,4,2016
Passes Dropped,4,53,1230,1,4,2016
Passes Dropped,4,54,4165,1,4,2016
Passes Dropped,4,55,1449,1,4,2017
Passes Dropped,4,56,2438,1,4,2017
Passes Dropped,4,57,3423,1,4,2017
Passes Dropped,4,58,4056,1,4,2017
Passes Dropped,4,59,4165,1,4,2017
Passes Dropped,4,60,606,1,4,2018
Passes Dropped,4,61,606,1,4,2019
Passes Dropped,4,62,2475,1,4,2019
Passes Dropped,4,63,6763,1,4,2020
Passes Dropped,4,64,7472,1,4,2020
Passes Dropped,4,65,1612,1,4,2021
Passes Dropped,4,66,5005,1,4,2021
Passes Dropped,4,67,7503,1,4,2021
100 Yards Receiving,4,0,1022,4,4,2015
100 Yards Receiving,4,1,1022,4,4,2016
100 Yards Receiving,4,2,1022,4,4,2018
100 Yards Receiving,4,3,1799,3,4,2018
100 Yards Receiving,4,4,8428,3,4,2021
100 Yards Receiving,4,5,150,2,4,2014
100 Yards Receiving,4,6,1022,2,4,2017
100 Yards Receiving,4,7,1799,2,4,2017
100 Yards Receiving,4,8,1022,2,4,2019
100 Yards Receiving,4,9,1799,2,4,2019
100 Yards Receiving,4,10,1022,1,4,2014
100 Yards Receiving,4,11,150,1,4,2015
100 Yards Receiving,4,12,3423,1,4,2016
100 Yards Receiving,4,13,6763,1,4,2020
100 Yards Receiving,4,14,6780,1,4,2020
Interceptions,4,0,1681,10,4,2018
Interceptions,4,1,1681,8,4,2014
Interceptions,4,2,1681,8,4,2019
Interceptions,4,3,1681,7,4,2015
Interceptions,4,4,1681,7,4,2017
Interceptions,4,5,414,5,4,2015
Interceptions,4,6,193,4,4,2014
Interceptions,4,7,1535,4,4,2015
Interceptions,4,8,6459,4,4,2018
Interceptions,4,9,1681,4,4,2021
Interceptions,4,10,5571,4,4,2021
Interceptions,4,11,6459,4,4,2021
Interceptions,4,12,124,3,4,2014
Interceptions,4,13,124,3,4,2015
Interceptions,4,14,482,3,4,2016
Interceptions,4,15,1590,3,4,2016
Interceptions,4,16,1681,3,4,2016
Interceptions,4,17,647,3,4,2017
Interceptions,4,18,3966,3,4,2017
Interceptions,4,19,3966,3,4,2018
Interceptions,4,20,5571,3,4,2020
Interceptions,4,21,1725,3,4,2021
Interceptions,4,22,1192,2,4,2015
Interceptions,4,23,3966,2,4,2016
Interceptions,4,24,193,2,4,2017
Interceptions,4,25,5571,2,4,2018
Interceptions,4,26,6459,2,4,2019
Interceptions,4,27,1681,2,4,2020
Interceptions,4,28,5517,2,4,2020
Interceptions,4,29,482,2,4,2021
Interceptions,4,30,1590,2,4,2021
Interceptions,4,31,5517,2,4,2021
Interceptions,4,32,482,1,4,2014
Interceptions,4,33,1535,1,4,2014
Interceptions,4,34,1590,1,4,2014
Interceptions,4,35,2325,1,4,2014
Interceptions,4,36,3050,1,4,2014
Interceptions,4,37,193,1,4,2015
Interceptions,4,38,1498,1,4,2015
Interceptions,4,39,1590,1,4,2015
Interceptions,4,40,3966,1,4,2015
Interceptions,4,41,124,1,4,2016
Interceptions,4,42,1192,1,4,2016
Interceptions,4,43,1498,1,4,2016
Interceptions,4,44,1535,1,4,2016
Interceptions,4,45,1590,1,4,2017
Interceptions,4,46,4807,1,4,2017
Interceptions,4,47,482,1,4,2018
Interceptions,4,48,1590,1,4,2018
Interceptions,4,49,1655,1,4,2018
Interceptions,4,50,3073,1,4,2018
Interceptions,4,51,5517,1,4,2018
Interceptions,4,52,1024,1,4,2019
Interceptions,4,53,1066,1,4,2019
Interceptions,4,54,1725,1,4,2019
Interceptions,4,55,3822,1,4,2019
Interceptions,4,56,4807,1,4,2019
Interceptions,4,57,3946,1,4,2020
Interceptions,4,58,6459,1,4,2020
Interceptions,4,59,7159,1,4,2020
Interceptions,4,60,8041,1,4,2020
Interceptions,4,61,3017,1,4,2021
Interceptions,4,62,4537,1,4,2021
Interceptions,4,63,7159,1,4,2021
Interceptions,4,64,7366,1,4,2021
Pass Defense Percentage,4,0,1681,904,4,2019
Pass Defense Percentage,4,1,1681,895,4,2018
Pass Defense Percentage,4,2,193,859,4,2014
Pass Defense Percentage,4,3,1681,840,4,2015
Pass Defense Percentage,4,4,124,835,4,2014
Pass Defense Percentage,4,5,1725,833,4,2021
Pass Defense Percentage,4,6,1681,832,4,2014
Pass Defense Percentage,4,7,1681,832,4,2017
Pass Defense Percentage,4,8,4807,830,4,2017
Pass Defense Percentage,4,9,1681,826,4,2016
Pass Defense Percentage,4,10,193,825,4,2017
Pass Defense Percentage,4,11,6459,824,4,2021
Pass Defense Percentage,4,12,3966,823,4,2018
Pass Defense Percentage,4,13,1681,819,4,2021
Pass Defense Percentage,4,14,6459,810,4,2018
Pass Defense Percentage,4,15,5517,808,4,2020
Pass Defense Percentage,4,16,4807,807,4,2019
Pass Defense Percentage,4,17,6459,800,4,2020
Pass Defense Percentage,4,18,1535,799,4,2015
Pass Defense Percentage,4,19,5571,798,4,2021
Pass Defense Percentage,4,20,3966,794,4,2016
Pass Defense Percentage,4,21,4807,789,4,2018
Pass Defense Percentage,4,22,5517,789,4,2019
Pass Defense Percentage,4,23,1681,787,4,2020
Pass Defense Percentage,4,24,1535,786,4,2016
Pass Defense Percentage,4,25,4807,786,4,2021
Pass Defense Percentage,4,26,124,785,4,2015
Pass Defense Percentage,4,27,647,784,4,2017
Pass Defense Percentage,4,28,193,782,4,2015
Pass Defense Percentage,4,29,5517,780,4,2018
Pass Defense Percentage,4,30,1535,778,4,2014
Pass Defense Percentage,4,31,5517,778,4,2021
Pass Defense Percentage,4,32,414,775,4,2015
Pass Defense Percentage,4,33,3966,775,4,2017
Pass Defense Percentage,4,34,4807,774,4,2016
Pass Defense Percentage,4,35,6459,773,4,2019
Pass Defense Percentage,4,36,3073,767,4,2018
Pass Defense Percentage,4,37,5517,766,4,2017
Pass Defense Percentage,4,38,595,762,4,2014
Pass Defense Percentage,4,39,1725,761,4,2019
Pass Defense Percentage,4,40,5571,760,4,2020
Pass Defense Percentage,4,41,4807,753,4,2020
Pass Defense Percentage,4,42,3175,746,4,2016
Pass Defense Percentage,4,43,2325,742,4,2014
Pass Defense Percentage,4,44,3095,740,4,2016
Tackles,4,0,482,144,4,2019
Tackles,4,1,482,143,4,2017
Tackles,4,2,482,118,4,2014
Tackles,4,3,482,115,4,2020
Tackles,4,4,482,114,4,2021
Tackles,4,5,482,105,4,2016
Tackles,4,6,6459,100,4,2021
Tackles,4,7,482,99,4,2015
Tackles,4,8,482,97,4,2018
Tackles,4,9,1590,95,4,2016
Tackles,4,10,193,89,4,2015
Tackles,4,11,1590,89,4,2015
Tackles,4,12,4807,82,4,2020
Tackles,4,13,1590,81,4,2017
Tackles,4,14,4807,81,4,2019
Tackles,4,15,1590,80,4,2014
Tackles,4,16,6459,78,4,2019
Tackles,4,17,193,76,4,2014
Tackles,4,18,4807,70,4,2018
Tackles,4,19,193,69,4,2017
Tackles,4,20,414,68,4,2015
Tackles,4,21,1590,68,4,2018
Tackles,4,22,1590,68,4,2020
Tackles,4,23,1590,68,4,2021
Tackles,4,24,5571,65,4,2021
Tackles,4,25,176,64,4,2014
Tackles,4,26,4807,63,4,2021
Tackles,4,27,1535,62,4,2015
Tackles,4,28,3966,62,4,2017
Tackles,4,29,1681,61,4,2014
Tackles,4,30,176,61,4,2015
Tackles,4,31,6459,61,4,2020
Tackles,4,32,647,60,4,2017
Tackles,4,33,1681,58,4,2017
Tackles,4,34,1681,58,4,2021
Tackles,4,35,1681,56,4,2015
Tackles,4,36,3175,56,4,2016
Tackles,4,37,5517,56,4,2018
Tackles,4,38,1535,55,4,2014
Tackles,4,39,1725,55,4,2019
Tackles,4,40,1535,54,4,2016
Tackles,4,41,1681,54,4,2019
Tackles,4,42,1681,53,4,2018
Tackles,4,43,124,52,4,2015
Tackles,4,44,6459,52,4,2018
Tackles,4,45,176,51,4,2016
Tackles,4,46,5517,51,4,2020
Tackles,4,47,5571,51,4,2020
Tackles,4,48,5517,50,4,2017
Tackles,4,49,1590,49,4,2019
Tackles,4,50,1681,48,4,2016
Tackles,4,51,3966,48,4,2016
Tackles,4,52,5517,47,4,2019
Tackles,4,53,1681,47,4,2020
Tackles,4,54,124,46,4,2014
Tackles,4,55,785,42,4,2017
Tackles,4,56,3073,42,4,2018
Tackles,4,57,595,40,4,2014
Tackles,4,58,1322,40,4,2015
Tackles,4,59,4807,40,4,2017
Tackles,4,60,4537,38,4,2019
Tackles,4,61,4537,35,4,2016
Tackles,4,62,2176,35,4,2021
Tackles,4,63,3095,34,4,2016
Tackles,4,64,2176,34,4,2019
Tackles,4,65,2856,33,4,2014
Tackles,4,66,804,33,4,2019
Tackles,4,67,7881,33,4,2020
Tackles,4,68,3050,32,4,2014
Tackles,4,69,1322,32,4,2019
Tackles,4,70,2176,32,4,2020
Tackles,4,71,5517,32,4,2021
Tackles,4,72,1143,31,4,2018
Tackles,4,73,3822,31,4,2019
Tackles,4,74,2856,30,4,2015
Tackles,4,75,2176,30,4,2017
Tackles,4,76,3966,30,4,2018
Tackles,4,77,1725,30,4,2021
Tackles,4,78,4537,29,4,2018
Tackles,4,79,2177,29,4,2021
Tackles,4,80,1322,28,4,2018
Tackles,4,81,4537,28,4,2020
Tackles,4,82,2925,28,4,2021
Tackles,4,83,3847,27,4,2020
Tackles,4,84,1322,26,4,2014
Tackles,4,85,2925,26,4,2019
Tackles,4,86,2325,25,4,2014
Tackles,4,87,1498,25,4,2016
Tackles,4,88,1322,25,4,2017
Tackles,4,89,2302,25,4,2021
Tackles,4,90,1035,24,4,2015
Tackles,4,91,1322,24,4,2016
Tackles,4,92,2950,24,4,2017
Tackles,4,93,1695,23,4,2014
Tackles,4,94,2176,23,4,2015
Tackles,4,95,4807,23,4,2016
Tackles,4,96,525,23,4,2018
Tackles,4,97,2176,22,4,2016
Tackles,4,98,176,22,4,2017
Tackles,4,99,1655,22,4,2018
Assists,4,0,482,39,4,2019
Assists,4,1,482,38,4,2017
Assists,4,2,482,37,4,2015
Assists,4,3,193,35,4,2014
Assists,4,4,482,35,4,2020
Assists,4,5,482,33,4,2014
Assists,4,6,482,33,4,2018
Assists,4,7,482,33,4,2021
Assists,4,8,6459,32,4,2021
Assists,4,9,4807,31,4,2018
Assists,4,10,6459,31,4,2019
Assists,4,11,482,30,4,2016
Assists,4,12,1590,29,4,2020
Assists,4,13,1590,28,4,2015
Assists,4,14,4807,27,4,2020
Assists,4,15,1590,23,4,2014
Assists,4,16,1681,23,4,2017
Assists,4,17,1681,23,4,2019
Assists,4,18,1590,23,4,2021
Assists,4,19,176,22,4,2014
Assists,4,20,414,22,4,2015
Assists,4,21,1590,22,4,2016
Assists,4,22,3175,22,4,2016
Assists,4,23,1681,22,4,2018
Assists,4,24,1725,21,4,2019
Assists,4,25,193,20,4,2015
Assists,4,26,1590,20,4,2017
Assists,4,27,6459,20,4,2018
Assists,4,28,4807,20,4,2019
Assists,4,29,595,19,4,2014
Assists,4,30,1681,19,4,2014
Assists,4,31,176,19,4,2015
Assists,4,32,1681,19,4,2015
Assists,4,33,193,19,4,2017
Assists,4,34,2176,19,4,2019
Assists,4,35,2925,19,4,2020
Assists,4,36,124,18,4,2015
Assists,4,37,1681,18,4,2016
Assists,4,38,3966,18,4,2017
Assists,4,39,1590,18,4,2018
Assists,4,40,6459,18,4,2020
Assists,4,41,5571,18,4,2021
Assists,4,42,1695,17,4,2014
Assists,4,43,1322,17,4,2015
Assists,4,44,1535,17,4,2016
Assists,4,45,785,17,4,2017
Assists,4,46,1143,17,4,2018
Assists,4,47,5517,17,4,2019
Assists,4,48,5517,16,4,2017
Assists,4,49,1322,16,4,2018
Assists,4,50,4807,16,4,2021
Assists,4,51,124,15,4,2014
Assists,4,52,4537,15,4,2016
Assists,4,53,1590,15,4,2019
Assists,4,54,5571,15,4,2020
Assists,4,55,176,14,4,2016
Assists,4,56,3095,14,4,2016
Assists,4,57,4807,14,4,2016
Assists,4,58,3073,14,4,2018
Assists,4,59,2925,14,4,2019
Assists,4,60,4537,14,4,2019
Assists,4,61,2176,14,4,2020
Assists,4,62,2177,14,4,2021
Assists,4,63,1535,13,4,2015
Assists,4,64,5517,13,4,2021
Assists,4,65,2856,12,4,2014
Assists,4,66,3050,12,4,2014
Assists,4,67,655,12,4,2015
Assists,4,68,2176,12,4,2015
Assists,4,69,176,12,4,2017
Assists,4,70,4807,12,4,2017
Assists,4,71,1655,12,4,2018
Assists,4,72,5517,12,4,2018
Assists,4,73,1681,12,4,2020
Assists,4,74,3847,12,4,2020
Assists,4,75,2176,11,4,2016
Assists,4,76,647,11,4,2017
Assists,4,77,2176,11,4,2017
Assists,4,78,1681,11,4,2021
Assists,4,79,6177,11,4,2021
Assists,4,80,1322,10,4,2016
Assists,4,81,804,10,4,2019
Assists,4,82,7208,10,4,2019
Assists,4,83,7881,10,4,2020
Assists,4,84,1035,9,4,2015
Assists,4,85,1192,9,4,2015
Assists,4,86,3966,9,4,2016
Assists,4,87,1143,9,4,2017
Assists,4,88,2153,9,4,2017
Assists,4,89,2950,9,4,2017
Assists,4,90,2950,9,4,2018
Assists,4,91,835,9,4,2019
Assists,4,92,1024,9,4,2019
Assists,4,93,3822,9,4,2019
Assists,4,94,835,9,4,2020
Assists,4,95,4537,9,4,2020
Assists,4,96,2302,9,4,2021
Assists,4,97,2925,9,4,2021
Assists,4,98,1322,8,4,2014
Assists,4,99,2176,8,4,2014
Sacks,4,0,176,145,4,2014
Sacks,4,1,1322,120,4,2015
Sacks,4,2,176,110,4,2016
Sacks,4,3,1322,100,4,2016
Sacks,4,4,4537,100,4,2019
Sacks,4,5,2856,90,4,2014
Sacks,4,6,4537,90,4,2016
Sacks,4,7,2851,90,4,2017
Sacks,4,8,2856,80,4,2015
Sacks,4,9,2856,80,4,2016
Sacks,4,10,1322,80,4,2018
Sacks,4,11,4537,80,4,2018
Sacks,4,12,2176,80,4,2021
Sacks,4,13,7881,75,4,2020
Sacks,4,14,482,70,4,2014
Sacks,4,15,176,70,4,2015
Sacks,4,16,1322,65,4,2014
Sacks,4,17,1322,65,4,2017
Sacks,4,18,1590,60,4,2016
Sacks,4,19,4537,55,4,2020
Sacks,4,20,1143,50,4,2018
Sacks,4,21,2950,50,4,2018
Sacks,4,22,482,50,4,2020
Sacks,4,23,176,45,4,2017
Sacks,4,24,1322,45,4,2019
Sacks,4,25,1590,45,4,2021
Sacks,4,26,1590,40,4,2017
Sacks,4,27,482,40,4,2019
Sacks,4,28,2176,40,4,2020
Sacks,4,29,2177,40,4,2021
Sacks,4,30,2925,40,4,2021
Sacks,4,31,7881,40,4,2021
Sacks,4,32,655,35,4,2015
Sacks,4,33,2176,35,4,2015
Sacks,4,34,3696,35,4,2017
Sacks,4,35,4537,35,4,2017
Sacks,4,36,1590,30,4,2014
Sacks,4,37,482,30,4,2016
Sacks,4,38,2950,30,4,2016
Sacks,4,39,482,30,4,2017
Sacks,4,40,525,30,4,2018
Sacks,4,41,835,30,4,2019
Sacks,4,42,1590,30,4,2019
Sacks,4,43,2925,30,4,2020
Sacks,4,44,4807,30,4,2020
Sacks,4,45,5517,30,4,2020
Sacks,4,46,4537,30,4,2021
Sacks,4,47,6459,30,4,2021
Sacks,4,48,1460,25,4,2014
Sacks,4,49,1460,25,4,2016
Sacks,4,50,2176,25,4,2016
Sacks,4,51,1143,25,4,2017
Sacks,4,52,2950,25,4,2017
Sacks,4,53,482,25,4,2018
Sacks,4,54,835,25,4,2018
Sacks,4,55,6234,25,4,2020
Sacks,4,56,3787,20,4,2016
Sacks,4,57,647,20,4,2017
Sacks,4,58,785,20,4,2017
Sacks,4,59,1590,20,4,2018
Sacks,4,60,1655,20,4,2018
Sacks,4,61,2176,20,4,2018
Sacks,4,62,6177,20,4,2018
Sacks,4,63,6234,20,4,2019
Sacks,4,64,6459,20,4,2019
Sacks,4,65,835,20,4,2020
Sacks,4,66,1590,20,4,2020
Sacks,4,67,8041,20,4,2020
Sacks,4,68,482,20,4,2021
Sacks,4,69,7030,20,4,2021
Sacks,4,70,1695,15,4,2014
Sacks,4,71,1192,15,4,2015
Sacks,4,72,1460,15,4,2015
Sacks,4,73,1590,15,4,2015
Sacks,4,74,2176,15,4,2017
Sacks,4,75,2925,15,4,2019
Sacks,4,76,6177,15,4,2020
Sacks,4,77,1535,10,4,2014
Sacks,4,78,1681,10,4,2014
Sacks,4,79,1847,10,4,2014
Sacks,4,80,193,10,4,2015
Sacks,4,81,482,10,4,2015
Sacks,4,82,1035,10,4,2015
Sacks,4,83,1655,10,4,2015
Sacks,4,84,655,10,4,2016
Sacks,4,85,1498,10,4,2016
Sacks,4,86,1535,10,4,2016
Sacks,4,87,3175,10,4,2016
Sacks,4,88,193,10,4,2017
Sacks,4,89,1681,10,4,2017
Sacks,4,90,3036,10,4,2017
Sacks,4,91,4807,10,4,2017
Sacks,4,92,1681,10,4,2018
Sacks,4,93,804,10,4,2019
Sacks,4,94,1681,10,4,2019
Sacks,4,95,3822,10,4,2019
Sacks,4,96,4807,10,4,2019
Sacks,4,97,1681,10,4,2020
Sacks,4,98,2177,10,4,2020
Sacks,4,99,3847,10,4,2020
Hurries,4,0,176,19,4,2015
Hurries,4,1,4537,19,4,2020
