Category,Team/All_Teams,Place,Record,Year,Team,Opponent
Rushing Yards Allowed,6,0,78,2014,6,22
Rushing Yards Allowed,6,1,87,2014,6,19
Rushing Yards Allowed,6,2,106,2015,6,28
Rushing Yards Allowed,6,3,125,2017,6,19
Rushing Yards Allowed,6,4,134,2019,6,16
Rushing Yards Allowed,6,5,135,2017,6,8
Rushing Yards Allowed,6,6,209,2019,6,3
Total Yards,6,0,461,2014,6,19
Total Yards,6,1,406,2014,6,22
Total Yards,6,2,389,2017,6,8
Total Yards,6,3,381,2019,6,16
Total Yards,6,4,356,2015,6,28
Total Yards,6,5,273,2017,6,19
Total Yards,6,6,239,2019,6,3
Total Yards Allowed,6,0,263,2014,6,22
Total Yards Allowed,6,1,271,2019,6,16
Total Yards Allowed,6,2,277,2015,6,28
Total Yards Allowed,6,3,345,2017,6,19
Total Yards Allowed,6,4,386,2014,6,19
Total Yards Allowed,6,5,389,2019,6,3
Total Yards Allowed,6,6,453,2017,6,8
Pass Attempts,6,0,52,2017,6,8
Pass Attempts,6,1,45,2014,6,19
Pass Attempts,6,2,41,2019,6,16
Pass Attempts,6,3,39,2015,6,28
Pass Attempts,6,4,35,2019,6,3
Pass Attempts,6,5,32,2017,6,19
Pass Attempts,6,6,27,2014,6,22
Rush Attempts,6,0,32,2014,6,22
Rush Attempts,6,1,27,2015,6,28
Rush Attempts,6,2,26,2017,6,8
Rush Attempts,6,3,23,2017,6,19
Rush Attempts,6,4,20,2014,6,19
Rush Attempts,6,5,20,2019,6,16
Rush Attempts,6,6,17,2019,6,3
Points Scored,7,0,34,2023,7,31
Points Scored,7,1,27,2023,7,29
Points Scored,7,2,26,2021,7,9
Points Scored,7,3,16,2023,7,4
Points Scored,7,4,13,2014,7,25
Points Allowed,7,0,6,2023,7,4
Points Allowed,7,1,20,2014,7,25
Points Allowed,7,2,24,2023,7,29
Points Allowed,7,3,27,2021,7,9
Points Allowed,7,4,33,2023,7,31
Passing Yards,7,0,332,2023,7,29
Passing Yards,7,1,295,2023,7,31
Passing Yards,7,2,276,2021,7,9
Passing Yards,7,3,248,2014,7,25
Passing Yards,7,4,150,2023,7,4
Passing Yards Allowed,7,0,191,2023,7,4
Passing Yards Allowed,7,1,216,2021,7,9
Passing Yards Allowed,7,2,259,2023,7,29
Passing Yards Allowed,7,3,261,2014,7,25
Passing Yards Allowed,7,4,303,2023,7,31
Rushing Yards,7,0,130,2023,7,4
Rushing Yards,7,1,111,2023,7,31
Rushing Yards,7,2,105,2014,7,25
Rushing Yards,7,3,100,2023,7,29
Rushing Yards,7,4,80,2021,7,9
Rushing Yards Allowed,7,0,60,2014,7,25
Rushing Yards Allowed,7,1,132,2023,7,4
Rushing Yards Allowed,7,2,139,2023,7,29
Rushing Yards Allowed,7,3,142,2021,7,9
Rushing Yards Allowed,7,4,169,2023,7,31
Total Yards,7,0,419,2023,7,29
Total Yards,7,1,387,2023,7,31
Total Yards,7,2,346,2021,7,9
Total Yards,7,3,313,2014,7,25
Total Yards,7,4,280,2023,7,4
Total Yards Allowed,7,0,289,2023,7,4
Total Yards Allowed,7,1,307,2014,7,25
Total Yards Allowed,7,2,358,2021,7,9
Total Yards Allowed,7,3,389,2023,7,29
Total Yards Allowed,7,4,459,2023,7,31
Pass Attempts,7,0,41,2021,7,9
Pass Attempts,7,1,39,2023,7,29
Pass Attempts,7,2,35,2014,7,25
Pass Attempts,7,3,26,2023,7,31
Pass Attempts,7,4,22,2023,7,4
Rush Attempts,7,0,39,2023,7,4
Rush Attempts,7,1,31,2014,7,25
Rush Attempts,7,2,26,2023,7,31
Rush Attempts,7,3,22,2021,7,9
Rush Attempts,7,4,22,2023,7,29
Points Scored,8,0,28,2023,8,23
Points Scored,8,1,24,2017,8,6
Points Scored,8,2,24,2023,8,30
Points Scored,8,3,24,2024,8,14
Points Scored,8,4,9,2021,8,23
Points Allowed,8,0,17,2023,8,30
Points Allowed,8,1,23,2021,8,23
Points Allowed,8,2,27,2017,8,6
Points Allowed,8,3,27,2024,8,14
Points Allowed,8,4,33,2023,8,23
Passing Yards,8,0,341,2017,8,6
Passing Yards,8,1,233,2023,8,23
Passing Yards,8,2,212,2021,8,23
Passing Yards,8,3,179,2024,8,14
Passing Yards,8,4,176,2023,8,30
Passing Yards Allowed,8,0,111,2021,8,23
Passing Yards Allowed,8,1,219,2023,8,23
Passing Yards Allowed,8,2,322,2017,8,6
Passing Yards Allowed,8,3,337,2023,8,30
Passing Yards Allowed,8,4,527,2024,8,14
Rushing Yards,8,0,135,2017,8,6
Rushing Yards,8,1,77,2023,8,23
Rushing Yards,8,2,73,2024,8,14
Rushing Yards,8,3,34,2023,8,30
Rushing Yards,8,4,14,2021,8,23
Rushing Yards Allowed,8,0,54,2024,8,14
Rushing Yards Allowed,8,1,69,2023,8,30
Rushing Yards Allowed,8,2,87,2017,8,6
Rushing Yards Allowed,8,3,110,2023,8,23
Rushing Yards Allowed,8,4,252,2021,8,23
Total Yards,8,0,453,2017,8,6
Total Yards,8,1,309,2023,8,23
Total Yards,8,2,219,2024,8,14
Total Yards,8,3,184,2021,8,23
Total Yards,8,4,180,2023,8,30
Total Yards Allowed,8,0,311,2023,8,23
Total Yards Allowed,8,1,358,2023,8,30
Total Yards Allowed,8,2,359,2021,8,23
Total Yards Allowed,8,3,389,2017,8,6
Total Yards Allowed,8,4,581,2024,8,14
Pass Attempts,8,0,50,2023,8,23
Pass Attempts,8,1,37,2017,8,6
Pass Attempts,8,2,35,2021,8,23
Pass Attempts,8,3,23,2023,8,30
Pass Attempts,8,4,22,2024,8,14
Rush Attempts,8,0,26,2017,8,6
Rush Attempts,8,1,25,2023,8,30
Rush Attempts,8,2,24,2024,8,14
Rush Attempts,8,3,19,2023,8,23
Rush Attempts,8,4,17,2021,8,23
Points Scored,9,0,27,2021,9,7
Points Scored,9,1,27,2025,9,10
Points Scored,9,2,24,2021,9,10
Points Scored,9,3,24,2024,9,10
Points Scored,9,4,20,2024,9,4
Points Scored,9,5,18,2016,9,18
Points Scored,9,6,14,2019,9,4
Points Scored,9,7,13,2024,9,3
Points Scored,9,8,13,2025,9,24
Points Scored,9,9,13,2026,9,29
Points Scored,9,10,13,2026,9,18
Points Scored,9,11,12,2022,9,24
Points Scored,9,12,10,2017,9,1
Points Allowed,9,0,9,2024,9,10
Points Allowed,9,1,10,2026,9,29
Points Allowed,9,2,14,2022,9,24
Points Allowed,9,3,14,2024,9,4
Points Allowed,9,4,17,2017,9,1
Points Allowed,9,5,17,2025,9,24
Points Allowed,9,6,24,2024,9,3
Points Allowed,9,7,24,2025,9,10
Points Allowed,9,8,26,2021,9,7
Points Allowed,9,9,27,2019,9,4
Points Allowed,9,10,27,2021,9,10
Points Allowed,9,11,31,2016,9,18
Points Allowed,9,12,38,2026,9,18
Passing Yards,9,0,380,2024,9,4
Passing Yards,9,1,368,2025,9,10
Passing Yards,9,2,348,2016,9,18
Passing Yards,9,3,284,2019,9,4
Passing Yards,9,4,269,2022,9,24
Passing Yards,9,5,268,2017,9,1
Passing Yards,9,6,267,2021,9,10
Passing Yards,9,7,247,2024,9,3
Passing Yards,9,8,246,2025,9,24
Passing Yards,9,9,224,2024,9,10
Passing Yards,9,10,216,2021,9,7
Passing Yards,9,11,190,2026,9,18
Passing Yards,9,12,149,2026,9,29
Passing Yards Allowed,9,0,144,2024,9,3
Passing Yards Allowed,9,1,162,2022,9,24
Passing Yards Allowed,9,2,178,2026,9,29
Passing Yards Allowed,9,3,222,2025,9,24
Passing Yards Allowed,9,4,229,2019,9,4
Passing Yards Allowed,9,5,247,2024,9,10
Passing Yards Allowed,9,6,253,2026,9,18
Passing Yards Allowed,9,7,268,2017,9,1
Passing Yards Allowed,9,8,268,2021,9,10
Passing Yards Allowed,9,9,276,2021,9,7
Passing Yards Allowed,9,10,286,2024,9,4
Passing Yards Allowed,9,11,294,2025,9,10
Passing Yards Allowed,9,12,302,2016,9,18
Rushing Yards,9,0,156,2025,9,24
Rushing Yards,9,1,142,2021,9,7
Rushing Yards,9,2,107,2021,9,10
Rushing Yards,9,3,105,2022,9,24
Rushing Yards,9,4,99,2016,9,18
Rushing Yards,9,5,94,2025,9,10
Rushing Yards,9,6,89,2024,9,4
Rushing Yards,9,7,86,2024,9,10
Rushing Yards,9,8,72,2024,9,3
Rushing Yards,9,9,71,2026,9,29
Rushing Yards,9,10,45,2026,9,18
Rushing Yards,9,11,38,2017,9,1
Rushing Yards,9,12,27,2019,9,4
Rushing Yards Allowed,9,0,10,2022,9,24
Rushing Yards Allowed,9,1,73,2026,9,29
Rushing Yards Allowed,9,2,78,2016,9,18
Rushing Yards Allowed,9,3,80,2021,9,7
Rushing Yards Allowed,9,4,81,2017,9,1
Rushing Yards Allowed,9,5,104,2021,9,10
Rushing Yards Allowed,9,6,108,2024,9,4
Rushing Yards Allowed,9,7,121,2024,9,10
Rushing Yards Allowed,9,8,137,2019,9,4
Rushing Yards Allowed,9,9,139,2025,9,24
Rushing Yards Allowed,9,10,148,2024,9,3
Rushing Yards Allowed,9,11,179,2026,9,18
Rushing Yards Allowed,9,12,185,2025,9,10
Total Yards,9,0,452,2024,9,4
Total Yards,9,1,444,2025,9,10
Total Yards,9,2,423,2016,9,18
Total Yards,9,3,383,2025,9,24
Total Yards,9,4,374,2022,9,24
Total Yards,9,5,366,2021,9,10
Total Yards,9,6,358,2021,9,7
Total Yards,9,7,307,2024,9,10
Total Yards,9,8,297,2024,9,3
Total Yards,9,9,293,2019,9,4
Total Yards,9,10,283,2017,9,1
Total Yards,9,11,211,2026,9,18
Total Yards,9,12,195,2026,9,29
Total Yards Allowed,9,0,168,2022,9,24
Total Yards Allowed,9,1,229,2026,9,29
Total Yards Allowed,9,2,292,2024,9,3
Total Yards Allowed,9,3,331,2017,9,1
Total Yards Allowed,9,4,346,2021,9,7
Total Yards Allowed,9,5,347,2025,9,24
Total Yards Allowed,9,6,363,2024,9,10
Total Yards Allowed,9,7,366,2019,9,4
Total Yards Allowed,9,8,367,2021,9,10
Total Yards Allowed,9,9,374,2016,9,18
Total Yards Allowed,9,10,380,2024,9,4
Total Yards Allowed,9,11,432,2026,9,18
Total Yards Allowed,9,12,471,2025,9,10
Pass Attempts,9,0,51,2016,9,18
Pass Attempts,9,1,50,2025,9,24
Pass Attempts,9,2,44,2024,9,3
Pass Attempts,9,3,43,2019,9,4
Pass Attempts,9,4,42,2022,9,24
Pass Attempts,9,5,41,2024,9,4
Pass Attempts,9,6,39,2021,9,10
Pass Attempts,9,7,39,2026,9,18
Pass Attempts,9,8,37,2017,9,1
Pass Attempts,9,9,31,2026,9,29
Pass Attempts,9,10,30,2021,9,7
Pass Attempts,9,11,30,2025,9,10
Pass Attempts,9,12,25,2024,9,10
Rush Attempts,9,0,36,2021,9,7
Rush Attempts,9,1,31,2021,9,10
Rush Attempts,9,2,28,2024,9,10
Rush Attempts,9,3,27,2025,9,24
Rush Attempts,9,4,27,2026,9,29
Rush Attempts,9,5,26,2024,9,4
Rush Attempts,9,6,26,2025,9,10
Rush Attempts,9,7,25,2022,9,24
Rush Attempts,9,8,23,2017,9,1
Rush Attempts,9,9,22,2024,9,3
Rush Attempts,9,10,19,2016,9,18
Rush Attempts,9,11,19,2019,9,4
Rush Attempts,9,12,18,2026,9,18
Points Scored,10,0,45,2019,10,17
Points Scored,10,1,40,2017,10,1
Points Scored,10,2,38,2015,10,25
Points Scored,10,3,38,2024,10,25
Points Scored,10,4,31,2020,10,29
Points Scored,10,5,31,2021,10,4
Points Scored,10,6,30,2016,10,18
Points Scored,10,7,30,2020,10,21
Points Scored,10,8,27,2019,10,4
Points Scored,10,9,27,2021,10,9
Points Scored,10,10,24,2021,10,14
Points Scored,10,11,24,2025,10,9
Points Scored,10,12,23,2016,10,4
Points Scored,10,13,23,2020,10,13
Points Scored,10,14,21,2017,10,0
Points Scored,10,15,20,2019,10,3
Points Scored,10,16,17,2015,10,26
Points Scored,10,17,17,2015,10,20
Points Scored,10,18,10,2023,10,29
Points Scored,10,19,9,2024,10,9
Points Allowed,10,0,9,2021,10,4
Points Allowed,10,1,10,2019,10,4
Points Allowed,10,2,13,2017,10,1
Points Allowed,10,3,13,2020,10,13
Points Allowed,10,4,13,2024,10,25
Points Allowed,10,5,14,2015,10,26
Points Allowed,10,6,17,2019,10,3
Points Allowed,10,7,17,2021,10,14
Points Allowed,10,8,20,2019,10,17
Points Allowed,10,9,21,2015,10,20
Points Allowed,10,10,23,2015,10,25
Points Allowed,10,11,23,2020,10,29
Points Allowed,10,12,24,2021,10,9
Points Allowed,10,13,24,2024,10,9
Points Allowed,10,14,25,2023,10,29
Points Allowed,10,15,27,2016,10,18
Points Allowed,10,16,27,2017,10,0
Points Allowed,10,17,27,2020,10,21
Points Allowed,10,18,27,2025,10,9
Points Allowed,10,19,37,2016,10,4
Passing Yards,10,0,360,2024,10,25
Passing Yards,10,1,328,2020,10,21
Passing Yards,10,2,325,2021,10,14
Passing Yards,10,3,309,2016,10,4
Passing Yards,10,4,294,2025,10,9
Passing Yards,10,5,292,2021,10,4
Passing Yards,10,6,283,2017,10,0
Passing Yards,10,7,277,2019,10,4
Passing Yards,10,8,277,2020,10,29
Passing Yards,10,9,272,2017,10,1
Passing Yards,10,10,271,2015,10,20
Passing Yards,10,11,268,2021,10,9
Passing Yards,10,12,264,2020,10,13
Passing Yards,10,13,255,2019,10,3
Passing Yards,10,14,254,2015,10,26
Passing Yards,10,15,247,2024,10,9
Passing Yards,10,16,239,2016,10,18
Passing Yards,10,17,238,2019,10,17
Passing Yards,10,18,205,2015,10,25
Passing Yards,10,19,112,2023,10,29
Passing Yards Allowed,10,0,90,2021,10,4
Passing Yards Allowed,10,1,132,2021,10,14
Passing Yards Allowed,10,2,154,2024,10,25
Passing Yards Allowed,10,3,179,2015,10,26
Passing Yards Allowed,10,4,186,2020,10,13
Passing Yards Allowed,10,5,191,2015,10,20
Passing Yards Allowed,10,6,218,2016,10,4
Passing Yards Allowed,10,7,219,2023,10,29
Passing Yards Allowed,10,8,224,2024,10,9
Passing Yards Allowed,10,9,230,2019,10,17
Passing Yards Allowed,10,10,232,2017,10,1
Passing Yards Allowed,10,11,233,2019,10,4
Passing Yards Allowed,10,12,236,2019,10,3
Passing Yards Allowed,10,13,241,2017,10,0
Passing Yards Allowed,10,14,267,2021,10,9
Passing Yards Allowed,10,15,288,2020,10,21
Passing Yards Allowed,10,16,311,2020,10,29
Passing Yards Allowed,10,17,368,2015,10,25
Passing Yards Allowed,10,18,368,2025,10,9
Passing Yards Allowed,10,19,389,2016,10,18
Rushing Yards,10,0,207,2016,10,18
Rushing Yards,10,1,197,2019,10,17
Rushing Yards,10,2,185,2025,10,9
Rushing Yards,10,3,161,2020,10,29
Rushing Yards,10,4,153,2015,10,26
Rushing Yards,10,5,141,2017,10,1
Rushing Yards,10,6,134,2019,10,3
Rushing Yards,10,7,130,2024,10,25
Rushing Yards,10,8,121,2024,10,9
Rushing Yards,10,9,119,2020,10,21
Rushing Yards,10,10,114,2021,10,14
Rushing Yards,10,11,111,2021,10,4
Rushing Yards,10,12,104,2021,10,9
Rushing Yards,10,13,103,2017,10,0
Rushing Yards,10,14,81,2019,10,4
Rushing Yards,10,15,78,2016,10,4
Rushing Yards,10,16,77,2015,10,25
Rushing Yards,10,17,75,2020,10,13
Rushing Yards,10,18,72,2015,10,20
Rushing Yards,10,19,47,2023,10,29
Rushing Yards Allowed,10,0,46,2017,10,1
Rushing Yards Allowed,10,1,62,2016,10,18
Rushing Yards Allowed,10,2,66,2023,10,29
Rushing Yards Allowed,10,3,73,2015,10,25
Rushing Yards Allowed,10,4,82,2019,10,4
Rushing Yards Allowed,10,5,82,2021,10,4
Rushing Yards Allowed,10,6,86,2024,10,9
Rushing Yards Allowed,10,7,88,2019,10,3
Rushing Yards Allowed,10,8,94,2025,10,9
Rushing Yards Allowed,10,9,98,2020,10,29
Rushing Yards Allowed,10,10,101,2020,10,21
Rushing Yards Allowed,10,11,105,2019,10,17
Rushing Yards Allowed,10,12,107,2021,10,9
Rushing Yards Allowed,10,13,109,2016,10,4
Rushing Yards Allowed,10,14,117,2015,10,26
Rushing Yards Allowed,10,15,127,2015,10,20
Rushing Yards Allowed,10,16,128,2021,10,14
Rushing Yards Allowed,10,17,137,2020,10,13
Rushing Yards Allowed,10,18,187,2017,10,0
Rushing Yards Allowed,10,19,215,2024,10,25
Total Yards,10,0,490,2024,10,25
Total Yards,10,1,471,2025,10,9
Total Yards,10,2,441,2016,10,18
Total Yards,10,3,439,2020,10,21
Total Yards,10,4,435,2019,10,17
Total Yards,10,5,432,2020,10,29
Total Yards,10,6,414,2021,10,14
Total Yards,10,7,413,2017,10,1
Total Yards,10,8,401,2015,10,26
Total Yards,10,9,397,2021,10,4
Total Yards,10,10,380,2016,10,4
Total Yards,10,11,375,2017,10,0
Total Yards,10,12,367,2021,10,9
Total Yards,10,13,363,2024,10,9
Total Yards,10,14,362,2019,10,3
Total Yards,10,15,353,2019,10,4
Total Yards,10,16,335,2015,10,20
Total Yards,10,17,309,2020,10,13
Total Yards,10,18,282,2015,10,25
Total Yards,10,19,138,2023,10,29
Total Yards Allowed,10,0,156,2021,10,4
Total Yards Allowed,10,1,244,2017,10,1
Total Yards Allowed,10,2,246,2021,10,14
Total Yards Allowed,10,3,274,2023,10,29
Total Yards Allowed,10,4,284,2015,10,26
Total Yards Allowed,10,5,284,2019,10,3
Total Yards Allowed,10,6,296,2019,10,4
Total Yards Allowed,10,7,307,2024,10,9
Total Yards Allowed,10,8,308,2016,10,4
Total Yards Allowed,10,9,310,2015,10,20
Total Yards Allowed,10,10,311,2020,10,13
Total Yards Allowed,10,11,326,2019,10,17
Total Yards Allowed,10,12,355,2024,10,25
Total Yards Allowed,10,13,366,2021,10,9
Total Yards Allowed,10,14,376,2020,10,21
Total Yards Allowed,10,15,384,2020,10,29
Total Yards Allowed,10,16,422,2015,10,25
Total Yards Allowed,10,17,428,2017,10,0
Total Yards Allowed,10,18,437,2016,10,18
Total Yards Allowed,10,19,444,2025,10,9
Pass Attempts,10,0,55,2024,10,9
Pass Attempts,10,1,51,2016,10,4
Pass Attempts,10,2,49,2015,10,20
Pass Attempts,10,3,43,2015,10,26
Pass Attempts,10,4,43,2017,10,0
Pass Attempts,10,5,38,2017,10,1
Pass Attempts,10,6,37,2016,10,18
Pass Attempts,10,7,37,2019,10,3
Pass Attempts,10,8,36,2021,10,14
Pass Attempts,10,9,34,2025,10,9
Pass Attempts,10,10,33,2019,10,4
Pass Attempts,10,11,33,2020,10,21
Pass Attempts,10,12,32,2020,10,13
Pass Attempts,10,13,32,2023,10,29
Pass Attempts,10,14,31,2021,10,9
Pass Attempts,10,15,31,2024,10,25
Pass Attempts,10,16,30,2020,10,29
Pass Attempts,10,17,30,2021,10,4
Pass Attempts,10,18,29,2015,10,25
Pass Attempts,10,19,22,2019,10,17
Rush Attempts,10,0,41,2021,10,4
Rush Attempts,10,1,39,2019,10,17
Rush Attempts,10,2,38,2016,10,18
Rush Attempts,10,3,37,2024,10,25
Rush Attempts,10,4,35,2017,10,1
Rush Attempts,10,5,33,2015,10,26
Rush Attempts,10,6,33,2019,10,4
Rush Attempts,10,7,33,2020,10,29
Rush Attempts,10,8,32,2015,10,25
Rush Attempts,10,9,32,2019,10,3
Rush Attempts,10,10,26,2021,10,9
Rush Attempts,10,11,25,2017,10,0
Rush Attempts,10,12,25,2020,10,13
Rush Attempts,10,13,25,2021,10,14
Rush Attempts,10,14,24,2016,10,4
Rush Attempts,10,15,24,2025,10,9
Rush Attempts,10,16,23,2020,10,21
Rush Attempts,10,17,22,2024,10,9
Rush Attempts,10,18,21,2023,10,29
Rush Attempts,10,19,14,2015,10,20
Points Scored,12,0,19,2018,12,28
Points Scored,12,1,17,2025,12,3
Points Scored,12,2,10,2026,12,3
Points Scored,12,3,6,2018,12,3
Points Allowed,12,0,10,2018,12,28
Points Allowed,12,1,24,2026,12,3
Points Allowed,12,2,27,2025,12,3
Points Allowed,12,3,38,2018,12,3
Passing Yards,12,0,330,2026,12,3
Passing Yards,12,1,279,2018,12,28
Passing Yards,12,2,200,2025,12,3
Passing Yards,12,3,179,2018,12,3
Passing Yards Allowed,12,0,150,2018,12,28
Passing Yards Allowed,12,1,217,2018,12,3
Passing Yards Allowed,12,2,219,2025,12,3
Passing Yards Allowed,12,3,252,2026,12,3
Rushing Yards,12,0,94,2026,12,3
Rushing Yards,12,1,75,2025,12,3
Rushing Yards,12,2,60,2018,12,28
Rushing Yards,12,3,42,2018,12,3
Rushing Yards Allowed,12,0,94,2026,12,3
Rushing Yards Allowed,12,1,98,2025,12,3
Rushing Yards Allowed,12,2,122,2018,12,28
Rushing Yards Allowed,12,3,255,2018,12,3
Total Yards,12,0,394,2026,12,3
Total Yards,12,1,330,2018,12,28
Total Yards,12,2,254,2025,12,3
Total Yards,12,3,215,2018,12,3
Total Yards Allowed,12,0,242,2018,12,28
Total Yards Allowed,12,1,307,2025,12,3
Total Yards Allowed,12,2,346,2026,12,3
Total Yards Allowed,12,3,468,2018,12,3
Pass Attempts,12,0,48,2026,12,3
Pass Attempts,12,1,41,2018,12,28
Pass Attempts,12,2,41,2025,12,3
Pass Attempts,12,3,31,2018,12,3
Rush Attempts,12,0,24,2018,12,28
Rush Attempts,12,1,18,2018,12,3
Rush Attempts,12,2,18,2026,12,3
Rush Attempts,12,3,14,2025,12,3
Points Scored,13,0,38,2018,13,16
Points Scored,13,1,38,2020,13,19
Points Scored,13,2,34,2026,13,23
Points Scored,13,3,31,2020,13,20
Points Scored,13,4,27,2019,13,31
Points Scored,13,5,24,2026,13,22
Points Scored,13,6,22,2016,13,31
Points Scored,13,7,21,2018,13,3
Points Scored,13,8,17,2018,13,15
Points Scored,13,9,13,2020,13,10
Points Scored,13,10,7,2016,13,19
Points Allowed,13,0,3,2016,13,31
Points Allowed,13,1,7,2018,13,16
Points Allowed,13,2,13,2018,13,3
Points Allowed,13,3,20,2020,13,19
Points Allowed,13,4,23,2020,13,10
Points Allowed,13,5,24,2026,13,23
Points Allowed,13,6,27,2016,13,19
Points Allowed,13,7,27,2026,13,22
Points Allowed,13,8,28,2020,13,20
Points Allowed,13,9,30,2018,13,15
Points Allowed,13,10,30,2019,13,31
Passing Yards,13,0,412,2020,13,20
Passing Yards,13,1,364,2018,13,15
Passing Yards,13,2,342,2026,13,23
Passing Yards,13,3,296,2018,13,16
Passing Yards,13,4,293,2020,13,19
Passing Yards,13,5,279,2018,13,3
Passing Yards,13,6,219,2026,13,22
Passing Yards,13,7,201,2019,13,31
Passing Yards,13,8,198,2016,13,31
Passing Yards,13,9,186,2020,13,10
Passing Yards,13,10,158,2016,13,19
Passing Yards Allowed,13,0,138,2018,13,16
Passing Yards Allowed,13,1,198,2016,13,31
Passing Yards Allowed,13,2,201,2018,13,3
Passing Yards Allowed,13,3,209,2016,13,19
Passing Yards Allowed,13,4,264,2020,13,10
Passing Yards Allowed,13,5,266,2018,13,15
Passing Yards Allowed,13,6,323,2020,13,20
Passing Yards Allowed,13,7,359,2026,13,23
Passing Yards Allowed,13,8,364,2019,13,31
Passing Yards Allowed,13,9,383,2020,13,19
Passing Yards Allowed,13,10,428,2026,13,22
Rushing Yards,13,0,157,2019,13,31
Rushing Yards,13,1,146,2020,13,20
Rushing Yards,13,2,137,2020,13,10
Rushing Yards,13,3,135,2020,13,19
Rushing Yards,13,4,133,2018,13,3
Rushing Yards,13,5,110,2026,13,23
Rushing Yards,13,6,102,2018,13,16
Rushing Yards,13,7,99,2026,13,22
Rushing Yards,13,8,72,2016,13,31
Rushing Yards,13,9,72,2018,13,15
Rushing Yards,13,10,52,2016,13,19
Rushing Yards Allowed,13,0,33,2016,13,31
Rushing Yards Allowed,13,1,40,2026,13,22
Rushing Yards Allowed,13,2,49,2020,13,20
Rushing Yards Allowed,13,3,68,2020,13,19
Rushing Yards Allowed,13,4,75,2020,13,10
Rushing Yards Allowed,13,5,88,2018,13,15
Rushing Yards Allowed,13,6,92,2026,13,23
Rushing Yards Allowed,13,7,100,2016,13,19
Rushing Yards Allowed,13,8,105,2018,13,16
Rushing Yards Allowed,13,9,109,2019,13,31
Rushing Yards Allowed,13,10,112,2018,13,3
Total Yards,13,0,529,2020,13,20
Total Yards,13,1,444,2026,13,23
Total Yards,13,2,425,2020,13,19
Total Yards,13,3,421,2018,13,15
Total Yards,13,4,412,2018,13,3
Total Yards,13,5,398,2018,13,16
Total Yards,13,6,332,2019,13,31
Total Yards,13,7,311,2020,13,10
Total Yards,13,8,303,2026,13,22
Total Yards,13,9,259,2016,13,31
Total Yards,13,10,205,2016,13,19
Total Yards Allowed,13,0,202,2018,13,16
Total Yards Allowed,13,1,207,2016,13,31
Total Yards Allowed,13,2,286,2016,13,19
Total Yards Allowed,13,3,287,2018,13,3
Total Yards Allowed,13,4,309,2020,13,10
Total Yards Allowed,13,5,353,2018,13,15
Total Yards Allowed,13,6,361,2020,13,20
Total Yards Allowed,13,7,414,2020,13,19
Total Yards Allowed,13,8,427,2026,13,23
Total Yards Allowed,13,9,442,2026,13,22
Total Yards Allowed,13,10,453,2019,13,31
Pass Attempts,13,0,60,2018,13,15
Pass Attempts,13,1,39,2016,13,19
Pass Attempts,13,2,37,2026,13,22
Pass Attempts,13,3,36,2020,13,20
Pass Attempts,13,4,34,2018,13,16
Pass Attempts,13,5,33,2016,13,31
Pass Attempts,13,6,33,2026,13,23
Pass Attempts,13,7,30,2019,13,31
Pass Attempts,13,8,30,2020,13,19
Pass Attempts,13,9,29,2018,13,3
Pass Attempts,13,10,29,2020,13,10
Rush Attempts,13,0,36,2026,13,23
Rush Attempts,13,1,35,2018,13,3
Rush Attempts,13,2,31,2018,13,16
Rush Attempts,13,3,30,2020,13,20
Rush Attempts,13,4,30,2020,13,19
Rush Attempts,13,5,28,2016,13,31
Rush Attempts,13,6,25,2026,13,22
Rush Attempts,13,7,23,2019,13,31
Rush Attempts,13,8,22,2020,13,10
Rush Attempts,13,9,17,2016,13,19
Rush Attempts,13,10,17,2018,13,15
Points Scored,14,0,34,2023,14,16
Points Scored,14,1,28,2024,14,3
Points Scored,14,2,27,2024,14,8
Points Scored,14,3,24,2022,14,3
Points Scored,14,4,22,2021,14,2
Points Scored,14,5,20,2021,14,28
Points Scored,14,6,19,2024,14,30
Points Scored,14,7,17,2021,14,10
Points Scored,14,8,13,2015,14,20
Points Scored,14,9,10,2026,14,3
Points Scored,14,10,7,2023,14,31
Points Allowed,14,0,3,2021,14,28
Points Allowed,14,1,6,2023,14,16
Points Allowed,14,2,12,2026,14,3
Points Allowed,14,3,16,2021,14,2
Points Allowed,14,4,16,2024,14,30
Points Allowed,14,5,17,2015,14,20
Points Allowed,14,6,20,2023,14,31
Points Allowed,14,7,24,2021,14,10
Points Allowed,14,8,24,2024,14,8
Points Allowed,14,9,27,2022,14,3
Points Allowed,14,10,42,2024,14,3
Passing Yards,14,0,527,2024,14,8
Passing Yards,14,1,318,2023,14,16
Passing Yards,14,2,305,2024,14,30
Passing Yards,14,3,303,2015,14,20
Passing Yards,14,4,287,2021,14,2
Passing Yards,14,5,257,2024,14,3
Passing Yards,14,6,230,2021,14,28
Passing Yards,14,7,206,2022,14,3
Passing Yards,14,8,167,2023,14,31
Passing Yards,14,9,156,2026,14,3
Passing Yards,14,10,132,2021,14,10
Passing Yards Allowed,14,0,124,2021,14,28
Passing Yards Allowed,14,1,179,2024,14,8
Passing Yards Allowed,14,2,202,2023,14,16
Passing Yards Allowed,14,3,202,2026,14,3
Passing Yards Allowed,14,4,218,2023,14,31
Passing Yards Allowed,14,5,268,2024,14,3
Passing Yards Allowed,14,6,282,2024,14,30
Passing Yards Allowed,14,7,294,2021,14,2
