Category,Team/All_Teams,Place,Record,Year,Team
Rushing Yards,5,2,1073,2020,5
Rushing Yards,5,3,1056,2015,5
Rushing Yards,5,4,1045,2014,5
Rushing Yards,5,5,1016,2023,5
Rushing Yards,5,6,1003,2021,5
Rushing Yards,5,7,951,2022,5
Rushing Yards,5,8,901,2017,5
Rushing Yards,5,9,898,2019,5
Rushing Yards,5,10,811,2024,5
Rushing Yards,5,11,648,2026,5
Rushing Yards,5,12,552,2025,5
Rushing Yards Allowed,5,0,902,2016,5
Rushing Yards Allowed,5,1,925,2020,5
Rushing Yards Allowed,5,2,953,2019,5
Rushing Yards Allowed,5,3,1060,2017,5
Rushing Yards Allowed,5,4,1061,2025,5
Rushing Yards Allowed,5,5,1121,2022,5
Rushing Yards Allowed,5,6,1132,2018,5
Rushing Yards Allowed,5,7,1170,2024,5
Rushing Yards Allowed,5,8,1185,2015,5
Rushing Yards Allowed,5,9,1276,2023,5
Rushing Yards Allowed,5,10,1301,2021,5
Rushing Yards Allowed,5,11,1373,2014,5
Rushing Yards Allowed,5,12,1514,2026,5
Total Yards,5,0,3666,2026,5
Total Yards,5,1,3347,2015,5
Total Yards,5,2,3342,2023,5
Total Yards,5,3,3292,2016,5
Total Yards,5,4,3265,2024,5
Total Yards,5,5,3260,2014,5
Total Yards,5,6,3140,2022,5
Total Yards,5,7,3119,2018,5
Total Yards,5,8,3025,2019,5
Total Yards,5,9,2962,2025,5
Total Yards,5,10,2921,2020,5
Total Yards,5,11,2888,2021,5
Total Yards,5,12,2535,2017,5
Total Yards Allowed,5,0,3035,2016,5
Total Yards Allowed,5,1,3329,2019,5
Total Yards Allowed,5,2,3370,2015,5
Total Yards Allowed,5,3,3380,2018,5
Total Yards Allowed,5,4,3425,2017,5
Total Yards Allowed,5,5,3428,2020,5
Total Yards Allowed,5,6,3454,2014,5
Total Yards Allowed,5,7,3746,2024,5
Total Yards Allowed,5,8,3778,2022,5
Total Yards Allowed,5,9,3787,2026,5
Total Yards Allowed,5,10,3813,2025,5
Total Yards Allowed,5,11,3820,2023,5
Total Yards Allowed,5,12,3896,2021,5
Pass Attempts,5,0,420,2026,5
Pass Attempts,5,1,416,2024,5
Pass Attempts,5,2,388,2025,5
Pass Attempts,5,3,381,2023,5
Pass Attempts,5,4,379,2019,5
Pass Attempts,5,5,378,2014,5
Pass Attempts,5,6,376,2022,5
Pass Attempts,5,7,368,2015,5
Pass Attempts,5,8,368,2021,5
Pass Attempts,5,9,365,2016,5
Pass Attempts,5,10,344,2018,5
Pass Attempts,5,11,341,2020,5
Pass Attempts,5,12,339,2017,5
Rush Attempts,5,0,281,2018,5
Rush Attempts,5,1,265,2014,5
Rush Attempts,5,2,260,2015,5
Rush Attempts,5,3,258,2016,5
Rush Attempts,5,4,251,2017,5
Rush Attempts,5,5,236,2023,5
Rush Attempts,5,6,233,2020,5
Rush Attempts,5,7,233,2022,5
Rush Attempts,5,8,227,2021,5
Rush Attempts,5,9,210,2019,5
Rush Attempts,5,10,199,2024,5
Rush Attempts,5,11,197,2025,5
Rush Attempts,5,12,183,2026,5
Points Scored,6,0,247,2015,6
Points Scored,6,1,238,2014,6
Points Scored,6,2,235,2021,6
Points Scored,6,3,230,2017,6
Points Scored,6,4,223,2019,6
Points Scored,6,5,223,2020,6
Points Scored,6,6,208,2026,6
Points Scored,6,7,203,2023,6
Points Scored,6,8,184,2016,6
Points Scored,6,9,177,2022,6
Points Scored,6,10,175,2018,6
Points Scored,6,11,148,2025,6
Points Scored,6,12,140,2024,6
Points Allowed,6,0,180,2015,6
Points Allowed,6,1,190,2020,6
Points Allowed,6,2,201,2014,6
Points Allowed,6,3,205,2021,6
Points Allowed,6,4,206,2017,6
Points Allowed,6,5,215,2024,6
Points Allowed,6,6,221,2025,6
Points Allowed,6,7,225,2016,6
Points Allowed,6,8,228,2018,6
Points Allowed,6,9,231,2023,6
Points Allowed,6,10,232,2026,6
Points Allowed,6,11,233,2019,6
Points Allowed,6,12,238,2022,6
Passing Yards,6,0,2712,2020,6
Passing Yards,6,1,2649,2018,6
Passing Yards,6,2,2603,2017,6
Passing Yards,6,3,2507,2014,6
Passing Yards,6,4,2463,2022,6
Passing Yards,6,5,2415,2026,6
Passing Yards,6,6,2400,2024,6
Passing Yards,6,7,2386,2021,6
Passing Yards,6,8,2351,2019,6
Passing Yards,6,9,2347,2023,6
Passing Yards,6,10,2278,2016,6
Passing Yards,6,11,2145,2015,6
Passing Yards,6,12,1934,2025,6
Passing Yards Allowed,6,0,2090,2020,6
Passing Yards Allowed,6,1,2166,2025,6
Passing Yards Allowed,6,2,2312,2017,6
Passing Yards Allowed,6,3,2315,2014,6
Passing Yards Allowed,6,4,2349,2018,6
Passing Yards Allowed,6,5,2380,2026,6
Passing Yards Allowed,6,6,2461,2016,6
Passing Yards Allowed,6,7,2469,2015,6
Passing Yards Allowed,6,8,2492,2024,6
Passing Yards Allowed,6,9,2576,2022,6
Passing Yards Allowed,6,10,2579,2023,6
Passing Yards Allowed,6,11,2671,2019,6
Passing Yards Allowed,6,12,2688,2021,6
Rushing Yards,6,0,1463,2015,6
Rushing Yards,6,1,1249,2014,6
Rushing Yards,6,2,1210,2021,6
Rushing Yards,6,3,1152,2016,6
Rushing Yards,6,4,1023,2026,6
Rushing Yards,6,5,962,2024,6
Rushing Yards,6,6,958,2019,6
Rushing Yards,6,7,940,2020,6
Rushing Yards,6,8,935,2017,6
Rushing Yards,6,9,930,2023,6
Rushing Yards,6,10,836,2022,6
Rushing Yards,6,11,732,2018,6
Rushing Yards,6,12,692,2025,6
Rushing Yards Allowed,6,0,880,2024,6
Rushing Yards Allowed,6,1,944,2023,6
Rushing Yards Allowed,6,2,1020,2020,6
Rushing Yards Allowed,6,3,1028,2019,6
Rushing Yards Allowed,6,4,1028,2025,6
Rushing Yards Allowed,6,5,1035,2021,6
Rushing Yards Allowed,6,6,1041,2022,6
Rushing Yards Allowed,6,7,1049,2017,6
Rushing Yards Allowed,6,8,1051,2018,6
Rushing Yards Allowed,6,9,1063,2014,6
Rushing Yards Allowed,6,10,1072,2016,6
Rushing Yards Allowed,6,11,1204,2026,6
Rushing Yards Allowed,6,12,1327,2015,6
Total Yards,6,0,3756,2014,6
Total Yards,6,1,3652,2020,6
Total Yards,6,2,3608,2015,6
Total Yards,6,3,3597,2021,6
Total Yards,6,4,3538,2017,6
Total Yards,6,5,3439,2026,6
Total Yards,6,6,3430,2016,6
Total Yards,6,7,3381,2018,6
Total Yards,6,8,3363,2024,6
Total Yards,6,9,3310,2019,6
Total Yards,6,10,3300,2022,6
Total Yards,6,11,3277,2023,6
Total Yards,6,12,2626,2025,6
Total Yards Allowed,6,0,3110,2020,6
Total Yards Allowed,6,1,3195,2025,6
Total Yards Allowed,6,2,3361,2017,6
Total Yards Allowed,6,3,3372,2024,6
Total Yards Allowed,6,4,3379,2014,6
Total Yards Allowed,6,5,3400,2018,6
Total Yards Allowed,6,6,3523,2023,6
Total Yards Allowed,6,7,3533,2016,6
Total Yards Allowed,6,8,3585,2026,6
Total Yards Allowed,6,9,3617,2022,6
Total Yards Allowed,6,10,3700,2019,6
Total Yards Allowed,6,11,3723,2021,6
Total Yards Allowed,6,12,3796,2015,6
Pass Attempts,6,0,398,2025,6
Pass Attempts,6,1,385,2020,6
Pass Attempts,6,2,385,2023,6
Pass Attempts,6,3,384,2022,6
Pass Attempts,6,4,380,2017,6
Pass Attempts,6,5,376,2024,6
Pass Attempts,6,6,375,2018,6
Pass Attempts,6,7,362,2019,6
Pass Attempts,6,8,356,2014,6
Pass Attempts,6,9,350,2016,6
Pass Attempts,6,10,343,2026,6
Pass Attempts,6,11,336,2021,6
Pass Attempts,6,12,313,2015,6
Rush Attempts,6,0,302,2015,6
Rush Attempts,6,1,290,2014,6
Rush Attempts,6,2,279,2026,6
Rush Attempts,6,3,273,2016,6
Rush Attempts,6,4,266,2017,6
Rush Attempts,6,5,264,2021,6
Rush Attempts,6,6,261,2020,6
Rush Attempts,6,7,260,2019,6
Rush Attempts,6,8,245,2024,6
Rush Attempts,6,9,242,2018,6
Rush Attempts,6,10,241,2022,6
Rush Attempts,6,11,228,2023,6
Rush Attempts,6,12,205,2025,6
Points Scored,7,0,261,2021,7
Points Scored,7,1,246,2024,7
Points Scored,7,2,240,2023,7
Points Scored,7,3,231,2022,7
Points Scored,7,4,231,2025,7
Points Scored,7,5,207,2020,7
Points Scored,7,6,191,2026,7
Points Scored,7,7,178,2016,7
Points Scored,7,8,177,2014,7
Points Scored,7,9,160,2019,7
Points Scored,7,10,154,2017,7
Points Scored,7,11,152,2015,7
Points Scored,7,12,128,2018,7
Points Allowed,7,0,185,2014,7
Points Allowed,7,1,193,2023,7
Points Allowed,7,2,201,2016,7
Points Allowed,7,3,230,2020,7
Points Allowed,7,4,232,2024,7
Points Allowed,7,5,236,2017,7
Points Allowed,7,6,239,2026,7
Points Allowed,7,7,243,2021,7
Points Allowed,7,8,246,2019,7
Points Allowed,7,9,249,2025,7
Points Allowed,7,10,250,2018,7
Points Allowed,7,11,272,2022,7
Points Allowed,7,12,280,2015,7
Passing Yards,7,0,2973,2022,7
Passing Yards,7,1,2814,2023,7
Passing Yards,7,2,2658,2024,7
Passing Yards,7,3,2596,2020,7
Passing Yards,7,4,2442,2026,7
Passing Yards,7,5,2366,2021,7
Passing Yards,7,6,2336,2025,7
Passing Yards,7,7,2281,2018,7
Passing Yards,7,8,2188,2016,7
Passing Yards,7,9,2102,2017,7
Passing Yards,7,10,2093,2019,7
Passing Yards,7,11,2030,2014,7
Passing Yards,7,12,1813,2015,7
Passing Yards Allowed,7,0,2259,2018,7
Passing Yards Allowed,7,1,2351,2014,7
Passing Yards Allowed,7,2,2387,2021,7
Passing Yards Allowed,7,3,2458,2019,7
Passing Yards Allowed,7,4,2490,2026,7
Passing Yards Allowed,7,5,2551,2015,7
Passing Yards Allowed,7,6,2575,2016,7
Passing Yards Allowed,7,7,2581,2020,7
Passing Yards Allowed,7,8,2636,2025,7
Passing Yards Allowed,7,9,2673,2022,7
Passing Yards Allowed,7,10,2703,2024,7
Passing Yards Allowed,7,11,2778,2017,7
Passing Yards Allowed,7,12,2778,2023,7
Rushing Yards,7,0,1138,2014,7
Rushing Yards,7,1,1096,2015,7
Rushing Yards,7,2,1050,2021,7
Rushing Yards,7,3,1003,2023,7
Rushing Yards,7,4,993,2025,7
Rushing Yards,7,5,988,2026,7
Rushing Yards,7,6,983,2020,7
Rushing Yards,7,7,971,2016,7
Rushing Yards,7,8,941,2017,7
Rushing Yards,7,9,926,2022,7
Rushing Yards,7,10,906,2024,7
Rushing Yards,7,11,725,2019,7
Rushing Yards,7,12,655,2018,7
Rushing Yards Allowed,7,0,1063,2023,7
Rushing Yards Allowed,7,1,1091,2022,7
Rushing Yards Allowed,7,2,1097,2016,7
Rushing Yards Allowed,7,3,1115,2021,7
Rushing Yards Allowed,7,4,1121,2025,7
Rushing Yards Allowed,7,5,1168,2024,7
Rushing Yards Allowed,7,6,1198,2026,7
Rushing Yards Allowed,7,7,1216,2018,7
Rushing Yards Allowed,7,8,1223,2020,7
Rushing Yards Allowed,7,9,1285,2014,7
Rushing Yards Allowed,7,10,1321,2017,7
Rushing Yards Allowed,7,11,1334,2019,7
Rushing Yards Allowed,7,12,1422,2015,7
Total Yards,7,0,3900,2022,7
Total Yards,7,1,3818,2023,7
Total Yards,7,2,3580,2020,7
Total Yards,7,3,3565,2024,7
Total Yards,7,4,3430,2026,7
Total Yards,7,5,3416,2021,7
Total Yards,7,6,3330,2025,7
Total Yards,7,7,3168,2014,7
Total Yards,7,8,3159,2016,7
Total Yards,7,9,3043,2017,7
Total Yards,7,10,2937,2018,7
Total Yards,7,11,2910,2015,7
Total Yards,7,12,2818,2019,7
Total Yards Allowed,7,0,3476,2018,7
Total Yards Allowed,7,1,3502,2021,7
Total Yards Allowed,7,2,3637,2014,7
Total Yards Allowed,7,3,3673,2016,7
Total Yards Allowed,7,4,3688,2026,7
Total Yards Allowed,7,5,3758,2025,7
Total Yards Allowed,7,6,3765,2022,7
Total Yards Allowed,7,7,3793,2019,7
Total Yards Allowed,7,8,3805,2020,7
Total Yards Allowed,7,9,3841,2023,7
Total Yards Allowed,7,10,3871,2024,7
Total Yards Allowed,7,11,3974,2015,7
Total Yards Allowed,7,12,4100,2017,7
Pass Attempts,7,0,412,2022,7
Pass Attempts,7,1,401,2018,7
Pass Attempts,7,2,393,2023,7
Pass Attempts,7,3,373,2019,7
Pass Attempts,7,4,366,2016,7
Pass Attempts,7,5,366,2021,7
Pass Attempts,7,6,365,2026,7
Pass Attempts,7,7,361,2017,7
Pass Attempts,7,8,356,2020,7
Pass Attempts,7,9,352,2014,7
Pass Attempts,7,10,351,2024,7
Pass Attempts,7,11,350,2025,7
Pass Attempts,7,12,332,2015,7
Rush Attempts,7,0,265,2014,7
Rush Attempts,7,1,264,2021,7
Rush Attempts,7,2,246,2015,7
Rush Attempts,7,3,243,2020,7
Rush Attempts,7,4,243,2025,7
Rush Attempts,7,5,236,2016,7
Rush Attempts,7,6,231,2026,7
Rush Attempts,7,7,227,2023,7
Rush Attempts,7,8,221,2024,7
Rush Attempts,7,9,210,2019,7
Rush Attempts,7,10,208,2017,7
Rush Attempts,7,11,208,2022,7
Rush Attempts,7,12,194,2018,7
Points Scored,8,0,282,2023,8
Points Scored,8,1,262,2022,8
Points Scored,8,2,247,2026,8
Points Scored,8,3,246,2020,8
Points Scored,8,4,244,2025,8
Points Scored,8,5,243,2021,8
Points Scored,8,6,227,2018,8
Points Scored,8,7,221,2015,8
Points Scored,8,8,217,2024,8
Points Scored,8,9,215,2017,8
Points Scored,8,10,210,2016,8
Points Scored,8,11,193,2019,8
Points Scored,8,12,166,2014,8
Points Allowed,8,0,178,2024,8
Points Allowed,8,1,198,2015,8
Points Allowed,8,2,200,2023,8
Points Allowed,8,3,205,2018,8
Points Allowed,8,4,211,2020,8
Points Allowed,8,5,212,2022,8
Points Allowed,8,6,213,2016,8
Points Allowed,8,7,214,2017,8
Points Allowed,8,8,220,2014,8
Points Allowed,8,9,231,2025,8
Points Allowed,8,10,240,2019,8
Points Allowed,8,11,256,2021,8
Points Allowed,8,12,260,2026,8
Passing Yards,8,0,3313,2020,8
Passing Yards,8,1,2971,2023,8
Passing Yards,8,2,2884,2021,8
Passing Yards,8,3,2826,2022,8
Passing Yards,8,4,2810,2025,8
Passing Yards,8,5,2772,2017,8
Passing Yards,8,6,2702,2026,8
Passing Yards,8,7,2570,2015,8
Passing Yards,8,8,2528,2016,8
Passing Yards,8,9,2517,2018,8
Passing Yards,8,10,2311,2019,8
Passing Yards,8,11,2172,2024,8
Passing Yards,8,12,2048,2014,8
Passing Yards Allowed,8,0,2238,2019,8
Passing Yards Allowed,8,1,2250,2024,8
Passing Yards Allowed,8,2,2310,2022,8
Passing Yards Allowed,8,3,2360,2020,8
Passing Yards Allowed,8,4,2483,2015,8
Passing Yards Allowed,8,5,2507,2017,8
Passing Yards Allowed,8,6,2539,2026,8
Passing Yards Allowed,8,7,2548,2016,8
Passing Yards Allowed,8,8,2551,2014,8
Passing Yards Allowed,8,9,2640,2025,8
Passing Yards Allowed,8,10,2718,2018,8
Passing Yards Allowed,8,11,2721,2021,8
Passing Yards Allowed,8,12,2723,2023,8
Rushing Yards,8,0,1158,2018,8
Rushing Yards,8,1,1132,2014,8
Rushing Yards,8,2,1073,2016,8
Rushing Yards,8,3,1066,2017,8
Rushing Yards,8,4,1038,2022,8
Rushing Yards,8,5,983,2026,8
Rushing Yards,8,6,949,2015,8
Rushing Yards,8,7,912,2019,8
Rushing Yards,8,8,893,2021,8
Rushing Yards,8,9,871,2025,8
Rushing Yards,8,10,870,2023,8
Rushing Yards,8,11,811,2024,8
Rushing Yards,8,12,637,2020,8
Rushing Yards Allowed,8,0,956,2015,8
Rushing Yards Allowed,8,1,963,2025,8
Rushing Yards Allowed,8,2,1015,2017,8
Rushing Yards Allowed,8,3,1020,2018,8
Rushing Yards Allowed,8,4,1028,2016,8
Rushing Yards Allowed,8,5,1072,2023,8
Rushing Yards Allowed,8,6,1133,2020,8
Rushing Yards Allowed,8,7,1153,2014,8
Rushing Yards Allowed,8,8,1164,2022,8
Rushing Yards Allowed,8,9,1176,2021,8
Rushing Yards Allowed,8,10,1227,2026,8
Rushing Yards Allowed,8,11,1369,2024,8
Rushing Yards Allowed,8,12,1423,2019,8
Total Yards,8,0,3951,2020,8
Total Yards,8,1,3864,2022,8
Total Yards,8,2,3842,2023,8
Total Yards,8,3,3838,2017,8
Total Yards,8,4,3778,2021,8
Total Yards,8,5,3685,2026,8
Total Yards,8,6,3681,2025,8
Total Yards,8,7,3676,2018,8
Total Yards,8,8,3602,2016,8
Total Yards,8,9,3520,2015,8
Total Yards,8,10,3224,2019,8
Total Yards,8,11,3181,2014,8
Total Yards,8,12,2983,2024,8
Total Yards Allowed,8,0,3440,2015,8
Total Yards Allowed,8,1,3474,2022,8
Total Yards Allowed,8,2,3493,2020,8
Total Yards Allowed,8,3,3523,2017,8
Total Yards Allowed,8,4,3577,2016,8
Total Yards Allowed,8,5,3603,2025,8
Total Yards Allowed,8,6,3620,2024,8
Total Yards Allowed,8,7,3661,2019,8
Total Yards Allowed,8,8,3705,2014,8
Total Yards Allowed,8,9,3738,2018,8
Total Yards Allowed,8,10,3766,2026,8
Total Yards Allowed,8,11,3795,2023,8
Total Yards Allowed,8,12,3897,2021,8
Pass Attempts,8,0,408,2025,8
Pass Attempts,8,1,383,2026,8
Pass Attempts,8,2,381,2020,8
Pass Attempts,8,3,380,2021,8
Pass Attempts,8,4,379,2022,8
Pass Attempts,8,5,373,2017,8
Pass Attempts,8,6,373,2023,8
Pass Attempts,8,7,364,2016,8
Pass Attempts,8,8,354,2024,8
Pass Attempts,8,9,344,2019,8
Pass Attempts,8,10,343,2018,8
Pass Attempts,8,11,342,2014,8
Pass Attempts,8,12,341,2015,8
Rush Attempts,8,0,292,2015,8
Rush Attempts,8,1,280,2017,8
Rush Attempts,8,2,272,2018,8
Rush Attempts,8,3,270,2014,8
Rush Attempts,8,4,256,2022,8
Rush Attempts,8,5,248,2026,8
Rush Attempts,8,6,246,2016,8
Rush Attempts,8,7,242,2020,8
Rush Attempts,8,8,241,2024,8
Rush Attempts,8,9,240,2021,8
Rush Attempts,8,10,236,2023,8
Rush Attempts,8,11,226,2019,8
Rush Attempts,8,12,225,2025,8
Points Scored,9,0,304,2024,9
Points Scored,9,1,264,2025,9
Points Scored,9,2,246,2022,9
Points Scored,9,3,245,2021,9
Points Scored,9,4,245,2026,9
Points Scored,9,5,232,2019,9
Points Scored,9,6,221,2020,9
Points Scored,9,7,215,2018,9
Points Scored,9,8,212,2023,9
Points Scored,9,9,203,2017,9
Points Scored,9,10,185,2016,9
Points Scored,9,11,143,2014,9
Points Scored,9,12,131,2015,9
Points Allowed,9,0,148,2021,9
Points Allowed,9,1,165,2016,9
Points Allowed,9,2,165,2017,9
Points Allowed,9,3,179,2018,9
Points Allowed,9,4,187,2015,9
Points Allowed,9,5,188,2019,9
Points Allowed,9,6,190,2020,9
Points Allowed,9,7,195,2022,9
Points Allowed,9,8,198,2024,9
Points Allowed,9,9,223,2025,9
Points Allowed,9,10,240,2014,9
Points Allowed,9,11,245,2023,9
Points Allowed,9,12,245,2026,9
Passing Yards,9,0,2828,2024,9
Passing Yards,9,1,2796,2025,9
Passing Yards,9,2,2763,2023,9
Passing Yards,9,3,2745,2022,9
Passing Yards,9,4,2667,2021,9
Passing Yards,9,5,2511,2017,9
Passing Yards,9,6,2415,2026,9
Passing Yards,9,7,2311,2016,9
Passing Yards,9,8,2238,2018,9
Passing Yards,9,9,2212,2020,9
Passing Yards,9,10,2191,2019,9
Passing Yards,9,11,1849,2015,9
Passing Yards,9,12,1779,2014,9
Passing Yards Allowed,9,0,2099,2015,9
Passing Yards Allowed,9,1,2115,2018,9
Passing Yards Allowed,9,2,2163,2021,9
Passing Yards Allowed,9,3,2230,2024,9
Passing Yards Allowed,9,4,2261,2020,9
Passing Yards Allowed,9,5,2265,2017,9
Passing Yards Allowed,9,6,2278,2014,9
Passing Yards Allowed,9,7,2364,2016,9
Passing Yards Allowed,9,8,2426,2023,9
Passing Yards Allowed,9,9,2430,2022,9
Passing Yards Allowed,9,10,2444,2026,9
Passing Yards Allowed,9,11,2516,2025,9
Passing Yards Allowed,9,12,2653,2019,9
Rushing Yards,9,0,1245,2024,9
Rushing Yards,9,1,1229,2018,9
Rushing Yards,9,2,1218,2026,9
Rushing Yards,9,3,1066,2014,9
Rushing Yards,9,4,1045,2025,9
Rushing Yards,9,5,1015,2016,9
Rushing Yards,9,6,1000,2023,9
Rushing Yards,9,7,961,2022,9
Rushing Yards,9,8,952,2021,9
Rushing Yards,9,9,950,2020,9
Rushing Yards,9,10,910,2015,9
Rushing Yards,9,11,909,2017,9
Rushing Yards,9,12,738,2019,9
Rushing Yards Allowed,9,0,809,2019,9
Rushing Yards Allowed,9,1,825,2021,9
Rushing Yards Allowed,9,2,882,2016,9
Rushing Yards Allowed,9,3,908,2017,9
Rushing Yards Allowed,9,4,917,2015,9
Rushing Yards Allowed,9,5,926,2025,9
Rushing Yards Allowed,9,6,958,2018,9
Rushing Yards Allowed,9,7,977,2023,9
Rushing Yards Allowed,9,8,998,2022,9
Rushing Yards Allowed,9,9,1102,2024,9
Rushing Yards Allowed,9,10,1124,2020,9
Rushing Yards Allowed,9,11,1150,2014,9
Rushing Yards Allowed,9,12,1200,2026,9
Total Yards,9,0,4074,2024,9
Total Yards,9,1,3841,2025,9
Total Yards,9,2,3763,2023,9
Total Yards,9,3,3707,2022,9
Total Yards,9,4,3633,2026,9
Total Yards,9,5,3620,2021,9
Total Yards,9,6,3468,2018,9
Total Yards,9,7,3420,2017,9
Total Yards,9,8,3326,2016,9
Total Yards,9,9,3162,2020,9
Total Yards,9,10,2930,2019,9
Total Yards,9,11,2846,2014,9
Total Yards,9,12,2760,2015,9
Total Yards Allowed,9,0,2988,2021,9
Total Yards Allowed,9,1,3016,2015,9
Total Yards Allowed,9,2,3073,2018,9
Total Yards Allowed,9,3,3173,2017,9
Total Yards Allowed,9,4,3246,2016,9
Total Yards Allowed,9,5,3333,2024,9
Total Yards Allowed,9,6,3385,2020,9
Total Yards Allowed,9,7,3404,2023,9
Total Yards Allowed,9,8,3428,2022,9
Total Yards Allowed,9,9,3429,2014,9
Total Yards Allowed,9,10,3443,2025,9
Total Yards Allowed,9,11,3463,2019,9
Total Yards Allowed,9,12,3644,2026,9
Pass Attempts,9,0,390,2017,9
Pass Attempts,9,1,380,2023,9
Pass Attempts,9,2,375,2025,9
Pass Attempts,9,3,372,2019,9
Pass Attempts,9,4,368,2022,9
Pass Attempts,9,5,367,2016,9
Pass Attempts,9,6,354,2026,9
Pass Attempts,9,7,350,2021,9
Pass Attempts,9,8,349,2024,9
Pass Attempts,9,9,343,2020,9
Pass Attempts,9,10,339,2015,9
Pass Attempts,9,11,331,2018,9
Pass Attempts,9,12,330,2014,9
Rush Attempts,9,0,317,2024,9
Rush Attempts,9,1,286,2021,9
Rush Attempts,9,2,278,2014,9
Rush Attempts,9,3,276,2018,9
Rush Attempts,9,4,268,2025,9
Rush Attempts,9,5,267,2026,9
Rush Attempts,9,6,262,2017,9
Rush Attempts,9,7,262,2023,9
Rush Attempts,9,8,260,2015,9
Rush Attempts,9,9,256,2022,9
Rush Attempts,9,10,248,2016,9
Rush Attempts,9,11,243,2019,9
Rush Attempts,9,12,242,2020,9
Points Scored,10,0,308,2019,10
Points Scored,10,1,297,2020,10
Points Scored,10,2,293,2021,10
Points Scored,10,3,283,2017,10
Points Scored,10,4,281,2024,10
Points Scored,10,5,262,2025,10
Points Scored,10,6,258,2026,10
Points Scored,10,7,246,2015,10
Points Scored,10,8,235,2016,10
Points Scored,10,9,235,2023,10
Points Scored,10,10,227,2014,10
Points Scored,10,11,218,2018,10
Points Scored,10,12,216,2022,10
Points Allowed,10,0,147,2019,10
Points Allowed,10,1,159,2016,10
Points Allowed,10,2,166,2014,10
Points Allowed,10,3,177,2015,10
Points Allowed,10,4,184,2024,10
Points Allowed,10,5,194,2017,10
Points Allowed,10,6,196,2020,10
Points Allowed,10,7,199,2021,10
Points Allowed,10,8,209,2018,10
Points Allowed,10,9,216,2025,10
Points Allowed,10,10,221,2023,10
Points Allowed,10,11,255,2022,10
Points Allowed,10,12,275,2026,10
Passing Yards,10,0,3233,2020,10
Passing Yards,10,1,3041,2023,10
Passing Yards,10,2,3021,2022,10
Passing Yards,10,3,2975,2026,10
Passing Yards,10,4,2965,2017,10
Passing Yards,10,5,2786,2024,10
Passing Yards,10,6,2738,2025,10
Passing Yards,10,7,2716,2019,10
Passing Yards,10,8,2715,2021,10
Passing Yards,10,9,2548,2018,10
Passing Yards,10,10,2530,2016,10
Passing Yards,10,11,2382,2015,10
Passing Yards,10,12,2263,2014,10
Passing Yards Allowed,10,0,1972,2024,10
Passing Yards Allowed,10,1,2014,2018,10
Passing Yards Allowed,10,2,2055,2015,10
Passing Yards Allowed,10,3,2140,2014,10
Passing Yards Allowed,10,4,2238,2019,10
Passing Yards Allowed,10,5,2257,2020,10
Passing Yards Allowed,10,6,2260,2021,10
Passing Yards Allowed,10,7,2322,2017,10
Passing Yards Allowed,10,8,2345,2016,10
Passing Yards Allowed,10,9,2353,2022,10
Passing Yards Allowed,10,10,2373,2023,10
Passing Yards Allowed,10,11,2574,2025,10
Passing Yards Allowed,10,12,2720,2026,10
Rushing Yards,10,0,1381,2021,10
Rushing Yards,10,1,1361,2014,10
Rushing Yards,10,2,1304,2019,10
Rushing Yards,10,3,1297,2024,10
Rushing Yards,10,4,1285,2017,10
Rushing Yards,10,5,1241,2025,10
Rushing Yards,10,6,1173,2015,10
Rushing Yards,10,7,1157,2016,10
Rushing Yards,10,8,1123,2020,10
Rushing Yards,10,9,1069,2026,10
Rushing Yards,10,10,1041,2023,10
Rushing Yards,10,11,1001,2022,10
Rushing Yards,10,12,953,2018,10
Rushing Yards Allowed,10,0,824,2019,10
Rushing Yards Allowed,10,1,851,2017,10
Rushing Yards Allowed,10,2,855,2014,10
Rushing Yards Allowed,10,3,883,2025,10
Rushing Yards Allowed,10,4,974,2015,10
Rushing Yards Allowed,10,5,1003,2021,10
Rushing Yards Allowed,10,6,1026,2016,10
Rushing Yards Allowed,10,7,1056,2023,10
Rushing Yards Allowed,10,8,1113,2020,10
Rushing Yards Allowed,10,9,1126,2026,10
Rushing Yards Allowed,10,10,1161,2022,10
Rushing Yards Allowed,10,11,1162,2024,10
Rushing Yards Allowed,10,12,1312,2018,10
Total Yards,10,0,4356,2020,10
Total Yards,10,1,4251,2017,10
Total Yards,10,2,4096,2021,10
Total Yards,10,3,4084,2024,10
Total Yards,10,4,4083,2023,10
Total Yards,10,5,4044,2026,10
Total Yards,10,6,4023,2022,10
Total Yards,10,7,4021,2019,10
Total Yards,10,8,3980,2025,10
Total Yards,10,9,3687,2016,10
Total Yards,10,10,3624,2014,10
Total Yards,10,11,3555,2015,10
Total Yards,10,12,3501,2018,10
Total Yards Allowed,10,0,2995,2014,10
Total Yards Allowed,10,1,3029,2015,10
Total Yards Allowed,10,2,3063,2019,10
Total Yards Allowed,10,3,3135,2024,10
Total Yards Allowed,10,4,3173,2017,10
Total Yards Allowed,10,5,3263,2021,10
Total Yards Allowed,10,6,3326,2018,10
Total Yards Allowed,10,7,3370,2020,10
Total Yards Allowed,10,8,3371,2016,10
Total Yards Allowed,10,9,3430,2023,10
Total Yards Allowed,10,10,3458,2025,10
Total Yards Allowed,10,11,3514,2022,10
Total Yards Allowed,10,12,3846,2026,10
Pass Attempts,10,0,400,2022,10
Pass Attempts,10,1,386,2023,10
