Category,Team/All_Teams,Place,Record,Year,Team
Total Yards Allowed,11,1,3423,2017,11
Total Yards Allowed,11,2,3500,2015,11
Total Yards Allowed,11,3,3556,2019,11
Total Yards Allowed,11,4,3630,2016,11
Total Yards Allowed,11,5,3853,2014,11
Pass Attempts,11,0,371,2016,11
Pass Attempts,11,1,363,2018,11
Pass Attempts,11,2,356,2014,11
Pass Attempts,11,3,346,2017,11
Pass Attempts,11,4,321,2015,11
Pass Attempts,11,5,292,2019,11
Rush Attempts,11,0,317,2019,11
Rush Attempts,11,1,281,2015,11
Rush Attempts,11,2,270,2014,11
Rush Attempts,11,3,266,2018,11
Rush Attempts,11,4,263,2017,11
Rush Attempts,11,5,258,2016,11
Points Scored,12,0,261,2018,12
Points Scored,12,1,258,2014,12
Points Scored,12,2,247,2017,12
Points Scored,12,3,235,2019,12
Points Scored,12,4,215,2016,12
Points Scored,12,5,166,2015,12
Points Allowed,12,0,216,2017,12
Points Allowed,12,1,226,2018,12
Points Allowed,12,2,230,2019,12
Points Allowed,12,3,236,2014,12
Points Allowed,12,4,251,2015,12
Points Allowed,12,5,255,2016,12
Passing Yards,12,0,2968,2019,12
Passing Yards,12,1,2715,2014,12
Passing Yards,12,2,2662,2018,12
Passing Yards,12,3,2609,2016,12
Passing Yards,12,4,2476,2017,12
Passing Yards,12,5,2242,2015,12
Passing Yards Allowed,12,0,1993,2015,12
Passing Yards Allowed,12,1,2207,2016,12
Passing Yards Allowed,12,2,2233,2019,12
Passing Yards Allowed,12,3,2519,2017,12
Passing Yards Allowed,12,4,2629,2018,12
Passing Yards Allowed,12,5,2646,2014,12
Rushing Yards,12,0,1091,2015,12
Rushing Yards,12,1,1035,2018,12
Rushing Yards,12,2,953,2014,12
Rushing Yards,12,3,861,2017,12
Rushing Yards,12,4,836,2019,12
Rushing Yards,12,5,819,2016,12
Rushing Yards Allowed,12,0,861,2014,12
Rushing Yards Allowed,12,1,1111,2018,12
Rushing Yards Allowed,12,2,1338,2017,12
Rushing Yards Allowed,12,3,1340,2019,12
Rushing Yards Allowed,12,4,1373,2016,12
Rushing Yards Allowed,12,5,1525,2015,12
Total Yards,12,0,3804,2019,12
Total Yards,12,1,3698,2018,12
Total Yards,12,2,3669,2014,12
Total Yards,12,3,3428,2016,12
Total Yards,12,4,3338,2017,12
Total Yards,12,5,3333,2015,12
Total Yards Allowed,12,0,3508,2014,12
Total Yards Allowed,12,1,3518,2015,12
Total Yards Allowed,12,2,3574,2019,12
Total Yards Allowed,12,3,3580,2016,12
Total Yards Allowed,12,4,3740,2018,12
Total Yards Allowed,12,5,3858,2017,12
Pass Attempts,12,0,437,2015,12
Pass Attempts,12,1,418,2014,12
Pass Attempts,12,2,408,2016,12
Pass Attempts,12,3,407,2019,12
Pass Attempts,12,4,396,2018,12
Pass Attempts,12,5,380,2017,12
Rush Attempts,12,0,253,2018,12
Rush Attempts,12,1,230,2014,12
Rush Attempts,12,2,218,2019,12
Rush Attempts,12,3,217,2017,12
Rush Attempts,12,4,215,2015,12
Rush Attempts,12,5,208,2016,12
Points Scored,13,0,230,2018,13
Points Scored,13,1,225,2017,13
Points Scored,13,2,211,2016,13
Points Scored,13,3,203,2019,13
Points Scored,13,4,192,2015,13
Points Scored,13,5,152,2014,13
Points Allowed,13,0,190,2018,13
Points Allowed,13,1,199,2015,13
Points Allowed,13,2,204,2016,13
Points Allowed,13,3,205,2019,13
Points Allowed,13,4,238,2017,13
Points Allowed,13,5,239,2014,13
Passing Yards,13,0,2642,2017,13
Passing Yards,13,1,2277,2015,13
Passing Yards,13,2,2237,2018,13
Passing Yards,13,3,2189,2019,13
Passing Yards,13,4,2084,2016,13
Passing Yards,13,5,1821,2014,13
Passing Yards Allowed,13,0,2041,2015,13
Passing Yards Allowed,13,1,2096,2019,13
Passing Yards Allowed,13,2,2253,2018,13
Passing Yards Allowed,13,3,2255,2014,13
Passing Yards Allowed,13,4,2468,2016,13
Passing Yards Allowed,13,5,2543,2017,13
Rushing Yards,13,0,1310,2019,13
Rushing Yards,13,1,1200,2018,13
Rushing Yards,13,2,1138,2016,13
Rushing Yards,13,3,1117,2015,13
Rushing Yards,13,4,1061,2014,13
Rushing Yards,13,5,1043,2017,13
Rushing Yards Allowed,13,0,831,2016,13
Rushing Yards Allowed,13,1,858,2015,13
Rushing Yards Allowed,13,2,913,2019,13
Rushing Yards Allowed,13,3,935,2017,13
Rushing Yards Allowed,13,4,1066,2014,13
Rushing Yards Allowed,13,5,1132,2018,13
Total Yards,13,0,3685,2017,13
Total Yards,13,1,3500,2019,13
Total Yards,13,2,3437,2018,13
Total Yards,13,3,3395,2015,13
Total Yards,13,4,3223,2016,13
Total Yards,13,5,2883,2014,13
Total Yards Allowed,13,0,2900,2015,13
Total Yards Allowed,13,1,3010,2019,13
Total Yards Allowed,13,2,3300,2016,13
Total Yards Allowed,13,3,3321,2014,13
Total Yards Allowed,13,4,3385,2018,13
Total Yards Allowed,13,5,3478,2017,13
Pass Attempts,13,0,350,2017,13
Pass Attempts,13,1,346,2015,13
Pass Attempts,13,2,338,2014,13
Pass Attempts,13,3,338,2019,13
Pass Attempts,13,4,330,2018,13
Pass Attempts,13,5,300,2016,13
Rush Attempts,13,0,314,2019,13
Rush Attempts,13,1,300,2018,13
Rush Attempts,13,2,281,2015,13
Rush Attempts,13,3,281,2016,13
Rush Attempts,13,4,261,2017,13
Rush Attempts,13,5,236,2014,13
Points Scored,14,0,253,2017,14
Points Scored,14,1,231,2019,14
Points Scored,14,2,230,2018,14
Points Scored,14,3,211,2015,14
Points Scored,14,4,204,2016,14
Points Scored,14,5,165,2014,14
Points Allowed,14,0,206,2016,14
Points Allowed,14,1,208,2015,14
Points Allowed,14,2,211,2018,14
Points Allowed,14,3,215,2019,14
Points Allowed,14,4,220,2014,14
Points Allowed,14,5,236,2017,14
Passing Yards,14,0,3046,2017,14
Passing Yards,14,1,2692,2019,14
Passing Yards,14,2,2686,2016,14
Passing Yards,14,3,2558,2018,14
Passing Yards,14,4,2493,2015,14
Passing Yards,14,5,2285,2014,14
Passing Yards Allowed,14,0,2195,2014,14
Passing Yards Allowed,14,1,2506,2015,14
Passing Yards Allowed,14,2,2575,2019,14
Passing Yards Allowed,14,3,2591,2016,14
Passing Yards Allowed,14,4,2610,2017,14
Passing Yards Allowed,14,5,2753,2018,14
Rushing Yards,14,0,1259,2019,14
Rushing Yards,14,1,1100,2018,14
Rushing Yards,14,2,956,2016,14
Rushing Yards,14,3,908,2017,14
Rushing Yards,14,4,891,2015,14
Rushing Yards,14,5,870,2014,14
Rushing Yards Allowed,14,0,823,2019,14
Rushing Yards Allowed,14,1,986,2017,14
Rushing Yards Allowed,14,2,999,2018,14
Rushing Yards Allowed,14,3,1065,2015,14
Rushing Yards Allowed,14,4,1073,2014,14
Rushing Yards Allowed,14,5,1187,2016,14
Total Yards,14,0,3955,2017,14
Total Yards,14,1,3951,2019,14
Total Yards,14,2,3659,2018,14
Total Yards,14,3,3642,2016,14
Total Yards,14,4,3385,2015,14
Total Yards,14,5,3155,2014,14
Total Yards Allowed,14,0,3268,2014,14
Total Yards Allowed,14,1,3399,2019,14
Total Yards Allowed,14,2,3571,2015,14
Total Yards Allowed,14,3,3596,2017,14
Total Yards Allowed,14,4,3753,2018,14
Total Yards Allowed,14,5,3778,2016,14
Pass Attempts,14,0,428,2017,14
Pass Attempts,14,1,425,2014,14
Pass Attempts,14,2,395,2015,14
Pass Attempts,14,3,389,2016,14
Pass Attempts,14,4,378,2018,14
Pass Attempts,14,5,375,2019,14
Rush Attempts,14,0,273,2019,14
Rush Attempts,14,1,240,2018,14
Rush Attempts,14,2,236,2015,14
Rush Attempts,14,3,233,2017,14
Rush Attempts,14,4,228,2014,14
Rush Attempts,14,5,225,2016,14
Points Scored,15,0,263,2014,15
Points Scored,15,1,217,2016,15
Points Scored,15,2,215,2017,15
Points Scored,15,3,208,2018,15
Points Scored,15,4,189,2019,15
Points Scored,15,5,155,2015,15
Points Allowed,15,0,188,2015,15
Points Allowed,15,1,189,2017,15
Points Allowed,15,2,191,2014,15
Points Allowed,15,3,211,2018,15
Points Allowed,15,4,214,2019,15
Points Allowed,15,5,220,2016,15
Passing Yards,15,0,2603,2014,15
Passing Yards,15,1,2238,2018,15
Passing Yards,15,2,2199,2019,15
Passing Yards,15,3,2105,2015,15
Passing Yards,15,4,2021,2016,15
Passing Yards,15,5,1990,2017,15
Passing Yards Allowed,15,0,2081,2015,15
Passing Yards Allowed,15,1,2249,2018,15
Passing Yards Allowed,15,2,2253,2014,15
Passing Yards Allowed,15,3,2393,2017,15
Passing Yards Allowed,15,4,2416,2019,15
Passing Yards Allowed,15,5,2566,2016,15
Rushing Yards,15,0,1461,2016,15
Rushing Yards,15,1,1207,2014,15
Rushing Yards,15,2,1135,2019,15
Rushing Yards,15,3,1133,2018,15
Rushing Yards,15,4,1027,2017,15
Rushing Yards,15,5,831,2015,15
Rushing Yards Allowed,15,0,1005,2017,15
Rushing Yards Allowed,15,1,1109,2019,15
Rushing Yards Allowed,15,2,1158,2015,15
Rushing Yards Allowed,15,3,1208,2018,15
Rushing Yards Allowed,15,4,1256,2014,15
Rushing Yards Allowed,15,5,1305,2016,15
Total Yards,15,0,3810,2014,15
Total Yards,15,1,3483,2016,15
Total Yards,15,2,3371,2018,15
Total Yards,15,3,3334,2019,15
Total Yards,15,4,3017,2017,15
Total Yards,15,5,2936,2015,15
Total Yards Allowed,15,0,3240,2015,15
Total Yards Allowed,15,1,3398,2017,15
Total Yards Allowed,15,2,3458,2018,15
Total Yards Allowed,15,3,3510,2014,15
Total Yards Allowed,15,4,3526,2019,15
Total Yards Allowed,15,5,3872,2016,15
Pass Attempts,15,0,375,2015,15
Pass Attempts,15,1,363,2018,15
Pass Attempts,15,2,363,2019,15
Pass Attempts,15,3,344,2016,15
Pass Attempts,15,4,344,2017,15
Pass Attempts,15,5,329,2014,15
Rush Attempts,15,0,291,2016,15
Rush Attempts,15,1,280,2019,15
Rush Attempts,15,2,276,2017,15
Rush Attempts,15,3,276,2018,15
Rush Attempts,15,4,275,2014,15
Rush Attempts,15,5,231,2015,15
Points Scored,16,0,251,2019,16
Points Scored,16,1,247,2014,16
Points Scored,16,2,245,2018,16
Points Scored,16,3,198,2016,16
Points Scored,16,4,194,2015,16
Points Scored,16,5,160,2017,16
Points Allowed,16,0,170,2014,16
Points Allowed,16,1,191,2019,16
Points Allowed,16,2,192,2018,16
Points Allowed,16,3,205,2016,16
Points Allowed,16,4,206,2015,16
Points Allowed,16,5,285,2017,16
Passing Yards,16,0,2429,2014,16
Passing Yards,16,1,2363,2019,16
Passing Yards,16,2,2321,2016,16
Passing Yards,16,3,2305,2015,16
Passing Yards,16,4,2247,2017,16
Passing Yards,16,5,2152,2018,16
Passing Yards Allowed,16,0,2035,2014,16
Passing Yards Allowed,16,1,2168,2015,16
Passing Yards Allowed,16,2,2526,2018,16
Passing Yards Allowed,16,3,2540,2017,16
Passing Yards Allowed,16,4,2640,2016,16
Passing Yards Allowed,16,5,2688,2019,16
Rushing Yards,16,0,1561,2018,16
Rushing Yards,16,1,1391,2019,16
Rushing Yards,16,2,1361,2016,16
Rushing Yards,16,3,1166,2015,16
Rushing Yards,16,4,1018,2014,16
Rushing Yards,16,5,886,2017,16
Rushing Yards Allowed,16,0,837,2019,16
Rushing Yards Allowed,16,1,963,2018,16
Rushing Yards Allowed,16,2,1203,2014,16
Rushing Yards Allowed,16,3,1242,2017,16
Rushing Yards Allowed,16,4,1259,2015,16
Rushing Yards Allowed,16,5,1263,2016,16
Total Yards,16,0,3755,2019,16
Total Yards,16,1,3713,2018,16
Total Yards,16,2,3683,2016,16
Total Yards,16,3,3471,2015,16
Total Yards,16,4,3448,2014,16
Total Yards,16,5,3133,2017,16
Total Yards Allowed,16,0,3238,2014,16
Total Yards Allowed,16,1,3428,2015,16
Total Yards Allowed,16,2,3490,2018,16
Total Yards Allowed,16,3,3526,2019,16
Total Yards Allowed,16,4,3782,2017,16
Total Yards Allowed,16,5,3904,2016,16
Pass Attempts,16,0,350,2014,16
Pass Attempts,16,1,346,2015,16
Pass Attempts,16,2,346,2016,16
Pass Attempts,16,3,346,2017,16
Pass Attempts,16,4,313,2019,16
Pass Attempts,16,5,275,2018,16
Rush Attempts,16,0,319,2019,16
Rush Attempts,16,1,311,2018,16
Rush Attempts,16,2,284,2016,16
Rush Attempts,16,3,277,2015,16
Rush Attempts,16,4,258,2014,16
Rush Attempts,16,5,220,2017,16
Points Scored,17,0,265,2019,17
Points Scored,17,1,233,2017,17
Points Scored,17,2,217,2015,17
Points Scored,17,3,180,2014,17
Points Scored,17,4,178,2018,17
Points Scored,17,5,145,2016,17
Points Allowed,17,0,205,2014,17
Points Allowed,17,1,238,2018,17
Points Allowed,17,2,243,2015,17
Points Allowed,17,3,261,2019,17
Points Allowed,17,4,264,2017,17
Points Allowed,17,5,281,2016,17
Passing Yards,17,0,2826,2019,17
Passing Yards,17,1,2719,2015,17
Passing Yards,17,2,2693,2017,17
Passing Yards,17,3,2467,2016,17
Passing Yards,17,4,2335,2018,17
Passing Yards,17,5,2247,2014,17
Passing Yards Allowed,17,0,2242,2015,17
Passing Yards Allowed,17,1,2306,2016,17
Passing Yards Allowed,17,2,2321,2017,17
Passing Yards Allowed,17,3,2329,2014,17
Passing Yards Allowed,17,4,2499,2019,17
Passing Yards Allowed,17,5,2595,2018,17
Rushing Yards,17,0,1251,2019,17
Rushing Yards,17,1,981,2017,17
Rushing Yards,17,2,972,2014,17
Rushing Yards,17,3,966,2015,17
Rushing Yards,17,4,914,2018,17
Rushing Yards,17,5,511,2016,17
Rushing Yards Allowed,17,0,1122,2017,17
Rushing Yards Allowed,17,1,1168,2014,17
Rushing Yards Allowed,17,2,1208,2018,17
Rushing Yards Allowed,17,3,1253,2019,17
Rushing Yards Allowed,17,4,1285,2015,17
Rushing Yards Allowed,17,5,1624,2016,17
Total Yards,17,0,4078,2019,17
Total Yards,17,1,3685,2015,17
Total Yards,17,2,3675,2017,17
Total Yards,17,3,3250,2018,17
Total Yards,17,4,3220,2014,17
Total Yards,17,5,2979,2016,17
Total Yards Allowed,17,0,3444,2017,17
Total Yards Allowed,17,1,3498,2014,17
Total Yards Allowed,17,2,3527,2015,17
Total Yards Allowed,17,3,3752,2019,17
Total Yards Allowed,17,4,3803,2018,17
Total Yards Allowed,17,5,3930,2016,17
Pass Attempts,17,0,390,2014,17
Pass Attempts,17,1,383,2016,17
Pass Attempts,17,2,380,2018,17
Pass Attempts,17,3,378,2017,17
Pass Attempts,17,4,376,2015,17
Pass Attempts,17,5,358,2019,17
Rush Attempts,17,0,263,2019,17
Rush Attempts,17,1,233,2015,17
Rush Attempts,17,2,229,2014,17
Rush Attempts,17,3,226,2017,17
Rush Attempts,17,4,216,2018,17
Rush Attempts,17,5,162,2016,17
Points Scored,18,0,296,2017,18
Points Scored,18,1,292,2016,18
Points Scored,18,2,283,2015,18
Points Scored,18,3,269,2018,18
Points Scored,18,4,259,2019,18
Points Scored,18,5,235,2014,18
Points Allowed,18,0,233,2016,18
Points Allowed,18,1,235,2018,18
Points Allowed,18,2,260,2015,18
Points Allowed,18,3,268,2014,18
Points Allowed,18,4,292,2019,18
Points Allowed,18,5,301,2017,18
Passing Yards,18,0,3500,2017,18
Passing Yards,18,1,3098,2018,18
Passing Yards,18,2,3098,2019,18
Passing Yards,18,3,2968,2016,18
Passing Yards,18,4,2844,2015,18
Passing Yards,18,5,2763,2014,18
Passing Yards Allowed,18,0,2548,2018,18
Passing Yards Allowed,18,1,2615,2014,18
Passing Yards Allowed,18,2,2785,2016,18
Passing Yards Allowed,18,3,2930,2015,18
Passing Yards Allowed,18,4,2935,2017,18
Passing Yards Allowed,18,5,2940,2019,18
Rushing Yards,18,0,1091,2015,18
Rushing Yards,18,1,1034,2016,18
Rushing Yards,18,2,1003,2018,18
Rushing Yards,18,3,960,2019,18
Rushing Yards,18,4,953,2017,18
Rushing Yards,18,5,926,2014,18
Rushing Yards Allowed,18,0,883,2018,18
Rushing Yards Allowed,18,1,1010,2016,18
Rushing Yards Allowed,18,2,1040,2014,18
Rushing Yards Allowed,18,3,1046,2019,18
Rushing Yards Allowed,18,4,1262,2015,18
Rushing Yards Allowed,18,5,1276,2017,18
Total Yards,18,0,4453,2017,18
Total Yards,18,1,4101,2018,18
Total Yards,18,2,4058,2019,18
Total Yards,18,3,4002,2016,18
Total Yards,18,4,3936,2015,18
Total Yards,18,5,3690,2014,18
Total Yards Allowed,18,0,3431,2018,18
Total Yards Allowed,18,1,3655,2014,18
Total Yards Allowed,18,2,3796,2016,18
Total Yards Allowed,18,3,3987,2019,18
Total Yards Allowed,18,4,4193,2015,18
Total Yards Allowed,18,5,4211,2017,18
Pass Attempts,18,0,416,2018,18
Pass Attempts,18,1,401,2017,18
Pass Attempts,18,2,400,2014,18
Pass Attempts,18,3,391,2019,18
Pass Attempts,18,4,381,2015,18
Pass Attempts,18,5,363,2016,18
Rush Attempts,18,0,268,2016,18
Rush Attempts,18,1,255,2015,18
Rush Attempts,18,2,236,2018,18
Rush Attempts,18,3,224,2017,18
Rush Attempts,18,4,223,2019,18
Rush Attempts,18,5,221,2014,18
Points Scored,19,0,316,2016,19
Points Scored,19,1,309,2019,19
Points Scored,19,2,308,2014,19
Points Scored,19,3,296,2015,19
Points Scored,19,4,293,2017,19
Points Scored,19,5,225,2018,19
Points Allowed,19,0,163,2014,19
Points Allowed,19,1,180,2016,19
Points Allowed,19,2,186,2015,19
Points Allowed,19,3,229,2019,19
Points Allowed,19,4,248,2017,19
Points Allowed,19,5,257,2018,19
Passing Yards,19,0,3176,2018,19
Passing Yards,19,1,3028,2016,19
Passing Yards,19,2,2917,2019,19
Passing Yards,19,3,2850,2017,19
Passing Yards,19,4,2820,2015,19
Passing Yards,19,5,2660,2014,19
Passing Yards Allowed,19,0,1918,2014,19
Passing Yards Allowed,19,1,2131,2016,19
Passing Yards Allowed,19,2,2413,2018,19
Passing Yards Allowed,19,3,2528,2015,19
Passing Yards Allowed,19,4,2667,2019,19
Passing Yards Allowed,19,5,2931,2017,19
Rushing Yards,19,0,1547,2017,19
Rushing Yards,19,1,1283,2015,19
Rushing Yards,19,2,1254,2016,19
Rushing Yards,19,3,1185,2014,19
Rushing Yards,19,4,1182,2019,19
Rushing Yards,19,5,968,2018,19
Rushing Yards Allowed,19,0,1022,2014,19
Rushing Yards Allowed,19,1,1125,2017,19
Rushing Yards Allowed,19,2,1126,2015,19
Rushing Yards Allowed,19,3,1153,2019,19
Rushing Yards Allowed,19,4,1335,2016,19
Rushing Yards Allowed,19,5,1361,2018,19
Total Yards,19,0,4398,2017,19
Total Yards,19,1,4282,2016,19
Total Yards,19,2,4145,2018,19
Total Yards,19,3,4104,2015,19
Total Yards,19,4,4100,2019,19
Total Yards,19,5,3845,2014,19
Total Yards Allowed,19,0,2941,2014,19
Total Yards Allowed,19,1,3466,2016,19
Total Yards Allowed,19,2,3655,2015,19
Total Yards Allowed,19,3,3775,2018,19
Total Yards Allowed,19,4,3820,2019,19
Total Yards Allowed,19,5,4056,2017,19
Pass Attempts,19,0,407,2018,19
Pass Attempts,19,1,338,2019,19
Pass Attempts,19,2,333,2014,19
Pass Attempts,19,3,325,2017,19
Pass Attempts,19,4,323,2016,19
Pass Attempts,19,5,311,2015,19
Rush Attempts,19,0,312,2014,19
Rush Attempts,19,1,301,2015,19
Rush Attempts,19,2,293,2017,19
Rush Attempts,19,3,292,2016,19
Rush Attempts,19,4,290,2019,19
Rush Attempts,19,5,244,2018,19
Points Scored,20,0,291,2017,20
Points Scored,20,1,275,2016,20
Points Scored,20,2,255,2019,20
Points Scored,20,3,248,2018,20
Points Scored,20,4,241,2015,20
Points Scored,20,5,198,2014,20
Points Allowed,20,0,178,2014,20
Points Allowed,20,1,198,2019,20
Points Allowed,20,2,213,2016,20
Points Allowed,20,3,224,2015,20
Points Allowed,20,4,236,2017,20
Points Allowed,20,5,250,2018,20
Passing Yards,20,0,3171,2018,20
Passing Yards,20,1,2918,2019,20
Passing Yards,20,2,2858,2017,20
Passing Yards,20,3,2650,2016,20
Passing Yards,20,4,2486,2015,20
Passing Yards,20,5,2030,2014,20
Passing Yards Allowed,20,0,2320,2019,20
Passing Yards Allowed,20,1,2433,2014,20
Passing Yards Allowed,20,2,2522,2015,20
Passing Yards Allowed,20,3,2625,2016,20
Passing Yards Allowed,20,4,2715,2018,20
Passing Yards Allowed,20,5,2831,2017,20
Rushing Yards,20,0,1342,2019,20
Rushing Yards,20,1,1339,2017,20
Rushing Yards,20,2,1327,2014,20
Rushing Yards,20,3,1289,2015,20
Rushing Yards,20,4,1240,2016,20
Rushing Yards,20,5,1020,2018,20
Rushing Yards Allowed,20,0,1003,2016,20
Rushing Yards Allowed,20,1,1009,2014,20
Rushing Yards Allowed,20,2,1017,2015,20
Rushing Yards Allowed,20,3,1028,2019,20
Rushing Yards Allowed,20,4,1147,2017,20
Rushing Yards Allowed,20,5,1165,2018,20
Total Yards,20,0,4260,2019,20
Total Yards,20,1,4198,2017,20
Total Yards,20,2,4191,2018,20
Total Yards,20,3,3890,2016,20
Total Yards,20,4,3776,2015,20
Total Yards,20,5,3358,2014,20
Total Yards Allowed,20,0,3348,2019,20
Total Yards Allowed,20,1,3442,2014,20
Total Yards Allowed,20,2,3540,2015,20
Total Yards Allowed,20,3,3628,2016,20
Total Yards Allowed,20,4,3880,2018,20
Total Yards Allowed,20,5,3978,2017,20
Pass Attempts,20,0,376,2018,20
Pass Attempts,20,1,350,2019,20
Pass Attempts,20,2,336,2017,20
Pass Attempts,20,3,317,2015,20
Pass Attempts,20,4,311,2016,20
Pass Attempts,20,5,296,2014,20
Rush Attempts,20,0,321,2014,20
Rush Attempts,20,1,311,2015,20
Rush Attempts,20,2,291,2016,20
Rush Attempts,20,3,286,2019,20
Rush Attempts,20,4,276,2017,20
Rush Attempts,20,5,246,2018,20
Points Scored,21,0,270,2017,21
Points Scored,21,1,261,2019,21
Points Scored,21,2,235,2014,21
Points Scored,21,3,215,2016,21
Points Scored,21,4,206,2018,21
Points Scored,21,5,203,2015,21
Points Allowed,21,0,195,2014,21
Points Allowed,21,1,206,2019,21
Points Allowed,21,2,213,2016,21
Points Allowed,21,3,214,2017,21
Points Allowed,21,4,217,2015,21
Points Allowed,21,5,235,2018,21
Passing Yards,21,0,2733,2017,21
Passing Yards,21,1,2643,2019,21
Passing Yards,21,2,2611,2015,21
Passing Yards,21,3,2571,2016,21
Passing Yards,21,4,2558,2014,21
Passing Yards,21,5,2472,2018,21
Passing Yards Allowed,21,0,2333,2015,21
Passing Yards Allowed,21,1,2500,2014,21
Passing Yards Allowed,21,2,2542,2019,21
Passing Yards Allowed,21,3,2578,2017,21
Passing Yards Allowed,21,4,2579,2016,21
Passing Yards Allowed,21,5,2610,2018,21
Rushing Yards,21,0,1520,2014,21
Rushing Yards,21,1,1360,2015,21
Rushing Yards,21,2,1042,2018,21
Rushing Yards,21,3,1025,2019,21
Rushing Yards,21,4,989,2016,21
Rushing Yards,21,5,860,2017,21
Rushing Yards Allowed,21,0,729,2014,21
Rushing Yards Allowed,21,1,1036,2019,21
Rushing Yards Allowed,21,2,1068,2016,21
Rushing Yards Allowed,21,3,1110,2015,21
Rushing Yards Allowed,21,4,1118,2017,21
Rushing Yards Allowed,21,5,1160,2018,21
Total Yards,21,0,4078,2014,21
Total Yards,21,1,3971,2015,21
Total Yards,21,2,3668,2019,21
Total Yards,21,3,3593,2017,21
Total Yards,21,4,3561,2016,21
Total Yards,21,5,3515,2018,21
Total Yards Allowed,21,0,3230,2014,21
Total Yards Allowed,21,1,3444,2015,21
Total Yards Allowed,21,2,3579,2019,21
Total Yards Allowed,21,3,3647,2016,21
Total Yards Allowed,21,4,3696,2017,21
Total Yards Allowed,21,5,3771,2018,21
Pass Attempts,21,0,370,2019,21
Pass Attempts,21,1,366,2014,21
Pass Attempts,21,2,364,2018,21
Pass Attempts,21,3,346,2017,21
Pass Attempts,21,4,339,2015,21
Pass Attempts,21,5,335,2016,21
Rush Attempts,21,0,323,2014,21
Rush Attempts,21,1,282,2015,21
Rush Attempts,21,2,280,2016,21
Rush Attempts,21,3,259,2018,21
Rush Attempts,21,4,251,2019,21
Rush Attempts,21,5,227,2017,21
Points Scored,22,0,277,2014,22
Points Scored,22,1,233,2015,22
Points Scored,22,2,204,2019,22
Points Scored,22,3,198,2018,22
Points Scored,22,4,189,2017,22
Points Scored,22,5,183,2016,22
Points Allowed,22,0,200,2018,22
Points Allowed,22,1,208,2017,22
Points Allowed,22,2,218,2014,22
Points Allowed,22,3,223,2019,22
Points Allowed,22,4,243,2015,22
Points Allowed,22,5,270,2016,22
Passing Yards,22,0,2866,2016,22
Passing Yards,22,1,2857,2014,22
Passing Yards,22,2,2578,2017,22
Passing Yards,22,3,2448,2019,22
Passing Yards,22,4,2408,2018,22
Passing Yards,22,5,2306,2015,22
Passing Yards Allowed,22,0,2144,2017,22
Passing Yards Allowed,22,1,2160,2014,22
Passing Yards Allowed,22,2,2392,2016,22
Passing Yards Allowed,22,3,2419,2015,22
Passing Yards Allowed,22,4,2449,2018,22
Passing Yards Allowed,22,5,2453,2019,22
Rushing Yards,22,0,1305,2015,22
Rushing Yards,22,1,1059,2014,22
Rushing Yards,22,2,1018,2019,22
Rushing Yards,22,3,933,2018,22
Rushing Yards,22,4,854,2017,22
Rushing Yards,22,5,836,2016,22
Rushing Yards Allowed,22,0,1236,2015,22
Rushing Yards Allowed,22,1,1236,2018,22
Rushing Yards Allowed,22,2,1238,2017,22
Rushing Yards Allowed,22,3,1245,2016,22
Rushing Yards Allowed,22,4,1267,2014,22
Rushing Yards Allowed,22,5,1419,2019,22
Total Yards,22,0,3916,2014,22
Total Yards,22,1,3702,2016,22
Total Yards,22,2,3611,2015,22
Total Yards,22,3,3466,2019,22
Total Yards,22,4,3433,2017,22
Total Yards,22,5,3341,2018,22
Total Yards Allowed,22,0,3382,2017,22
Total Yards Allowed,22,1,3428,2014,22
Total Yards Allowed,22,2,3638,2016,22
Total Yards Allowed,22,3,3656,2015,22
Total Yards Allowed,22,4,3686,2018,22
Total Yards Allowed,22,5,3872,2019,22
Pass Attempts,22,0,437,2016,22
Pass Attempts,22,1,411,2017,22
Pass Attempts,22,2,398,2019,22
Pass Attempts,22,3,396,2018,22
Pass Attempts,22,4,394,2015,22
Pass Attempts,22,5,380,2014,22
Rush Attempts,22,0,273,2014,22
Rush Attempts,22,1,250,2015,22
Rush Attempts,22,2,238,2019,22
Rush Attempts,22,3,237,2017,22
Rush Attempts,22,4,231,2018,22
Rush Attempts,22,5,209,2016,22
Points Scored,23,0,216,2015,23
Points Scored,23,1,210,2016,23
Points Scored,23,2,205,2017,23
Points Scored,23,3,205,2019,23
Points Scored,23,4,201,2018,23
Points Scored,23,5,198,2014,23
Points Allowed,23,0,183,2015,23
Points Allowed,23,1,195,2016,23
Points Allowed,23,2,197,2014,23
Points Allowed,23,3,217,2017,23
Points Allowed,23,4,233,2019,23
Points Allowed,23,5,252,2018,23
Passing Yards,23,0,2531,2016,23
Passing Yards,23,1,2348,2018,23
Passing Yards,23,2,2346,2014,23
Passing Yards,23,3,2260,2015,23
Passing Yards,23,4,2236,2017,23
Passing Yards,23,5,2235,2019,23
Passing Yards Allowed,23,0,2197,2018,23
Passing Yards Allowed,23,1,2267,2016,23
Passing Yards Allowed,23,2,2281,2015,23
Passing Yards Allowed,23,3,2334,2014,23
Passing Yards Allowed,23,4,2481,2017,23
Passing Yards Allowed,23,5,2639,2019,23
Rushing Yards,23,0,1382,2015,23
Rushing Yards,23,1,1264,2018,23
Rushing Yards,23,2,1190,2019,23
