Category,Team/All_Teams,Place,Player,Record,Team,Year
Assists,4,78,4537,8,4,2017
Assists,4,79,4537,8,4,2018
Assists,4,80,2856,7,4,2015
Assists,4,81,525,7,4,2018
Assists,4,82,1718,7,4,2018
Assists,4,83,2176,7,4,2018
Assists,4,84,1322,7,4,2019
Assists,4,85,6234,7,4,2019
Assists,4,86,66,6,4,2014
Assists,4,87,1460,6,4,2015
Assists,4,88,1655,6,4,2015
Assists,4,89,655,6,4,2016
Assists,4,90,1192,6,4,2016
Assists,4,91,1378,6,4,2016
Assists,4,92,1460,6,4,2016
Assists,4,93,3696,6,4,2017
Assists,4,94,414,5,4,2014
Assists,4,95,2325,5,4,2014
Assists,4,96,3966,5,4,2015
Assists,4,97,1498,5,4,2016
Assists,4,98,3036,5,4,2017
Assists,4,99,3966,5,4,2018
Sacks,4,0,176,145,4,2014
Sacks,4,1,1322,120,4,2015
Sacks,4,2,176,110,4,2016
Sacks,4,3,1322,100,4,2016
Sacks,4,4,4537,100,4,2019
Sacks,4,5,2856,90,4,2014
Sacks,4,6,4537,90,4,2016
Sacks,4,7,2851,90,4,2017
Sacks,4,8,2856,80,4,2015
Sacks,4,9,2856,80,4,2016
Sacks,4,10,1322,80,4,2018
Sacks,4,11,4537,80,4,2018
Sacks,4,12,482,70,4,2014
Sacks,4,13,176,70,4,2015
Sacks,4,14,1322,65,4,2014
Sacks,4,15,1322,65,4,2017
Sacks,4,16,1590,60,4,2016
Sacks,4,17,1143,50,4,2018
Sacks,4,18,2950,50,4,2018
Sacks,4,19,176,45,4,2017
Sacks,4,20,1322,45,4,2019
Sacks,4,21,1590,40,4,2017
Sacks,4,22,482,40,4,2019
Sacks,4,23,655,35,4,2015
Sacks,4,24,2176,35,4,2015
Sacks,4,25,3696,35,4,2017
Sacks,4,26,4537,35,4,2017
Sacks,4,27,1590,30,4,2014
Sacks,4,28,482,30,4,2016
Sacks,4,29,2950,30,4,2016
Sacks,4,30,482,30,4,2017
Sacks,4,31,525,30,4,2018
Sacks,4,32,835,30,4,2019
Sacks,4,33,1590,30,4,2019
Sacks,4,34,1460,25,4,2014
Sacks,4,35,1460,25,4,2016
Sacks,4,36,2176,25,4,2016
Sacks,4,37,1143,25,4,2017
Sacks,4,38,2950,25,4,2017
Sacks,4,39,482,25,4,2018
Sacks,4,40,835,25,4,2018
Sacks,4,41,3787,20,4,2016
Sacks,4,42,647,20,4,2017
Sacks,4,43,785,20,4,2017
Sacks,4,44,1590,20,4,2018
Sacks,4,45,1655,20,4,2018
Sacks,4,46,2176,20,4,2018
Sacks,4,47,6177,20,4,2018
Sacks,4,48,6234,20,4,2019
Sacks,4,49,6459,20,4,2019
Sacks,4,50,1695,15,4,2014
Sacks,4,51,1192,15,4,2015
Sacks,4,52,1460,15,4,2015
Sacks,4,53,1590,15,4,2015
Sacks,4,54,2176,15,4,2017
Sacks,4,55,2925,15,4,2019
Sacks,4,56,1535,10,4,2014
Sacks,4,57,1681,10,4,2014
Sacks,4,58,1847,10,4,2014
Sacks,4,59,193,10,4,2015
Sacks,4,60,482,10,4,2015
Sacks,4,61,1035,10,4,2015
Sacks,4,62,1655,10,4,2015
Sacks,4,63,655,10,4,2016
Sacks,4,64,1498,10,4,2016
Sacks,4,65,1535,10,4,2016
Sacks,4,66,3175,10,4,2016
Sacks,4,67,193,10,4,2017
Sacks,4,68,1681,10,4,2017
Sacks,4,69,3036,10,4,2017
Sacks,4,70,4807,10,4,2017
Sacks,4,71,1681,10,4,2018
Sacks,4,72,804,10,4,2019
Sacks,4,73,1681,10,4,2019
Sacks,4,74,3822,10,4,2019
Sacks,4,75,4807,10,4,2019
Sacks,4,76,3696,5,4,2015
Sacks,4,77,2153,5,4,2017
Sacks,4,78,4807,5,4,2018
Sacks,4,79,6365,5,4,2018
Hurries,4,0,176,19,4,2015
Hurries,4,1,1322,18,4,2015
Hurries,4,2,1322,17,4,2014
Hurries,4,3,176,17,4,2016
Hurries,4,4,176,16,4,2014
Hurries,4,5,1322,16,4,2018
Hurries,4,6,4537,16,4,2019
Hurries,4,7,2856,13,4,2015
Hurries,4,8,835,13,4,2019
Hurries,4,9,1322,12,4,2017
Hurries,4,10,1143,12,4,2018
Hurries,4,11,2856,11,4,2014
Hurries,4,12,4537,11,4,2016
Hurries,4,13,2950,11,4,2017
Hurries,4,14,2856,10,4,2016
Hurries,4,15,4537,10,4,2018
Hurries,4,16,2176,8,4,2014
Hurries,4,17,1322,8,4,2016
Hurries,4,18,1460,8,4,2016
Hurries,4,19,2950,8,4,2016
Hurries,4,20,1322,8,4,2019
Hurries,4,21,1460,7,4,2014
Hurries,4,22,1460,7,4,2015
Hurries,4,23,176,7,4,2017
Hurries,4,24,1847,6,4,2014
Hurries,4,25,4537,6,4,2017
Hurries,4,26,2176,6,4,2019
Hurries,4,27,1590,5,4,2016
Hurries,4,28,1143,5,4,2017
Hurries,4,29,2851,5,4,2017
Hurries,4,30,835,5,4,2018
Hurries,4,31,2950,5,4,2018
Hurries,4,32,1505,5,4,2019
Hurries,4,33,3696,4,4,2015
Hurries,4,34,655,4,4,2016
Hurries,4,35,2176,4,4,2017
Hurries,4,36,2925,4,4,2019
Hurries,4,37,482,3,4,2015
Hurries,4,38,482,3,4,2016
Hurries,4,39,2176,3,4,2016
Hurries,4,40,2153,3,4,2017
Hurries,4,41,525,3,4,2018
Hurries,4,42,193,2,4,2015
Hurries,4,43,655,2,4,2015
Hurries,4,44,647,2,4,2017
Hurries,4,45,1590,2,4,2017
Hurries,4,46,3696,2,4,2017
Hurries,4,47,2176,2,4,2018
Hurries,4,48,4807,2,4,2018
Hurries,4,49,6177,2,4,2018
Hurries,4,50,482,2,4,2019
Hurries,4,51,482,1,4,2014
Hurries,4,52,702,1,4,2014
Hurries,4,53,1535,1,4,2014
Hurries,4,54,1035,1,4,2015
Hurries,4,55,1681,1,4,2015
Hurries,4,56,2176,1,4,2015
Hurries,4,57,1535,1,4,2016
Hurries,4,58,3787,1,4,2016
Hurries,4,59,4807,1,4,2016
Hurries,4,60,482,1,4,2017
Hurries,4,61,1681,1,4,2017
Hurries,4,62,3966,1,4,2017
Hurries,4,63,4807,1,4,2017
Hurries,4,64,1655,1,4,2018
Hurries,4,65,4600,1,4,2018
Hurries,4,66,5517,1,4,2018
Hurries,4,67,804,1,4,2019
Hurries,4,68,1681,1,4,2019
Hurries,4,69,2177,1,4,2019
Hurries,4,70,3822,1,4,2019
Hurries,4,71,4807,1,4,2019
Hurries,4,72,6234,1,4,2019
Hurries,4,73,6459,1,4,2019
Blocked Passes,4,0,1322,7,4,2014
Blocked Passes,4,1,2856,4,4,2015
Blocked Passes,4,2,4537,4,4,2016
Blocked Passes,4,3,1322,3,4,2015
Blocked Passes,4,4,1322,3,4,2016
Blocked Passes,4,5,2856,3,4,2016
Blocked Passes,4,6,482,3,4,2018
Blocked Passes,4,7,2950,3,4,2018
Blocked Passes,4,8,176,2,4,2014
Blocked Passes,4,9,482,2,4,2014
Blocked Passes,4,10,1847,2,4,2014
Blocked Passes,4,11,2176,2,4,2015
Blocked Passes,4,12,482,2,4,2016
Blocked Passes,4,13,2950,2,4,2017
Blocked Passes,4,14,4537,2,4,2017
Blocked Passes,4,15,525,2,4,2018
Blocked Passes,4,16,1143,2,4,2018
Blocked Passes,4,17,835,2,4,2019
Blocked Passes,4,18,124,1,4,2014
Blocked Passes,4,19,1460,1,4,2014
Blocked Passes,4,20,1590,1,4,2014
Blocked Passes,4,21,1695,1,4,2014
Blocked Passes,4,22,176,1,4,2015
Blocked Passes,4,23,482,1,4,2015
Blocked Passes,4,24,655,1,4,2015
Blocked Passes,4,25,3696,1,4,2015
Blocked Passes,4,26,1590,1,4,2016
Blocked Passes,4,27,176,1,4,2017
Blocked Passes,4,28,482,1,4,2017
Blocked Passes,4,29,1143,1,4,2017
Blocked Passes,4,30,1322,1,4,2017
Blocked Passes,4,31,2176,1,4,2017
Blocked Passes,4,32,1322,1,4,2018
Blocked Passes,4,33,4537,1,4,2018
Blocked Passes,4,34,1322,1,4,2019
Blocked Passes,4,35,1590,1,4,2019
Blocked Passes,4,36,2177,1,4,2019
Blocked Passes,4,37,2925,1,4,2019
Blocked Passes,4,38,4537,1,4,2019
Field Goals,4,0,1297,38,4,2019
Field Goals,4,1,1297,34,4,2015
Field Goals,4,2,1297,31,4,2016
Field Goals,4,3,1297,30,4,2017
Field Goals,4,4,1297,27,4,2014
Field Goals,4,5,1297,26,4,2018
Key Run Blocks,4,0,232,46,4,2016
Key Run Blocks,4,1,232,35,4,2015
Key Run Blocks,4,2,5196,35,4,2018
Key Run Blocks,4,3,232,34,4,2014
Key Run Blocks,4,4,202,32,4,2016
Key Run Blocks,4,5,4291,29,4,2016
Key Run Blocks,4,6,322,28,4,2014
Key Run Blocks,4,7,418,28,4,2014
Key Run Blocks,4,8,797,27,4,2016
Key Run Blocks,4,9,211,27,4,2018
Key Run Blocks,4,10,5196,27,4,2019
Key Run Blocks,4,11,1823,25,4,2019
Key Run Blocks,4,12,322,24,4,2015
Key Run Blocks,4,13,1090,24,4,2019
Key Run Blocks,4,14,202,21,4,2015
Key Run Blocks,4,15,1046,21,4,2018
Key Run Blocks,4,16,618,20,4,2014
Key Run Blocks,4,17,5995,20,4,2018
Key Run Blocks,4,18,344,18,4,2015
Key Run Blocks,4,19,735,18,4,2017
Key Run Blocks,4,20,5196,18,4,2017
Key Run Blocks,4,21,3617,16,4,2019
Key Run Blocks,4,22,1190,15,4,2015
Key Run Blocks,4,23,1080,15,4,2017
Key Run Blocks,4,24,322,14,4,2016
Key Run Blocks,4,25,134,13,4,2014
Key Run Blocks,4,26,1046,13,4,2017
Key Run Blocks,4,27,1058,10,4,2016
Key Run Blocks,4,28,1080,10,4,2018
Key Run Blocks,4,29,1995,10,4,2018
Key Run Blocks,4,30,1508,9,4,2017
Key Run Blocks,4,31,735,9,4,2019
Key Run Blocks,4,32,711,7,4,2016
Key Run Blocks,4,33,1058,5,4,2015
Key Run Blocks,4,34,1978,5,4,2015
Key Run Blocks,4,35,5995,5,4,2019
Key Run Blocks,4,36,1487,4,4,2014
Key Run Blocks,4,37,2500,4,4,2014
Key Run Blocks,4,38,1142,4,4,2015
Key Run Blocks,4,39,1147,4,4,2015
Key Run Blocks,4,40,606,4,4,2016
Key Run Blocks,4,41,4165,4,4,2018
Key Run Blocks,4,42,606,3,4,2014
Key Run Blocks,4,43,1264,3,4,2014
Key Run Blocks,4,44,365,3,4,2015
Key Run Blocks,4,45,344,3,4,2016
Key Run Blocks,4,46,4165,3,4,2016
Key Run Blocks,4,47,1058,3,4,2017
Key Run Blocks,4,48,4165,3,4,2017
Key Run Blocks,4,49,735,3,4,2018
Key Run Blocks,4,50,2475,3,4,2019
Key Run Blocks,4,51,344,2,4,2014
Key Run Blocks,4,52,606,2,4,2015
Key Run Blocks,4,53,606,2,4,2018
Key Run Blocks,4,54,1508,2,4,2018
Key Run Blocks,4,55,1508,2,4,2019
Key Run Blocks,4,56,4165,2,4,2019
Key Run Blocks,4,57,4366,2,4,2019
Key Run Blocks,4,58,903,1,4,2014
Key Run Blocks,4,59,1142,1,4,2014
Key Run Blocks,4,60,1190,1,4,2014
Key Run Blocks,4,61,3476,1,4,2015
Key Run Blocks,4,62,4366,1,4,2016
Key Run Blocks,4,63,1606,1,4,2017
Key Run Blocks,4,64,4994,1,4,2017
Key Run Blocks,4,65,606,1,4,2019
Key Run Opportunities,4,0,232,116,4,2016
Key Run Opportunities,4,1,5196,109,4,2018
Key Run Opportunities,4,2,232,99,4,2014
Key Run Opportunities,4,3,418,97,4,2014
Key Run Opportunities,4,4,232,97,4,2015
Key Run Opportunities,4,5,1090,97,4,2019
Key Run Opportunities,4,6,202,92,4,2016
Key Run Opportunities,4,7,211,92,4,2018
Key Run Opportunities,4,8,1823,83,4,2019
Key Run Opportunities,4,9,4291,82,4,2016
Key Run Opportunities,4,10,5196,80,4,2019
Key Run Opportunities,4,11,322,74,4,2014
Key Run Opportunities,4,12,322,73,4,2015
Key Run Opportunities,4,13,202,69,4,2015
Key Run Opportunities,4,14,797,69,4,2016
Key Run Opportunities,4,15,5196,69,4,2017
Key Run Opportunities,4,16,735,68,4,2017
Key Run Opportunities,4,17,1046,68,4,2018
Key Run Opportunities,4,18,5995,66,4,2018
Key Run Opportunities,4,19,344,62,4,2015
Key Run Opportunities,4,20,1508,62,4,2017
Key Run Opportunities,4,21,618,61,4,2014
Key Run Opportunities,4,22,1080,56,4,2017
Key Run Opportunities,4,23,322,55,4,2016
Key Run Opportunities,4,24,1046,55,4,2017
Key Run Opportunities,4,25,3617,50,4,2019
Key Run Opportunities,4,26,1080,48,4,2018
Key Run Opportunities,4,27,1190,47,4,2015
Key Run Opportunities,4,28,134,44,4,2014
Key Run Opportunities,4,29,5995,35,4,2019
Key Run Opportunities,4,30,1995,33,4,2018
Key Run Opportunities,4,31,2500,26,4,2014
Key Run Opportunities,4,32,1487,23,4,2014
Key Run Opportunities,4,33,1058,23,4,2016
Key Run Opportunities,4,34,735,20,4,2019
Key Run Opportunities,4,35,2475,19,4,2019
Key Run Opportunities,4,36,711,17,4,2016
Key Run Opportunities,4,37,1264,15,4,2014
Key Run Opportunities,4,38,1058,14,4,2015
Key Run Opportunities,4,39,1147,14,4,2015
Key Run Opportunities,4,40,1978,14,4,2015
Key Run Opportunities,4,41,606,14,4,2016
Key Run Opportunities,4,42,1508,14,4,2018
Key Run Opportunities,4,43,606,13,4,2015
Key Run Opportunities,4,44,735,13,4,2018
Key Run Opportunities,4,45,606,12,4,2014
Key Run Opportunities,4,46,344,11,4,2014
Key Run Opportunities,4,47,4366,11,4,2016
Key Run Opportunities,4,48,3476,10,4,2015
Key Run Opportunities,4,49,4165,10,4,2017
Key Run Opportunities,4,50,1508,10,4,2019
Key Run Opportunities,4,51,365,9,4,2015
Key Run Opportunities,4,52,606,9,4,2018
Key Run Opportunities,4,53,344,8,4,2016
Key Run Opportunities,4,54,4165,8,4,2018
Key Run Opportunities,4,55,4165,8,4,2019
Key Run Opportunities,4,56,1142,7,4,2015
Key Run Opportunities,4,57,4165,7,4,2016
Key Run Opportunities,4,58,1058,7,4,2017
Key Run Opportunities,4,59,1606,6,4,2017
Key Run Opportunities,4,60,350,6,4,2019
Key Run Opportunities,4,61,1142,5,4,2014
Key Run Opportunities,4,62,3532,5,4,2017
Key Run Opportunities,4,63,4366,5,4,2019
Key Run Opportunities,4,64,1190,3,4,2014
Key Run Opportunities,4,65,5233,3,4,2017
Key Run Opportunities,4,66,5105,3,4,2018
Key Run Opportunities,4,67,606,3,4,2019
Key Run Opportunities,4,68,2476,2,4,2014
Key Run Opportunities,4,69,1142,2,4,2016
Key Run Opportunities,4,70,606,2,4,2017
Key Run Opportunities,4,71,4366,2,4,2017
Key Run Opportunities,4,72,1675,2,4,2018
Key Run Opportunities,4,73,903,1,4,2014
Key Run Opportunities,4,74,765,1,4,2017
Key Run Opportunities,4,75,4994,1,4,2017
Key Run Opportunities,4,76,5848,1,4,2019
Pancake Blocks,4,0,232,4,4,2016
Pancake Blocks,4,1,232,3,4,2015
Pancake Blocks,4,2,418,2,4,2014
Pancake Blocks,4,3,202,2,4,2016
Pancake Blocks,4,4,735,2,4,2018
Pancake Blocks,4,5,5196,2,4,2019
Pancake Blocks,4,6,232,1,4,2014
Pancake Blocks,4,7,322,1,4,2014
Pancake Blocks,4,8,606,1,4,2015
Pancake Blocks,4,9,1058,1,4,2015
Pancake Blocks,4,10,3476,1,4,2015
Pancake Blocks,4,11,797,1,4,2016
Pancake Blocks,4,12,1058,1,4,2016
Pancake Blocks,4,13,735,1,4,2017
Pancake Blocks,4,14,4165,1,4,2017
Pancake Blocks,4,15,5196,1,4,2018
Pancake Blocks,4,16,1823,1,4,2019
Passes Defensed,4,0,1681,22,4,2019
Passes Defensed,4,1,1681,20,4,2018
Passes Defensed,4,2,1681,14,4,2014
Passes Defensed,4,3,1681,14,4,2016
Passes Defensed,4,4,5517,14,4,2019
Passes Defensed,4,5,1590,12,4,2014
Passes Defensed,4,6,1535,12,4,2015
Passes Defensed,4,7,1681,12,4,2015
Passes Defensed,4,8,1681,12,4,2017
Passes Defensed,4,9,5517,11,4,2017
Passes Defensed,4,10,5517,11,4,2018
Passes Defensed,4,11,4807,11,4,2019
Passes Defensed,4,12,193,10,4,2014
Passes Defensed,4,13,1535,10,4,2016
Passes Defensed,4,14,4807,9,4,2018
Passes Defensed,4,15,124,8,4,2014
Passes Defensed,4,16,193,8,4,2015
Passes Defensed,4,17,193,8,4,2017
Passes Defensed,4,18,647,8,4,2017
Passes Defensed,4,19,595,7,4,2014
Passes Defensed,4,20,482,7,4,2016
Passes Defensed,4,21,1590,7,4,2018
Passes Defensed,4,22,6459,7,4,2019
Passes Defensed,4,23,1590,6,4,2015
Passes Defensed,4,24,4807,6,4,2017
Passes Defensed,4,25,3073,6,4,2018
Passes Defensed,4,26,6459,6,4,2018
Passes Defensed,4,27,1725,6,4,2019
Passes Defensed,4,28,1535,5,4,2014
Passes Defensed,4,29,124,5,4,2015
Passes Defensed,4,30,3966,5,4,2016
Passes Defensed,4,31,1590,5,4,2017
Passes Defensed,4,32,1590,5,4,2019
Passes Defensed,4,33,482,4,4,2014
Passes Defensed,4,34,414,4,4,2015
Passes Defensed,4,35,1590,4,4,2016
Passes Defensed,4,36,482,4,4,2017
Passes Defensed,4,37,3966,4,4,2017
Passes Defensed,4,38,3966,4,4,2018
Passes Defensed,4,39,414,3,4,2014
Passes Defensed,4,40,3966,3,4,2015
Passes Defensed,4,41,1378,3,4,2016
Passes Defensed,4,42,1498,3,4,2016
Passes Defensed,4,43,3095,3,4,2016
Passes Defensed,4,44,482,3,4,2018
Passes Defensed,4,45,1322,2,4,2014
Passes Defensed,4,46,1498,2,4,2014
Passes Defensed,4,47,1695,2,4,2014
Passes Defensed,4,48,482,2,4,2015
Passes Defensed,4,49,124,2,4,2016
Passes Defensed,4,50,4537,2,4,2018
Passes Defensed,4,51,482,2,4,2019
Passes Defensed,4,52,804,2,4,2019
Passes Defensed,4,53,3822,2,4,2019
Passes Defensed,4,54,66,1,4,2014
Passes Defensed,4,55,2856,1,4,2014
Passes Defensed,4,56,3050,1,4,2014
Passes Defensed,4,57,176,1,4,2015
Passes Defensed,4,58,1035,1,4,2015
Passes Defensed,4,59,1192,1,4,2015
Passes Defensed,4,60,1655,1,4,2015
Passes Defensed,4,61,2176,1,4,2015
Passes Defensed,4,62,3787,1,4,2016
Passes Defensed,4,63,4807,1,4,2016
Passes Defensed,4,64,1143,1,4,2017
Passes Defensed,4,65,3696,1,4,2017
Passes Defensed,4,66,525,1,4,2018
Passes Defensed,4,67,1322,1,4,2018
Passes Defensed,4,68,1655,1,4,2018
Passes Defensed,4,69,4600,1,4,2018
Passes Defensed,4,70,1024,1,4,2019
Passes Defensed,4,71,2176,1,4,2019
Passes Defensed,4,72,2987,1,4,2019
Punt Return Yards,4,0,6763,523,4,2019
Punt Return Yards,4,1,1022,481,4,2014
Punt Return Yards,4,2,4056,437,4,2018
Punt Return Yards,4,3,3966,372,4,2017
Punt Return Yards,4,4,3966,360,4,2016
Punt Return Yards,4,5,1230,289,4,2015
Punt Return Yards,4,6,1022,266,4,2015
Punt Return Yards,4,7,1230,155,4,2016
Punt Return Yards,4,8,1230,38,4,2014
Punt Return Yards,4,9,3966,28,4,2018
Punt Return Yards,4,10,3966,25,4,2015
Punt Return Yards,4,11,4056,9,4,2017
Punt Return TDs,4,0,3966,1,4,2017
Kickoff Return Yards,4,0,3966,670,4,2017
Kickoff Return Yards,4,1,4056,615,4,2019
Kickoff Return Yards,4,2,3966,578,4,2018
Kickoff Return Yards,4,3,1230,573,4,2014
Kickoff Return Yards,4,4,3966,484,4,2016
Kickoff Return Yards,4,5,1230,379,4,2015
Kickoff Return Yards,4,6,1022,298,4,2015
Kickoff Return Yards,4,7,1230,211,4,2016
Kickoff Return Yards,4,8,2438,204,4,2017
Kickoff Return Yards,4,9,1022,124,4,2014
Kickoff Return Yards,4,10,754,81,4,2019
Kickoff Return Yards,4,11,281,73,4,2015
Kickoff Return Yards,4,12,4056,65,4,2018
Kickoff Return Yards,4,13,4056,50,4,2017
Kickoff Return Yards,4,14,281,25,4,2014
Kickoff Return Yards,4,15,464,20,4,2017
Kickoff Return TDs,4,0,3966,1,4,2016
Points Scored,4,0,1297,138,4,2015
Points Scored,4,1,1297,138,4,2019
Points Scored,4,2,1297,135,4,2016
Points Scored,4,3,1297,126,4,2017
Points Scored,4,4,1297,126,4,2018
Points Scored,4,5,1297,124,4,2014
Points Scored,4,6,170,72,4,2014
Points Scored,4,7,754,60,4,2015
Points Scored,4,8,754,60,4,2016
Points Scored,4,9,150,54,4,2015
Points Scored,4,10,1022,42,4,2014
Points Scored,4,11,1854,42,4,2016
Points Scored,4,12,1022,42,4,2017
Points Scored,4,13,464,42,4,2018
Points Scored,4,14,1022,42,4,2018
Points Scored,4,15,1799,42,4,2018
Points Scored,4,16,1022,36,4,2016
Points Scored,4,17,1449,36,4,2017
Points Scored,4,18,3423,36,4,2018
Points Scored,4,19,1022,30,4,2015
Points Scored,4,20,3423,30,4,2017
Points Scored,4,21,606,30,4,2018
Points Scored,4,22,754,30,4,2018
Points Scored,4,23,960,30,4,2018
Points Scored,4,24,1799,30,4,2019
Points Scored,4,25,363,24,4,2014
Points Scored,4,26,363,24,4,2016
Points Scored,4,27,3423,24,4,2016
Points Scored,4,28,4165,24,4,2019
Points Scored,4,29,4056,20,4,2019
Points Scored,4,30,150,18,4,2014
Points Scored,4,31,903,18,4,2014
Points Scored,4,32,464,18,4,2016
Points Scored,4,33,1799,18,4,2017
Points Scored,4,34,3966,18,4,2017
Points Scored,4,35,1022,18,4,2019
Points Scored,4,36,363,14,4,2017
Points Scored,4,37,960,14,4,2019
Points Scored,4,38,281,12,4,2014
Points Scored,4,39,1230,12,4,2014
Points Scored,4,40,363,12,4,2015
Points Scored,4,41,1854,12,4,2015
Points Scored,4,42,482,12,4,2016
Points Scored,4,43,464,12,4,2017
Points Scored,4,44,2438,12,4,2017
Points Scored,4,45,1681,12,4,2018
Points Scored,4,46,754,12,4,2019
Points Scored,4,47,3218,12,4,2019
Points Scored,4,48,1026,8,4,2017
Points Scored,4,49,124,6,4,2014
Points Scored,4,50,193,6,4,2014
Points Scored,4,51,482,6,4,2014
Points Scored,4,52,1142,6,4,2014
Points Scored,4,53,1681,6,4,2014
Points Scored,4,54,2050,6,4,2014
Points Scored,4,55,2176,6,4,2014
Points Scored,4,56,2325,6,4,2014
Points Scored,4,57,2500,6,4,2014
Points Scored,4,58,2635,6,4,2014
Points Scored,4,59,281,6,4,2015
Points Scored,4,60,414,6,4,2015
Points Scored,4,61,606,6,4,2015
Points Scored,4,62,1230,6,4,2015
Points Scored,4,63,1681,6,4,2015
Points Scored,4,64,3423,6,4,2015
Points Scored,4,65,3966,6,4,2015
Points Scored,4,66,1058,6,4,2016
Points Scored,4,67,1590,6,4,2016
Points Scored,4,68,1681,6,4,2016
Points Scored,4,69,2608,6,4,2016
Points Scored,4,70,3966,6,4,2016
Points Scored,4,71,4165,6,4,2016
Points Scored,4,72,193,6,4,2017
Points Scored,4,73,754,6,4,2017
Points Scored,4,74,1058,6,4,2017
Points Scored,4,75,1322,6,4,2017
Points Scored,4,76,1681,6,4,2017
Points Scored,4,77,3218,6,4,2017
Points Scored,4,78,4165,6,4,2017
Points Scored,4,79,363,6,4,2018
Points Scored,4,80,3073,6,4,2018
Points Scored,4,81,3966,6,4,2018
Points Scored,4,82,4056,6,4,2018
Points Scored,4,83,4165,6,4,2018
Points Scored,4,84,5571,6,4,2018
Points Scored,4,85,606,6,4,2019
Points Scored,4,86,1681,6,4,2019
Points Scored,4,87,3423,6,4,2019
Points Scored,4,88,6459,6,4,2019
Points Scored,4,89,6763,6,4,2019
Points Scored,4,90,6780,6,4,2019
Points Scored,4,91,1322,2,4,2014
Yards from Scrimmage,4,0,170,1670,4,2014
Yards from Scrimmage,4,1,754,1517,4,2015
Yards from Scrimmage,4,2,754,1432,4,2016
Yards from Scrimmage,4,3,1022,1166,4,2016
Yards from Scrimmage,4,4,1022,1160,4,2018
Yards from Scrimmage,4,5,1799,1055,4,2017
Yards from Scrimmage,4,6,1799,1050,4,2018
Yards from Scrimmage,4,7,754,1021,4,2018
Yards from Scrimmage,4,8,1799,918,4,2019
Yards from Scrimmage,4,9,1022,873,4,2017
Yards from Scrimmage,4,10,150,872,4,2015
Yards from Scrimmage,4,11,4056,859,4,2019
Yards from Scrimmage,4,12,1022,847,4,2015
Yards from Scrimmage,4,13,150,842,4,2014
Yards from Scrimmage,4,14,1022,782,4,2019
Yards from Scrimmage,4,15,1854,700,4,2016
Yards from Scrimmage,4,16,3423,671,4,2016
Yards from Scrimmage,4,17,1022,661,4,2014
Yards from Scrimmage,4,18,754,647,4,2019
Yards from Scrimmage,4,19,4056,540,4,2018
Yards from Scrimmage,4,20,1854,539,4,2015
Yards from Scrimmage,4,21,1449,529,4,2017
Yards from Scrimmage,4,22,363,525,4,2014
Yards from Scrimmage,4,23,4165,452,4,2017
Yards from Scrimmage,4,24,4165,450,4,2019
Yards from Scrimmage,4,25,464,439,4,2018
Yards from Scrimmage,4,26,3423,437,4,2017
Yards from Scrimmage,4,27,363,418,4,2016
Yards from Scrimmage,4,28,3218,412,4,2019
Yards from Scrimmage,4,29,363,406,4,2018
Yards from Scrimmage,4,30,464,399,4,2017
Yards from Scrimmage,4,31,3423,370,4,2018
Yards from Scrimmage,4,32,960,367,4,2018
Yards from Scrimmage,4,33,960,365,4,2019
Yards from Scrimmage,4,34,1230,364,4,2014
Yards from Scrimmage,4,35,281,357,4,2015
Yards from Scrimmage,4,36,6780,349,4,2019
Yards from Scrimmage,4,37,606,328,4,2015
Yards from Scrimmage,4,38,363,325,4,2017
Yards from Scrimmage,4,39,464,305,4,2016
Yards from Scrimmage,4,40,363,301,4,2015
Yards from Scrimmage,4,41,754,271,4,2017
Yards from Scrimmage,4,42,281,251,4,2014
Yards from Scrimmage,4,43,1026,238,4,2017
Yards from Scrimmage,4,44,606,229,4,2018
Yards from Scrimmage,4,45,4056,227,4,2017
Yards from Scrimmage,4,46,4165,227,4,2018
Yards from Scrimmage,4,47,606,214,4,2014
Yards from Scrimmage,4,48,606,212,4,2016
Yards from Scrimmage,4,49,1606,189,4,2017
Yards from Scrimmage,4,50,3423,164,4,2019
Yards from Scrimmage,4,51,3423,149,4,2015
Yards from Scrimmage,4,52,4165,149,4,2016
Yards from Scrimmage,4,53,2050,142,4,2014
Yards from Scrimmage,4,54,1058,130,4,2016
Yards from Scrimmage,4,55,1995,124,4,2018
Yards from Scrimmage,4,56,1230,119,4,2015
Yards from Scrimmage,4,57,606,119,4,2019
Yards from Scrimmage,4,58,281,111,4,2016
Yards from Scrimmage,4,59,903,110,4,2014
Yards from Scrimmage,4,60,606,97,4,2017
Yards from Scrimmage,4,61,2500,94,4,2014
Yards from Scrimmage,4,62,1142,92,4,2014
Yards from Scrimmage,4,63,2608,92,4,2016
Yards from Scrimmage,4,64,2635,78,4,2015
Yards from Scrimmage,4,65,1230,69,4,2016
Yards from Scrimmage,4,66,1058,63,4,2015
Yards from Scrimmage,4,67,1026,57,4,2018
Yards from Scrimmage,4,68,2438,50,4,2017
Yards from Scrimmage,4,69,1142,48,4,2015
Yards from Scrimmage,4,70,2475,42,4,2019
Yards from Scrimmage,4,71,1978,39,4,2015
Yards from Scrimmage,4,72,1058,32,4,2017
Yards from Scrimmage,4,73,3218,28,4,2017
Yards from Scrimmage,4,74,903,25,4,2015
Yards from Scrimmage,4,75,2635,11,4,2014
Yards from Scrimmage,4,76,1142,11,4,2016
