Category,Team/All_Teams,Place,Record,Year,Team,Opponent
Rushing Yards Allowed,19,9,205,2015,19,20
Rushing Yards Allowed,19,10,242,2017,19,0
Total Yards,19,0,487,2014,19,31
Total Yards,19,1,470,2015,19,28
Total Yards,19,2,422,2017,19,31
Total Yards,19,3,407,2017,19,0
Total Yards,19,4,406,2015,19,20
Total Yards,19,5,386,2014,19,6
Total Yards,19,6,355,2014,19,29
Total Yards,19,7,347,2016,19,4
Total Yards,19,8,345,2017,19,6
Total Yards,19,9,341,2016,19,20
Total Yards,19,10,286,2016,19,13
Total Yards Allowed,19,0,131,2015,19,28
Total Yards Allowed,19,1,156,2014,19,31
Total Yards Allowed,19,2,205,2016,19,13
Total Yards Allowed,19,3,228,2016,19,4
Total Yards Allowed,19,4,273,2017,19,6
Total Yards Allowed,19,5,294,2014,19,29
Total Yards Allowed,19,6,303,2016,19,20
Total Yards Allowed,19,7,397,2017,19,31
Total Yards Allowed,19,8,405,2015,19,20
Total Yards Allowed,19,9,461,2014,19,6
Total Yards Allowed,19,10,489,2017,19,0
Pass Attempts,19,0,38,2014,19,31
Pass Attempts,19,1,38,2015,19,20
Pass Attempts,19,2,37,2015,19,28
Pass Attempts,19,3,34,2017,19,0
Pass Attempts,19,4,32,2017,19,6
Pass Attempts,19,5,31,2017,19,31
Pass Attempts,19,6,30,2014,19,6
Pass Attempts,19,7,27,2016,19,4
Pass Attempts,19,8,26,2014,19,29
Pass Attempts,19,9,26,2016,19,13
Pass Attempts,19,10,25,2016,19,20
Rush Attempts,19,0,40,2014,19,29
Rush Attempts,19,1,39,2015,19,28
Rush Attempts,19,2,39,2016,19,20
Rush Attempts,19,3,38,2016,19,13
Rush Attempts,19,4,34,2016,19,4
Rush Attempts,19,5,33,2014,19,6
Rush Attempts,19,6,33,2014,19,31
Rush Attempts,19,7,31,2017,19,31
Rush Attempts,19,8,30,2017,19,6
Rush Attempts,19,9,22,2017,19,0
Rush Attempts,19,10,19,2015,19,20
Points Scored,20,0,38,2015,20,19
Points Scored,20,1,37,2016,20,2
Points Scored,20,2,23,2014,20,28
Points Scored,20,3,21,2015,20,2
Points Scored,20,4,21,2015,20,10
Points Scored,20,5,20,2014,20,31
Points Scored,20,6,17,2015,20,14
Points Scored,20,7,3,2016,20,19
Points Allowed,20,0,13,2014,20,28
Points Allowed,20,1,13,2015,20,14
Points Allowed,20,2,16,2016,20,2
Points Allowed,20,3,16,2016,20,19
Points Allowed,20,4,17,2015,20,10
Points Allowed,20,5,20,2015,20,2
Points Allowed,20,6,27,2014,20,31
Points Allowed,20,7,30,2015,20,19
Passing Yards,20,0,302,2015,20,14
Passing Yards,20,1,219,2016,20,19
Passing Yards,20,2,209,2014,20,28
Passing Yards,20,3,204,2015,20,19
Passing Yards,20,4,191,2015,20,10
Passing Yards,20,5,182,2016,20,2
Passing Yards,20,6,177,2014,20,31
Passing Yards,20,7,177,2015,20,2
Passing Yards Allowed,20,0,200,2016,20,19
Passing Yards Allowed,20,1,224,2015,20,2
Passing Yards Allowed,20,2,225,2014,20,28
Passing Yards Allowed,20,3,243,2016,20,2
Passing Yards Allowed,20,4,244,2014,20,31
Passing Yards Allowed,20,5,271,2015,20,10
Passing Yards Allowed,20,6,303,2015,20,14
Passing Yards Allowed,20,7,339,2015,20,19
Rushing Yards,20,0,211,2016,20,2
Rushing Yards,20,1,205,2015,20,19
Rushing Yards,20,2,148,2014,20,31
Rushing Yards,20,3,129,2014,20,28
Rushing Yards,20,4,127,2015,20,10
Rushing Yards,20,5,109,2015,20,14
Rushing Yards,20,6,95,2015,20,2
Rushing Yards,20,7,91,2016,20,19
Rushing Yards Allowed,20,0,44,2015,20,14
Rushing Yards Allowed,20,1,72,2015,20,10
Rushing Yards Allowed,20,2,80,2014,20,31
Rushing Yards Allowed,20,3,88,2016,20,2
Rushing Yards Allowed,20,4,103,2015,20,19
Rushing Yards Allowed,20,5,113,2014,20,28
Rushing Yards Allowed,20,6,152,2016,20,19
Rushing Yards Allowed,20,7,161,2015,20,2
Total Yards,20,0,405,2015,20,19
Total Yards,20,1,394,2015,20,14
Total Yards,20,2,382,2016,20,2
Total Yards,20,3,322,2014,20,28
Total Yards,20,4,310,2015,20,10
Total Yards,20,5,305,2014,20,31
Total Yards,20,6,303,2016,20,19
Total Yards,20,7,260,2015,20,2
Total Yards Allowed,20,0,319,2014,20,28
Total Yards Allowed,20,1,319,2016,20,2
Total Yards Allowed,20,2,324,2014,20,31
Total Yards Allowed,20,3,335,2015,20,10
Total Yards Allowed,20,4,337,2015,20,14
Total Yards Allowed,20,5,341,2016,20,19
Total Yards Allowed,20,6,354,2015,20,2
Total Yards Allowed,20,7,406,2015,20,19
Pass Attempts,20,0,45,2015,20,14
Pass Attempts,20,1,42,2014,20,31
Pass Attempts,20,2,36,2016,20,19
Pass Attempts,20,3,33,2014,20,28
Pass Attempts,20,4,25,2015,20,2
Pass Attempts,20,5,25,2015,20,10
Pass Attempts,20,6,23,2015,20,19
Pass Attempts,20,7,22,2016,20,2
Rush Attempts,20,0,36,2015,20,19
Rush Attempts,20,1,36,2015,20,10
Rush Attempts,20,2,36,2016,20,2
Rush Attempts,20,3,35,2014,20,31
Rush Attempts,20,4,34,2014,20,28
Rush Attempts,20,5,27,2015,20,2
Rush Attempts,20,6,21,2015,20,14
Rush Attempts,20,7,20,2016,20,19
Points Scored,21,0,41,2017,21,29
Points Scored,21,1,16,2017,21,0
Points Allowed,21,0,24,2017,21,0
Points Allowed,21,1,34,2017,21,29
Passing Yards,21,0,335,2017,21,29
Passing Yards,21,1,326,2017,21,0
Passing Yards Allowed,21,0,163,2017,21,0
Passing Yards Allowed,21,1,259,2017,21,29
Rushing Yards,21,0,59,2017,21,29
Rushing Yards,21,1,53,2017,21,0
Rushing Yards Allowed,21,0,206,2017,21,0
Rushing Yards Allowed,21,1,220,2017,21,29
Total Yards,21,0,380,2017,21,29
Total Yards,21,1,370,2017,21,0
Total Yards Allowed,21,0,369,2017,21,0
Total Yards Allowed,21,1,455,2017,21,29
Pass Attempts,21,0,46,2017,21,29
Pass Attempts,21,1,38,2017,21,0
Rush Attempts,21,0,22,2017,21,0
Rush Attempts,21,1,15,2017,21,29
Points Scored,22,0,20,2018,22,16
Points Scored,22,1,12,2014,22,6
Points Allowed,22,0,16,2014,22,6
Points Allowed,22,1,27,2018,22,16
Passing Yards,22,0,315,2018,22,16
Passing Yards,22,1,185,2014,22,6
Passing Yards Allowed,22,0,256,2014,22,6
Passing Yards Allowed,22,1,258,2018,22,16
Rushing Yards,22,0,78,2014,22,6
Rushing Yards,22,1,57,2018,22,16
Rushing Yards Allowed,22,0,150,2014,22,6
Rushing Yards Allowed,22,1,184,2018,22,16
Total Yards,22,0,351,2018,22,16
Total Yards,22,1,263,2014,22,6
Total Yards Allowed,22,0,406,2014,22,6
Total Yards Allowed,22,1,424,2018,22,16
Pass Attempts,22,0,48,2018,22,16
Pass Attempts,22,1,35,2014,22,6
Rush Attempts,22,0,28,2014,22,6
Rush Attempts,22,1,14,2018,22,16
Points Scored,23,0,24,2016,23,2
Points Allowed,23,0,34,2016,23,2
Passing Yards,23,0,210,2016,23,2
Passing Yards Allowed,23,0,233,2016,23,2
Rushing Yards,23,0,135,2016,23,2
Rushing Yards Allowed,23,0,172,2016,23,2
Total Yards,23,0,318,2016,23,2
Total Yards Allowed,23,0,392,2016,23,2
Pass Attempts,23,0,24,2016,23,2
Rush Attempts,23,0,22,2016,23,2
Points Scored,24,0,24,2018,24,27
Points Allowed,24,0,27,2018,24,27
Passing Yards,24,0,164,2018,24,27
Passing Yards Allowed,24,0,359,2018,24,27
Rushing Yards,24,0,155,2018,24,27
Rushing Yards Allowed,24,0,35,2018,24,27
Total Yards,24,0,273,2018,24,27
Total Yards Allowed,24,0,365,2018,24,27
Pass Attempts,24,0,26,2018,24,27
Rush Attempts,24,0,38,2018,24,27
Points Scored,25,0,33,2015,25,18
Points Scored,25,1,23,2015,25,10
Points Scored,25,2,20,2014,25,7
Points Scored,25,3,10,2014,25,29
Points Allowed,25,0,13,2014,25,7
Points Allowed,25,1,20,2015,25,18
Points Allowed,25,2,27,2014,25,29
Points Allowed,25,3,38,2015,25,10
Passing Yards,25,0,368,2015,25,10
Passing Yards,25,1,312,2014,25,29
Passing Yards,25,2,264,2015,25,18
Passing Yards,25,3,261,2014,25,7
Passing Yards Allowed,25,0,205,2015,25,10
Passing Yards Allowed,25,1,244,2014,25,29
Passing Yards Allowed,25,2,248,2014,25,7
Passing Yards Allowed,25,3,301,2015,25,18
Rushing Yards,25,0,205,2015,25,18
Rushing Yards,25,1,73,2015,25,10
Rushing Yards,25,2,60,2014,25,7
Rushing Yards,25,3,43,2014,25,29
Rushing Yards Allowed,25,0,50,2015,25,18
Rushing Yards Allowed,25,1,77,2015,25,10
Rushing Yards Allowed,25,2,90,2014,25,29
Rushing Yards Allowed,25,3,105,2014,25,7
Total Yards,25,0,469,2015,25,18
Total Yards,25,1,422,2015,25,10
Total Yards,25,2,315,2014,25,29
Total Yards,25,3,307,2014,25,7
Total Yards Allowed,25,0,282,2015,25,10
Total Yards Allowed,25,1,313,2014,25,7
Total Yards Allowed,25,2,318,2014,25,29
Total Yards Allowed,25,3,335,2015,25,18
Pass Attempts,25,0,50,2015,25,10
Pass Attempts,25,1,41,2014,25,29
Pass Attempts,25,2,27,2014,25,7
Pass Attempts,25,3,21,2015,25,18
Rush Attempts,25,0,39,2015,25,18
Rush Attempts,25,1,30,2014,25,7
Rush Attempts,25,2,20,2014,25,29
Rush Attempts,25,3,17,2015,25,10
Points Scored,26,0,27,2015,26,27
Points Scored,26,1,14,2015,26,10
Points Allowed,26,0,3,2015,26,27
Points Allowed,26,1,17,2015,26,10
Passing Yards,26,0,179,2015,26,10
Passing Yards,26,1,132,2015,26,27
Passing Yards Allowed,26,0,131,2015,26,27
Passing Yards Allowed,26,1,254,2015,26,10
Rushing Yards,26,0,202,2015,26,27
Rushing Yards,26,1,117,2015,26,10
Rushing Yards Allowed,26,0,94,2015,26,27
Rushing Yards Allowed,26,1,153,2015,26,10
Total Yards,26,0,327,2015,26,27
Total Yards,26,1,284,2015,26,10
Total Yards Allowed,26,0,205,2015,26,27
Total Yards Allowed,26,1,401,2015,26,10
Pass Attempts,26,0,34,2015,26,10
Pass Attempts,26,1,23,2015,26,27
Rush Attempts,26,0,38,2015,26,27
Rush Attempts,26,1,34,2015,26,10
Points Scored,27,0,27,2018,27,24
Points Scored,27,1,24,2014,27,29
Points Scored,27,2,21,2014,27,15
Points Scored,27,3,10,2016,27,0
Points Scored,27,4,9,2018,27,4
Points Scored,27,5,3,2015,27,26
Points Allowed,27,0,14,2014,27,15
Points Allowed,27,1,24,2018,27,24
Points Allowed,27,2,27,2015,27,26
Points Allowed,27,3,27,2018,27,4
Points Allowed,27,4,31,2014,27,29
Points Allowed,27,5,33,2016,27,0
Passing Yards,27,0,366,2018,27,4
Passing Yards,27,1,359,2018,27,24
Passing Yards,27,2,228,2014,27,15
Passing Yards,27,3,182,2014,27,29
Passing Yards,27,4,171,2016,27,0
Passing Yards,27,5,131,2015,27,26
Passing Yards Allowed,27,0,123,2018,27,4
Passing Yards Allowed,27,1,132,2015,27,26
Passing Yards Allowed,27,2,161,2016,27,0
Passing Yards Allowed,27,3,164,2018,27,24
Passing Yards Allowed,27,4,269,2014,27,15
Passing Yards Allowed,27,5,283,2014,27,29
Rushing Yards,27,0,187,2014,27,15
Rushing Yards,27,1,175,2014,27,29
Rushing Yards,27,2,112,2016,27,0
Rushing Yards,27,3,94,2015,27,26
Rushing Yards,27,4,56,2018,27,4
Rushing Yards,27,5,35,2018,27,24
Rushing Yards Allowed,27,0,64,2014,27,15
Rushing Yards Allowed,27,1,95,2018,27,4
Rushing Yards Allowed,27,2,122,2014,27,29
Rushing Yards Allowed,27,3,155,2018,27,24
Rushing Yards Allowed,27,4,180,2016,27,0
Rushing Yards Allowed,27,5,202,2015,27,26
Total Yards,27,0,395,2014,27,15
Total Yards,27,1,395,2018,27,4
Total Yards,27,2,365,2018,27,24
Total Yards,27,3,331,2014,27,29
Total Yards,27,4,280,2016,27,0
Total Yards,27,5,205,2015,27,26
Total Yards Allowed,27,0,205,2018,27,4
Total Yards Allowed,27,1,273,2018,27,24
Total Yards Allowed,27,2,303,2014,27,15
Total Yards Allowed,27,3,327,2015,27,26
Total Yards Allowed,27,4,335,2016,27,0
Total Yards Allowed,27,5,392,2014,27,29
Pass Attempts,27,0,51,2018,27,4
Pass Attempts,27,1,37,2018,27,24
Pass Attempts,27,2,36,2015,27,26
Pass Attempts,27,3,35,2016,27,0
Pass Attempts,27,4,32,2014,27,29
Pass Attempts,27,5,29,2014,27,15
Rush Attempts,27,0,39,2014,27,15
Rush Attempts,27,1,32,2014,27,29
Rush Attempts,27,2,27,2015,27,26
Rush Attempts,27,3,20,2016,27,0
Rush Attempts,27,4,17,2018,27,4
Rush Attempts,27,5,15,2018,27,24
Points Scored,28,0,26,2015,28,6
Points Scored,28,1,13,2014,28,20
Points Scored,28,2,10,2015,28,19
Points Scored,28,3,10,2018,28,12
Points Allowed,28,0,19,2018,28,12
Points Allowed,28,1,21,2015,28,6
Points Allowed,28,2,23,2014,28,20
Points Allowed,28,3,41,2015,28,19
Passing Yards,28,0,225,2014,28,20
Passing Yards,28,1,182,2015,28,6
Passing Yards,28,2,150,2018,28,12
Passing Yards,28,3,63,2015,28,19
Passing Yards Allowed,28,0,209,2014,28,20
Passing Yards Allowed,28,1,251,2015,28,6
Passing Yards Allowed,28,2,279,2018,28,12
Passing Yards Allowed,28,3,366,2015,28,19
Rushing Yards,28,0,122,2018,28,12
Rushing Yards,28,1,113,2014,28,20
Rushing Yards,28,2,106,2015,28,6
Rushing Yards,28,3,87,2015,28,19
Rushing Yards Allowed,28,0,60,2018,28,12
Rushing Yards Allowed,28,1,104,2015,28,19
Rushing Yards Allowed,28,2,113,2015,28,6
Rushing Yards Allowed,28,3,129,2014,28,20
Total Yards,28,0,319,2014,28,20
Total Yards,28,1,277,2015,28,6
Total Yards,28,2,242,2018,28,12
Total Yards,28,3,131,2015,28,19
Total Yards Allowed,28,0,322,2014,28,20
Total Yards Allowed,28,1,330,2018,28,12
Total Yards Allowed,28,2,356,2015,28,6
Total Yards Allowed,28,3,470,2015,28,19
Pass Attempts,28,0,38,2014,28,20
Pass Attempts,28,1,25,2015,28,19
Pass Attempts,28,2,24,2015,28,6
Pass Attempts,28,3,22,2018,28,12
Rush Attempts,28,0,31,2015,28,6
Rush Attempts,28,1,31,2018,28,12
Rush Attempts,28,2,20,2014,28,20
Rush Attempts,28,3,16,2015,28,19
Points Scored,29,0,34,2015,29,18
Points Scored,29,1,34,2017,29,21
Points Scored,29,2,31,2014,29,27
Points Scored,29,3,27,2014,29,25
Points Scored,29,4,24,2014,29,19
Points Allowed,29,0,10,2014,29,25
Points Allowed,29,1,24,2014,29,27
Points Allowed,29,2,35,2014,29,19
Points Allowed,29,3,37,2015,29,18
Points Allowed,29,4,41,2017,29,21
Passing Yards,29,0,283,2014,29,27
Passing Yards,29,1,279,2015,29,18
Passing Yards,29,2,259,2017,29,21
Passing Yards,29,3,244,2014,29,25
Passing Yards,29,4,192,2014,29,19
Passing Yards Allowed,29,0,182,2014,29,27
Passing Yards Allowed,29,1,206,2014,29,19
Passing Yards Allowed,29,2,312,2014,29,25
Passing Yards Allowed,29,3,335,2017,29,21
Passing Yards Allowed,29,4,380,2015,29,18
Rushing Yards,29,0,220,2017,29,21
Rushing Yards,29,1,163,2015,29,18
Rushing Yards,29,2,122,2014,29,27
Rushing Yards,29,3,118,2014,29,19
Rushing Yards,29,4,90,2014,29,25
Rushing Yards Allowed,29,0,43,2014,29,25
Rushing Yards Allowed,29,1,59,2017,29,21
Rushing Yards Allowed,29,2,119,2015,29,18
Rushing Yards Allowed,29,3,168,2014,29,19
Rushing Yards Allowed,29,4,175,2014,29,27
Total Yards,29,0,455,2017,29,21
Total Yards,29,1,432,2015,29,18
Total Yards,29,2,392,2014,29,27
Total Yards,29,3,318,2014,29,25
Total Yards,29,4,294,2014,29,19
Total Yards Allowed,29,0,315,2014,29,25
Total Yards Allowed,29,1,331,2014,29,27
Total Yards Allowed,29,2,355,2014,29,19
Total Yards Allowed,29,3,380,2017,29,21
Total Yards Allowed,29,4,499,2015,29,18
Pass Attempts,29,0,37,2014,29,25
Pass Attempts,29,1,37,2015,29,18
Pass Attempts,29,2,36,2017,29,21
Pass Attempts,29,3,35,2014,29,19
Pass Attempts,29,4,31,2014,29,27
Rush Attempts,29,0,36,2015,29,18
Rush Attempts,29,1,30,2014,29,25
Rush Attempts,29,2,30,2014,29,27
Rush Attempts,29,3,30,2017,29,21
Rush Attempts,29,4,26,2014,29,19
Points Scored,31,0,34,2017,31,3
Points Scored,31,1,30,2017,31,19
Points Scored,31,2,27,2014,31,20
Points Scored,31,3,13,2014,31,19
Points Scored,31,4,3,2016,31,13
Points Allowed,31,0,20,2014,31,20
Points Allowed,31,1,22,2016,31,13
Points Allowed,31,2,26,2014,31,19
Points Allowed,31,3,27,2017,31,3
Points Allowed,31,4,31,2017,31,19
Passing Yards,31,0,307,2017,31,3
Passing Yards,31,1,288,2017,31,19
Passing Yards,31,2,244,2014,31,20
Passing Yards,31,3,198,2016,31,13
Passing Yards,31,4,149,2014,31,19
Passing Yards Allowed,31,0,177,2014,31,20
Passing Yards Allowed,31,1,198,2016,31,13
Passing Yards Allowed,31,2,233,2017,31,19
Passing Yards Allowed,31,3,340,2014,31,19
Passing Yards Allowed,31,4,421,2017,31,3
Rushing Yards,31,0,120,2017,31,3
Rushing Yards,31,1,117,2017,31,19
Rushing Yards,31,2,80,2014,31,20
Rushing Yards,31,3,33,2016,31,13
Rushing Yards,31,4,22,2014,31,19
Rushing Yards Allowed,31,0,72,2016,31,13
Rushing Yards Allowed,31,1,148,2014,31,20
Rushing Yards Allowed,31,2,152,2017,31,3
Rushing Yards Allowed,31,3,163,2014,31,19
Rushing Yards Allowed,31,4,192,2017,31,19
Total Yards,31,0,427,2017,31,3
Total Yards,31,1,397,2017,31,19
Total Yards,31,2,324,2014,31,20
Total Yards,31,3,207,2016,31,13
Total Yards,31,4,156,2014,31,19
Total Yards Allowed,31,0,259,2016,31,13
Total Yards Allowed,31,1,305,2014,31,20
Total Yards Allowed,31,2,422,2017,31,19
Total Yards Allowed,31,3,487,2014,31,19
Total Yards Allowed,31,4,547,2017,31,3
Pass Attempts,31,0,41,2016,31,13
Pass Attempts,31,1,38,2014,31,19
Pass Attempts,31,2,36,2017,31,19
Pass Attempts,31,3,35,2017,31,3
Pass Attempts,31,4,29,2014,31,20
Rush Attempts,31,0,26,2014,31,20
Rush Attempts,31,1,25,2017,31,3
Rush Attempts,31,2,25,2017,31,19
Rush Attempts,31,3,18,2016,31,13
Rush Attempts,31,4,13,2014,31,19
Points Scored,99,0,45,2018,15,18
Points Scored,99,1,41,2015,19,28
Points Scored,99,2,41,2017,21,29
Points Scored,99,3,40,2017,10,1
Points Scored,99,4,40,2018,18,15
Points Scored,99,5,38,2015,20,19
Points Scored,99,6,38,2015,10,25
Points Scored,99,7,38,2018,3,12
Points Scored,99,8,38,2018,13,16
Points Scored,99,9,37,2014,15,4
Points Scored,99,10,37,2015,18,29
Points Scored,99,11,37,2016,20,2
Points Scored,99,12,37,2016,4,10
Points Scored,99,13,35,2014,19,29
Points Scored,99,14,34,2014,19,6
Points Scored,99,15,34,2015,29,18
Points Scored,99,16,34,2016,2,23
Points Scored,99,17,34,2017,29,21
Points Scored,99,18,34,2017,31,3
Points Scored,99,19,33,2015,25,18
Points Scored,99,20,33,2016,0,27
Points Scored,99,21,31,2014,29,27
Points Scored,99,22,31,2016,18,9
Points Scored,99,23,31,2017,19,31
Points Scored,99,24,31,2017,19,0
Points Scored,99,25,30,2015,19,20
Points Scored,99,26,30,2016,10,18
Points Scored,99,27,30,2016,19,4
Points Scored,99,28,30,2017,31,19
Points Scored,99,29,30,2018,15,4
Points Scored,99,30,30,2018,15,13
Points Scored,99,31,28,2018,15,0
Points Scored,99,32,27,2014,31,20
Points Scored,99,33,27,2014,29,25
Points Scored,99,34,27,2015,26,27
Points Scored,99,35,27,2016,19,13
Points Scored,99,36,27,2016,18,10
Points Scored,99,37,27,2017,3,2
Points Scored,99,38,27,2017,6,8
Points Scored,99,39,27,2017,3,31
Points Scored,99,40,27,2017,0,10
Points Scored,99,41,27,2017,0,19
Points Scored,99,42,27,2018,16,22
Points Scored,99,43,27,2018,27,24
Points Scored,99,44,27,2018,4,27
Points Scored,99,45,27,2018,4,15
Points Scored,99,46,26,2014,19,31
Points Scored,99,47,26,2015,28,6
Points Scored,99,48,24,2014,6,19
Points Scored,99,49,24,2014,27,29
Points Scored,99,50,24,2014,29,19
Points Scored,99,51,24,2016,23,2
Points Scored,99,52,24,2017,8,6
Points Scored,99,53,24,2017,0,21
Points Scored,99,54,24,2018,24,27
Points Scored,99,55,23,2014,20,28
Points Scored,99,56,23,2015,25,10
Points Scored,99,57,23,2016,10,4
Points Scored,99,58,23,2017,19,6
Points Scored,99,59,22,2016,13,31
Points Scored,99,60,22,2016,4,0
Points Scored,99,61,21,2014,27,15
Points Scored,99,62,21,2015,6,28
Points Scored,99,63,21,2015,20,2
Points Scored,99,64,21,2015,20,10
Points Scored,99,65,21,2016,0,4
Points Scored,99,66,21,2017,10,0
Points Scored,99,67,21,2018,13,3
Points Scored,99,68,20,2014,25,7
Points Scored,99,69,20,2014,20,31
Points Scored,99,70,20,2015,18,25
Points Scored,99,71,20,2015,2,20
Points Scored,99,72,20,2018,22,16
Points Scored,99,73,19,2018,12,28
Points Scored,99,74,18,2016,9,18
Points Scored,99,75,17,2015,20,14
Points Scored,99,76,17,2015,10,26
Points Scored,99,77,17,2015,10,20
Points Scored,99,78,17,2017,1,9
Points Scored,99,79,17,2018,13,15
Points Scored,99,80,16,2014,6,22
Points Scored,99,81,16,2016,2,20
Points Scored,99,82,16,2016,19,20
Points Scored,99,83,16,2017,21,0
Points Scored,99,84,14,2014,15,27
Points Scored,99,85,14,2015,26,10
Points Scored,99,86,14,2018,0,15
Points Scored,99,87,13,2014,7,25
Points Scored,99,88,13,2014,28,20
Points Scored,99,89,13,2014,31,19
Points Scored,99,90,13,2015,14,20
Points Scored,99,91,13,2016,4,19
Points Scored,99,92,13,2017,1,10
Points Scored,99,93,13,2017,6,19
Points Scored,99,94,13,2018,3,13
Points Scored,99,95,12,2014,4,15
Points Scored,99,96,12,2014,22,6
Points Scored,99,97,10,2014,25,29
Points Scored,99,98,10,2015,28,19
Points Scored,99,99,10,2016,27,0
Points Allowed,99,0,3,2015,26,27
Points Allowed,99,1,3,2016,13,31
Points Allowed,99,2,3,2016,19,20
Points Allowed,99,3,6,2018,3,12
Points Allowed,99,4,7,2016,19,13
Points Allowed,99,5,7,2018,13,16
Points Allowed,99,6,9,2018,4,27
Points Allowed,99,7,10,2014,29,25
Points Allowed,99,8,10,2015,19,28
Points Allowed,99,9,10,2016,0,27
Points Allowed,99,10,10,2017,3,2
Points Allowed,99,11,10,2017,1,9
Points Allowed,99,12,10,2018,12,28
Points Allowed,99,13,12,2014,15,4
Points Allowed,99,14,12,2014,6,22
Points Allowed,99,15,13,2014,25,7
Points Allowed,99,16,13,2014,20,28
Points Allowed,99,17,13,2014,19,31
Points Allowed,99,18,13,2015,20,14
Points Allowed,99,19,13,2016,19,4
Points Allowed,99,20,13,2017,10,1
Points Allowed,99,21,13,2017,19,6
Points Allowed,99,22,13,2018,13,3
Points Allowed,99,23,14,2014,27,15
Points Allowed,99,24,14,2015,10,26
Points Allowed,99,25,14,2018,15,0
Points Allowed,99,26,16,2014,22,6
Points Allowed,99,27,16,2016,20,2
Points Allowed,99,28,16,2016,20,19
Points Allowed,99,29,16,2017,0,21
Points Allowed,99,30,17,2015,14,20
Points Allowed,99,31,17,2015,26,10
Points Allowed,99,32,17,2015,20,10
Points Allowed,99,33,17,2017,9,1
Points Allowed,99,34,17,2018,15,13
Points Allowed,99,35,18,2016,18,9
Points Allowed,99,36,19,2018,28,12
Points Allowed,99,37,20,2014,7,25
Points Allowed,99,38,20,2014,31,20
Points Allowed,99,39,20,2015,25,18
Points Allowed,99,40,20,2015,20,2
Points Allowed,99,41,20,2018,16,22
Points Allowed,99,42,21,2014,15,27
Points Allowed,99,43,21,2015,28,6
Points Allowed,99,44,21,2015,2,20
Points Allowed,99,45,21,2015,10,20
Points Allowed,99,46,21,2016,4,0
Points Allowed,99,47,21,2017,0,10
Points Allowed,99,48,21,2018,3,13
Points Allowed,99,49,22,2016,31,13
Points Allowed,99,50,22,2016,0,4
Points Allowed,99,51,23,2014,28,20
Points Allowed,99,52,23,2015,10,25
Points Allowed,99,53,23,2016,4,10
Points Allowed,99,54,23,2017,6,19
Points Allowed,99,55,24,2014,19,6
Points Allowed,99,56,24,2014,29,27
Points Allowed,99,57,24,2014,19,29
Points Allowed,99,58,24,2016,2,23
Points Allowed,99,59,24,2017,6,8
Points Allowed,99,60,24,2017,21,0
Points Allowed,99,61,24,2018,27,24
Points Allowed,99,62,26,2014,31,19
Points Allowed,99,63,26,2015,6,28
Points Allowed,99,64,27,2014,20,31
Points Allowed,99,65,27,2014,25,29
Points Allowed,99,66,27,2015,27,26
Points Allowed,99,67,27,2016,13,19
Points Allowed,99,68,27,2016,10,18
Points Allowed,99,69,27,2017,2,3
Points Allowed,99,70,27,2017,8,6
Points Allowed,99,71,27,2017,31,3
Points Allowed,99,72,27,2017,10,0
Points Allowed,99,73,27,2017,19,0
Points Allowed,99,74,27,2018,22,16
Points Allowed,99,75,27,2018,24,27
Points Allowed,99,76,27,2018,27,4
Points Allowed,99,77,27,2018,15,4
Points Allowed,99,78,28,2018,0,15
Points Allowed,99,79,30,2015,20,19
Points Allowed,99,80,30,2016,18,10
Points Allowed,99,81,30,2016,4,19
Points Allowed,99,82,30,2017,19,31
Points Allowed,99,83,30,2018,4,15
Points Allowed,99,84,30,2018,13,15
Points Allowed,99,85,31,2014,27,29
Points Allowed,99,86,31,2016,9,18
Points Allowed,99,87,31,2017,31,19
Points Allowed,99,88,31,2017,0,19
Points Allowed,99,89,33,2015,18,25
Points Allowed,99,90,33,2016,27,0
Points Allowed,99,91,34,2014,6,19
Points Allowed,99,92,34,2015,18,29
Points Allowed,99,93,34,2016,23,2
Points Allowed,99,94,34,2017,21,29
Points Allowed,99,95,34,2017,3,31
Points Allowed,99,96,35,2014,29,19
Points Allowed,99,97,37,2014,4,15
Points Allowed,99,98,37,2015,29,18
Points Allowed,99,99,37,2016,2,20
Passing Yards,99,0,465,2018,18,15
Passing Yards,99,1,421,2017,3,31
Passing Yards,99,2,389,2016,18,10
Passing Yards,99,3,380,2015,18,29
Passing Yards,99,4,374,2014,6,19
Passing Yards,99,5,368,2015,25,10
Passing Yards,99,6,366,2015,19,28
Passing Yards,99,7,366,2018,27,4
Passing Yards,99,8,364,2018,13,15
Passing Yards,99,9,359,2018,27,24
Passing Yards,99,10,356,2018,15,4
Passing Yards,99,11,348,2016,9,18
Passing Yards,99,12,341,2017,8,6
Passing Yards,99,13,340,2014,19,31
Passing Yards,99,14,339,2015,19,20
Passing Yards,99,15,335,2017,21,29
Passing Yards,99,16,326,2017,21,0
Passing Yards,99,17,322,2017,6,8
Passing Yards,99,18,315,2018,22,16
Passing Yards,99,19,312,2014,25,29
Passing Yards,99,20,309,2016,10,4
Passing Yards,99,21,307,2017,31,3
Passing Yards,99,22,304,2014,19,6
Passing Yards,99,23,303,2015,14,20
Passing Yards,99,24,302,2015,20,14
Passing Yards,99,25,302,2016,18,9
Passing Yards,99,26,301,2015,18,25
Passing Yards,99,27,296,2018,13,16
