Category,Team/All_Teams,Place,Player,Record,Year,Team,Opponent
Rushing Touchdowns,2,12,741,1,2014,2,17
Rushing Touchdowns,2,13,917,1,2014,2,23
Rushing Touchdowns,2,14,917,1,2015,2,0
Rushing Touchdowns,2,15,170,1,2015,2,12
Rushing Touchdowns,2,16,917,1,2015,2,12
Rushing Touchdowns,2,17,170,1,2015,2,8
Rushing Touchdowns,2,18,170,1,2015,2,6
Rushing Touchdowns,2,19,170,1,2015,2,26
Rushing Touchdowns,2,20,170,1,2015,2,24
Rushing Touchdowns,2,21,741,1,2015,2,24
Rushing Touchdowns,2,22,198,1,2016,2,7
Rushing Touchdowns,2,23,3284,1,2016,2,7
Rushing Touchdowns,2,24,917,1,2016,2,19
Rushing Touchdowns,2,25,3284,1,2016,2,16
Rushing Touchdowns,2,26,741,1,2016,2,14
Rushing Touchdowns,2,27,3284,1,2016,2,14
Rushing Touchdowns,2,28,741,1,2016,2,18
Rushing Touchdowns,2,29,917,1,2016,2,18
Rushing Touchdowns,2,30,917,1,2016,2,21
Rushing Touchdowns,2,31,3284,1,2016,2,21
Rushing Touchdowns,2,32,917,1,2016,2,22
Rushing Touchdowns,2,33,960,1,2017,2,22
Rushing Touchdowns,2,34,741,1,2017,2,11
Rushing Touchdowns,2,35,3284,1,2017,2,6
Rushing Touchdowns,2,36,741,1,2017,2,28
Rushing Touchdowns,2,37,917,1,2017,2,28
Rushing Touchdowns,2,38,960,1,2017,2,12
Rushing Touchdowns,2,39,3284,1,2017,2,12
Rushing Touchdowns,2,40,917,1,2017,2,22
Rushing Touchdowns,2,41,917,1,2017,2,9
Rushing Touchdowns,2,42,917,1,2017,2,19
Rushing Touchdowns,2,43,917,1,2017,2,6
Rushing Touchdowns,2,44,741,1,2017,2,15
Rushing Touchdowns,2,45,3284,1,2017,2,15
Rushing Touchdowns,2,46,3284,1,2017,2,30
Rushing Touchdowns,2,47,3284,1,2018,2,20
Rushing Touchdowns,2,48,3284,1,2018,2,30
Rushing Touchdowns,2,49,741,1,2018,2,19
Receptions,2,0,742,14,2014,2,22
Receptions,2,1,5050,12,2018,2,8
Receptions,2,2,880,10,2014,2,6
Receptions,2,3,742,10,2014,2,30
Receptions,2,4,880,10,2014,2,14
Receptions,2,5,5050,10,2018,2,19
Receptions,2,6,5050,10,2018,2,30
Receptions,2,7,880,9,2014,2,22
Receptions,2,8,742,9,2014,2,27
Receptions,2,9,880,9,2014,2,31
Receptions,2,10,880,9,2014,2,30
Receptions,2,11,5050,9,2017,2,12
Receptions,2,12,5050,9,2017,2,9
Receptions,2,13,742,9,2018,2,22
Receptions,2,14,5050,9,2018,2,22
Receptions,2,15,742,9,2018,2,1
Receptions,2,16,880,8,2014,2,6
Receptions,2,17,880,8,2014,2,17
Receptions,2,18,5050,8,2017,2,20
Receptions,2,19,5050,8,2018,2,13
Receptions,2,20,742,8,2018,2,19
Receptions,2,21,742,8,2018,2,22
Receptions,2,22,742,7,2014,2,12
Receptions,2,23,880,7,2015,2,6
Receptions,2,24,742,7,2015,2,20
Receptions,2,25,170,7,2015,2,8
Receptions,2,26,742,7,2015,2,22
Receptions,2,27,3411,7,2015,2,22
Receptions,2,28,742,7,2016,2,22
Receptions,2,29,3284,7,2016,2,22
Receptions,2,30,742,7,2016,2,22
Receptions,2,31,5050,7,2017,2,28
Receptions,2,32,742,7,2017,2,19
Receptions,2,33,5050,7,2017,2,19
Receptions,2,34,4131,7,2017,2,10
Receptions,2,35,742,7,2018,2,20
Receptions,2,36,742,6,2014,2,4
Receptions,2,37,2564,6,2014,2,6
Receptions,2,38,742,6,2014,2,17
Receptions,2,39,742,6,2014,2,14
Receptions,2,40,742,6,2014,2,31
Receptions,2,41,198,6,2015,2,13
Receptions,2,42,170,6,2015,2,23
Receptions,2,43,880,6,2015,2,8
Receptions,2,44,170,6,2015,2,30
Receptions,2,45,880,6,2015,2,30
Receptions,2,46,742,6,2015,2,24
Receptions,2,47,880,6,2015,2,24
Receptions,2,48,742,6,2016,2,7
Receptions,2,49,931,6,2016,2,7
Receptions,2,50,260,6,2016,2,3
Receptions,2,51,742,6,2017,2,20
Receptions,2,52,3284,6,2017,2,20
Receptions,2,53,5050,6,2017,2,30
Receptions,2,54,5050,6,2017,2,22
Receptions,2,55,5050,6,2017,2,10
Receptions,2,56,5050,6,2017,2,6
Receptions,2,57,5050,6,2017,2,15
Receptions,2,58,742,6,2018,2,27
Receptions,2,59,1375,6,2018,2,20
Receptions,2,60,5050,6,2018,2,20
Receptions,2,61,3284,6,2018,2,6
Receptions,2,62,4131,6,2018,2,22
Receptions,2,63,1375,5,2014,2,30
Receptions,2,64,1375,5,2014,2,11
Receptions,2,65,880,5,2014,2,1
Receptions,2,66,742,5,2014,2,6
Receptions,2,67,1375,5,2014,2,6
Receptions,2,68,880,5,2014,2,28
Receptions,2,69,742,5,2014,2,23
Receptions,2,70,1008,5,2014,2,14
Receptions,2,71,880,5,2014,2,12
Receptions,2,72,1008,5,2014,2,30
Receptions,2,73,742,5,2015,2,6
Receptions,2,74,1375,5,2015,2,13
Receptions,2,75,170,5,2015,2,20
Receptions,2,76,1375,5,2015,2,20
Receptions,2,77,880,5,2015,2,6
Receptions,2,78,1375,5,2015,2,6
Receptions,2,79,742,5,2015,2,30
Receptions,2,80,170,5,2015,2,25
Receptions,2,81,742,5,2015,2,3
Receptions,2,82,1375,5,2015,2,30
Receptions,2,83,170,5,2015,2,22
Receptions,2,84,3284,5,2016,2,30
Receptions,2,85,260,5,2016,2,20
Receptions,2,86,2632,5,2016,2,20
Receptions,2,87,260,5,2016,2,16
Receptions,2,88,1375,5,2016,2,30
Receptions,2,89,742,5,2016,2,14
Receptions,2,90,3284,5,2016,2,28
Receptions,2,91,198,5,2016,2,21
Receptions,2,92,3284,5,2016,2,22
Receptions,2,93,742,5,2016,2,29
Receptions,2,94,931,5,2016,2,29
Receptions,2,95,1375,5,2017,2,22
Receptions,2,96,931,5,2017,2,20
Receptions,2,97,5050,5,2017,2,6
Receptions,2,98,917,5,2017,2,28
Receptions,2,99,742,5,2017,2,31
Receiving Yards,2,0,5050,190,2018,2,19
Receiving Yards,2,1,5050,158,2018,2,8
Receiving Yards,2,2,742,157,2014,2,22
Receiving Yards,2,3,5050,145,2018,2,22
Receiving Yards,2,4,742,138,2018,2,31
Receiving Yards,2,5,5050,136,2018,2,30
Receiving Yards,2,6,742,131,2014,2,17
Receiving Yards,2,7,742,129,2018,2,1
Receiving Yards,2,8,880,124,2014,2,22
Receiving Yards,2,9,5050,124,2017,2,28
Receiving Yards,2,10,880,120,2014,2,6
Receiving Yards,2,11,931,120,2016,2,7
Receiving Yards,2,12,260,119,2016,2,16
Receiving Yards,2,13,5050,119,2017,2,12
Receiving Yards,2,14,742,118,2014,2,4
Receiving Yards,2,15,5050,111,2018,2,13
Receiving Yards,2,16,742,107,2015,2,20
Receiving Yards,2,17,5050,107,2017,2,30
Receiving Yards,2,18,742,105,2017,2,19
Receiving Yards,2,19,880,104,2014,2,14
Receiving Yards,2,20,742,99,2014,2,30
Receiving Yards,2,21,5050,99,2018,2,17
Receiving Yards,2,22,1375,98,2017,2,22
Receiving Yards,2,23,844,97,2016,2,22
Receiving Yards,2,24,742,95,2016,2,22
Receiving Yards,2,25,5050,94,2017,2,20
Receiving Yards,2,26,880,93,2015,2,8
Receiving Yards,2,27,742,88,2014,2,6
Receiving Yards,2,28,880,87,2014,2,30
Receiving Yards,2,29,3411,86,2015,2,22
Receiving Yards,2,30,742,86,2018,2,19
Receiving Yards,2,31,880,85,2014,2,17
Receiving Yards,2,32,742,85,2016,2,18
Receiving Yards,2,33,170,83,2015,2,22
Receiving Yards,2,34,742,82,2015,2,6
Receiving Yards,2,35,742,82,2018,2,6
Receiving Yards,2,36,880,80,2014,2,1
Receiving Yards,2,37,742,79,2016,2,30
Receiving Yards,2,38,5050,78,2017,2,10
Receiving Yards,2,39,742,76,2018,2,20
Receiving Yards,2,40,742,76,2018,2,22
Receiving Yards,2,41,931,75,2017,2,20
Receiving Yards,2,42,742,74,2014,2,27
Receiving Yards,2,43,880,74,2014,2,31
Receiving Yards,2,44,5050,74,2017,2,15
Receiving Yards,2,45,742,73,2016,2,14
Receiving Yards,2,46,5050,73,2017,2,19
Receiving Yards,2,47,3284,73,2018,2,19
Receiving Yards,2,48,742,72,2014,2,31
Receiving Yards,2,49,742,72,2016,2,22
Receiving Yards,2,50,5050,72,2017,2,6
Receiving Yards,2,51,5050,72,2018,2,6
Receiving Yards,2,52,1008,71,2014,2,30
Receiving Yards,2,53,742,69,2014,2,12
Receiving Yards,2,54,742,69,2015,2,22
Receiving Yards,2,55,3284,69,2018,2,4
Receiving Yards,2,56,1375,68,2015,2,6
Receiving Yards,2,57,260,68,2016,2,3
Receiving Yards,2,58,2632,68,2016,2,6
Receiving Yards,2,59,880,67,2015,2,24
Receiving Yards,2,60,1546,66,2018,2,8
Receiving Yards,2,61,880,65,2014,2,6
Receiving Yards,2,62,5050,64,2017,2,9
Receiving Yards,2,63,5050,64,2018,2,23
Receiving Yards,2,64,1008,63,2014,2,22
Receiving Yards,2,65,880,63,2014,2,28
Receiving Yards,2,66,5050,63,2017,2,22
Receiving Yards,2,67,1375,62,2015,2,6
Receiving Yards,2,68,742,62,2017,2,30
Receiving Yards,2,69,1546,61,2017,2,11
Receiving Yards,2,70,742,61,2017,2,31
Receiving Yards,2,71,880,60,2015,2,6
Receiving Yards,2,72,880,60,2015,2,30
Receiving Yards,2,73,5050,60,2018,2,20
Receiving Yards,2,74,1375,59,2015,2,22
Receiving Yards,2,75,5050,59,2017,2,6
Receiving Yards,2,76,170,58,2015,2,23
Receiving Yards,2,77,198,58,2015,2,24
Receiving Yards,2,78,742,58,2018,2,23
Receiving Yards,2,79,5050,58,2018,2,30
Receiving Yards,2,80,2564,57,2014,2,28
Receiving Yards,2,81,3284,57,2015,2,3
Receiving Yards,2,82,742,57,2015,2,24
Receiving Yards,2,83,742,55,2014,2,14
Receiving Yards,2,84,198,55,2015,2,13
Receiving Yards,2,85,198,55,2016,2,6
Receiving Yards,2,86,1375,55,2017,2,22
Receiving Yards,2,87,931,55,2018,2,6
Receiving Yards,2,88,742,54,2017,2,30
Receiving Yards,2,89,742,53,2014,2,6
Receiving Yards,2,90,260,53,2016,2,18
Receiving Yards,2,91,3284,53,2018,2,1
Receiving Yards,2,92,3284,52,2017,2,15
Receiving Yards,2,93,880,51,2015,2,6
Receiving Yards,2,94,3284,51,2016,2,30
Receiving Yards,2,95,1375,50,2014,2,30
Receiving Yards,2,96,1375,49,2014,2,6
Receiving Yards,2,97,170,49,2015,2,30
Receiving Yards,2,98,3284,49,2016,2,22
Receiving Yards,2,99,1375,48,2015,2,13
Yards per Reception,2,0,742,2760,2018,2,31
Yards per Reception,2,1,260,2380,2016,2,16
Yards per Reception,2,2,742,2183,2014,2,17
Yards per Reception,2,3,931,2000,2016,2,7
Yards per Reception,2,4,742,1967,2014,2,4
Yards per Reception,2,5,1375,1960,2017,2,22
Yards per Reception,2,6,5050,1900,2018,2,19
Yards per Reception,2,7,5050,1783,2017,2,30
Yards per Reception,2,8,5050,1771,2017,2,28
Yards per Reception,2,9,742,1640,2015,2,6
Yards per Reception,2,10,742,1640,2018,2,6
Yards per Reception,2,11,5050,1611,2018,2,22
Yards per Reception,2,12,880,1600,2014,2,1
Yards per Reception,2,13,880,1550,2015,2,8
Yards per Reception,2,14,742,1529,2015,2,20
Yards per Reception,2,15,880,1500,2014,2,6
Yards per Reception,2,16,931,1500,2017,2,20
Yards per Reception,2,17,742,1500,2017,2,19
Yards per Reception,2,18,742,1460,2016,2,14
Yards per Reception,2,19,742,1433,2018,2,1
Yards per Reception,2,20,1008,1420,2014,2,30
Yards per Reception,2,21,5050,1388,2018,2,13
Yards per Reception,2,22,880,1378,2014,2,22
Yards per Reception,2,23,1375,1360,2015,2,6
Yards per Reception,2,24,5050,1360,2018,2,30
Yards per Reception,2,25,742,1357,2016,2,22
Yards per Reception,2,26,5050,1322,2017,2,12
Yards per Reception,2,27,5050,1317,2018,2,8
Yards per Reception,2,28,5050,1300,2017,2,10
Yards per Reception,2,29,5050,1280,2018,2,23
Yards per Reception,2,30,880,1260,2014,2,28
Yards per Reception,2,31,5050,1233,2017,2,15
Yards per Reception,2,32,3411,1229,2015,2,22
Yards per Reception,2,33,742,1220,2017,2,31
Yards per Reception,2,34,742,1200,2014,2,31
Yards per Reception,2,35,880,1200,2015,2,6
Yards per Reception,2,36,5050,1200,2017,2,6
Yards per Reception,2,37,5050,1180,2017,2,6
Yards per Reception,2,38,5050,1175,2017,2,20
Yards per Reception,2,39,260,1133,2016,2,3
Yards per Reception,2,40,742,1121,2014,2,22
Yards per Reception,2,41,880,1117,2015,2,24
Yards per Reception,2,42,1375,1100,2017,2,22
Yards per Reception,2,43,742,1086,2018,2,20
Yards per Reception,2,44,742,1075,2018,2,19
Yards per Reception,2,45,880,1063,2014,2,17
Yards per Reception,2,46,742,1060,2014,2,6
Yards per Reception,2,47,5050,1050,2017,2,22
Yards per Reception,2,48,5050,1043,2017,2,19
Yards per Reception,2,49,880,1040,2014,2,14
Yards per Reception,2,50,742,1029,2016,2,22
Yards per Reception,2,51,3284,1020,2016,2,30
Yards per Reception,2,52,1375,1000,2014,2,30
Yards per Reception,2,53,880,1000,2015,2,30
Yards per Reception,2,54,5050,1000,2018,2,20
Yards per Reception,2,55,742,990,2014,2,30
Yards per Reception,2,56,742,986,2014,2,12
Yards per Reception,2,57,742,986,2015,2,22
Yards per Reception,2,58,1375,980,2014,2,6
Yards per Reception,2,59,3284,980,2016,2,22
Yards per Reception,2,60,880,967,2014,2,30
Yards per Reception,2,61,170,967,2015,2,23
Yards per Reception,2,62,1375,960,2015,2,13
Yards per Reception,2,63,742,950,2015,2,24
Yards per Reception,2,64,742,940,2014,2,23
Yards per Reception,2,65,260,940,2016,2,20
Yards per Reception,2,66,742,940,2018,2,6
Yards per Reception,2,67,3284,940,2018,2,30
Yards per Reception,2,68,742,920,2016,2,29
Yards per Reception,2,69,742,917,2014,2,14
Yards per Reception,2,70,198,917,2015,2,13
Yards per Reception,2,71,1375,900,2014,2,11
Yards per Reception,2,72,1375,900,2015,2,20
Yards per Reception,2,73,3284,900,2016,2,28
Yards per Reception,2,74,742,844,2018,2,22
Yards per Reception,2,75,742,840,2015,2,3
Yards per Reception,2,76,742,822,2014,2,27
Yards per Reception,2,77,880,822,2014,2,31
Yards per Reception,2,78,1375,820,2015,2,30
Yards per Reception,2,79,1375,820,2016,2,30
Yards per Reception,2,80,931,820,2016,2,29
Yards per Reception,2,81,170,817,2015,2,30
Yards per Reception,2,82,2632,800,2016,2,20
Yards per Reception,2,83,917,800,2017,2,6
Yards per Reception,2,84,5050,800,2018,2,22
Yards per Reception,2,85,198,780,2016,2,21
Yards per Reception,2,86,1375,780,2018,2,23
Yards per Reception,2,87,742,780,2018,2,30
Yards per Reception,2,88,2564,767,2014,2,6
Yards per Reception,2,89,1375,767,2018,2,20
Yards per Reception,2,90,742,760,2015,2,30
Yards per Reception,2,91,1375,760,2018,2,6
Yards per Reception,2,92,3284,750,2018,2,6
Yards per Reception,2,93,742,740,2018,2,13
Yards per Reception,2,94,880,729,2015,2,6
Yards per Reception,2,95,5050,711,2017,2,9
Yards per Reception,2,96,880,650,2014,2,6
Yards per Reception,2,97,3284,643,2016,2,22
Yards per Reception,2,98,170,600,2015,2,8
Yards per Reception,2,99,742,583,2018,2,27
Receiving Touchdowns,2,0,5050,3,2018,2,19
Receiving Touchdowns,2,1,742,2,2014,2,4
Receiving Touchdowns,2,2,1008,2,2014,2,1
Receiving Touchdowns,2,3,880,2,2014,2,31
Receiving Touchdowns,2,4,1375,2,2015,2,20
Receiving Touchdowns,2,5,170,2,2015,2,22
Receiving Touchdowns,2,6,260,2,2016,2,3
Receiving Touchdowns,2,7,742,2,2017,2,11
Receiving Touchdowns,2,8,5050,2,2017,2,19
Receiving Touchdowns,2,9,3284,2,2017,2,15
Receiving Touchdowns,2,10,5050,2,2018,2,6
Receiving Touchdowns,2,11,1375,2,2018,2,17
Receiving Touchdowns,2,12,5050,2,2018,2,30
Receiving Touchdowns,2,13,880,1,2014,2,6
Receiving Touchdowns,2,14,742,1,2014,2,22
Receiving Touchdowns,2,15,917,1,2014,2,22
Receiving Touchdowns,2,16,742,1,2014,2,11
Receiving Touchdowns,2,17,880,1,2014,2,27
Receiving Touchdowns,2,18,1375,1,2014,2,27
Receiving Touchdowns,2,19,742,1,2014,2,6
Receiving Touchdowns,2,20,880,1,2014,2,6
Receiving Touchdowns,2,21,2564,1,2014,2,22
Receiving Touchdowns,2,22,742,1,2014,2,14
Receiving Touchdowns,2,23,1375,1,2014,2,31
Receiving Touchdowns,2,24,742,1,2015,2,6
Receiving Touchdowns,2,25,917,1,2015,2,0
Receiving Touchdowns,2,26,1375,1,2015,2,0
Receiving Touchdowns,2,27,1375,1,2015,2,12
Receiving Touchdowns,2,28,1375,1,2015,2,13
Receiving Touchdowns,2,29,170,1,2015,2,20
Receiving Touchdowns,2,30,198,1,2015,2,20
Receiving Touchdowns,2,31,742,1,2015,2,23
Receiving Touchdowns,2,32,170,1,2015,2,8
Receiving Touchdowns,2,33,880,1,2015,2,6
Receiving Touchdowns,2,34,170,1,2015,2,30
Receiving Touchdowns,2,35,1375,1,2015,2,22
Receiving Touchdowns,2,36,170,1,2015,2,25
Receiving Touchdowns,2,37,742,1,2015,2,3
Receiving Touchdowns,2,38,1375,1,2015,2,26
Receiving Touchdowns,2,39,880,1,2015,2,30
Receiving Touchdowns,2,40,3411,1,2015,2,30
Receiving Touchdowns,2,41,742,1,2015,2,24
Receiving Touchdowns,2,42,742,1,2016,2,7
Receiving Touchdowns,2,43,260,1,2016,2,16
Receiving Touchdowns,2,44,337,1,2016,2,16
Receiving Touchdowns,2,45,844,1,2016,2,16
Receiving Touchdowns,2,46,742,1,2016,2,30
Receiving Touchdowns,2,47,1375,1,2016,2,30
Receiving Touchdowns,2,48,3284,1,2016,2,30
Receiving Touchdowns,2,49,260,1,2016,2,14
Receiving Touchdowns,2,50,1375,1,2016,2,22
Receiving Touchdowns,2,51,198,1,2016,2,18
Receiving Touchdowns,2,52,260,1,2016,2,18
Receiving Touchdowns,2,53,931,1,2016,2,18
Receiving Touchdowns,2,54,742,1,2016,2,28
Receiving Touchdowns,2,55,742,1,2016,2,22
Receiving Touchdowns,2,56,1375,1,2016,2,22
Receiving Touchdowns,2,57,931,1,2016,2,29
Receiving Touchdowns,2,58,198,1,2016,2,6
Receiving Touchdowns,2,59,742,1,2017,2,22
Receiving Touchdowns,2,60,1375,1,2017,2,22
Receiving Touchdowns,2,61,198,1,2017,2,20
Receiving Touchdowns,2,62,5050,1,2017,2,20
Receiving Touchdowns,2,63,1546,1,2017,2,11
Receiving Touchdowns,2,64,742,1,2017,2,6
Receiving Touchdowns,2,65,1375,1,2017,2,6
Receiving Touchdowns,2,66,1375,1,2017,2,28
Receiving Touchdowns,2,67,5050,1,2017,2,28
Receiving Touchdowns,2,68,960,1,2017,2,30
Receiving Touchdowns,2,69,1546,1,2017,2,12
Receiving Touchdowns,2,70,742,1,2017,2,31
Receiving Touchdowns,2,71,4131,1,2017,2,31
Receiving Touchdowns,2,72,5050,1,2017,2,22
Receiving Touchdowns,2,73,4131,1,2017,2,9
Receiving Touchdowns,2,74,198,1,2017,2,19
Receiving Touchdowns,2,75,742,1,2017,2,19
Receiving Touchdowns,2,76,742,1,2017,2,10
Receiving Touchdowns,2,77,1375,1,2017,2,10
Receiving Touchdowns,2,78,5050,1,2017,2,6
Receiving Touchdowns,2,79,5050,1,2017,2,15
Receiving Touchdowns,2,80,1375,1,2017,2,30
Receiving Touchdowns,2,81,931,1,2018,2,6
Receiving Touchdowns,2,82,4131,1,2018,2,6
Receiving Touchdowns,2,83,3284,1,2018,2,27
Receiving Touchdowns,2,84,742,1,2018,2,31
Receiving Touchdowns,2,85,3284,1,2018,2,31
Receiving Touchdowns,2,86,1375,1,2018,2,20
Receiving Touchdowns,2,87,5050,1,2018,2,20
Receiving Touchdowns,2,88,3284,1,2018,2,23
Receiving Touchdowns,2,89,4131,1,2018,2,23
Receiving Touchdowns,2,90,1473,1,2018,2,8
Receiving Touchdowns,2,91,5050,1,2018,2,8
Receiving Touchdowns,2,92,742,1,2018,2,6
Receiving Touchdowns,2,93,1375,1,2018,2,30
Receiving Touchdowns,2,94,5050,1,2018,2,30
Receiving Touchdowns,2,95,1375,1,2018,2,22
Receiving Touchdowns,2,96,917,1,2018,2,4
Receiving Touchdowns,2,97,5050,1,2018,2,4
Targeted Passes,2,0,742,22,2014,2,22
Targeted Passes,2,1,5050,20,2017,2,20
Targeted Passes,2,2,880,17,2014,2,14
Targeted Passes,2,3,880,17,2014,2,30
Targeted Passes,2,4,880,16,2014,2,31
Targeted Passes,2,5,880,15,2014,2,22
Targeted Passes,2,6,880,15,2014,2,12
Targeted Passes,2,7,5050,15,2018,2,8
Targeted Passes,2,8,742,15,2018,2,22
Targeted Passes,2,9,742,14,2014,2,27
Targeted Passes,2,10,880,14,2014,2,6
Targeted Passes,2,11,5050,14,2018,2,19
Targeted Passes,2,12,880,13,2014,2,6
Targeted Passes,2,13,742,13,2014,2,30
Targeted Passes,2,14,742,13,2017,2,19
Targeted Passes,2,15,5050,13,2018,2,22
Targeted Passes,2,16,5050,13,2018,2,30
Targeted Passes,2,17,742,12,2015,2,22
Targeted Passes,2,18,260,12,2016,2,3
Targeted Passes,2,19,742,12,2016,2,22
Targeted Passes,2,20,5050,12,2017,2,12
Targeted Passes,2,21,5050,12,2018,2,13
Targeted Passes,2,22,742,12,2018,2,6
Targeted Passes,2,23,742,11,2014,2,6
Targeted Passes,2,24,5050,11,2017,2,30
Targeted Passes,2,25,5050,11,2017,2,9
Targeted Passes,2,26,5050,11,2017,2,19
Targeted Passes,2,27,5050,11,2017,2,6
Targeted Passes,2,28,742,11,2018,2,27
Targeted Passes,2,29,931,11,2018,2,27
Targeted Passes,2,30,5050,11,2018,2,6
Targeted Passes,2,31,742,11,2018,2,19
Targeted Passes,2,32,742,11,2018,2,1
Targeted Passes,2,33,5050,11,2018,2,1
Targeted Passes,2,34,880,10,2014,2,17
Targeted Passes,2,35,742,10,2014,2,14
Targeted Passes,2,36,742,10,2014,2,12
Targeted Passes,2,37,742,10,2014,2,31
Targeted Passes,2,38,880,10,2015,2,6
Targeted Passes,2,39,880,10,2015,2,13
Targeted Passes,2,40,880,10,2015,2,6
Targeted Passes,2,41,1375,10,2015,2,6
Targeted Passes,2,42,880,10,2015,2,22
Targeted Passes,2,43,742,10,2017,2,31
Targeted Passes,2,44,742,10,2017,2,9
Targeted Passes,2,45,742,10,2018,2,13
Targeted Passes,2,46,742,10,2018,2,22
Targeted Passes,2,47,2564,9,2014,2,6
Targeted Passes,2,48,742,9,2014,2,22
Targeted Passes,2,49,880,9,2014,2,22
Targeted Passes,2,50,880,9,2014,2,23
Targeted Passes,2,51,1008,9,2014,2,14
Targeted Passes,2,52,742,9,2015,2,6
Targeted Passes,2,53,742,9,2015,2,13
Targeted Passes,2,54,742,9,2015,2,20
Targeted Passes,2,55,880,9,2015,2,30
Targeted Passes,2,56,742,9,2015,2,24
Targeted Passes,2,57,880,9,2015,2,24
Targeted Passes,2,58,931,9,2016,2,7
Targeted Passes,2,59,931,9,2016,2,20
Targeted Passes,2,60,3284,9,2016,2,22
Targeted Passes,2,61,2632,9,2016,2,18
Targeted Passes,2,62,742,9,2016,2,29
Targeted Passes,2,63,742,9,2017,2,20
Targeted Passes,2,64,1546,9,2018,2,6
Targeted Passes,2,65,880,8,2014,2,30
Targeted Passes,2,66,1375,8,2014,2,30
Targeted Passes,2,67,880,8,2014,2,11
Targeted Passes,2,68,880,8,2014,2,27
Targeted Passes,2,69,880,8,2014,2,1
Targeted Passes,2,70,880,8,2014,2,28
Targeted Passes,2,71,742,8,2014,2,17
Targeted Passes,2,72,742,8,2014,2,23
Targeted Passes,2,73,2564,8,2014,2,12
Targeted Passes,2,74,1375,8,2014,2,31
Targeted Passes,2,75,880,8,2015,2,0
Targeted Passes,2,76,880,8,2015,2,8
Targeted Passes,2,77,1375,8,2015,2,30
Targeted Passes,2,78,880,8,2015,2,22
Targeted Passes,2,79,3411,8,2015,2,22
Targeted Passes,2,80,742,8,2016,2,7
Targeted Passes,2,81,260,8,2016,2,20
Targeted Passes,2,82,2632,8,2016,2,6
Targeted Passes,2,83,742,8,2016,2,22
Targeted Passes,2,84,1375,8,2016,2,22
Targeted Passes,2,85,260,8,2016,2,29
Targeted Passes,2,86,931,8,2016,2,29
Targeted Passes,2,87,931,8,2017,2,20
Targeted Passes,2,88,3284,8,2017,2,20
Targeted Passes,2,89,5050,8,2017,2,28
Targeted Passes,2,90,4131,8,2017,2,31
Targeted Passes,2,91,5050,8,2017,2,31
Targeted Passes,2,92,4131,8,2017,2,10
Targeted Passes,2,93,5050,8,2017,2,10
Targeted Passes,2,94,742,8,2017,2,15
Targeted Passes,2,95,3284,8,2018,2,13
Targeted Passes,2,96,742,8,2018,2,20
Targeted Passes,2,97,742,8,2018,2,30
Targeted Passes,2,98,5050,8,2018,2,22
Targeted Passes,2,99,742,7,2014,2,6
Passes Dropped,2,0,880,3,2014,2,22
Passes Dropped,2,1,1375,3,2015,2,6
Passes Dropped,2,2,742,2,2014,2,22
Passes Dropped,2,3,880,2,2014,2,11
Passes Dropped,2,4,880,2,2014,2,27
Passes Dropped,2,5,1008,2,2014,2,22
Passes Dropped,2,6,880,2,2014,2,28
Passes Dropped,2,7,1375,2,2014,2,23
Passes Dropped,2,8,3411,2,2015,2,6
Passes Dropped,2,9,880,2,2015,2,12
Passes Dropped,2,10,742,2,2015,2,13
Passes Dropped,2,11,880,2,2015,2,22
Passes Dropped,2,12,880,2,2015,2,26
Passes Dropped,2,13,260,2,2016,2,30
Passes Dropped,2,14,742,2,2016,2,3
Passes Dropped,2,15,931,2,2016,2,21
Passes Dropped,2,16,260,2,2016,2,29
Passes Dropped,2,17,3284,2,2017,2,20
Passes Dropped,2,18,5050,2,2017,2,20
Passes Dropped,2,19,5050,2,2017,2,30
Passes Dropped,2,20,742,2,2017,2,12
Passes Dropped,2,21,931,2,2017,2,9
Passes Dropped,2,22,4131,2,2017,2,9
Passes Dropped,2,23,931,2,2018,2,27
Passes Dropped,2,24,880,1,2014,2,6
Passes Dropped,2,25,1008,1,2014,2,6
Passes Dropped,2,26,2475,1,2014,2,6
Passes Dropped,2,27,1375,1,2014,2,30
Passes Dropped,2,28,742,1,2014,2,27
Passes Dropped,2,29,1008,1,2014,2,27
Passes Dropped,2,30,880,1,2014,2,1
Passes Dropped,2,31,1008,1,2014,2,1
Passes Dropped,2,32,742,1,2014,2,6
Passes Dropped,2,33,880,1,2014,2,6
Passes Dropped,2,34,742,1,2014,2,22
Passes Dropped,2,35,880,1,2014,2,22
Passes Dropped,2,36,2448,1,2014,2,22
Passes Dropped,2,37,2564,1,2014,2,28
Passes Dropped,2,38,1008,1,2014,2,23
Passes Dropped,2,39,880,1,2014,2,14
Passes Dropped,2,40,742,1,2014,2,12
Passes Dropped,2,41,880,1,2014,2,12
Passes Dropped,2,42,2023,1,2014,2,12
Passes Dropped,2,43,2564,1,2014,2,12
Passes Dropped,2,44,880,1,2014,2,30
Passes Dropped,2,45,742,1,2015,2,0
Passes Dropped,2,46,880,1,2015,2,0
Passes Dropped,2,47,742,1,2015,2,20
Passes Dropped,2,48,880,1,2015,2,20
Passes Dropped,2,49,742,1,2015,2,23
Passes Dropped,2,50,880,1,2015,2,23
Passes Dropped,2,51,2534,1,2015,2,23
Passes Dropped,2,52,880,1,2015,2,6
