Stage,Year,Player_ID/Staff_ID/Round,Transaction,Team,Position_Group/Year,Money,Years/Original_Position/Destination_City,Original_Team/Destination_Position/Misc.
FA Stage 1,2018,2343,signed a renegotiated contract,18,C,179,2,0
FA Stage 1,2018,3620,signed a renegotiated contract,18,P,172,2,0
FA Stage 1,2018,112,signed a renegotiated contract,19,QB,3932,3,0
FA Stage 1,2018,695,signed a renegotiated contract,19,CB,2911,4,0
FA Stage 1,2018,1602,signed a renegotiated contract,19,WR,2675,3,0
FA Stage 1,2018,1716,signed a renegotiated contract,19,WR,2949,5,0
FA Stage 1,2018,787,signed a renegotiated contract,19,DT,1401,4,0
FA Stage 1,2018,1292,signed a renegotiated contract,19,DE,3628,4,0
FA Stage 1,2018,1717,signed a renegotiated contract,19,G,1988,5,0
FA Stage 1,2018,1740,signed a renegotiated contract,19,RB,1947,3,0
FA Stage 1,2018,1749,signed a renegotiated contract,19,S,1316,5,0
FA Stage 1,2018,1338,signed a renegotiated contract,19,P,613,4,0
FA Stage 1,2018,1155,signed a renegotiated contract,19,T,1615,4,0
FA Stage 1,2018,3769,signed a renegotiated contract,19,DT,382,3,0
FA Stage 1,2018,1662,signed a renegotiated contract,20,QB,4895,4,0
FA Stage 1,2018,1850,signed a renegotiated contract,20,WR,2697,5,0
FA Stage 1,2018,731,signed a renegotiated contract,20,RB,1731,4,0
FA Stage 1,2018,673,signed a renegotiated contract,20,CB,930,3,0
FA Stage 1,2018,1793,signed a renegotiated contract,20,OLB,1961,4,0
FA Stage 1,2018,3877,signed a renegotiated contract,20,CB,1148,3,0
FA Stage 1,2018,312,signed a renegotiated contract,20,ILB,703,2,0
FA Stage 1,2018,3621,signed a renegotiated contract,20,P,174,2,0
FA Stage 1,2018,1345,signed a renegotiated contract,20,QB,218,2,0
FA Stage 1,2018,3544,signed a renegotiated contract,20,G,174,2,0
FA Stage 1,2018,1672,signed a renegotiated contract,20,C,183,2,0
FA Stage 1,2018,3650,signed a renegotiated contract,20,K,174,2,0
FA Stage 1,2018,3711,signed a renegotiated contract,20,DE,346,3,0
FA Stage 1,2018,1092,signed a renegotiated contract,21,QB,8198,4,0
FA Stage 1,2018,1752,signed a renegotiated contract,21,WR,3370,5,0
FA Stage 1,2018,893,signed a renegotiated contract,21,CB,1631,3,0
FA Stage 1,2018,1783,signed a renegotiated contract,21,CB,1029,3,0
FA Stage 1,2018,3548,signed a renegotiated contract,21,G,998,5,0
FA Stage 1,2018,3762,signed a renegotiated contract,21,DT,360,3,0
FA Stage 1,2018,4297,signed a renegotiated contract,21,C,150,2,0
FA Stage 1,2018,3226,signed a renegotiated contract,21,QB,170,2,0
FA Stage 1,2018,563,signed a renegotiated contract,21,TE,314,2,0
FA Stage 1,2018,3521,signed a renegotiated contract,21,G,170,2,0
FA Stage 1,2018,1944,signed a renegotiated contract,21,RB,179,2,0
FA Stage 1,2018,548,signed a renegotiated contract,21,TE,199,2,0
FA Stage 1,2018,3245,signed a renegotiated contract,22,QB,3954,5,0
FA Stage 1,2018,276,signed a renegotiated contract,22,DE,1699,2,0
FA Stage 1,2018,1699,signed a renegotiated contract,22,CB,1232,4,0
FA Stage 1,2018,3959,signed a renegotiated contract,22,S,929,3,0
FA Stage 1,2018,569,signed a renegotiated contract,22,WR,1368,3,0
FA Stage 1,2018,3976,signed a renegotiated contract,22,S,921,3,0
FA Stage 1,2018,3558,signed a renegotiated contract,22,G,779,5,0
FA Stage 1,2018,2841,signed a renegotiated contract,22,K,428,5,0
FA Stage 1,2018,380,signed a renegotiated contract,22,ILB,364,2,0
FA Stage 1,2018,126,signed a renegotiated contract,22,P,225,2,0
FA Stage 1,2018,2488,signed a renegotiated contract,22,FB,192,2,0
FA Stage 1,2018,3427,signed a renegotiated contract,23,WR,1611,4,0
FA Stage 1,2018,194,signed a renegotiated contract,23,T,1361,2,0
FA Stage 1,2018,1556,signed a renegotiated contract,23,S,1126,4,0
FA Stage 1,2018,3256,signed a renegotiated contract,23,RB,1505,5,0
FA Stage 1,2018,313,signed a renegotiated contract,23,CB,677,2,0
FA Stage 1,2018,3234,signed a renegotiated contract,23,QB,170,2,0
FA Stage 1,2018,883,signed a renegotiated contract,23,TE,819,3,0
FA Stage 1,2018,3618,signed a renegotiated contract,23,P,174,2,0
FA Stage 1,2018,1248,signed a renegotiated contract,23,WR,1103,4,0
FA Stage 1,2018,2497,signed a renegotiated contract,23,FB,202,2,0
FA Stage 1,2018,915,signed a renegotiated contract,23,WR,551,2,0
FA Stage 1,2018,1448,signed a renegotiated contract,24,OLB,1695,4,0
FA Stage 1,2018,3606,signed a renegotiated contract,24,T,965,3,0
FA Stage 1,2018,1589,signed a renegotiated contract,24,C,183,2,0
FA Stage 1,2018,992,signed a renegotiated contract,24,T,410,3,0
FA Stage 1,2018,1117,signed a renegotiated contract,24,T,190,2,0
FA Stage 1,2018,3973,signed a renegotiated contract,24,S,259,2,0
FA Stage 1,2018,1587,signed a renegotiated contract,25,C,2080,5,0
FA Stage 1,2018,957,signed a renegotiated contract,25,DE,1738,4,0
FA Stage 1,2018,500,signed a renegotiated contract,25,T,2025,3,0
FA Stage 1,2018,1703,signed a renegotiated contract,25,T,1189,4,0
FA Stage 1,2018,712,signed a renegotiated contract,25,WR,921,3,0
FA Stage 1,2018,1627,signed a renegotiated contract,25,S,1041,5,0
FA Stage 1,2018,1180,signed a renegotiated contract,25,G,774,4,0
FA Stage 1,2018,3727,signed a renegotiated contract,25,DT,368,3,0
FA Stage 1,2018,3511,signed a renegotiated contract,26,G,1352,5,0
FA Stage 1,2018,3530,signed a renegotiated contract,26,G,1542,5,0
FA Stage 1,2018,892,signed a renegotiated contract,26,T,1564,4,0
FA Stage 1,2018,225,signed a renegotiated contract,26,DE,1219,2,0
FA Stage 1,2018,206,signed a renegotiated contract,26,DT,911,2,0
FA Stage 1,2018,3459,signed a renegotiated contract,26,WR,1215,4,0
FA Stage 1,2018,1730,signed a renegotiated contract,26,WR,999,4,0
FA Stage 1,2018,1335,signed a renegotiated contract,26,OLB,454,3,0
FA Stage 1,2018,1671,signed a renegotiated contract,26,K,579,3,0
FA Stage 1,2018,3627,signed a renegotiated contract,26,P,309,2,0
FA Stage 1,2018,1725,signed a renegotiated contract,26,CB,474,3,0
FA Stage 1,2018,3249,signed a renegotiated contract,26,QB,172,3,0
FA Stage 1,2018,2085,signed a renegotiated contract,26,C,183,2,0
FA Stage 1,2018,164,signed a renegotiated contract,26,QB,224,2,0
FA Stage 1,2018,3510,signed a renegotiated contract,27,G,838,5,0
FA Stage 1,2018,3500,signed a renegotiated contract,27,C,808,4,0
FA Stage 1,2018,1867,signed a renegotiated contract,27,OLB,402,3,0
FA Stage 1,2018,3238,signed a renegotiated contract,27,QB,183,2,0
FA Stage 1,2018,1453,signed a renegotiated contract,27,ILB,357,3,0
FA Stage 1,2018,3497,signed a renegotiated contract,27,C,170,2,0
FA Stage 1,2018,3345,signed a renegotiated contract,27,TE,259,2,0
FA Stage 1,2018,2536,signed a renegotiated contract,27,TE,183,2,0
FA Stage 1,2018,1232,signed a renegotiated contract,28,DE,2201,4,0
FA Stage 1,2018,1739,signed a renegotiated contract,28,RB,1429,4,0
FA Stage 1,2018,1573,signed a renegotiated contract,28,FB,737,4,0
FA Stage 1,2018,445,signed a renegotiated contract,28,S,1434,3,0
FA Stage 1,2018,3211,signed a renegotiated contract,28,QB,2610,5,0
FA Stage 1,2018,1787,signed a renegotiated contract,28,ILB,767,3,0
FA Stage 1,2018,291,signed a renegotiated contract,28,OLB,1274,2,0
FA Stage 1,2018,714,signed a renegotiated contract,28,WR,819,3,0
FA Stage 1,2018,385,signed a renegotiated contract,28,S,337,2,0
FA Stage 1,2018,1493,signed a renegotiated contract,28,DT,369,3,0
FA Stage 1,2018,1495,signed a renegotiated contract,28,ILB,354,3,0
FA Stage 1,2018,3350,signed a renegotiated contract,28,TE,268,2,0
FA Stage 1,2018,1088,signed a renegotiated contract,29,DE,1717,4,0
FA Stage 1,2018,1626,signed a renegotiated contract,29,CB,945,4,0
FA Stage 1,2018,305,signed a renegotiated contract,29,DE,1335,3,0
FA Stage 1,2018,730,signed a renegotiated contract,29,G,907,3,0
FA Stage 1,2018,382,signed a renegotiated contract,29,P,351,3,0
FA Stage 1,2018,3958,signed a renegotiated contract,29,S,1014,4,0
FA Stage 1,2018,1002,signed a renegotiated contract,29,ILB,400,3,0
FA Stage 1,2018,3417,signed a renegotiated contract,29,WR,483,2,0
FA Stage 1,2018,3380,signed a renegotiated contract,29,TE,307,2,0
FA Stage 1,2018,3782,signed a renegotiated contract,29,ILB,174,2,0
FA Stage 1,2018,1272,signed a renegotiated contract,29,RB,335,2,0
FA Stage 1,2018,379,signed a renegotiated contract,29,TE,199,2,0
FA Stage 1,2018,849,signed a renegotiated contract,30,CB,1624,3,0
FA Stage 1,2018,815,signed a renegotiated contract,30,ILB,939,4,0
FA Stage 1,2018,3415,signed a renegotiated contract,30,WR,1254,4,0
FA Stage 1,2018,2407,signed a renegotiated contract,30,QB,209,2,0
FA Stage 1,2018,3694,signed a renegotiated contract,30,DE,685,4,0
FA Stage 1,2018,1028,signed a renegotiated contract,31,DE,1896,3,0
FA Stage 1,2018,1215,signed a renegotiated contract,31,G,1652,3,0
FA Stage 1,2018,3768,signed a renegotiated contract,31,DT,1206,5,0
FA Stage 1,2018,1352,signed a renegotiated contract,31,CB,1512,4,0
FA Stage 1,2018,1875,signed a renegotiated contract,31,T,1680,5,0
FA Stage 1,2018,3447,signed a renegotiated contract,31,WR,1117,4,0
FA Stage 1,2018,771,signed a renegotiated contract,31,WR,1485,4,0
FA Stage 1,2018,1004,signed a renegotiated contract,31,T,804,4,0
FA Stage 1,2018,3472,signed a renegotiated contract,31,C,172,2,0
FA Stage 1,2018,3526,signed a renegotiated contract,31,G,170,2,0
FA Stage 1,2018,2350,signed a renegotiated contract,31,QB,179,2,0
FA Stage 1,2018,3709,signed a renegotiated contract,31,DE,409,3,0
FA Stage 1,2018,911,signed a renegotiated contract,31,QB,199,2,0
FA Stage 2,2018,578,signed as a free agent,10,DE,443,2,99
FA Stage 2,2018,653,signed as an unrestricted free agent,23,G,2390,3,5
FA Stage 2,2018,653,turned down a contract offer,9,G,2020,3,0
FA Stage 2,2018,653,turned down a contract offer,27,G,2312,3,0
FA Stage 2,2018,653,turned down a contract offer,30,G,2125,3,0
FA Stage 2,2018,870,signed as a free agent,30,S,1902,3,99
FA Stage 2,2018,1090,signed as a free agent,9,T,720,3,99
FA Stage 2,2018,1090,turned down a contract offer,0,T,663,3,0
FA Stage 2,2018,1090,turned down a contract offer,26,T,630,3,0
FA Stage 2,2018,1090,turned down a contract offer,27,T,684,3,0
FA Stage 2,2018,1090,turned down a contract offer,30,T,662,3,0
FA Stage 2,2018,1530,signed as a free agent,30,G,3616,4,99
FA Stage 2,2018,1530,turned down a contract offer,9,G,3127,4,0
FA Stage 2,2018,1530,turned down a contract offer,27,G,3104,4,0
FA Stage 2,2018,1584,signed as an unrestricted free agent,26,T,2022,3,19
FA Stage 2,2018,1584,turned down a contract offer,0,T,1577,3,0
FA Stage 2,2018,1584,turned down a contract offer,27,T,1718,3,0
FA Stage 2,2018,1584,turned down a contract offer,30,T,1941,3,0
FA Stage 2,2018,2427,signed as a free agent,13,RB,503,2,99
FA Stage 2,2018,2427,turned down a contract offer,10,RB,209,1,0
FA Stage 2,2018,2427,turned down a contract offer,15,RB,166,1,0
FA Stage 2,2018,2427,turned down a contract offer,23,RB,426,2,0
FA Stage 2,2018,2427,turned down a contract offer,25,RB,193,1,0
FA Stage 2,2018,2427,turned down a contract offer,30,RB,462,2,0
FA Stage 3,2018,5048,signed to a new contract,2,WR,59,1,0
FA Stage 3,2018,1336,re-signed as an unrestricted free agent,5,CB,946,4,0
FA Stage 3,2018,4859,signed to a new contract,16,QB,124,2,0
FA Stage 3,2018,5283,signed to a new contract,25,K,128,2,0
FA Stage 3,2018,1406,signed as a free agent,27,T,696,3,99
FA Stage 3,2018,1406,turned down a contract offer,0,T,617,3,0
FA Stage 3,2018,1406,turned down a contract offer,30,T,664,3,0
FA Stage 3,2018,1553,signed as a free agent,9,G,1561,3,99
FA Stage 3,2018,1553,turned down a contract offer,0,G,1506,3,0
FA Stage 3,2018,1553,turned down a contract offer,16,G,1465,3,0
FA Stage 3,2018,1553,turned down a contract offer,27,G,1481,3,0
FA Stage 3,2018,1621,signed as an unrestricted free agent,26,DE,5463,5,5
FA Stage 3,2018,1621,turned down a contract offer,11,DE,5354,5,0
FA Stage 3,2018,1621,turned down a contract offer,27,DE,4802,5,0
FA Stage 4,2018,884,signed as a free agent,25,ILB,1184,3,99
FA Stage 4,2018,1041,signed as a free agent,30,T,407,2,99
FA Stage 4,2018,1041,turned down a contract offer,0,T,406,2,0
FA Stage 4,2018,1318,signed as a free agent,17,OLB,2486,4,99
FA Stage 4,2018,1318,turned down a contract offer,13,OLB,2421,4,0
FA Stage 4,2018,1318,turned down a contract offer,22,OLB,2413,4,0
FA Stage 4,2018,1438,signed as a free agent,10,CB,614,3,99
FA Stage 4,2018,1496,signed as a free agent,10,RB,875,4,99
FA Stage 4,2018,1496,turned down a contract offer,7,RB,724,4,0
FA Stage 4,2018,1496,turned down a contract offer,15,RB,802,4,0
FA Stage 4,2018,1496,turned down a contract offer,25,RB,833,4,0
FA Stage 4,2018,1496,turned down a contract offer,30,RB,730,4,0
FA Stage 4,2018,1550,signed as a free agent,23,RB,2959,4,99
FA Stage 4,2018,1550,turned down a contract offer,4,RB,2584,4,0
FA Stage 4,2018,1550,turned down a contract offer,7,RB,2652,4,0
FA Stage 4,2018,1550,turned down a contract offer,9,RB,1743,3,0
FA Stage 4,2018,1550,turned down a contract offer,15,RB,1573,3,0
FA Stage 4,2018,1550,turned down a contract offer,17,RB,1720,3,0
FA Stage 4,2018,1550,turned down a contract offer,22,RB,1532,3,0
FA Stage 4,2018,1550,turned down a contract offer,25,RB,1692,3,0
FA Stage 4,2018,1550,turned down a contract offer,30,RB,1599,3,0
FA Stage 4,2018,1788,signed as a free agent,15,RB,1789,3,99
FA Stage 4,2018,1788,turned down a contract offer,22,RB,1673,3,0
FA Stage 4,2018,1788,turned down a contract offer,30,RB,1510,3,0
FA Stage 4,2018,1854,signed as a free agent,22,RB,610,3,99
FA Stage 4,2018,1854,turned down a contract offer,7,RB,581,3,0
FA Stage 4,2018,1854,turned down a contract offer,12,RB,478,3,0
FA Stage 4,2018,1854,turned down a contract offer,21,RB,522,3,0
FA Stage 4,2018,1854,turned down a contract offer,26,RB,486,3,0
FA Stage 4,2018,2177,signed as an unrestricted free agent,15,DT,334,2,5
FA Stage 4,2018,2177,turned down a contract offer,26,DT,333,2,0
FA Stage 5,2018,906,signed as an unrestricted free agent,0,T,113,1,30
FA Stage 5,2018,906,turned down a contract offer,4,T,111,1,0
FA Stage 5,2018,906,turned down a contract offer,17,T,111,1,0
FA Stage 5,2018,906,turned down a contract offer,18,T,112,1,0
FA Stage 5,2018,906,turned down a contract offer,21,T,113,1,0
FA Stage 5,2018,1220,signed as a free agent,26,RB,412,2,99
FA Stage 5,2018,1220,turned down a contract offer,7,RB,383,2,0
FA Stage 5,2018,1220,turned down a contract offer,21,RB,391,2,0
FA Stage 5,2018,1220,turned down a contract offer,25,RB,400,2,0
FA Stage 5,2018,1220,turned down a contract offer,30,RB,365,2,0
FA Stage 5,2018,1506,signed as a free agent,26,DT,720,4,99
FA Stage 5,2018,1517,signed as a free agent,9,WR,610,2,99
FA Stage 5,2018,1517,turned down a contract offer,22,WR,524,2,0
FA Stage 5,2018,1517,turned down a contract offer,30,WR,583,2,0
FA Stage 5,2018,1617,signed as an unrestricted free agent,6,DT,553,3,2
FA Stage 5,2018,1617,turned down a contract offer,9,DT,458,3,0
FA Stage 5,2018,1617,turned down a contract offer,15,DT,514,3,0
FA Stage 5,2018,1617,turned down a contract offer,22,DT,526,3,0
FA Stage 5,2018,1617,turned down a contract offer,27,DT,451,3,0
FA Stage 5,2018,3308,signed as a free agent,21,RB,371,2,99
FA Stage 5,2018,3308,turned down a contract offer,7,RB,328,2,0
FA Stage 5,2018,3308,turned down a contract offer,25,RB,358,2,0
FA Stage 5,2018,3308,turned down a contract offer,30,RB,304,2,0
FA Stage 6,2018,4202,signed to a new contract,1,WR,67,1,0
FA Stage 6,2018,4868,signed to a new contract,28,QB,125,2,0
FA Stage 6,2018,350,signed as a free agent,6,C,1958,3,99
FA Stage 6,2018,407,signed as a free agent,22,OLB,995,2,99
FA Stage 6,2018,836,signed as a free agent,18,DE,564,3,99
FA Stage 6,2018,1216,signed as a free agent,9,WR,557,2,99
FA Stage 6,2018,1216,turned down a contract offer,22,WR,480,2,0
FA Stage 6,2018,1254,signed as an unrestricted free agent,11,WR,516,2,14
FA Stage 6,2018,1254,turned down a contract offer,22,WR,437,2,0
FA Stage 6,2018,1447,signed as an unrestricted free agent,25,G,552,3,3
FA Stage 6,2018,1447,turned down a contract offer,7,G,542,3,0
FA Stage 6,2018,1447,turned down a contract offer,16,G,483,3,0
FA Stage 6,2018,1634,signed as an unrestricted free agent,0,T,620,3,22
FA Stage 6,2018,1634,turned down a contract offer,17,T,616,3,0
FA Stage 6,2018,1634,turned down a contract offer,18,T,520,3,0
FA Stage 6,2018,1709,signed as an unrestricted free agent,9,DT,581,3,26
FA Stage 6,2018,1709,turned down a contract offer,0,DT,485,3,0
FA Stage 6,2018,1709,turned down a contract offer,1,DT,527,3,0
FA Stage 6,2018,1709,turned down a contract offer,6,DT,567,3,0
FA Stage 6,2018,1709,turned down a contract offer,15,DT,534,3,0
FA Stage 6,2018,1709,turned down a contract offer,31,DT,524,3,0
FA Stage 6,2018,1738,signed as a free agent,21,K,1332,4,99
FA Stage 6,2018,1738,turned down a contract offer,0,K,1256,4,0
FA Stage 6,2018,1856,re-signed as an unrestricted free agent,22,QB,174,2,22
FA Stage 6,2018,1856,turned down a contract offer,1,QB,188,2,0
FA Stage 6,2018,1856,turned down a contract offer,4,QB,171,2,0
FA Stage 6,2018,1856,turned down a contract offer,8,QB,170,2,0
FA Stage 6,2018,1856,turned down a contract offer,13,QB,177,2,0
FA Stage 6,2018,2344,signed as an unrestricted free agent,9,C,181,2,23
FA Stage 6,2018,2344,turned down a contract offer,22,C,170,2,0
FA Stage 6,2018,2448,signed as an unrestricted free agent,25,RB,86,1,14
FA Stage 6,2018,2922,re-signed as an unrestricted free agent,7,DT,321,2,7
FA Stage 6,2018,2922,turned down a contract offer,2,DT,335,2,0
FA Stage 6,2018,2922,turned down a contract offer,4,DT,335,2,0
FA Stage 6,2018,2922,turned down a contract offer,15,DT,338,2,0
FA Stage 6,2018,2922,turned down a contract offer,25,DT,342,2,0
FA Stage 6,2018,2922,turned down a contract offer,31,DT,331,2,0
FA Stage 6,2018,3418,signed as a free agent,22,WR,515,2,99
FA Stage 6,2018,3418,turned down a contract offer,30,WR,513,2,0
FA Stage 7,2018,94,signed as a free agent,11,QB,602,2,99
FA Stage 7,2018,94,turned down a contract offer,0,QB,535,2,0
FA Stage 7,2018,94,turned down a contract offer,4,QB,585,2,0
FA Stage 7,2018,94,turned down a contract offer,13,QB,577,2,0
FA Stage 7,2018,94,turned down a contract offer,27,QB,567,2,0
FA Stage 7,2018,94,turned down a contract offer,30,QB,525,2,0
FA Stage 7,2018,232,signed as a free agent,2,G,183,1,99
FA Stage 7,2018,331,signed as a free agent,13,TE,384,2,99
FA Stage 7,2018,331,turned down a contract offer,0,TE,351,2,0
FA Stage 7,2018,331,turned down a contract offer,3,TE,382,2,0
FA Stage 7,2018,331,turned down a contract offer,12,TE,364,2,0
FA Stage 7,2018,331,turned down a contract offer,15,TE,367,2,0
FA Stage 7,2018,331,turned down a contract offer,18,TE,311,2,0
FA Stage 7,2018,331,turned down a contract offer,25,TE,354,2,0
FA Stage 7,2018,331,turned down a contract offer,27,TE,347,2,0
FA Stage 7,2018,331,turned down a contract offer,30,TE,338,2,0
FA Stage 7,2018,425,signed as a free agent,6,WR,743,3,99
FA Stage 7,2018,425,turned down a contract offer,22,WR,732,3,0
FA Stage 7,2018,490,signed as a free agent,7,G,1234,3,99
FA Stage 7,2018,490,turned down a contract offer,9,G,1182,3,0
FA Stage 7,2018,605,signed as a free agent,15,WR,732,3,99
FA Stage 7,2018,605,turned down a contract offer,26,WR,702,3,0
FA Stage 7,2018,671,signed as a free agent,2,DT,540,3,99
FA Stage 7,2018,671,turned down a contract offer,30,DT,496,3,0
FA Stage 7,2018,718,signed as a free agent,10,RB,345,2,99
FA Stage 7,2018,718,turned down a contract offer,7,RB,339,2,0
FA Stage 7,2018,718,turned down a contract offer,9,RB,305,2,0
FA Stage 7,2018,718,turned down a contract offer,15,RB,325,2,0
FA Stage 7,2018,718,turned down a contract offer,22,RB,310,2,0
FA Stage 7,2018,718,turned down a contract offer,30,RB,341,2,0
FA Stage 7,2018,782,signed as a free agent,30,WR,873,3,99
FA Stage 7,2018,782,turned down a contract offer,0,WR,784,3,0
FA Stage 7,2018,782,turned down a contract offer,9,WR,750,3,0
FA Stage 7,2018,782,turned down a contract offer,25,WR,784,3,0
FA Stage 7,2018,782,turned down a contract offer,26,WR,735,3,0
FA Stage 7,2018,1507,signed as an unrestricted free agent,25,OLB,578,3,0
FA Stage 7,2018,1616,signed as a free agent,22,RB,572,3,99
FA Stage 7,2018,1616,turned down a contract offer,7,RB,548,3,0
FA Stage 7,2018,1616,turned down a contract offer,9,RB,567,3,0
FA Stage 7,2018,1616,turned down a contract offer,15,RB,530,3,0
FA Stage 7,2018,1616,turned down a contract offer,30,RB,526,3,0
FA Stage 7,2018,1845,signed as an unrestricted free agent,15,RB,469,3,6
FA Stage 7,2018,1845,turned down a contract offer,7,RB,414,3,0
FA Stage 7,2018,1845,turned down a contract offer,17,RB,431,3,0
FA Stage 7,2018,1845,turned down a contract offer,30,RB,444,3,0
FA Stage 7,2018,2198,signed as an unrestricted free agent,14,DT,325,2,16
FA Stage 7,2018,2198,turned down a contract offer,6,DT,299,2,0
FA Stage 7,2018,2198,turned down a contract offer,15,DT,295,2,0
FA Stage 7,2018,2198,turned down a contract offer,18,DT,279,2,0
FA Stage 7,2018,2198,turned down a contract offer,27,DT,318,2,0
FA Stage 7,2018,2198,turned down a contract offer,31,DT,304,2,0
FA Stage 7,2018,2302,signed as a free agent,10,OLB,185,2,99
FA Stage 7,2018,2302,turned down a contract offer,13,OLB,186,2,0
FA Stage 7,2018,2302,turned down a contract offer,17,OLB,184,2,0
FA Stage 7,2018,2459,re-signed as an unrestricted free agent,18,RB,314,2,18
FA Stage 7,2018,2683,signed as an unrestricted free agent,9,G,487,3,22
FA Stage 7,2018,2683,turned down a contract offer,0,G,420,3,0
FA Stage 7,2018,2683,turned down a contract offer,8,G,442,3,0
FA Stage 7,2018,2683,turned down a contract offer,16,G,458,3,0
FA Stage 7,2018,2783,signed as an unrestricted free agent,16,T,539,3,7
FA Stage 7,2018,2783,turned down a contract offer,1,T,512,3,0
FA Stage 7,2018,2783,turned down a contract offer,2,T,467,3,0
FA Stage 7,2018,2783,turned down a contract offer,17,T,510,3,0
FA Stage 7,2018,2787,signed as an unrestricted free agent,31,T,171,2,1
FA Stage 7,2018,3282,signed as a free agent,30,RB,154,1,99
FA Stage 7,2018,3282,turned down a contract offer,7,RB,140,1,0
FA Stage 8,2018,193,signed as a free agent,30,S,765,2,99
FA Stage 8,2018,193,turned down a contract offer,0,S,715,2,0
FA Stage 8,2018,193,turned down a contract offer,31,S,725,2,0
FA Stage 8,2018,211,signed as a free agent,4,T,202,1,99
FA Stage 8,2018,211,turned down a contract offer,1,T,191,1,0
FA Stage 8,2018,211,turned down a contract offer,30,T,200,1,0
FA Stage 8,2018,211,turned down a contract offer,31,T,197,1,0
FA Stage 8,2018,302,signed as a free agent,0,DT,179,1,99
FA Stage 8,2018,302,turned down a contract offer,6,DT,165,1,0
FA Stage 8,2018,302,turned down a contract offer,22,DT,179,1,0
FA Stage 8,2018,302,turned down a contract offer,31,DT,171,1,0
FA Stage 8,2018,360,signed as a free agent,1,T,581,3,99
FA Stage 8,2018,360,turned down a contract offer,30,T,552,3,0
FA Stage 8,2018,418,signed as a free agent,8,T,577,3,99
FA Stage 8,2018,418,turned down a contract offer,2,T,521,3,0
FA Stage 8,2018,455,signed as an unrestricted free agent,6,CB,432,2,0
FA Stage 8,2018,455,turned down a contract offer,0,CB,424,2,0
FA Stage 8,2018,455,turned down a contract offer,13,CB,415,2,0
FA Stage 8,2018,455,turned down a contract offer,17,CB,427,2,0
FA Stage 8,2018,455,turned down a contract offer,22,CB,415,2,0
FA Stage 8,2018,455,turned down a contract offer,23,CB,356,2,0
FA Stage 8,2018,466,signed as a free agent,2,DE,679,3,99
FA Stage 8,2018,466,turned down a contract offer,7,DE,564,3,0
FA Stage 8,2018,466,turned down a contract offer,11,DE,590,3,0
FA Stage 8,2018,466,turned down a contract offer,12,DE,646,3,0
FA Stage 8,2018,466,turned down a contract offer,27,DE,675,3,0
FA Stage 8,2018,557,signed as a free agent,9,WR,526,2,99
FA Stage 8,2018,557,turned down a contract offer,0,WR,447,2,0
FA Stage 8,2018,557,turned down a contract offer,22,WR,444,2,0
FA Stage 8,2018,557,turned down a contract offer,26,WR,526,2,0
FA Stage 8,2018,557,turned down a contract offer,31,WR,492,2,0
FA Stage 8,2018,693,signed as a free agent,13,S,1165,3,99
FA Stage 8,2018,839,signed as a free agent,10,T,2375,5,99
FA Stage 8,2018,839,turned down a contract offer,16,T,2375,5,0
FA Stage 8,2018,878,signed as a free agent,25,DE,395,2,99
FA Stage 8,2018,878,turned down a contract offer,23,DE,329,2,0
FA Stage 8,2018,878,turned down a contract offer,27,DE,373,2,0
FA Stage 8,2018,913,signed as a free agent,12,RB,353,2,99
FA Stage 8,2018,913,turned down a contract offer,9,RB,319,2,0
FA Stage 8,2018,913,turned down a contract offer,13,RB,293,2,0
FA Stage 8,2018,940,signed as an unrestricted free agent,17,CB,619,3,13
FA Stage 8,2018,940,turned down a contract offer,1,CB,508,3,0
FA Stage 8,2018,940,turned down a contract offer,16,CB,572,3,0
FA Stage 8,2018,1056,signed as a free agent,13,CB,437,2,99
FA Stage 8,2018,1056,turned down a contract offer,0,CB,399,2,0
FA Stage 8,2018,1056,turned down a contract offer,23,CB,390,2,0
FA Stage 8,2018,1225,signed as an unrestricted free agent,17,OLB,347,2,29
FA Stage 8,2018,1439,signed as a free agent,26,FB,782,4,99
FA Stage 8,2018,1484,signed as a free agent,22,T,4019,5,99
FA Stage 8,2018,1484,turned down a contract offer,27,T,3874,5,0
FA Stage 8,2018,1484,turned down a contract offer,31,T,3213,5,0
FA Stage 8,2018,1561,signed as an unrestricted free agent,11,DE,368,2,3
FA Stage 8,2018,1561,turned down a contract offer,3,DE,322,2,0
FA Stage 8,2018,1561,turned down a contract offer,12,DE,319,2,0
FA Stage 8,2018,1561,turned down a contract offer,23,DE,337,2,0
FA Stage 8,2018,1561,turned down a contract offer,27,DE,337,2,0
FA Stage 8,2018,1561,turned down a contract offer,30,DE,312,2,0
FA Stage 8,2018,1595,signed as an unrestricted free agent,11,OLB,502,3,3
FA Stage 8,2018,1595,turned down a contract offer,1,OLB,416,3,0
FA Stage 8,2018,1595,turned down a contract offer,21,OLB,482,3,0
FA Stage 8,2018,1595,turned down a contract offer,25,OLB,438,3,0
FA Stage 8,2018,1595,turned down a contract offer,26,OLB,455,3,0
FA Stage 8,2018,1604,signed as a free agent,13,RB,498,3,99
FA Stage 8,2018,1604,turned down a contract offer,4,RB,425,3,0
FA Stage 8,2018,1604,turned down a contract offer,9,RB,491,3,0
FA Stage 8,2018,1604,turned down a contract offer,18,RB,413,3,0
FA Stage 8,2018,1758,signed as an unrestricted free agent,15,DE,590,3,2
