Category,Team/All_Teams,Place,Player,Record,Team,Year
Interceptions,3,10,708,5,3,2014
Interceptions,3,11,1809,5,3,2016
Interceptions,3,12,708,5,3,2021
Interceptions,3,13,5575,5,3,2022
Interceptions,3,14,708,4,3,2015
Interceptions,3,15,1809,4,3,2018
Interceptions,3,16,1809,4,3,2019
Interceptions,3,17,708,4,3,2020
Interceptions,3,18,1809,4,3,2020
Interceptions,3,19,1809,4,3,2021
Interceptions,3,20,5575,4,3,2021
Interceptions,3,21,8994,4,3,2025
Interceptions,3,22,597,3,3,2015
Interceptions,3,23,707,3,3,2015
Interceptions,3,24,1809,3,3,2017
Interceptions,3,25,3854,3,3,2017
Interceptions,3,26,5575,3,3,2017
Interceptions,3,27,4744,3,3,2018
Interceptions,3,28,708,3,3,2019
Interceptions,3,29,1519,3,3,2020
Interceptions,3,30,3854,3,3,2020
Interceptions,3,31,9742,3,3,2022
Interceptions,3,32,5575,3,3,2023
Interceptions,3,33,10653,3,3,2023
Interceptions,3,34,9742,3,3,2024
Interceptions,3,35,3854,3,3,2025
Interceptions,3,36,11487,3,3,2025
Interceptions,3,37,61,2,3,2014
Interceptions,3,38,597,2,3,2014
Interceptions,3,39,688,2,3,2015
Interceptions,3,40,3899,2,3,2017
Interceptions,3,41,4744,2,3,2017
Interceptions,3,42,3854,2,3,2018
Interceptions,3,43,3854,2,3,2019
Interceptions,3,44,4623,2,3,2020
Interceptions,3,45,3145,2,3,2021
Interceptions,3,46,3854,2,3,2022
Interceptions,3,47,5611,2,3,2022
Interceptions,3,48,8779,2,3,2022
Interceptions,3,49,3854,2,3,2023
Interceptions,3,50,3854,2,3,2024
Interceptions,3,51,5575,2,3,2024
Interceptions,3,52,5635,2,3,2024
Interceptions,3,53,7276,2,3,2025
Interceptions,3,54,10482,2,3,2025
Interceptions,3,55,688,1,3,2014
Interceptions,3,56,707,1,3,2014
Interceptions,3,57,949,1,3,2014
Interceptions,3,58,1290,1,3,2014
Interceptions,3,59,1838,1,3,2015
Interceptions,3,60,2332,1,3,2015
Interceptions,3,61,3854,1,3,2015
Interceptions,3,62,583,1,3,2016
Interceptions,3,63,688,1,3,2016
Interceptions,3,64,1595,1,3,2016
Interceptions,3,65,3854,1,3,2016
Interceptions,3,66,257,1,3,2017
Interceptions,3,67,688,1,3,2018
Interceptions,3,68,1303,1,3,2018
Interceptions,3,69,3899,1,3,2018
Interceptions,3,70,1443,1,3,2019
Interceptions,3,71,1765,1,3,2019
Interceptions,3,72,2263,1,3,2019
Interceptions,3,73,4744,1,3,2019
Interceptions,3,74,5575,1,3,2019
Interceptions,3,75,3145,1,3,2020
Interceptions,3,76,3864,1,3,2020
Interceptions,3,77,3920,1,3,2020
Interceptions,3,78,3854,1,3,2021
Interceptions,3,79,8125,1,3,2021
Interceptions,3,80,5503,1,3,2022
Interceptions,3,81,5608,1,3,2022
Interceptions,3,82,8782,1,3,2022
Interceptions,3,83,1519,1,3,2023
Interceptions,3,84,8050,1,3,2023
Interceptions,3,85,8884,1,3,2023
Interceptions,3,86,10482,1,3,2023
Interceptions,3,87,10640,1,3,2023
Interceptions,3,88,4594,1,3,2024
Interceptions,3,89,7999,1,3,2024
Interceptions,3,90,11386,1,3,2024
Interceptions,3,91,11386,1,3,2025
Pass Defense Percentage,3,0,708,902,3,2016
Pass Defense Percentage,3,1,9742,890,3,2025
Pass Defense Percentage,3,2,708,845,3,2014
Pass Defense Percentage,3,3,708,839,3,2018
Pass Defense Percentage,3,4,1519,832,3,2021
Pass Defense Percentage,3,5,11487,831,3,2025
Pass Defense Percentage,3,6,8994,827,3,2025
Pass Defense Percentage,3,7,649,824,3,2017
Pass Defense Percentage,3,8,1809,823,3,2016
Pass Defense Percentage,3,9,9742,820,3,2023
Pass Defense Percentage,3,10,1809,819,3,2021
Pass Defense Percentage,3,11,455,814,3,2016
Pass Defense Percentage,3,12,708,813,3,2021
Pass Defense Percentage,3,13,9742,813,3,2024
Pass Defense Percentage,3,14,649,807,3,2018
Pass Defense Percentage,3,15,61,801,3,2014
Pass Defense Percentage,3,16,708,801,3,2019
Pass Defense Percentage,3,17,5575,801,3,2021
Pass Defense Percentage,3,18,1519,800,3,2020
Pass Defense Percentage,3,19,1809,796,3,2018
Pass Defense Percentage,3,20,708,795,3,2017
Pass Defense Percentage,3,21,708,790,3,2015
Pass Defense Percentage,3,22,1809,790,3,2017
Pass Defense Percentage,3,23,1809,789,3,2019
Pass Defense Percentage,3,24,5635,789,3,2024
Pass Defense Percentage,3,25,707,788,3,2014
Pass Defense Percentage,3,26,707,788,3,2015
Pass Defense Percentage,3,27,1519,787,3,2023
Pass Defense Percentage,3,28,708,786,3,2020
Pass Defense Percentage,3,29,3145,786,3,2021
Pass Defense Percentage,3,30,4744,784,3,2019
Pass Defense Percentage,3,31,3899,782,3,2016
Pass Defense Percentage,3,32,5575,779,3,2019
Pass Defense Percentage,3,33,949,777,3,2014
Pass Defense Percentage,3,34,5575,777,3,2018
Pass Defense Percentage,3,35,6455,777,3,2025
Pass Defense Percentage,3,36,4744,775,3,2017
Pass Defense Percentage,3,37,10573,772,3,2025
Pass Defense Percentage,3,38,1765,771,3,2019
Pass Defense Percentage,3,39,11487,768,3,2024
Pass Defense Percentage,3,40,2332,767,3,2015
Pass Defense Percentage,3,41,1443,767,3,2019
Pass Defense Percentage,3,42,5611,765,3,2022
Pass Defense Percentage,3,43,10653,765,3,2023
Pass Defense Percentage,3,44,597,764,3,2014
Pass Defense Percentage,3,45,1809,762,3,2020
Pass Defense Percentage,3,46,5575,761,3,2017
Pass Defense Percentage,3,47,1661,761,3,2020
Pass Defense Percentage,3,48,583,759,3,2016
Pass Defense Percentage,3,49,8994,759,3,2024
Pass Defense Percentage,3,50,10640,758,3,2023
Pass Defense Percentage,3,51,11386,757,3,2024
Pass Defense Percentage,3,52,597,756,3,2015
Pass Defense Percentage,3,53,5575,755,3,2022
Pass Defense Percentage,3,54,9742,750,3,2022
Pass Defense Percentage,3,55,8125,748,3,2020
Pass Defense Percentage,3,56,4744,747,3,2018
Pass Defense Percentage,3,57,1519,747,3,2022
Pass Defense Percentage,3,58,3920,745,3,2020
Pass Defense Percentage,3,59,5575,744,3,2023
Pass Defense Percentage,3,60,7276,740,3,2025
Pass Defense Percentage,3,61,5575,739,3,2024
Pass Defense Percentage,3,62,949,732,3,2015
Pass Defense Percentage,3,63,8125,732,3,2021
Pass Defense Percentage,3,64,5608,731,3,2022
Pass Defense Percentage,3,65,1713,718,3,2016
Tackles,3,0,1462,126,3,2019
Tackles,3,1,1462,116,3,2017
Tackles,3,2,4623,107,3,2020
Tackles,3,3,1462,102,3,2018
Tackles,3,4,708,101,3,2014
Tackles,3,5,708,100,3,2015
Tackles,3,6,2294,100,3,2015
Tackles,3,7,708,97,3,2017
Tackles,3,8,10482,94,3,2024
Tackles,3,9,3854,93,3,2019
Tackles,3,10,708,93,3,2021
Tackles,3,11,5608,92,3,2022
Tackles,3,12,708,89,3,2019
Tackles,3,13,708,89,3,2020
Tackles,3,14,688,87,3,2014
Tackles,3,15,3854,87,3,2018
Tackles,3,16,219,86,3,2014
Tackles,3,17,10482,84,3,2023
Tackles,3,18,10653,84,3,2023
Tackles,3,19,8779,82,3,2022
Tackles,3,20,3854,81,3,2016
Tackles,3,21,3854,81,3,2017
Tackles,3,22,3854,80,3,2020
Tackles,3,23,708,78,3,2018
Tackles,3,24,1809,78,3,2019
Tackles,3,25,3854,77,3,2024
Tackles,3,26,597,76,3,2014
Tackles,3,27,10482,75,3,2025
Tackles,3,28,1809,74,3,2018
Tackles,3,29,2250,74,3,2021
Tackles,3,30,3854,74,3,2021
Tackles,3,31,5611,74,3,2022
Tackles,3,32,5575,74,3,2023
Tackles,3,33,3854,74,3,2025
Tackles,3,34,1809,73,3,2016
Tackles,3,35,5575,72,3,2021
Tackles,3,36,708,71,3,2016
Tackles,3,37,9742,71,3,2022
Tackles,3,38,1809,70,3,2017
Tackles,3,39,1809,70,3,2020
Tackles,3,40,3854,70,3,2022
Tackles,3,41,597,68,3,2015
Tackles,3,42,4744,68,3,2017
Tackles,3,43,5635,68,3,2024
Tackles,3,44,1002,67,3,2016
Tackles,3,45,8994,67,3,2025
Tackles,3,46,2332,65,3,2015
Tackles,3,47,688,64,3,2015
Tackles,3,48,4744,64,3,2018
Tackles,3,49,11487,64,3,2025
Tackles,3,50,649,63,3,2017
Tackles,3,51,1765,62,3,2019
Tackles,3,52,9742,62,3,2024
Tackles,3,53,5575,61,3,2018
Tackles,3,54,5575,61,3,2022
Tackles,3,55,10640,61,3,2023
Tackles,3,56,707,60,3,2015
Tackles,3,57,7276,60,3,2025
Tackles,3,58,5575,59,3,2024
Tackles,3,59,3920,58,3,2020
Tackles,3,60,3854,57,3,2015
Tackles,3,61,9742,57,3,2025
Tackles,3,62,5575,56,3,2019
Tackles,3,63,9742,55,3,2023
Tackles,3,64,5437,54,3,2020
Tackles,3,65,1519,54,3,2021
Tackles,3,66,61,53,3,2014
Tackles,3,67,1519,53,3,2020
Tackles,3,68,3854,53,3,2023
Tackles,3,69,649,51,3,2018
Tackles,3,70,5575,50,3,2017
Tackles,3,71,8125,50,3,2021
Tackles,3,72,455,49,3,2016
Tackles,3,73,3899,49,3,2016
Tackles,3,74,3864,48,3,2020
Tackles,3,75,1809,48,3,2021
Tackles,3,76,1519,48,3,2022
Tackles,3,77,5469,48,3,2023
Tackles,3,78,7213,47,3,2024
Tackles,3,79,707,45,3,2014
Tackles,3,80,949,45,3,2015
Tackles,3,81,4511,45,3,2020
Tackles,3,82,7213,41,3,2025
Tackles,3,83,1519,40,3,2023
Tackles,3,84,8782,40,3,2023
Tackles,3,85,8994,40,3,2024
Tackles,3,86,2294,39,3,2014
Tackles,3,87,1595,38,3,2016
Tackles,3,88,6337,38,3,2022
Tackles,3,89,8782,38,3,2025
Tackles,3,90,2263,37,3,2019
Tackles,3,91,4594,37,3,2024
Tackles,3,92,26,36,3,2014
Tackles,3,93,949,36,3,2014
Tackles,3,94,1661,35,3,2020
Tackles,3,95,3694,35,3,2020
Tackles,3,96,7923,35,3,2022
Tackles,3,97,7923,35,3,2024
Tackles,3,98,11386,35,3,2024
Tackles,3,99,583,34,3,2016
Assists,3,0,8779,46,3,2022
Assists,3,1,1462,38,3,2017
Assists,3,2,708,37,3,2020
Assists,3,3,1462,34,3,2018
Assists,3,4,10653,34,3,2023
Assists,3,5,708,32,3,2014
Assists,3,6,708,32,3,2019
Assists,3,7,1462,32,3,2019
Assists,3,8,4623,32,3,2020
Assists,3,9,2294,31,3,2015
Assists,3,10,708,31,3,2016
Assists,3,11,3854,31,3,2017
Assists,3,12,708,30,3,2015
Assists,3,13,3854,30,3,2021
Assists,3,14,219,29,3,2014
Assists,3,15,9742,29,3,2025
Assists,3,16,10482,29,3,2025
Assists,3,17,1809,28,3,2016
Assists,3,18,708,28,3,2018
Assists,3,19,1809,28,3,2019
Assists,3,20,5608,28,3,2022
Assists,3,21,11487,28,3,2025
Assists,3,22,1809,27,3,2020
Assists,3,23,3854,27,3,2020
Assists,3,24,708,26,3,2021
Assists,3,25,10482,26,3,2023
Assists,3,26,688,25,3,2015
Assists,3,27,949,25,3,2015
Assists,3,28,1002,25,3,2016
Assists,3,29,708,24,3,2017
Assists,3,30,3854,24,3,2019
Assists,3,31,5611,23,3,2022
Assists,3,32,61,22,3,2014
Assists,3,33,2332,22,3,2015
Assists,3,34,3854,22,3,2018
Assists,3,35,1519,22,3,2021
Assists,3,36,9742,22,3,2022
Assists,3,37,5635,22,3,2024
Assists,3,38,3920,21,3,2020
Assists,3,39,2250,21,3,2021
Assists,3,40,3854,21,3,2025
Assists,3,41,688,20,3,2014
Assists,3,42,3854,20,3,2022
Assists,3,43,10482,20,3,2024
Assists,3,44,1809,19,3,2017
Assists,3,45,3864,19,3,2020
Assists,3,46,4594,19,3,2024
Assists,3,47,7213,19,3,2024
Assists,3,48,8994,19,3,2025
Assists,3,49,1809,18,3,2018
Assists,3,50,4744,18,3,2018
Assists,3,51,5469,18,3,2023
Assists,3,52,597,17,3,2015
Assists,3,53,3854,17,3,2015
Assists,3,54,4744,17,3,2017
Assists,3,55,5575,17,3,2021
Assists,3,56,8125,17,3,2021
Assists,3,57,1871,17,3,2023
Assists,3,58,3854,17,3,2023
Assists,3,59,3854,17,3,2024
Assists,3,60,9742,17,3,2024
Assists,3,61,707,16,3,2014
Assists,3,62,1470,16,3,2014
Assists,3,63,1765,16,3,2019
Assists,3,64,4511,16,3,2019
Assists,3,65,5575,16,3,2019
Assists,3,66,3694,16,3,2020
Assists,3,67,5437,16,3,2020
Assists,3,68,5575,16,3,2024
Assists,3,69,11487,16,3,2024
Assists,3,70,1617,15,3,2015
Assists,3,71,2920,15,3,2015
Assists,3,72,867,15,3,2016
Assists,3,73,1595,15,3,2016
Assists,3,74,1394,15,3,2017
Assists,3,75,4511,15,3,2021
Assists,3,76,2302,14,3,2014
Assists,3,77,3854,14,3,2016
Assists,3,78,1595,14,3,2017
Assists,3,79,1303,14,3,2018
Assists,3,80,1453,14,3,2021
Assists,3,81,7888,14,3,2022
Assists,3,82,7923,14,3,2022
Assists,3,83,10640,14,3,2023
Assists,3,84,6455,14,3,2025
Assists,3,85,10573,14,3,2025
Assists,3,86,26,13,3,2014
Assists,3,87,597,13,3,2014
Assists,3,88,707,13,3,2015
Assists,3,89,3899,13,3,2016
Assists,3,90,4511,13,3,2017
Assists,3,91,2263,13,3,2019
Assists,3,92,1519,13,3,2023
Assists,3,93,5575,13,3,2023
Assists,3,94,9742,13,3,2023
Assists,3,95,4511,12,3,2016
Assists,3,96,649,12,3,2017
Assists,3,97,5575,12,3,2017
Assists,3,98,5575,12,3,2018
Assists,3,99,601,12,3,2019
Sacks,3,0,3854,120,3,2019
Sacks,3,1,7923,110,3,2022
Sacks,3,2,3854,105,3,2022
Sacks,3,3,26,100,3,2014
Sacks,3,4,4511,100,3,2017
Sacks,3,5,4511,100,3,2020
Sacks,3,6,3854,95,3,2024
Sacks,3,7,1303,70,3,2018
Sacks,3,8,3854,70,3,2020
Sacks,3,9,3854,70,3,2021
Sacks,3,10,4511,65,3,2018
Sacks,3,11,4511,65,3,2019
Sacks,3,12,1871,60,3,2023
Sacks,3,13,7867,60,3,2024
Sacks,3,14,4511,55,3,2016
Sacks,3,15,1729,55,3,2019
Sacks,3,16,7023,55,3,2023
Sacks,3,17,7923,55,3,2023
Sacks,3,18,7923,55,3,2024
Sacks,3,19,9508,55,3,2025
Sacks,3,20,1299,50,3,2016
Sacks,3,21,1561,50,3,2017
Sacks,3,22,1570,50,3,2019
Sacks,3,23,3694,50,3,2020
Sacks,3,24,6337,50,3,2022
Sacks,3,25,7888,50,3,2022
Sacks,3,26,11181,50,3,2024
Sacks,3,27,3854,50,3,2025
Sacks,3,28,7213,50,3,2025
Sacks,3,29,2921,45,3,2014
Sacks,3,30,1462,45,3,2018
Sacks,3,31,3864,45,3,2020
Sacks,3,32,3694,45,3,2021
Sacks,3,33,4511,45,3,2022
Sacks,3,34,7923,45,3,2025
Sacks,3,35,2889,40,3,2014
Sacks,3,36,167,40,3,2017
Sacks,3,37,3854,40,3,2017
Sacks,3,38,601,40,3,2019
Sacks,3,39,708,40,3,2021
Sacks,3,40,4511,40,3,2021
Sacks,3,41,5503,40,3,2022
Sacks,3,42,7052,40,3,2022
Sacks,3,43,3854,40,3,2023
Sacks,3,44,8050,40,3,2023
Sacks,3,45,11487,40,3,2025
Sacks,3,46,1299,35,3,2014
Sacks,3,47,2153,35,3,2014
Sacks,3,48,283,35,3,2015
Sacks,3,49,7888,35,3,2020
Sacks,3,50,7923,35,3,2021
Sacks,3,51,7888,35,3,2023
Sacks,3,52,7957,35,3,2024
Sacks,3,53,7957,35,3,2025
Sacks,3,54,688,30,3,2014
Sacks,3,55,2294,30,3,2015
Sacks,3,56,867,30,3,2016
Sacks,3,57,3854,30,3,2016
Sacks,3,58,1394,30,3,2017
Sacks,3,59,1143,30,3,2020
Sacks,3,60,5469,30,3,2023
Sacks,3,61,836,25,3,2014
Sacks,3,62,688,25,3,2015
Sacks,3,63,2920,25,3,2015
Sacks,3,64,2193,25,3,2017
Sacks,3,65,774,25,3,2018
Sacks,3,66,1809,25,3,2018
Sacks,3,67,5575,25,3,2018
Sacks,3,68,1013,25,3,2019
Sacks,3,69,7923,25,3,2020
Sacks,3,70,1321,25,3,2021
Sacks,3,71,5514,25,3,2021
Sacks,3,72,6165,25,3,2022
Sacks,3,73,8681,25,3,2025
Sacks,3,74,12070,25,3,2025
Sacks,3,75,219,20,3,2014
Sacks,3,76,1470,20,3,2015
Sacks,3,77,283,20,3,2016
Sacks,3,78,583,20,3,2016
Sacks,3,79,626,20,3,2016
Sacks,3,80,1002,20,3,2016
Sacks,3,81,1809,20,3,2016
Sacks,3,82,2193,20,3,2018
Sacks,3,83,3854,20,3,2018
Sacks,3,84,5437,20,3,2019
Sacks,3,85,4696,20,3,2022
Sacks,3,86,7999,20,3,2024
Sacks,3,87,9692,20,3,2025
Sacks,3,88,10482,20,3,2025
Sacks,3,89,1638,15,3,2015
Sacks,3,90,2889,15,3,2015
Sacks,3,91,774,15,3,2017
Sacks,3,92,1303,15,3,2017
Sacks,3,93,4744,15,3,2017
Sacks,3,94,708,15,3,2019
Sacks,3,95,4744,15,3,2019
Sacks,3,96,4541,15,3,2021
Sacks,3,97,7875,15,3,2024
Sacks,3,98,597,10,3,2014
Sacks,3,99,708,10,3,2014
Hurries,3,0,4511,25,3,2018
Hurries,3,1,4511,22,3,2019
Hurries,3,2,4511,21,3,2021
Hurries,3,3,1303,15,3,2018
Hurries,3,4,4511,14,3,2017
Hurries,3,5,7888,12,3,2022
Hurries,3,6,7923,12,3,2025
Hurries,3,7,7957,12,3,2025
Hurries,3,8,26,11,3,2014
Hurries,3,9,601,11,3,2019
Hurries,3,10,4511,11,3,2020
Hurries,3,11,3021,11,3,2021
Hurries,3,12,7923,11,3,2023
Hurries,3,13,8681,11,3,2025
Hurries,3,14,283,10,3,2015
Hurries,3,15,4511,10,3,2016
Hurries,3,16,1777,10,3,2018
Hurries,3,17,3854,10,3,2019
Hurries,3,18,3854,10,3,2020
Hurries,3,19,3694,10,3,2021
Hurries,3,20,6337,10,3,2022
Hurries,3,21,3854,10,3,2024
Hurries,3,22,11181,10,3,2024
Hurries,3,23,3864,9,3,2020
Hurries,3,24,7923,9,3,2022
Hurries,3,25,626,8,3,2016
Hurries,3,26,167,8,3,2017
Hurries,3,27,1394,8,3,2017
Hurries,3,28,1394,8,3,2018
Hurries,3,29,3694,8,3,2020
Hurries,3,30,7213,8,3,2025
Hurries,3,31,1617,7,3,2015
Hurries,3,32,283,7,3,2016
Hurries,3,33,867,7,3,2016
Hurries,3,34,774,7,3,2018
Hurries,3,35,1729,7,3,2019
Hurries,3,36,1143,7,3,2020
Hurries,3,37,7923,7,3,2021
Hurries,3,38,1871,7,3,2023
Hurries,3,39,3854,7,3,2025
Hurries,3,40,2294,6,3,2015
Hurries,3,41,2889,6,3,2015
Hurries,3,42,1002,6,3,2016
Hurries,3,43,2193,6,3,2018
Hurries,3,44,7070,6,3,2019
Hurries,3,45,7023,6,3,2023
Hurries,3,46,7888,6,3,2023
Hurries,3,47,8050,6,3,2023
Hurries,3,48,7867,6,3,2024
Hurries,3,49,2920,5,3,2015
Hurries,3,50,2155,5,3,2016
Hurries,3,51,1570,5,3,2019
Hurries,3,52,601,5,3,2020
Hurries,3,53,3854,5,3,2021
Hurries,3,54,5514,5,3,2021
Hurries,3,55,3854,5,3,2022
Hurries,3,56,4541,5,3,2022
Hurries,3,57,6165,5,3,2022
Hurries,3,58,7052,5,3,2022
Hurries,3,59,7957,5,3,2023
Hurries,3,60,7213,5,3,2024
Hurries,3,61,7875,5,3,2024
Hurries,3,62,7923,5,3,2024
Hurries,3,63,7957,5,3,2024
Hurries,3,64,7999,5,3,2024
Hurries,3,65,836,4,3,2014
Hurries,3,66,626,4,3,2015
Hurries,3,67,2852,4,3,2015
Hurries,3,68,1299,4,3,2016
Hurries,3,69,774,4,3,2017
Hurries,3,70,1561,4,3,2017
Hurries,3,71,1013,4,3,2019
Hurries,3,72,7923,4,3,2020
Hurries,3,73,9508,4,3,2025
Hurries,3,74,9692,4,3,2025
Hurries,3,75,688,3,3,2014
Hurries,3,76,2153,3,3,2014
Hurries,3,77,2889,3,3,2014
Hurries,3,78,2921,3,3,2014
Hurries,3,79,1470,3,3,2015
Hurries,3,80,688,3,3,2016
Hurries,3,81,1303,3,3,2017
Hurries,3,82,2193,3,3,2017
Hurries,3,83,708,3,3,2018
Hurries,3,84,2204,3,3,2018
Hurries,3,85,1321,3,3,2021
Hurries,3,86,4541,3,3,2021
Hurries,3,87,4511,3,3,2022
Hurries,3,88,5503,3,3,2022
Hurries,3,89,3854,3,3,2023
Hurries,3,90,5469,3,3,2023
Hurries,3,91,12070,3,3,2025
Hurries,3,92,61,2,3,2014
Hurries,3,93,597,2,3,2014
Hurries,3,94,1299,2,3,2014
Hurries,3,95,2294,2,3,2014
Hurries,3,96,455,2,3,2016
Hurries,3,97,1595,2,3,2016
Hurries,3,98,4557,2,3,2016
Hurries,3,99,1462,2,3,2017
Blocked Passes,3,0,4511,5,3,2016
Blocked Passes,3,1,2193,5,3,2018
Blocked Passes,3,2,4511,5,3,2018
Blocked Passes,3,3,8050,5,3,2023
Blocked Passes,3,4,1303,4,3,2018
Blocked Passes,3,5,1570,4,3,2019
Blocked Passes,3,6,4511,4,3,2020
Blocked Passes,3,7,4511,4,3,2021
Blocked Passes,3,8,7923,4,3,2022
Blocked Passes,3,9,3854,4,3,2025
Blocked Passes,3,10,9508,4,3,2025
Blocked Passes,3,11,283,3,3,2015
Blocked Passes,3,12,2852,3,3,2015
Blocked Passes,3,13,2920,3,3,2015
Blocked Passes,3,14,626,3,3,2016
Blocked Passes,3,15,774,3,3,2017
Blocked Passes,3,16,1394,3,3,2018
Blocked Passes,3,17,601,3,3,2019
Blocked Passes,3,18,3854,3,3,2019
Blocked Passes,3,19,3694,3,3,2020
Blocked Passes,3,20,3694,3,3,2021
Blocked Passes,3,21,5469,3,3,2023
Blocked Passes,3,22,7023,3,3,2023
Blocked Passes,3,23,7923,3,3,2023
Blocked Passes,3,24,3854,3,3,2024
Blocked Passes,3,25,7875,3,3,2024
Blocked Passes,3,26,11181,3,3,2024
Blocked Passes,3,27,26,2,3,2014
Blocked Passes,3,28,2889,2,3,2014
Blocked Passes,3,29,626,2,3,2015
Blocked Passes,3,30,688,2,3,2016
Blocked Passes,3,31,867,2,3,2016
Blocked Passes,3,32,1002,2,3,2016
Blocked Passes,3,33,1462,2,3,2018
Blocked Passes,3,34,1729,2,3,2019
Blocked Passes,3,35,7070,2,3,2019
Blocked Passes,3,36,1143,2,3,2020
Blocked Passes,3,37,1321,2,3,2021
Blocked Passes,3,38,3021,2,3,2021
Blocked Passes,3,39,3854,2,3,2022
Blocked Passes,3,40,4511,2,3,2022
Blocked Passes,3,41,6337,2,3,2022
Blocked Passes,3,42,7888,2,3,2022
Blocked Passes,3,43,7957,2,3,2023
Blocked Passes,3,44,9617,2,3,2023
Blocked Passes,3,45,7213,2,3,2024
Blocked Passes,3,46,7923,2,3,2025
Blocked Passes,3,47,7957,2,3,2025
Blocked Passes,3,48,8681,2,3,2025
Blocked Passes,3,49,9742,2,3,2025
Blocked Passes,3,50,219,1,3,2014
Blocked Passes,3,51,708,1,3,2014
Blocked Passes,3,52,2153,1,3,2014
Blocked Passes,3,53,2294,1,3,2014
Blocked Passes,3,54,2889,1,3,2015
Blocked Passes,3,55,1299,1,3,2016
Blocked Passes,3,56,1462,1,3,2016
Blocked Passes,3,57,2155,1,3,2016
Blocked Passes,3,58,3854,1,3,2016
Blocked Passes,3,59,4557,1,3,2016
Blocked Passes,3,60,1394,1,3,2017
Blocked Passes,3,61,1561,1,3,2017
Blocked Passes,3,62,2193,1,3,2017
Blocked Passes,3,63,3854,1,3,2017
Blocked Passes,3,64,4511,1,3,2017
Blocked Passes,3,65,4557,1,3,2017
Blocked Passes,3,66,774,1,3,2018
Blocked Passes,3,67,1777,1,3,2018
Blocked Passes,3,68,2204,1,3,2018
Blocked Passes,3,69,3854,1,3,2018
Blocked Passes,3,70,1765,1,3,2019
Blocked Passes,3,71,4511,1,3,2019
Blocked Passes,3,72,601,1,3,2020
Blocked Passes,3,73,3854,1,3,2020
Blocked Passes,3,74,6337,1,3,2020
Blocked Passes,3,75,7888,1,3,2020
Blocked Passes,3,76,3854,1,3,2021
Blocked Passes,3,77,4541,1,3,2021
Blocked Passes,3,78,5514,1,3,2021
Blocked Passes,3,79,7888,1,3,2021
Blocked Passes,3,80,7923,1,3,2021
Blocked Passes,3,81,4541,1,3,2022
Blocked Passes,3,82,10653,1,3,2023
Blocked Passes,3,83,4594,1,3,2024
Blocked Passes,3,84,7867,1,3,2024
Blocked Passes,3,85,7923,1,3,2024
Blocked Passes,3,86,7957,1,3,2024
Blocked Passes,3,87,8051,1,3,2024
Blocked Passes,3,88,7213,1,3,2025
Blocked Passes,3,89,9692,1,3,2025
Blocked Passes,3,90,11181,1,3,2025
Blocked Passes,3,91,11487,1,3,2025
Blocked Passes,3,92,12070,1,3,2025
Field Goals,3,0,1687,36,3,2018
Field Goals,3,1,6999,34,3,2023
Field Goals,3,2,1687,32,3,2016
Field Goals,3,3,1687,29,3,2015
Field Goals,3,4,1687,29,3,2017
Field Goals,3,5,6999,29,3,2020
Field Goals,3,6,6999,29,3,2025
Field Goals,3,7,6999,28,3,2021
Field Goals,3,8,6999,28,3,2024
Field Goals,3,9,6999,27,3,2022
Field Goals,3,10,270,23,3,2014
Field Goals,3,11,6999,22,3,2019
Key Run Blocks,3,0,1804,77,3,2024
Key Run Blocks,3,1,1804,59,3,2018
Key Run Blocks,3,2,1804,56,3,2023
Key Run Blocks,3,3,1054,53,3,2024
Key Run Blocks,3,4,1804,52,3,2021
Key Run Blocks,3,5,1558,51,3,2019
Key Run Blocks,3,6,1804,51,3,2020
Key Run Blocks,3,7,1688,50,3,2019
Key Run Blocks,3,8,1558,50,3,2022
Key Run Blocks,3,9,1558,49,3,2023
Key Run Blocks,3,10,1688,47,3,2022
Key Run Blocks,3,11,1804,47,3,2025
Key Run Blocks,3,12,1558,45,3,2024
Key Run Blocks,3,13,1688,43,3,2020
Key Run Blocks,3,14,1688,42,3,2016
Key Run Blocks,3,15,729,41,3,2015
Key Run Blocks,3,16,729,40,3,2014
Key Run Blocks,3,17,1688,40,3,2018
Key Run Blocks,3,18,1688,40,3,2021
Key Run Blocks,3,19,1558,39,3,2016
Key Run Blocks,3,20,1688,39,3,2024
Key Run Blocks,3,21,1688,39,3,2025
Key Run Blocks,3,22,1688,38,3,2023
Key Run Blocks,3,23,1558,37,3,2015
Key Run Blocks,3,24,1804,37,3,2016
Key Run Blocks,3,25,397,36,3,2014
Key Run Blocks,3,26,1804,35,3,2017
Key Run Blocks,3,27,1558,35,3,2025
Key Run Blocks,3,28,1688,34,3,2017
Key Run Blocks,3,29,1558,34,3,2021
Key Run Blocks,3,30,729,33,3,2018
Key Run Blocks,3,31,1558,32,3,2018
Key Run Blocks,3,32,1558,31,3,2014
Key Run Blocks,3,33,729,30,3,2017
Key Run Blocks,3,34,1558,30,3,2017
Key Run Blocks,3,35,984,29,3,2018
Key Run Blocks,3,36,1688,28,3,2015
Key Run Blocks,3,37,1558,28,3,2020
Key Run Blocks,3,38,1804,28,3,2022
Key Run Blocks,3,39,729,27,3,2019
Key Run Blocks,3,40,729,27,3,2020
Key Run Blocks,3,41,1804,26,3,2015
Key Run Blocks,3,42,1804,26,3,2019
Key Run Blocks,3,43,729,23,3,2016
Key Run Blocks,3,44,1688,20,3,2014
