Category,Team/All_Teams,Place,Record,Year,Team
Pass Attempts,5,6,368,2015,5
Pass Attempts,5,7,368,2021,5
Pass Attempts,5,8,365,2016,5
Pass Attempts,5,9,344,2018,5
Pass Attempts,5,10,341,2020,5
Pass Attempts,5,11,339,2017,5
Rush Attempts,5,0,281,2018,5
Rush Attempts,5,1,265,2014,5
Rush Attempts,5,2,260,2015,5
Rush Attempts,5,3,258,2016,5
Rush Attempts,5,4,251,2017,5
Rush Attempts,5,5,236,2023,5
Rush Attempts,5,6,233,2020,5
Rush Attempts,5,7,233,2022,5
Rush Attempts,5,8,227,2021,5
Rush Attempts,5,9,210,2019,5
Rush Attempts,5,10,199,2024,5
Rush Attempts,5,11,197,2025,5
Points Scored,6,0,247,2015,6
Points Scored,6,1,238,2014,6
Points Scored,6,2,235,2021,6
Points Scored,6,3,230,2017,6
Points Scored,6,4,223,2019,6
Points Scored,6,5,223,2020,6
Points Scored,6,6,203,2023,6
Points Scored,6,7,184,2016,6
Points Scored,6,8,177,2022,6
Points Scored,6,9,175,2018,6
Points Scored,6,10,148,2025,6
Points Scored,6,11,140,2024,6
Points Allowed,6,0,180,2015,6
Points Allowed,6,1,190,2020,6
Points Allowed,6,2,201,2014,6
Points Allowed,6,3,205,2021,6
Points Allowed,6,4,206,2017,6
Points Allowed,6,5,215,2024,6
Points Allowed,6,6,221,2025,6
Points Allowed,6,7,225,2016,6
Points Allowed,6,8,228,2018,6
Points Allowed,6,9,231,2023,6
Points Allowed,6,10,233,2019,6
Points Allowed,6,11,238,2022,6
Passing Yards,6,0,2712,2020,6
Passing Yards,6,1,2649,2018,6
Passing Yards,6,2,2603,2017,6
Passing Yards,6,3,2507,2014,6
Passing Yards,6,4,2463,2022,6
Passing Yards,6,5,2400,2024,6
Passing Yards,6,6,2386,2021,6
Passing Yards,6,7,2351,2019,6
Passing Yards,6,8,2347,2023,6
Passing Yards,6,9,2278,2016,6
Passing Yards,6,10,2145,2015,6
Passing Yards,6,11,1934,2025,6
Passing Yards Allowed,6,0,2090,2020,6
Passing Yards Allowed,6,1,2166,2025,6
Passing Yards Allowed,6,2,2312,2017,6
Passing Yards Allowed,6,3,2315,2014,6
Passing Yards Allowed,6,4,2349,2018,6
Passing Yards Allowed,6,5,2461,2016,6
Passing Yards Allowed,6,6,2469,2015,6
Passing Yards Allowed,6,7,2492,2024,6
Passing Yards Allowed,6,8,2576,2022,6
Passing Yards Allowed,6,9,2579,2023,6
Passing Yards Allowed,6,10,2671,2019,6
Passing Yards Allowed,6,11,2688,2021,6
Rushing Yards,6,0,1463,2015,6
Rushing Yards,6,1,1249,2014,6
Rushing Yards,6,2,1210,2021,6
Rushing Yards,6,3,1152,2016,6
Rushing Yards,6,4,962,2024,6
Rushing Yards,6,5,958,2019,6
Rushing Yards,6,6,940,2020,6
Rushing Yards,6,7,935,2017,6
Rushing Yards,6,8,930,2023,6
Rushing Yards,6,9,836,2022,6
Rushing Yards,6,10,732,2018,6
Rushing Yards,6,11,692,2025,6
Rushing Yards Allowed,6,0,880,2024,6
Rushing Yards Allowed,6,1,944,2023,6
Rushing Yards Allowed,6,2,1020,2020,6
Rushing Yards Allowed,6,3,1028,2019,6
Rushing Yards Allowed,6,4,1028,2025,6
Rushing Yards Allowed,6,5,1035,2021,6
Rushing Yards Allowed,6,6,1041,2022,6
Rushing Yards Allowed,6,7,1049,2017,6
Rushing Yards Allowed,6,8,1051,2018,6
Rushing Yards Allowed,6,9,1063,2014,6
Rushing Yards Allowed,6,10,1072,2016,6
Rushing Yards Allowed,6,11,1327,2015,6
Total Yards,6,0,3756,2014,6
Total Yards,6,1,3652,2020,6
Total Yards,6,2,3608,2015,6
Total Yards,6,3,3597,2021,6
Total Yards,6,4,3538,2017,6
Total Yards,6,5,3430,2016,6
Total Yards,6,6,3381,2018,6
Total Yards,6,7,3363,2024,6
Total Yards,6,8,3310,2019,6
Total Yards,6,9,3300,2022,6
Total Yards,6,10,3277,2023,6
Total Yards,6,11,2626,2025,6
Total Yards Allowed,6,0,3110,2020,6
Total Yards Allowed,6,1,3195,2025,6
Total Yards Allowed,6,2,3361,2017,6
Total Yards Allowed,6,3,3372,2024,6
Total Yards Allowed,6,4,3379,2014,6
Total Yards Allowed,6,5,3400,2018,6
Total Yards Allowed,6,6,3523,2023,6
Total Yards Allowed,6,7,3533,2016,6
Total Yards Allowed,6,8,3617,2022,6
Total Yards Allowed,6,9,3700,2019,6
Total Yards Allowed,6,10,3723,2021,6
Total Yards Allowed,6,11,3796,2015,6
Pass Attempts,6,0,398,2025,6
Pass Attempts,6,1,385,2020,6
Pass Attempts,6,2,385,2023,6
Pass Attempts,6,3,384,2022,6
Pass Attempts,6,4,380,2017,6
Pass Attempts,6,5,376,2024,6
Pass Attempts,6,6,375,2018,6
Pass Attempts,6,7,362,2019,6
Pass Attempts,6,8,356,2014,6
Pass Attempts,6,9,350,2016,6
Pass Attempts,6,10,336,2021,6
Pass Attempts,6,11,313,2015,6
Rush Attempts,6,0,302,2015,6
Rush Attempts,6,1,290,2014,6
Rush Attempts,6,2,273,2016,6
Rush Attempts,6,3,266,2017,6
Rush Attempts,6,4,264,2021,6
Rush Attempts,6,5,261,2020,6
Rush Attempts,6,6,260,2019,6
Rush Attempts,6,7,245,2024,6
Rush Attempts,6,8,242,2018,6
Rush Attempts,6,9,241,2022,6
Rush Attempts,6,10,228,2023,6
Rush Attempts,6,11,205,2025,6
Points Scored,7,0,261,2021,7
Points Scored,7,1,246,2024,7
Points Scored,7,2,240,2023,7
Points Scored,7,3,231,2022,7
Points Scored,7,4,231,2025,7
Points Scored,7,5,207,2020,7
Points Scored,7,6,178,2016,7
Points Scored,7,7,177,2014,7
Points Scored,7,8,160,2019,7
Points Scored,7,9,154,2017,7
Points Scored,7,10,152,2015,7
Points Scored,7,11,128,2018,7
Points Allowed,7,0,185,2014,7
Points Allowed,7,1,193,2023,7
Points Allowed,7,2,201,2016,7
Points Allowed,7,3,230,2020,7
Points Allowed,7,4,232,2024,7
Points Allowed,7,5,236,2017,7
Points Allowed,7,6,243,2021,7
Points Allowed,7,7,246,2019,7
Points Allowed,7,8,249,2025,7
Points Allowed,7,9,250,2018,7
Points Allowed,7,10,272,2022,7
Points Allowed,7,11,280,2015,7
Passing Yards,7,0,2973,2022,7
Passing Yards,7,1,2814,2023,7
Passing Yards,7,2,2658,2024,7
Passing Yards,7,3,2596,2020,7
Passing Yards,7,4,2366,2021,7
Passing Yards,7,5,2336,2025,7
Passing Yards,7,6,2281,2018,7
Passing Yards,7,7,2188,2016,7
Passing Yards,7,8,2102,2017,7
Passing Yards,7,9,2093,2019,7
Passing Yards,7,10,2030,2014,7
Passing Yards,7,11,1813,2015,7
Passing Yards Allowed,7,0,2259,2018,7
Passing Yards Allowed,7,1,2351,2014,7
Passing Yards Allowed,7,2,2387,2021,7
Passing Yards Allowed,7,3,2458,2019,7
Passing Yards Allowed,7,4,2551,2015,7
Passing Yards Allowed,7,5,2575,2016,7
Passing Yards Allowed,7,6,2581,2020,7
Passing Yards Allowed,7,7,2636,2025,7
Passing Yards Allowed,7,8,2673,2022,7
Passing Yards Allowed,7,9,2703,2024,7
Passing Yards Allowed,7,10,2778,2017,7
Passing Yards Allowed,7,11,2778,2023,7
Rushing Yards,7,0,1138,2014,7
Rushing Yards,7,1,1096,2015,7
Rushing Yards,7,2,1050,2021,7
Rushing Yards,7,3,1003,2023,7
Rushing Yards,7,4,993,2025,7
Rushing Yards,7,5,983,2020,7
Rushing Yards,7,6,971,2016,7
Rushing Yards,7,7,941,2017,7
Rushing Yards,7,8,926,2022,7
Rushing Yards,7,9,906,2024,7
Rushing Yards,7,10,725,2019,7
Rushing Yards,7,11,655,2018,7
Rushing Yards Allowed,7,0,1063,2023,7
Rushing Yards Allowed,7,1,1091,2022,7
Rushing Yards Allowed,7,2,1097,2016,7
Rushing Yards Allowed,7,3,1115,2021,7
Rushing Yards Allowed,7,4,1121,2025,7
Rushing Yards Allowed,7,5,1168,2024,7
Rushing Yards Allowed,7,6,1216,2018,7
Rushing Yards Allowed,7,7,1223,2020,7
Rushing Yards Allowed,7,8,1285,2014,7
Rushing Yards Allowed,7,9,1321,2017,7
Rushing Yards Allowed,7,10,1334,2019,7
Rushing Yards Allowed,7,11,1422,2015,7
Total Yards,7,0,3900,2022,7
Total Yards,7,1,3818,2023,7
Total Yards,7,2,3580,2020,7
Total Yards,7,3,3565,2024,7
Total Yards,7,4,3416,2021,7
Total Yards,7,5,3330,2025,7
Total Yards,7,6,3168,2014,7
Total Yards,7,7,3159,2016,7
Total Yards,7,8,3043,2017,7
Total Yards,7,9,2937,2018,7
Total Yards,7,10,2910,2015,7
Total Yards,7,11,2818,2019,7
Total Yards Allowed,7,0,3476,2018,7
Total Yards Allowed,7,1,3502,2021,7
Total Yards Allowed,7,2,3637,2014,7
Total Yards Allowed,7,3,3673,2016,7
Total Yards Allowed,7,4,3758,2025,7
Total Yards Allowed,7,5,3765,2022,7
Total Yards Allowed,7,6,3793,2019,7
Total Yards Allowed,7,7,3805,2020,7
Total Yards Allowed,7,8,3841,2023,7
Total Yards Allowed,7,9,3871,2024,7
Total Yards Allowed,7,10,3974,2015,7
Total Yards Allowed,7,11,4100,2017,7
Pass Attempts,7,0,412,2022,7
Pass Attempts,7,1,401,2018,7
Pass Attempts,7,2,393,2023,7
Pass Attempts,7,3,373,2019,7
Pass Attempts,7,4,366,2016,7
Pass Attempts,7,5,366,2021,7
Pass Attempts,7,6,361,2017,7
Pass Attempts,7,7,356,2020,7
Pass Attempts,7,8,352,2014,7
Pass Attempts,7,9,351,2024,7
Pass Attempts,7,10,350,2025,7
Pass Attempts,7,11,332,2015,7
Rush Attempts,7,0,265,2014,7
Rush Attempts,7,1,264,2021,7
Rush Attempts,7,2,246,2015,7
Rush Attempts,7,3,243,2020,7
Rush Attempts,7,4,243,2025,7
Rush Attempts,7,5,236,2016,7
Rush Attempts,7,6,227,2023,7
Rush Attempts,7,7,221,2024,7
Rush Attempts,7,8,210,2019,7
Rush Attempts,7,9,208,2017,7
Rush Attempts,7,10,208,2022,7
Rush Attempts,7,11,194,2018,7
Points Scored,8,0,282,2023,8
Points Scored,8,1,262,2022,8
Points Scored,8,2,246,2020,8
Points Scored,8,3,244,2025,8
Points Scored,8,4,243,2021,8
Points Scored,8,5,227,2018,8
Points Scored,8,6,221,2015,8
Points Scored,8,7,217,2024,8
Points Scored,8,8,215,2017,8
Points Scored,8,9,210,2016,8
Points Scored,8,10,193,2019,8
Points Scored,8,11,166,2014,8
Points Allowed,8,0,178,2024,8
Points Allowed,8,1,198,2015,8
Points Allowed,8,2,200,2023,8
Points Allowed,8,3,205,2018,8
Points Allowed,8,4,211,2020,8
Points Allowed,8,5,212,2022,8
Points Allowed,8,6,213,2016,8
Points Allowed,8,7,214,2017,8
Points Allowed,8,8,220,2014,8
Points Allowed,8,9,231,2025,8
Points Allowed,8,10,240,2019,8
Points Allowed,8,11,256,2021,8
Passing Yards,8,0,3313,2020,8
Passing Yards,8,1,2971,2023,8
Passing Yards,8,2,2884,2021,8
Passing Yards,8,3,2826,2022,8
Passing Yards,8,4,2810,2025,8
Passing Yards,8,5,2772,2017,8
Passing Yards,8,6,2570,2015,8
Passing Yards,8,7,2528,2016,8
Passing Yards,8,8,2517,2018,8
Passing Yards,8,9,2311,2019,8
Passing Yards,8,10,2172,2024,8
Passing Yards,8,11,2048,2014,8
Passing Yards Allowed,8,0,2238,2019,8
Passing Yards Allowed,8,1,2250,2024,8
Passing Yards Allowed,8,2,2310,2022,8
Passing Yards Allowed,8,3,2360,2020,8
Passing Yards Allowed,8,4,2483,2015,8
Passing Yards Allowed,8,5,2507,2017,8
Passing Yards Allowed,8,6,2548,2016,8
Passing Yards Allowed,8,7,2551,2014,8
Passing Yards Allowed,8,8,2640,2025,8
Passing Yards Allowed,8,9,2718,2018,8
Passing Yards Allowed,8,10,2721,2021,8
Passing Yards Allowed,8,11,2723,2023,8
Rushing Yards,8,0,1158,2018,8
Rushing Yards,8,1,1132,2014,8
Rushing Yards,8,2,1073,2016,8
Rushing Yards,8,3,1066,2017,8
Rushing Yards,8,4,1038,2022,8
Rushing Yards,8,5,949,2015,8
Rushing Yards,8,6,912,2019,8
Rushing Yards,8,7,893,2021,8
Rushing Yards,8,8,871,2025,8
Rushing Yards,8,9,870,2023,8
Rushing Yards,8,10,811,2024,8
Rushing Yards,8,11,637,2020,8
Rushing Yards Allowed,8,0,956,2015,8
Rushing Yards Allowed,8,1,963,2025,8
Rushing Yards Allowed,8,2,1015,2017,8
Rushing Yards Allowed,8,3,1020,2018,8
Rushing Yards Allowed,8,4,1028,2016,8
Rushing Yards Allowed,8,5,1072,2023,8
Rushing Yards Allowed,8,6,1133,2020,8
Rushing Yards Allowed,8,7,1153,2014,8
Rushing Yards Allowed,8,8,1164,2022,8
Rushing Yards Allowed,8,9,1176,2021,8
Rushing Yards Allowed,8,10,1369,2024,8
Rushing Yards Allowed,8,11,1423,2019,8
Total Yards,8,0,3951,2020,8
Total Yards,8,1,3864,2022,8
Total Yards,8,2,3842,2023,8
Total Yards,8,3,3838,2017,8
Total Yards,8,4,3778,2021,8
Total Yards,8,5,3681,2025,8
Total Yards,8,6,3676,2018,8
Total Yards,8,7,3602,2016,8
Total Yards,8,8,3520,2015,8
Total Yards,8,9,3224,2019,8
Total Yards,8,10,3181,2014,8
Total Yards,8,11,2983,2024,8
Total Yards Allowed,8,0,3440,2015,8
Total Yards Allowed,8,1,3474,2022,8
Total Yards Allowed,8,2,3493,2020,8
Total Yards Allowed,8,3,3523,2017,8
Total Yards Allowed,8,4,3577,2016,8
Total Yards Allowed,8,5,3603,2025,8
Total Yards Allowed,8,6,3620,2024,8
Total Yards Allowed,8,7,3661,2019,8
Total Yards Allowed,8,8,3705,2014,8
Total Yards Allowed,8,9,3738,2018,8
Total Yards Allowed,8,10,3795,2023,8
Total Yards Allowed,8,11,3897,2021,8
Pass Attempts,8,0,408,2025,8
Pass Attempts,8,1,381,2020,8
Pass Attempts,8,2,380,2021,8
Pass Attempts,8,3,379,2022,8
Pass Attempts,8,4,373,2017,8
Pass Attempts,8,5,373,2023,8
Pass Attempts,8,6,364,2016,8
Pass Attempts,8,7,354,2024,8
Pass Attempts,8,8,344,2019,8
Pass Attempts,8,9,343,2018,8
Pass Attempts,8,10,342,2014,8
Pass Attempts,8,11,341,2015,8
Rush Attempts,8,0,292,2015,8
Rush Attempts,8,1,280,2017,8
Rush Attempts,8,2,272,2018,8
Rush Attempts,8,3,270,2014,8
Rush Attempts,8,4,256,2022,8
Rush Attempts,8,5,246,2016,8
Rush Attempts,8,6,242,2020,8
Rush Attempts,8,7,241,2024,8
Rush Attempts,8,8,240,2021,8
Rush Attempts,8,9,236,2023,8
Rush Attempts,8,10,226,2019,8
Rush Attempts,8,11,225,2025,8
Points Scored,9,0,304,2024,9
Points Scored,9,1,264,2025,9
Points Scored,9,2,246,2022,9
Points Scored,9,3,245,2021,9
Points Scored,9,4,232,2019,9
Points Scored,9,5,221,2020,9
Points Scored,9,6,215,2018,9
Points Scored,9,7,212,2023,9
Points Scored,9,8,203,2017,9
Points Scored,9,9,185,2016,9
Points Scored,9,10,143,2014,9
Points Scored,9,11,131,2015,9
Points Allowed,9,0,148,2021,9
Points Allowed,9,1,165,2016,9
Points Allowed,9,2,165,2017,9
Points Allowed,9,3,179,2018,9
Points Allowed,9,4,187,2015,9
Points Allowed,9,5,188,2019,9
Points Allowed,9,6,190,2020,9
Points Allowed,9,7,195,2022,9
Points Allowed,9,8,198,2024,9
Points Allowed,9,9,223,2025,9
Points Allowed,9,10,240,2014,9
Points Allowed,9,11,245,2023,9
Passing Yards,9,0,2828,2024,9
Passing Yards,9,1,2796,2025,9
Passing Yards,9,2,2763,2023,9
Passing Yards,9,3,2745,2022,9
Passing Yards,9,4,2667,2021,9
Passing Yards,9,5,2511,2017,9
Passing Yards,9,6,2311,2016,9
Passing Yards,9,7,2238,2018,9
Passing Yards,9,8,2212,2020,9
Passing Yards,9,9,2191,2019,9
Passing Yards,9,10,1849,2015,9
Passing Yards,9,11,1779,2014,9
Passing Yards Allowed,9,0,2099,2015,9
Passing Yards Allowed,9,1,2115,2018,9
Passing Yards Allowed,9,2,2163,2021,9
Passing Yards Allowed,9,3,2230,2024,9
Passing Yards Allowed,9,4,2261,2020,9
Passing Yards Allowed,9,5,2265,2017,9
Passing Yards Allowed,9,6,2278,2014,9
Passing Yards Allowed,9,7,2364,2016,9
Passing Yards Allowed,9,8,2426,2023,9
Passing Yards Allowed,9,9,2430,2022,9
Passing Yards Allowed,9,10,2516,2025,9
Passing Yards Allowed,9,11,2653,2019,9
Rushing Yards,9,0,1245,2024,9
Rushing Yards,9,1,1229,2018,9
Rushing Yards,9,2,1066,2014,9
Rushing Yards,9,3,1045,2025,9
Rushing Yards,9,4,1015,2016,9
Rushing Yards,9,5,1000,2023,9
Rushing Yards,9,6,961,2022,9
Rushing Yards,9,7,952,2021,9
Rushing Yards,9,8,950,2020,9
Rushing Yards,9,9,910,2015,9
Rushing Yards,9,10,909,2017,9
Rushing Yards,9,11,738,2019,9
Rushing Yards Allowed,9,0,809,2019,9
Rushing Yards Allowed,9,1,825,2021,9
Rushing Yards Allowed,9,2,882,2016,9
Rushing Yards Allowed,9,3,908,2017,9
Rushing Yards Allowed,9,4,917,2015,9
Rushing Yards Allowed,9,5,926,2025,9
Rushing Yards Allowed,9,6,958,2018,9
Rushing Yards Allowed,9,7,977,2023,9
Rushing Yards Allowed,9,8,998,2022,9
Rushing Yards Allowed,9,9,1102,2024,9
Rushing Yards Allowed,9,10,1124,2020,9
Rushing Yards Allowed,9,11,1150,2014,9
Total Yards,9,0,4074,2024,9
Total Yards,9,1,3841,2025,9
Total Yards,9,2,3763,2023,9
Total Yards,9,3,3707,2022,9
Total Yards,9,4,3620,2021,9
Total Yards,9,5,3468,2018,9
Total Yards,9,6,3420,2017,9
Total Yards,9,7,3326,2016,9
Total Yards,9,8,3162,2020,9
Total Yards,9,9,2930,2019,9
Total Yards,9,10,2846,2014,9
Total Yards,9,11,2760,2015,9
Total Yards Allowed,9,0,2988,2021,9
Total Yards Allowed,9,1,3016,2015,9
Total Yards Allowed,9,2,3073,2018,9
Total Yards Allowed,9,3,3173,2017,9
Total Yards Allowed,9,4,3246,2016,9
Total Yards Allowed,9,5,3333,2024,9
Total Yards Allowed,9,6,3385,2020,9
Total Yards Allowed,9,7,3404,2023,9
Total Yards Allowed,9,8,3428,2022,9
Total Yards Allowed,9,9,3429,2014,9
Total Yards Allowed,9,10,3443,2025,9
Total Yards Allowed,9,11,3463,2019,9
Pass Attempts,9,0,390,2017,9
Pass Attempts,9,1,380,2023,9
Pass Attempts,9,2,375,2025,9
Pass Attempts,9,3,372,2019,9
Pass Attempts,9,4,368,2022,9
Pass Attempts,9,5,367,2016,9
Pass Attempts,9,6,350,2021,9
Pass Attempts,9,7,349,2024,9
Pass Attempts,9,8,343,2020,9
Pass Attempts,9,9,339,2015,9
Pass Attempts,9,10,331,2018,9
Pass Attempts,9,11,330,2014,9
Rush Attempts,9,0,317,2024,9
Rush Attempts,9,1,286,2021,9
Rush Attempts,9,2,278,2014,9
Rush Attempts,9,3,276,2018,9
Rush Attempts,9,4,268,2025,9
Rush Attempts,9,5,262,2017,9
Rush Attempts,9,6,262,2023,9
Rush Attempts,9,7,260,2015,9
Rush Attempts,9,8,256,2022,9
Rush Attempts,9,9,248,2016,9
Rush Attempts,9,10,243,2019,9
Rush Attempts,9,11,242,2020,9
Points Scored,10,0,308,2019,10
Points Scored,10,1,297,2020,10
Points Scored,10,2,293,2021,10
Points Scored,10,3,283,2017,10
Points Scored,10,4,281,2024,10
Points Scored,10,5,262,2025,10
Points Scored,10,6,246,2015,10
Points Scored,10,7,235,2016,10
Points Scored,10,8,235,2023,10
Points Scored,10,9,227,2014,10
Points Scored,10,10,218,2018,10
Points Scored,10,11,216,2022,10
Points Allowed,10,0,147,2019,10
Points Allowed,10,1,159,2016,10
Points Allowed,10,2,166,2014,10
Points Allowed,10,3,177,2015,10
Points Allowed,10,4,184,2024,10
Points Allowed,10,5,194,2017,10
Points Allowed,10,6,196,2020,10
Points Allowed,10,7,199,2021,10
Points Allowed,10,8,209,2018,10
Points Allowed,10,9,216,2025,10
Points Allowed,10,10,221,2023,10
Points Allowed,10,11,255,2022,10
Passing Yards,10,0,3233,2020,10
Passing Yards,10,1,3041,2023,10
Passing Yards,10,2,3021,2022,10
Passing Yards,10,3,2965,2017,10
Passing Yards,10,4,2786,2024,10
Passing Yards,10,5,2738,2025,10
Passing Yards,10,6,2716,2019,10
Passing Yards,10,7,2715,2021,10
Passing Yards,10,8,2548,2018,10
Passing Yards,10,9,2530,2016,10
Passing Yards,10,10,2382,2015,10
Passing Yards,10,11,2263,2014,10
Passing Yards Allowed,10,0,1972,2024,10
Passing Yards Allowed,10,1,2014,2018,10
Passing Yards Allowed,10,2,2055,2015,10
Passing Yards Allowed,10,3,2140,2014,10
Passing Yards Allowed,10,4,2238,2019,10
Passing Yards Allowed,10,5,2257,2020,10
Passing Yards Allowed,10,6,2260,2021,10
Passing Yards Allowed,10,7,2322,2017,10
Passing Yards Allowed,10,8,2345,2016,10
Passing Yards Allowed,10,9,2353,2022,10
Passing Yards Allowed,10,10,2373,2023,10
Passing Yards Allowed,10,11,2574,2025,10
Rushing Yards,10,0,1381,2021,10
Rushing Yards,10,1,1361,2014,10
Rushing Yards,10,2,1304,2019,10
Rushing Yards,10,3,1297,2024,10
Rushing Yards,10,4,1285,2017,10
Rushing Yards,10,5,1241,2025,10
Rushing Yards,10,6,1173,2015,10
Rushing Yards,10,7,1157,2016,10
Rushing Yards,10,8,1123,2020,10
Rushing Yards,10,9,1041,2023,10
Rushing Yards,10,10,1001,2022,10
Rushing Yards,10,11,953,2018,10
Rushing Yards Allowed,10,0,824,2019,10
Rushing Yards Allowed,10,1,851,2017,10
Rushing Yards Allowed,10,2,855,2014,10
Rushing Yards Allowed,10,3,883,2025,10
Rushing Yards Allowed,10,4,974,2015,10
Rushing Yards Allowed,10,5,1003,2021,10
Rushing Yards Allowed,10,6,1026,2016,10
Rushing Yards Allowed,10,7,1056,2023,10
Rushing Yards Allowed,10,8,1113,2020,10
Rushing Yards Allowed,10,9,1161,2022,10
Rushing Yards Allowed,10,10,1162,2024,10
Rushing Yards Allowed,10,11,1312,2018,10
Total Yards,10,0,4356,2020,10
Total Yards,10,1,4251,2017,10
Total Yards,10,2,4096,2021,10
Total Yards,10,3,4084,2024,10
Total Yards,10,4,4083,2023,10
Total Yards,10,5,4023,2022,10
Total Yards,10,6,4021,2019,10
Total Yards,10,7,3980,2025,10
Total Yards,10,8,3687,2016,10
Total Yards,10,9,3624,2014,10
Total Yards,10,10,3555,2015,10
Total Yards,10,11,3501,2018,10
Total Yards Allowed,10,0,2995,2014,10
Total Yards Allowed,10,1,3029,2015,10
Total Yards Allowed,10,2,3063,2019,10
Total Yards Allowed,10,3,3135,2024,10
Total Yards Allowed,10,4,3173,2017,10
Total Yards Allowed,10,5,3263,2021,10
Total Yards Allowed,10,6,3326,2018,10
Total Yards Allowed,10,7,3370,2020,10
Total Yards Allowed,10,8,3371,2016,10
Total Yards Allowed,10,9,3430,2023,10
Total Yards Allowed,10,10,3458,2025,10
Total Yards Allowed,10,11,3514,2022,10
Pass Attempts,10,0,400,2022,10
Pass Attempts,10,1,386,2023,10
Pass Attempts,10,2,380,2018,10
Pass Attempts,10,3,379,2017,10
Pass Attempts,10,4,351,2020,10
Pass Attempts,10,5,348,2025,10
Pass Attempts,10,6,347,2021,10
Pass Attempts,10,7,346,2016,10
Pass Attempts,10,8,345,2024,10
Pass Attempts,10,9,343,2019,10
Pass Attempts,10,10,341,2015,10
Pass Attempts,10,11,335,2014,10
Rush Attempts,10,0,330,2019,10
Rush Attempts,10,1,318,2014,10
Rush Attempts,10,2,308,2024,10
Rush Attempts,10,3,305,2016,10
Rush Attempts,10,4,298,2015,10
Rush Attempts,10,5,296,2017,10
Rush Attempts,10,6,293,2020,10
Rush Attempts,10,7,293,2021,10
Rush Attempts,10,8,281,2025,10
Rush Attempts,10,9,276,2023,10
Rush Attempts,10,10,249,2018,10
Rush Attempts,10,11,237,2022,10
Points Scored,11,0,221,2022,11
Points Scored,11,1,220,2023,11
Points Scored,11,2,211,2025,11
Points Scored,11,3,206,2018,11
Points Scored,11,4,202,2021,11
Points Scored,11,5,201,2014,11
Points Scored,11,6,196,2015,11
Points Scored,11,7,192,2024,11
Points Scored,11,8,190,2016,11
Points Scored,11,9,178,2017,11
Points Scored,11,10,176,2020,11
Points Scored,11,11,157,2019,11
Points Allowed,11,0,182,2025,11
Points Allowed,11,1,203,2016,11
Points Allowed,11,2,205,2015,11
Points Allowed,11,3,213,2021,11
Points Allowed,11,4,215,2023,11
Points Allowed,11,5,220,2024,11
Points Allowed,11,6,223,2019,11
Points Allowed,11,7,230,2018,11
Points Allowed,11,8,231,2017,11
Points Allowed,11,9,245,2022,11
Points Allowed,11,10,250,2014,11
Points Allowed,11,11,264,2020,11
Passing Yards,11,0,2643,2016,11
Passing Yards,11,1,2560,2014,11
Passing Yards,11,2,2245,2015,11
Passing Yards,11,3,2211,2018,11
Passing Yards,11,4,2166,2021,11
Passing Yards,11,5,2136,2017,11
Passing Yards,11,6,1995,2022,11
Passing Yards,11,7,1986,2023,11
Passing Yards,11,8,1922,2025,11
Passing Yards,11,9,1921,2024,11
Passing Yards,11,10,1667,2020,11
Passing Yards,11,11,1607,2019,11
Passing Yards Allowed,11,0,2093,2018,11
Passing Yards Allowed,11,1,2155,2015,11
Passing Yards Allowed,11,2,2298,2017,11
Passing Yards Allowed,11,3,2357,2024,11
Passing Yards Allowed,11,4,2392,2019,11
Passing Yards Allowed,11,5,2438,2016,11
Passing Yards Allowed,11,6,2462,2021,11
Passing Yards Allowed,11,7,2541,2020,11
Passing Yards Allowed,11,8,2566,2014,11
Passing Yards Allowed,11,9,2641,2023,11
Passing Yards Allowed,11,10,2728,2025,11
Passing Yards Allowed,11,11,2938,2022,11
Rushing Yards,11,0,1373,2023,11
Rushing Yards,11,1,1340,2022,11
Rushing Yards,11,2,1298,2025,11
Rushing Yards,11,3,1257,2019,11
Rushing Yards,11,4,1246,2020,11
Rushing Yards,11,5,1203,2024,11
Rushing Yards,11,6,1155,2018,11
Rushing Yards,11,7,1148,2015,11
Rushing Yards,11,8,1113,2017,11
Rushing Yards,11,9,1031,2021,11
Rushing Yards,11,10,1005,2014,11
Rushing Yards,11,11,892,2016,11
Rushing Yards Allowed,11,0,974,2022,11
Rushing Yards Allowed,11,1,986,2025,11
Rushing Yards Allowed,11,2,1035,2023,11
Rushing Yards Allowed,11,3,1066,2021,11
Rushing Yards Allowed,11,4,1100,2020,11
Rushing Yards Allowed,11,5,1125,2017,11
Rushing Yards Allowed,11,6,1141,2018,11
Rushing Yards Allowed,11,7,1164,2019,11
Rushing Yards Allowed,11,8,1191,2016,11
Rushing Yards Allowed,11,9,1286,2014,11
Rushing Yards Allowed,11,10,1293,2024,11
Rushing Yards Allowed,11,11,1344,2015,11
Total Yards,11,0,3565,2014,11
Total Yards,11,1,3535,2016,11
Total Yards,11,2,3394,2015,11
Total Yards,11,3,3366,2018,11
Total Yards,11,4,3359,2023,11
Total Yards,11,5,3335,2022,11
Total Yards,11,6,3250,2017,11
Total Yards,11,7,3220,2025,11
Total Yards,11,8,3198,2021,11
Total Yards,11,9,3125,2024,11
Total Yards,11,10,2914,2020,11
Total Yards,11,11,2865,2019,11
Total Yards Allowed,11,0,3235,2018,11
Total Yards Allowed,11,1,3423,2017,11
Total Yards Allowed,11,2,3500,2015,11
