Category,Team/All_Teams,Place,Record,Year,Team,Opponent
Points Allowed,8,0,17,2023,8,30
Points Allowed,8,1,23,2021,8,23
Points Allowed,8,2,27,2017,8,6
Points Allowed,8,3,27,2024,8,14
Points Allowed,8,4,33,2023,8,23
Passing Yards,8,0,341,2017,8,6
Passing Yards,8,1,233,2023,8,23
Passing Yards,8,2,212,2021,8,23
Passing Yards,8,3,179,2024,8,14
Passing Yards,8,4,176,2023,8,30
Passing Yards Allowed,8,0,111,2021,8,23
Passing Yards Allowed,8,1,219,2023,8,23
Passing Yards Allowed,8,2,322,2017,8,6
Passing Yards Allowed,8,3,337,2023,8,30
Passing Yards Allowed,8,4,527,2024,8,14
Rushing Yards,8,0,135,2017,8,6
Rushing Yards,8,1,77,2023,8,23
Rushing Yards,8,2,73,2024,8,14
Rushing Yards,8,3,34,2023,8,30
Rushing Yards,8,4,14,2021,8,23
Rushing Yards Allowed,8,0,54,2024,8,14
Rushing Yards Allowed,8,1,69,2023,8,30
Rushing Yards Allowed,8,2,87,2017,8,6
Rushing Yards Allowed,8,3,110,2023,8,23
Rushing Yards Allowed,8,4,252,2021,8,23
Total Yards,8,0,453,2017,8,6
Total Yards,8,1,309,2023,8,23
Total Yards,8,2,219,2024,8,14
Total Yards,8,3,184,2021,8,23
Total Yards,8,4,180,2023,8,30
Total Yards Allowed,8,0,311,2023,8,23
Total Yards Allowed,8,1,358,2023,8,30
Total Yards Allowed,8,2,359,2021,8,23
Total Yards Allowed,8,3,389,2017,8,6
Total Yards Allowed,8,4,581,2024,8,14
Pass Attempts,8,0,50,2023,8,23
Pass Attempts,8,1,37,2017,8,6
Pass Attempts,8,2,35,2021,8,23
Pass Attempts,8,3,23,2023,8,30
Pass Attempts,8,4,22,2024,8,14
Rush Attempts,8,0,26,2017,8,6
Rush Attempts,8,1,25,2023,8,30
Rush Attempts,8,2,24,2024,8,14
Rush Attempts,8,3,19,2023,8,23
Rush Attempts,8,4,17,2021,8,23
Points Scored,9,0,27,2021,9,7
Points Scored,9,1,27,2025,9,10
Points Scored,9,2,24,2021,9,10
Points Scored,9,3,24,2024,9,10
Points Scored,9,4,20,2024,9,4
Points Scored,9,5,18,2016,9,18
Points Scored,9,6,14,2019,9,4
Points Scored,9,7,13,2024,9,3
Points Scored,9,8,13,2025,9,24
Points Scored,9,9,12,2022,9,24
Points Scored,9,10,10,2017,9,1
Points Allowed,9,0,9,2024,9,10
Points Allowed,9,1,14,2022,9,24
Points Allowed,9,2,14,2024,9,4
Points Allowed,9,3,17,2017,9,1
Points Allowed,9,4,17,2025,9,24
Points Allowed,9,5,24,2024,9,3
Points Allowed,9,6,24,2025,9,10
Points Allowed,9,7,26,2021,9,7
Points Allowed,9,8,27,2019,9,4
Points Allowed,9,9,27,2021,9,10
Points Allowed,9,10,31,2016,9,18
Passing Yards,9,0,380,2024,9,4
Passing Yards,9,1,368,2025,9,10
Passing Yards,9,2,348,2016,9,18
Passing Yards,9,3,284,2019,9,4
Passing Yards,9,4,269,2022,9,24
Passing Yards,9,5,268,2017,9,1
Passing Yards,9,6,267,2021,9,10
Passing Yards,9,7,247,2024,9,3
Passing Yards,9,8,246,2025,9,24
Passing Yards,9,9,224,2024,9,10
Passing Yards,9,10,216,2021,9,7
Passing Yards Allowed,9,0,144,2024,9,3
Passing Yards Allowed,9,1,162,2022,9,24
Passing Yards Allowed,9,2,222,2025,9,24
Passing Yards Allowed,9,3,229,2019,9,4
Passing Yards Allowed,9,4,247,2024,9,10
Passing Yards Allowed,9,5,268,2017,9,1
Passing Yards Allowed,9,6,268,2021,9,10
Passing Yards Allowed,9,7,276,2021,9,7
Passing Yards Allowed,9,8,286,2024,9,4
Passing Yards Allowed,9,9,294,2025,9,10
Passing Yards Allowed,9,10,302,2016,9,18
Rushing Yards,9,0,156,2025,9,24
Rushing Yards,9,1,142,2021,9,7
Rushing Yards,9,2,107,2021,9,10
Rushing Yards,9,3,105,2022,9,24
Rushing Yards,9,4,99,2016,9,18
Rushing Yards,9,5,94,2025,9,10
Rushing Yards,9,6,89,2024,9,4
Rushing Yards,9,7,86,2024,9,10
Rushing Yards,9,8,72,2024,9,3
Rushing Yards,9,9,38,2017,9,1
Rushing Yards,9,10,27,2019,9,4
Rushing Yards Allowed,9,0,10,2022,9,24
Rushing Yards Allowed,9,1,78,2016,9,18
Rushing Yards Allowed,9,2,80,2021,9,7
Rushing Yards Allowed,9,3,81,2017,9,1
Rushing Yards Allowed,9,4,104,2021,9,10
Rushing Yards Allowed,9,5,108,2024,9,4
Rushing Yards Allowed,9,6,121,2024,9,10
Rushing Yards Allowed,9,7,137,2019,9,4
Rushing Yards Allowed,9,8,139,2025,9,24
Rushing Yards Allowed,9,9,148,2024,9,3
Rushing Yards Allowed,9,10,185,2025,9,10
Total Yards,9,0,452,2024,9,4
Total Yards,9,1,444,2025,9,10
Total Yards,9,2,423,2016,9,18
Total Yards,9,3,383,2025,9,24
Total Yards,9,4,374,2022,9,24
Total Yards,9,5,366,2021,9,10
Total Yards,9,6,358,2021,9,7
Total Yards,9,7,307,2024,9,10
Total Yards,9,8,297,2024,9,3
Total Yards,9,9,293,2019,9,4
Total Yards,9,10,283,2017,9,1
Total Yards Allowed,9,0,168,2022,9,24
Total Yards Allowed,9,1,292,2024,9,3
Total Yards Allowed,9,2,331,2017,9,1
Total Yards Allowed,9,3,346,2021,9,7
Total Yards Allowed,9,4,347,2025,9,24
Total Yards Allowed,9,5,363,2024,9,10
Total Yards Allowed,9,6,366,2019,9,4
Total Yards Allowed,9,7,367,2021,9,10
Total Yards Allowed,9,8,374,2016,9,18
Total Yards Allowed,9,9,380,2024,9,4
Total Yards Allowed,9,10,471,2025,9,10
Pass Attempts,9,0,51,2016,9,18
Pass Attempts,9,1,50,2025,9,24
Pass Attempts,9,2,44,2024,9,3
Pass Attempts,9,3,43,2019,9,4
Pass Attempts,9,4,42,2022,9,24
Pass Attempts,9,5,41,2024,9,4
Pass Attempts,9,6,39,2021,9,10
Pass Attempts,9,7,37,2017,9,1
Pass Attempts,9,8,30,2021,9,7
Pass Attempts,9,9,30,2025,9,10
Pass Attempts,9,10,25,2024,9,10
Rush Attempts,9,0,36,2021,9,7
Rush Attempts,9,1,31,2021,9,10
Rush Attempts,9,2,28,2024,9,10
Rush Attempts,9,3,27,2025,9,24
Rush Attempts,9,4,26,2024,9,4
Rush Attempts,9,5,26,2025,9,10
Rush Attempts,9,6,25,2022,9,24
Rush Attempts,9,7,23,2017,9,1
Rush Attempts,9,8,22,2024,9,3
Rush Attempts,9,9,19,2016,9,18
Rush Attempts,9,10,19,2019,9,4
Points Scored,10,0,45,2019,10,17
Points Scored,10,1,40,2017,10,1
Points Scored,10,2,38,2015,10,25
Points Scored,10,3,38,2024,10,25
Points Scored,10,4,31,2020,10,29
Points Scored,10,5,31,2021,10,4
Points Scored,10,6,30,2016,10,18
Points Scored,10,7,30,2020,10,21
Points Scored,10,8,27,2019,10,4
Points Scored,10,9,27,2021,10,9
Points Scored,10,10,24,2021,10,14
Points Scored,10,11,24,2025,10,9
Points Scored,10,12,23,2016,10,4
Points Scored,10,13,23,2020,10,13
Points Scored,10,14,21,2017,10,0
Points Scored,10,15,20,2019,10,3
Points Scored,10,16,17,2015,10,26
Points Scored,10,17,17,2015,10,20
Points Scored,10,18,10,2023,10,29
Points Scored,10,19,9,2024,10,9
Points Allowed,10,0,9,2021,10,4
Points Allowed,10,1,10,2019,10,4
Points Allowed,10,2,13,2017,10,1
Points Allowed,10,3,13,2020,10,13
Points Allowed,10,4,13,2024,10,25
Points Allowed,10,5,14,2015,10,26
Points Allowed,10,6,17,2019,10,3
Points Allowed,10,7,17,2021,10,14
Points Allowed,10,8,20,2019,10,17
Points Allowed,10,9,21,2015,10,20
Points Allowed,10,10,23,2015,10,25
Points Allowed,10,11,23,2020,10,29
Points Allowed,10,12,24,2021,10,9
Points Allowed,10,13,24,2024,10,9
Points Allowed,10,14,25,2023,10,29
Points Allowed,10,15,27,2016,10,18
Points Allowed,10,16,27,2017,10,0
Points Allowed,10,17,27,2020,10,21
Points Allowed,10,18,27,2025,10,9
Points Allowed,10,19,37,2016,10,4
Passing Yards,10,0,360,2024,10,25
Passing Yards,10,1,328,2020,10,21
Passing Yards,10,2,325,2021,10,14
Passing Yards,10,3,309,2016,10,4
Passing Yards,10,4,294,2025,10,9
Passing Yards,10,5,292,2021,10,4
Passing Yards,10,6,283,2017,10,0
Passing Yards,10,7,277,2019,10,4
Passing Yards,10,8,277,2020,10,29
Passing Yards,10,9,272,2017,10,1
Passing Yards,10,10,271,2015,10,20
Passing Yards,10,11,268,2021,10,9
Passing Yards,10,12,264,2020,10,13
Passing Yards,10,13,255,2019,10,3
Passing Yards,10,14,254,2015,10,26
Passing Yards,10,15,247,2024,10,9
Passing Yards,10,16,239,2016,10,18
Passing Yards,10,17,238,2019,10,17
Passing Yards,10,18,205,2015,10,25
Passing Yards,10,19,112,2023,10,29
Passing Yards Allowed,10,0,90,2021,10,4
Passing Yards Allowed,10,1,132,2021,10,14
Passing Yards Allowed,10,2,154,2024,10,25
Passing Yards Allowed,10,3,179,2015,10,26
Passing Yards Allowed,10,4,186,2020,10,13
Passing Yards Allowed,10,5,191,2015,10,20
Passing Yards Allowed,10,6,218,2016,10,4
Passing Yards Allowed,10,7,219,2023,10,29
Passing Yards Allowed,10,8,224,2024,10,9
Passing Yards Allowed,10,9,230,2019,10,17
Passing Yards Allowed,10,10,232,2017,10,1
Passing Yards Allowed,10,11,233,2019,10,4
Passing Yards Allowed,10,12,236,2019,10,3
Passing Yards Allowed,10,13,241,2017,10,0
Passing Yards Allowed,10,14,267,2021,10,9
Passing Yards Allowed,10,15,288,2020,10,21
Passing Yards Allowed,10,16,311,2020,10,29
Passing Yards Allowed,10,17,368,2015,10,25
Passing Yards Allowed,10,18,368,2025,10,9
Passing Yards Allowed,10,19,389,2016,10,18
Rushing Yards,10,0,207,2016,10,18
Rushing Yards,10,1,197,2019,10,17
Rushing Yards,10,2,185,2025,10,9
Rushing Yards,10,3,161,2020,10,29
Rushing Yards,10,4,153,2015,10,26
Rushing Yards,10,5,141,2017,10,1
Rushing Yards,10,6,134,2019,10,3
Rushing Yards,10,7,130,2024,10,25
Rushing Yards,10,8,121,2024,10,9
Rushing Yards,10,9,119,2020,10,21
Rushing Yards,10,10,114,2021,10,14
Rushing Yards,10,11,111,2021,10,4
Rushing Yards,10,12,104,2021,10,9
Rushing Yards,10,13,103,2017,10,0
Rushing Yards,10,14,81,2019,10,4
Rushing Yards,10,15,78,2016,10,4
Rushing Yards,10,16,77,2015,10,25
Rushing Yards,10,17,75,2020,10,13
Rushing Yards,10,18,72,2015,10,20
Rushing Yards,10,19,47,2023,10,29
Rushing Yards Allowed,10,0,46,2017,10,1
Rushing Yards Allowed,10,1,62,2016,10,18
Rushing Yards Allowed,10,2,66,2023,10,29
Rushing Yards Allowed,10,3,73,2015,10,25
Rushing Yards Allowed,10,4,82,2019,10,4
Rushing Yards Allowed,10,5,82,2021,10,4
Rushing Yards Allowed,10,6,86,2024,10,9
Rushing Yards Allowed,10,7,88,2019,10,3
Rushing Yards Allowed,10,8,94,2025,10,9
Rushing Yards Allowed,10,9,98,2020,10,29
Rushing Yards Allowed,10,10,101,2020,10,21
Rushing Yards Allowed,10,11,105,2019,10,17
Rushing Yards Allowed,10,12,107,2021,10,9
Rushing Yards Allowed,10,13,109,2016,10,4
Rushing Yards Allowed,10,14,117,2015,10,26
Rushing Yards Allowed,10,15,127,2015,10,20
Rushing Yards Allowed,10,16,128,2021,10,14
Rushing Yards Allowed,10,17,137,2020,10,13
Rushing Yards Allowed,10,18,187,2017,10,0
Rushing Yards Allowed,10,19,215,2024,10,25
Total Yards,10,0,490,2024,10,25
Total Yards,10,1,471,2025,10,9
Total Yards,10,2,441,2016,10,18
Total Yards,10,3,439,2020,10,21
Total Yards,10,4,435,2019,10,17
Total Yards,10,5,432,2020,10,29
Total Yards,10,6,414,2021,10,14
Total Yards,10,7,413,2017,10,1
Total Yards,10,8,401,2015,10,26
Total Yards,10,9,397,2021,10,4
Total Yards,10,10,380,2016,10,4
Total Yards,10,11,375,2017,10,0
Total Yards,10,12,367,2021,10,9
Total Yards,10,13,363,2024,10,9
Total Yards,10,14,362,2019,10,3
Total Yards,10,15,353,2019,10,4
Total Yards,10,16,335,2015,10,20
Total Yards,10,17,309,2020,10,13
Total Yards,10,18,282,2015,10,25
Total Yards,10,19,138,2023,10,29
Total Yards Allowed,10,0,156,2021,10,4
Total Yards Allowed,10,1,244,2017,10,1
Total Yards Allowed,10,2,246,2021,10,14
Total Yards Allowed,10,3,274,2023,10,29
Total Yards Allowed,10,4,284,2015,10,26
Total Yards Allowed,10,5,284,2019,10,3
Total Yards Allowed,10,6,296,2019,10,4
Total Yards Allowed,10,7,307,2024,10,9
Total Yards Allowed,10,8,308,2016,10,4
Total Yards Allowed,10,9,310,2015,10,20
Total Yards Allowed,10,10,311,2020,10,13
Total Yards Allowed,10,11,326,2019,10,17
Total Yards Allowed,10,12,355,2024,10,25
Total Yards Allowed,10,13,366,2021,10,9
Total Yards Allowed,10,14,376,2020,10,21
Total Yards Allowed,10,15,384,2020,10,29
Total Yards Allowed,10,16,422,2015,10,25
Total Yards Allowed,10,17,428,2017,10,0
Total Yards Allowed,10,18,437,2016,10,18
Total Yards Allowed,10,19,444,2025,10,9
Pass Attempts,10,0,55,2024,10,9
Pass Attempts,10,1,51,2016,10,4
Pass Attempts,10,2,49,2015,10,20
Pass Attempts,10,3,43,2015,10,26
Pass Attempts,10,4,43,2017,10,0
Pass Attempts,10,5,38,2017,10,1
Pass Attempts,10,6,37,2016,10,18
Pass Attempts,10,7,37,2019,10,3
Pass Attempts,10,8,36,2021,10,14
Pass Attempts,10,9,34,2025,10,9
Pass Attempts,10,10,33,2019,10,4
Pass Attempts,10,11,33,2020,10,21
Pass Attempts,10,12,32,2020,10,13
Pass Attempts,10,13,32,2023,10,29
Pass Attempts,10,14,31,2021,10,9
Pass Attempts,10,15,31,2024,10,25
Pass Attempts,10,16,30,2020,10,29
Pass Attempts,10,17,30,2021,10,4
Pass Attempts,10,18,29,2015,10,25
Pass Attempts,10,19,22,2019,10,17
Rush Attempts,10,0,41,2021,10,4
Rush Attempts,10,1,39,2019,10,17
Rush Attempts,10,2,38,2016,10,18
Rush Attempts,10,3,37,2024,10,25
Rush Attempts,10,4,35,2017,10,1
Rush Attempts,10,5,33,2015,10,26
Rush Attempts,10,6,33,2019,10,4
Rush Attempts,10,7,33,2020,10,29
Rush Attempts,10,8,32,2015,10,25
Rush Attempts,10,9,32,2019,10,3
Rush Attempts,10,10,26,2021,10,9
Rush Attempts,10,11,25,2017,10,0
Rush Attempts,10,12,25,2020,10,13
Rush Attempts,10,13,25,2021,10,14
Rush Attempts,10,14,24,2016,10,4
Rush Attempts,10,15,24,2025,10,9
Rush Attempts,10,16,23,2020,10,21
Rush Attempts,10,17,22,2024,10,9
Rush Attempts,10,18,21,2023,10,29
Rush Attempts,10,19,14,2015,10,20
Points Scored,12,0,19,2018,12,28
Points Scored,12,1,17,2025,12,3
Points Scored,12,2,6,2018,12,3
Points Allowed,12,0,10,2018,12,28
Points Allowed,12,1,27,2025,12,3
Points Allowed,12,2,38,2018,12,3
Passing Yards,12,0,279,2018,12,28
Passing Yards,12,1,200,2025,12,3
Passing Yards,12,2,179,2018,12,3
Passing Yards Allowed,12,0,150,2018,12,28
Passing Yards Allowed,12,1,217,2018,12,3
Passing Yards Allowed,12,2,219,2025,12,3
Rushing Yards,12,0,75,2025,12,3
Rushing Yards,12,1,60,2018,12,28
Rushing Yards,12,2,42,2018,12,3
Rushing Yards Allowed,12,0,98,2025,12,3
Rushing Yards Allowed,12,1,122,2018,12,28
Rushing Yards Allowed,12,2,255,2018,12,3
Total Yards,12,0,330,2018,12,28
Total Yards,12,1,254,2025,12,3
Total Yards,12,2,215,2018,12,3
Total Yards Allowed,12,0,242,2018,12,28
Total Yards Allowed,12,1,307,2025,12,3
Total Yards Allowed,12,2,468,2018,12,3
Pass Attempts,12,0,41,2018,12,28
Pass Attempts,12,1,41,2025,12,3
Pass Attempts,12,2,31,2018,12,3
Rush Attempts,12,0,24,2018,12,28
Rush Attempts,12,1,18,2018,12,3
Rush Attempts,12,2,14,2025,12,3
Points Scored,13,0,38,2018,13,16
Points Scored,13,1,38,2020,13,19
Points Scored,13,2,31,2020,13,20
Points Scored,13,3,27,2019,13,31
Points Scored,13,4,22,2016,13,31
Points Scored,13,5,21,2018,13,3
Points Scored,13,6,17,2018,13,15
Points Scored,13,7,13,2020,13,10
Points Scored,13,8,7,2016,13,19
Points Allowed,13,0,3,2016,13,31
Points Allowed,13,1,7,2018,13,16
Points Allowed,13,2,13,2018,13,3
Points Allowed,13,3,20,2020,13,19
Points Allowed,13,4,23,2020,13,10
Points Allowed,13,5,27,2016,13,19
Points Allowed,13,6,28,2020,13,20
Points Allowed,13,7,30,2018,13,15
Points Allowed,13,8,30,2019,13,31
Passing Yards,13,0,412,2020,13,20
Passing Yards,13,1,364,2018,13,15
Passing Yards,13,2,296,2018,13,16
Passing Yards,13,3,293,2020,13,19
Passing Yards,13,4,279,2018,13,3
Passing Yards,13,5,201,2019,13,31
Passing Yards,13,6,198,2016,13,31
Passing Yards,13,7,186,2020,13,10
Passing Yards,13,8,158,2016,13,19
Passing Yards Allowed,13,0,138,2018,13,16
Passing Yards Allowed,13,1,198,2016,13,31
Passing Yards Allowed,13,2,201,2018,13,3
Passing Yards Allowed,13,3,209,2016,13,19
Passing Yards Allowed,13,4,264,2020,13,10
Passing Yards Allowed,13,5,266,2018,13,15
Passing Yards Allowed,13,6,323,2020,13,20
Passing Yards Allowed,13,7,364,2019,13,31
Passing Yards Allowed,13,8,383,2020,13,19
Rushing Yards,13,0,157,2019,13,31
Rushing Yards,13,1,146,2020,13,20
Rushing Yards,13,2,137,2020,13,10
Rushing Yards,13,3,135,2020,13,19
Rushing Yards,13,4,133,2018,13,3
Rushing Yards,13,5,102,2018,13,16
Rushing Yards,13,6,72,2016,13,31
Rushing Yards,13,7,72,2018,13,15
Rushing Yards,13,8,52,2016,13,19
Rushing Yards Allowed,13,0,33,2016,13,31
Rushing Yards Allowed,13,1,49,2020,13,20
Rushing Yards Allowed,13,2,68,2020,13,19
Rushing Yards Allowed,13,3,75,2020,13,10
Rushing Yards Allowed,13,4,88,2018,13,15
Rushing Yards Allowed,13,5,100,2016,13,19
Rushing Yards Allowed,13,6,105,2018,13,16
Rushing Yards Allowed,13,7,109,2019,13,31
Rushing Yards Allowed,13,8,112,2018,13,3
Total Yards,13,0,529,2020,13,20
Total Yards,13,1,425,2020,13,19
Total Yards,13,2,421,2018,13,15
Total Yards,13,3,412,2018,13,3
Total Yards,13,4,398,2018,13,16
Total Yards,13,5,332,2019,13,31
Total Yards,13,6,311,2020,13,10
Total Yards,13,7,259,2016,13,31
Total Yards,13,8,205,2016,13,19
Total Yards Allowed,13,0,202,2018,13,16
Total Yards Allowed,13,1,207,2016,13,31
Total Yards Allowed,13,2,286,2016,13,19
Total Yards Allowed,13,3,287,2018,13,3
Total Yards Allowed,13,4,309,2020,13,10
Total Yards Allowed,13,5,353,2018,13,15
Total Yards Allowed,13,6,361,2020,13,20
Total Yards Allowed,13,7,414,2020,13,19
Total Yards Allowed,13,8,453,2019,13,31
Pass Attempts,13,0,60,2018,13,15
Pass Attempts,13,1,39,2016,13,19
Pass Attempts,13,2,36,2020,13,20
Pass Attempts,13,3,34,2018,13,16
Pass Attempts,13,4,33,2016,13,31
Pass Attempts,13,5,30,2019,13,31
Pass Attempts,13,6,30,2020,13,19
Pass Attempts,13,7,29,2018,13,3
Pass Attempts,13,8,29,2020,13,10
Rush Attempts,13,0,35,2018,13,3
Rush Attempts,13,1,31,2018,13,16
Rush Attempts,13,2,30,2020,13,20
Rush Attempts,13,3,30,2020,13,19
Rush Attempts,13,4,28,2016,13,31
Rush Attempts,13,5,23,2019,13,31
Rush Attempts,13,6,22,2020,13,10
Rush Attempts,13,7,17,2016,13,19
Rush Attempts,13,8,17,2018,13,15
Points Scored,14,0,34,2023,14,16
Points Scored,14,1,28,2024,14,3
Points Scored,14,2,27,2024,14,8
Points Scored,14,3,24,2022,14,3
Points Scored,14,4,22,2021,14,2
Points Scored,14,5,20,2021,14,28
Points Scored,14,6,19,2024,14,30
Points Scored,14,7,17,2021,14,10
Points Scored,14,8,13,2015,14,20
Points Scored,14,9,7,2023,14,31
Points Allowed,14,0,3,2021,14,28
Points Allowed,14,1,6,2023,14,16
Points Allowed,14,2,16,2021,14,2
Points Allowed,14,3,16,2024,14,30
Points Allowed,14,4,17,2015,14,20
Points Allowed,14,5,20,2023,14,31
Points Allowed,14,6,24,2021,14,10
Points Allowed,14,7,24,2024,14,8
Points Allowed,14,8,27,2022,14,3
Points Allowed,14,9,42,2024,14,3
Passing Yards,14,0,527,2024,14,8
Passing Yards,14,1,318,2023,14,16
Passing Yards,14,2,305,2024,14,30
Passing Yards,14,3,303,2015,14,20
Passing Yards,14,4,287,2021,14,2
Passing Yards,14,5,257,2024,14,3
Passing Yards,14,6,230,2021,14,28
Passing Yards,14,7,206,2022,14,3
Passing Yards,14,8,167,2023,14,31
Passing Yards,14,9,132,2021,14,10
Passing Yards Allowed,14,0,124,2021,14,28
Passing Yards Allowed,14,1,179,2024,14,8
Passing Yards Allowed,14,2,202,2023,14,16
Passing Yards Allowed,14,3,218,2023,14,31
Passing Yards Allowed,14,4,268,2024,14,3
Passing Yards Allowed,14,5,282,2024,14,30
Passing Yards Allowed,14,6,294,2021,14,2
Passing Yards Allowed,14,7,302,2015,14,20
Passing Yards Allowed,14,8,325,2021,14,10
Passing Yards Allowed,14,9,362,2022,14,3
Rushing Yards,14,0,142,2024,14,30
Rushing Yards,14,1,141,2024,14,3
Rushing Yards,14,2,135,2021,14,2
Rushing Yards,14,3,128,2021,14,10
Rushing Yards,14,4,113,2021,14,28
Rushing Yards,14,5,107,2022,14,3
Rushing Yards,14,6,92,2023,14,16
Rushing Yards,14,7,70,2023,14,31
Rushing Yards,14,8,54,2024,14,8
Rushing Yards,14,9,44,2015,14,20
Rushing Yards Allowed,14,0,22,2023,14,16
Rushing Yards Allowed,14,1,63,2021,14,2
Rushing Yards Allowed,14,2,73,2024,14,8
Rushing Yards Allowed,14,3,98,2024,14,30
Rushing Yards Allowed,14,4,109,2015,14,20
Rushing Yards Allowed,14,5,113,2022,14,3
Rushing Yards Allowed,14,6,114,2021,14,10
Rushing Yards Allowed,14,7,129,2021,14,28
Rushing Yards Allowed,14,8,150,2023,14,31
Rushing Yards Allowed,14,9,201,2024,14,3
Total Yards,14,0,581,2024,14,8
Total Yards,14,1,446,2024,14,30
Total Yards,14,2,422,2021,14,2
Total Yards,14,3,387,2024,14,3
Total Yards,14,4,385,2023,14,16
Total Yards,14,5,343,2021,14,28
Total Yards,14,6,337,2015,14,20
Total Yards,14,7,272,2022,14,3
Total Yards,14,8,246,2021,14,10
Total Yards,14,9,203,2023,14,31
Total Yards Allowed,14,0,187,2023,14,16
Total Yards Allowed,14,1,219,2024,14,8
Total Yards Allowed,14,2,242,2021,14,28
Total Yards Allowed,14,3,350,2021,14,2
Total Yards Allowed,14,4,363,2023,14,31
Total Yards Allowed,14,5,372,2024,14,30
Total Yards Allowed,14,6,394,2015,14,20
Total Yards Allowed,14,7,414,2021,14,10
Total Yards Allowed,14,8,448,2024,14,3
Total Yards Allowed,14,9,466,2022,14,3
Pass Attempts,14,0,71,2024,14,8
Pass Attempts,14,1,44,2024,14,30
Pass Attempts,14,2,43,2015,14,20
Pass Attempts,14,3,38,2021,14,2
Pass Attempts,14,4,38,2024,14,3
Pass Attempts,14,5,31,2021,14,10
Pass Attempts,14,6,30,2023,14,31
Pass Attempts,14,7,29,2021,14,28
Pass Attempts,14,8,27,2023,14,16
Pass Attempts,14,9,20,2022,14,3
Rush Attempts,14,0,37,2024,14,30
Rush Attempts,14,1,34,2021,14,2
Rush Attempts,14,2,34,2021,14,28
Rush Attempts,14,3,30,2023,14,16
Rush Attempts,14,4,25,2021,14,10
Rush Attempts,14,5,23,2024,14,8
Rush Attempts,14,6,22,2024,14,3
Rush Attempts,14,7,21,2015,14,20
Rush Attempts,14,8,20,2023,14,31
Rush Attempts,14,9,19,2022,14,3
Points Scored,15,0,45,2018,15,18
Points Scored,15,1,37,2014,15,4
Points Scored,15,2,30,2018,15,4
Points Scored,15,3,30,2018,15,13
Points Scored,15,4,28,2018,15,0
Points Scored,15,5,19,2020,15,21
Points Scored,15,6,14,2014,15,27
Points Allowed,15,0,12,2014,15,4
Points Allowed,15,1,14,2018,15,0
Points Allowed,15,2,17,2018,15,13
Points Allowed,15,3,21,2014,15,27
Points Allowed,15,4,21,2020,15,21
Points Allowed,15,5,27,2018,15,4
Points Allowed,15,6,40,2018,15,18
Passing Yards,15,0,356,2018,15,4
Passing Yards,15,1,301,2020,15,21
Passing Yards,15,2,272,2018,15,0
Passing Yards,15,3,269,2014,15,27
Passing Yards,15,4,266,2018,15,13
Passing Yards,15,5,207,2018,15,18
Passing Yards,15,6,129,2014,15,4
Passing Yards Allowed,15,0,228,2014,15,27
Passing Yards Allowed,15,1,228,2018,15,0
Passing Yards Allowed,15,2,274,2018,15,4
Passing Yards Allowed,15,3,279,2020,15,21
Passing Yards Allowed,15,4,283,2014,15,4
Passing Yards Allowed,15,5,364,2018,15,13
Passing Yards Allowed,15,6,465,2018,15,18
Rushing Yards,15,0,173,2018,15,18
Rushing Yards,15,1,142,2014,15,4
Rushing Yards,15,2,142,2018,15,4
Rushing Yards,15,3,105,2018,15,0
Rushing Yards,15,4,88,2018,15,13
Rushing Yards,15,5,67,2020,15,21
Rushing Yards,15,6,64,2014,15,27
Rushing Yards Allowed,15,0,72,2018,15,13
Rushing Yards Allowed,15,1,72,2020,15,21
Rushing Yards Allowed,15,2,79,2018,15,0
Rushing Yards Allowed,15,3,95,2014,15,4
Rushing Yards Allowed,15,4,119,2018,15,4
Rushing Yards Allowed,15,5,122,2018,15,18
Rushing Yards Allowed,15,6,187,2014,15,27
Total Yards,15,0,492,2018,15,4
Total Yards,15,1,370,2018,15,18
Total Yards,15,2,354,2018,15,0
Total Yards,15,3,353,2018,15,13
Total Yards,15,4,323,2020,15,21
Total Yards,15,5,303,2014,15,27
Total Yards,15,6,271,2014,15,4
Total Yards Allowed,15,0,288,2018,15,0
Total Yards Allowed,15,1,335,2020,15,21
Total Yards Allowed,15,2,348,2014,15,4
Total Yards Allowed,15,3,383,2018,15,4
Total Yards Allowed,15,4,395,2014,15,27
Total Yards Allowed,15,5,421,2018,15,13
Total Yards Allowed,15,6,574,2018,15,18
Pass Attempts,15,0,47,2020,15,21
Pass Attempts,15,1,41,2018,15,4
Pass Attempts,15,2,36,2014,15,27
Pass Attempts,15,3,32,2018,15,0
Pass Attempts,15,4,30,2018,15,13
Pass Attempts,15,5,26,2018,15,18
Pass Attempts,15,6,20,2014,15,4
Rush Attempts,15,0,37,2018,15,4
Rush Attempts,15,1,33,2014,15,4
Rush Attempts,15,2,32,2018,15,18
Rush Attempts,15,3,32,2018,15,13
Rush Attempts,15,4,30,2018,15,0
Rush Attempts,15,5,24,2020,15,21
Rush Attempts,15,6,22,2014,15,27
Points Scored,16,0,27,2018,16,22
Points Scored,16,1,21,2019,16,6
Points Scored,16,2,7,2018,16,13
Points Scored,16,3,6,2023,16,14
Points Allowed,16,0,20,2018,16,22
Points Allowed,16,1,24,2019,16,6
Points Allowed,16,2,34,2023,16,14
Points Allowed,16,3,38,2018,16,13
Passing Yards,16,0,258,2018,16,22
Passing Yards,16,1,202,2023,16,14
Passing Yards,16,2,174,2019,16,6
