Category,Team/All_Teams,Place,Record,Year,Team,Opponent
Rush Attempts,13,3,30,2020,13,19
Rush Attempts,13,4,28,2016,13,31
Rush Attempts,13,5,23,2019,13,31
Rush Attempts,13,6,22,2020,13,10
Rush Attempts,13,7,17,2016,13,19
Rush Attempts,13,8,17,2018,13,15
Points Scored,14,0,13,2015,14,20
Points Allowed,14,0,17,2015,14,20
Passing Yards,14,0,303,2015,14,20
Passing Yards Allowed,14,0,302,2015,14,20
Rushing Yards,14,0,44,2015,14,20
Rushing Yards Allowed,14,0,109,2015,14,20
Total Yards,14,0,337,2015,14,20
Total Yards Allowed,14,0,394,2015,14,20
Pass Attempts,14,0,43,2015,14,20
Rush Attempts,14,0,21,2015,14,20
Points Scored,15,0,45,2018,15,18
Points Scored,15,1,37,2014,15,4
Points Scored,15,2,30,2018,15,4
Points Scored,15,3,30,2018,15,13
Points Scored,15,4,28,2018,15,0
Points Scored,15,5,19,2020,15,21
Points Scored,15,6,14,2014,15,27
Points Allowed,15,0,12,2014,15,4
Points Allowed,15,1,14,2018,15,0
Points Allowed,15,2,17,2018,15,13
Points Allowed,15,3,21,2014,15,27
Points Allowed,15,4,21,2020,15,21
Points Allowed,15,5,27,2018,15,4
Points Allowed,15,6,40,2018,15,18
Passing Yards,15,0,356,2018,15,4
Passing Yards,15,1,301,2020,15,21
Passing Yards,15,2,272,2018,15,0
Passing Yards,15,3,269,2014,15,27
Passing Yards,15,4,266,2018,15,13
Passing Yards,15,5,207,2018,15,18
Passing Yards,15,6,129,2014,15,4
Passing Yards Allowed,15,0,228,2014,15,27
Passing Yards Allowed,15,1,228,2018,15,0
Passing Yards Allowed,15,2,274,2018,15,4
Passing Yards Allowed,15,3,279,2020,15,21
Passing Yards Allowed,15,4,283,2014,15,4
Passing Yards Allowed,15,5,364,2018,15,13
Passing Yards Allowed,15,6,465,2018,15,18
Rushing Yards,15,0,173,2018,15,18
Rushing Yards,15,1,142,2014,15,4
Rushing Yards,15,2,142,2018,15,4
Rushing Yards,15,3,105,2018,15,0
Rushing Yards,15,4,88,2018,15,13
Rushing Yards,15,5,67,2020,15,21
Rushing Yards,15,6,64,2014,15,27
Rushing Yards Allowed,15,0,72,2018,15,13
Rushing Yards Allowed,15,1,72,2020,15,21
Rushing Yards Allowed,15,2,79,2018,15,0
Rushing Yards Allowed,15,3,95,2014,15,4
Rushing Yards Allowed,15,4,119,2018,15,4
Rushing Yards Allowed,15,5,122,2018,15,18
Rushing Yards Allowed,15,6,187,2014,15,27
Total Yards,15,0,492,2018,15,4
Total Yards,15,1,370,2018,15,18
Total Yards,15,2,354,2018,15,0
Total Yards,15,3,353,2018,15,13
Total Yards,15,4,323,2020,15,21
Total Yards,15,5,303,2014,15,27
Total Yards,15,6,271,2014,15,4
Total Yards Allowed,15,0,288,2018,15,0
Total Yards Allowed,15,1,335,2020,15,21
Total Yards Allowed,15,2,348,2014,15,4
Total Yards Allowed,15,3,383,2018,15,4
Total Yards Allowed,15,4,395,2014,15,27
Total Yards Allowed,15,5,421,2018,15,13
Total Yards Allowed,15,6,574,2018,15,18
Pass Attempts,15,0,47,2020,15,21
Pass Attempts,15,1,41,2018,15,4
Pass Attempts,15,2,36,2014,15,27
Pass Attempts,15,3,32,2018,15,0
Pass Attempts,15,4,30,2018,15,13
Pass Attempts,15,5,26,2018,15,18
Pass Attempts,15,6,20,2014,15,4
Rush Attempts,15,0,37,2018,15,4
Rush Attempts,15,1,33,2014,15,4
Rush Attempts,15,2,32,2018,15,18
Rush Attempts,15,3,32,2018,15,13
Rush Attempts,15,4,30,2018,15,0
Rush Attempts,15,5,24,2020,15,21
Rush Attempts,15,6,22,2014,15,27
Points Scored,16,0,27,2018,16,22
Points Scored,16,1,21,2019,16,6
Points Scored,16,2,7,2018,16,13
Points Allowed,16,0,20,2018,16,22
Points Allowed,16,1,24,2019,16,6
Points Allowed,16,2,38,2018,16,13
Passing Yards,16,0,258,2018,16,22
Passing Yards,16,1,174,2019,16,6
Passing Yards,16,2,138,2018,16,13
Passing Yards Allowed,16,0,233,2019,16,6
Passing Yards Allowed,16,1,296,2018,16,13
Passing Yards Allowed,16,2,315,2018,16,22
Rushing Yards,16,0,184,2018,16,22
Rushing Yards,16,1,134,2019,16,6
Rushing Yards,16,2,105,2018,16,13
Rushing Yards Allowed,16,0,57,2018,16,22
Rushing Yards Allowed,16,1,102,2018,16,13
Rushing Yards Allowed,16,2,163,2019,16,6
Total Yards,16,0,424,2018,16,22
Total Yards,16,1,271,2019,16,6
Total Yards,16,2,202,2018,16,13
Total Yards Allowed,16,0,351,2018,16,22
Total Yards Allowed,16,1,381,2019,16,6
Total Yards Allowed,16,2,398,2018,16,13
Pass Attempts,16,0,26,2018,16,22
Pass Attempts,16,1,26,2018,16,13
Pass Attempts,16,2,25,2019,16,6
Rush Attempts,16,0,36,2018,16,22
Rush Attempts,16,1,31,2019,16,6
Rush Attempts,16,2,29,2018,16,13
Points Scored,17,0,23,2019,17,21
Points Scored,17,1,20,2019,17,10
Points Allowed,17,0,17,2019,17,21
Points Allowed,17,1,45,2019,17,10
Passing Yards,17,0,257,2019,17,21
Passing Yards,17,1,230,2019,17,10
Passing Yards Allowed,17,0,238,2019,17,10
Passing Yards Allowed,17,1,420,2019,17,21
Rushing Yards,17,0,105,2019,17,10
Rushing Yards,17,1,61,2019,17,21
Rushing Yards Allowed,17,0,70,2019,17,21
Rushing Yards Allowed,17,1,197,2019,17,10
Total Yards,17,0,326,2019,17,10
Total Yards,17,1,310,2019,17,21
Total Yards Allowed,17,0,435,2019,17,10
Total Yards Allowed,17,1,479,2019,17,21
Pass Attempts,17,0,42,2019,17,10
Pass Attempts,17,1,32,2019,17,21
Rush Attempts,17,0,26,2019,17,21
Rush Attempts,17,1,15,2019,17,10
Points Scored,18,0,40,2018,18,15
Points Scored,18,1,37,2015,18,29
Points Scored,18,2,31,2016,18,9
Points Scored,18,3,27,2016,18,10
Points Scored,18,4,20,2015,18,25
Points Allowed,18,0,18,2016,18,9
Points Allowed,18,1,30,2016,18,10
Points Allowed,18,2,33,2015,18,25
Points Allowed,18,3,34,2015,18,29
Points Allowed,18,4,45,2018,18,15
Passing Yards,18,0,465,2018,18,15
Passing Yards,18,1,389,2016,18,10
Passing Yards,18,2,380,2015,18,29
Passing Yards,18,3,302,2016,18,9
Passing Yards,18,4,301,2015,18,25
Passing Yards Allowed,18,0,207,2018,18,15
Passing Yards Allowed,18,1,239,2016,18,10
Passing Yards Allowed,18,2,264,2015,18,25
Passing Yards Allowed,18,3,279,2015,18,29
Passing Yards Allowed,18,4,348,2016,18,9
Rushing Yards,18,0,122,2018,18,15
Rushing Yards,18,1,119,2015,18,29
Rushing Yards,18,2,78,2016,18,9
Rushing Yards,18,3,62,2016,18,10
Rushing Yards,18,4,50,2015,18,25
Rushing Yards Allowed,18,0,99,2016,18,9
Rushing Yards Allowed,18,1,163,2015,18,29
Rushing Yards Allowed,18,2,173,2018,18,15
Rushing Yards Allowed,18,3,205,2015,18,25
Rushing Yards Allowed,18,4,207,2016,18,10
Total Yards,18,0,574,2018,18,15
Total Yards,18,1,499,2015,18,29
Total Yards,18,2,437,2016,18,10
Total Yards,18,3,374,2016,18,9
Total Yards,18,4,335,2015,18,25
Total Yards Allowed,18,0,370,2018,18,15
Total Yards Allowed,18,1,423,2016,18,9
Total Yards Allowed,18,2,432,2015,18,29
Total Yards Allowed,18,3,441,2016,18,10
Total Yards Allowed,18,4,469,2015,18,25
Pass Attempts,18,0,44,2015,18,25
Pass Attempts,18,1,42,2015,18,29
Pass Attempts,18,2,41,2016,18,10
Pass Attempts,18,3,40,2018,18,15
Pass Attempts,18,4,34,2016,18,9
Rush Attempts,18,0,30,2016,18,9
Rush Attempts,18,1,27,2015,18,29
Rush Attempts,18,2,22,2018,18,15
Rush Attempts,18,3,19,2015,18,25
Rush Attempts,18,4,18,2016,18,10
Points Scored,19,0,41,2015,19,28
Points Scored,19,1,36,2020,19,3
Points Scored,19,2,35,2014,19,29
Points Scored,19,3,34,2014,19,6
Points Scored,19,4,31,2017,19,31
Points Scored,19,5,31,2017,19,0
Points Scored,19,6,30,2015,19,20
Points Scored,19,7,30,2016,19,4
Points Scored,19,8,29,2020,19,30
Points Scored,19,9,27,2016,19,13
Points Scored,19,10,26,2014,19,31
Points Scored,19,11,23,2017,19,6
Points Scored,19,12,20,2020,19,13
Points Scored,19,13,16,2016,19,20
Points Scored,19,14,13,2019,19,31
Points Allowed,19,0,3,2016,19,20
Points Allowed,19,1,7,2016,19,13
Points Allowed,19,2,10,2015,19,28
Points Allowed,19,3,13,2014,19,31
Points Allowed,19,4,13,2016,19,4
Points Allowed,19,5,13,2017,19,6
Points Allowed,19,6,24,2014,19,6
Points Allowed,19,7,24,2014,19,29
Points Allowed,19,8,24,2019,19,31
Points Allowed,19,9,24,2020,19,30
Points Allowed,19,10,27,2017,19,0
Points Allowed,19,11,30,2017,19,31
Points Allowed,19,12,33,2020,19,3
Points Allowed,19,13,38,2015,19,20
Points Allowed,19,14,38,2020,19,13
Passing Yards,19,0,383,2020,19,13
Passing Yards,19,1,366,2015,19,28
Passing Yards,19,2,340,2014,19,31
Passing Yards,19,3,339,2015,19,20
Passing Yards,19,4,320,2020,19,3
Passing Yards,19,5,304,2014,19,6
Passing Yards,19,6,286,2017,19,0
Passing Yards,19,7,269,2016,19,4
Passing Yards,19,8,254,2020,19,30
Passing Yards,19,9,247,2017,19,6
Passing Yards,19,10,233,2017,19,31
Passing Yards,19,11,209,2016,19,13
Passing Yards,19,12,206,2014,19,29
Passing Yards,19,13,200,2016,19,20
Passing Yards,19,14,190,2019,19,31
Passing Yards Allowed,19,0,63,2015,19,28
Passing Yards Allowed,19,1,149,2014,19,31
Passing Yards Allowed,19,2,158,2016,19,13
Passing Yards Allowed,19,3,192,2014,19,29
Passing Yards Allowed,19,4,197,2016,19,4
Passing Yards Allowed,19,5,204,2015,19,20
Passing Yards Allowed,19,6,215,2017,19,6
Passing Yards Allowed,19,7,219,2016,19,20
Passing Yards Allowed,19,8,239,2019,19,31
Passing Yards Allowed,19,9,252,2017,19,0
Passing Yards Allowed,19,10,288,2017,19,31
Passing Yards Allowed,19,11,292,2020,19,30
Passing Yards Allowed,19,12,293,2020,19,13
Passing Yards Allowed,19,13,296,2020,19,3
Passing Yards Allowed,19,14,374,2014,19,6
Rushing Yards,19,0,233,2020,19,30
Rushing Yards,19,1,192,2017,19,31
Rushing Yards,19,2,168,2014,19,29
Rushing Yards,19,3,163,2014,19,31
Rushing Yards,19,4,152,2016,19,20
Rushing Yards,19,5,125,2017,19,6
Rushing Yards,19,6,125,2017,19,0
Rushing Yards,19,7,118,2016,19,4
Rushing Yards,19,8,104,2015,19,28
Rushing Yards,19,9,103,2015,19,20
Rushing Yards,19,10,100,2016,19,13
Rushing Yards,19,11,95,2020,19,3
Rushing Yards,19,12,87,2014,19,6
Rushing Yards,19,13,68,2019,19,31
Rushing Yards,19,14,68,2020,19,13
Rushing Yards Allowed,19,0,22,2014,19,31
Rushing Yards Allowed,19,1,44,2016,19,4
Rushing Yards Allowed,19,2,52,2016,19,13
Rushing Yards Allowed,19,3,80,2017,19,6
Rushing Yards Allowed,19,4,87,2015,19,28
Rushing Yards Allowed,19,5,88,2020,19,30
Rushing Yards Allowed,19,6,91,2016,19,20
Rushing Yards Allowed,19,7,96,2019,19,31
Rushing Yards Allowed,19,8,117,2017,19,31
Rushing Yards Allowed,19,9,118,2014,19,29
Rushing Yards Allowed,19,10,119,2014,19,6
Rushing Yards Allowed,19,11,135,2020,19,13
Rushing Yards Allowed,19,12,171,2020,19,3
Rushing Yards Allowed,19,13,205,2015,19,20
Rushing Yards Allowed,19,14,242,2017,19,0
Total Yards,19,0,487,2014,19,31
Total Yards,19,1,482,2020,19,30
Total Yards,19,2,470,2015,19,28
Total Yards,19,3,422,2017,19,31
Total Yards,19,4,414,2020,19,13
Total Yards,19,5,407,2017,19,0
Total Yards,19,6,406,2015,19,20
Total Yards,19,7,389,2020,19,3
Total Yards,19,8,386,2014,19,6
Total Yards,19,9,355,2014,19,29
Total Yards,19,10,347,2016,19,4
Total Yards,19,11,345,2017,19,6
Total Yards,19,12,341,2016,19,20
Total Yards,19,13,286,2016,19,13
Total Yards,19,14,241,2019,19,31
Total Yards Allowed,19,0,131,2015,19,28
Total Yards Allowed,19,1,156,2014,19,31
Total Yards Allowed,19,2,205,2016,19,13
Total Yards Allowed,19,3,228,2016,19,4
Total Yards Allowed,19,4,273,2017,19,6
Total Yards Allowed,19,5,294,2014,19,29
Total Yards Allowed,19,6,303,2016,19,20
Total Yards Allowed,19,7,312,2019,19,31
Total Yards Allowed,19,8,350,2020,19,30
Total Yards Allowed,19,9,397,2017,19,31
Total Yards Allowed,19,10,405,2015,19,20
Total Yards Allowed,19,11,425,2020,19,13
Total Yards Allowed,19,12,435,2020,19,3
Total Yards Allowed,19,13,461,2014,19,6
Total Yards Allowed,19,14,489,2017,19,0
Pass Attempts,19,0,39,2020,19,13
Pass Attempts,19,1,38,2014,19,31
Pass Attempts,19,2,38,2015,19,20
Pass Attempts,19,3,37,2015,19,28
Pass Attempts,19,4,36,2019,19,31
Pass Attempts,19,5,35,2020,19,3
Pass Attempts,19,6,34,2017,19,0
Pass Attempts,19,7,32,2017,19,6
Pass Attempts,19,8,31,2017,19,31
Pass Attempts,19,9,31,2020,19,30
Pass Attempts,19,10,30,2014,19,6
Pass Attempts,19,11,27,2016,19,4
Pass Attempts,19,12,26,2014,19,29
Pass Attempts,19,13,26,2016,19,13
Pass Attempts,19,14,25,2016,19,20
Rush Attempts,19,0,40,2014,19,29
Rush Attempts,19,1,39,2015,19,28
Rush Attempts,19,2,39,2016,19,20
Rush Attempts,19,3,38,2016,19,13
Rush Attempts,19,4,35,2020,19,30
Rush Attempts,19,5,34,2016,19,4
Rush Attempts,19,6,33,2014,19,6
Rush Attempts,19,7,33,2014,19,31
Rush Attempts,19,8,31,2017,19,31
Rush Attempts,19,9,30,2017,19,6
Rush Attempts,19,10,24,2020,19,13
Rush Attempts,19,11,22,2017,19,0
Rush Attempts,19,12,21,2020,19,3
Rush Attempts,19,13,19,2015,19,20
Rush Attempts,19,14,19,2019,19,31
Points Scored,20,0,38,2015,20,19
Points Scored,20,1,37,2016,20,2
Points Scored,20,2,28,2020,20,13
Points Scored,20,3,23,2014,20,28
Points Scored,20,4,21,2015,20,2
Points Scored,20,5,21,2015,20,10
Points Scored,20,6,20,2014,20,31
Points Scored,20,7,17,2015,20,14
Points Scored,20,8,17,2020,20,28
Points Scored,20,9,3,2016,20,19
Points Allowed,20,0,6,2020,20,28
Points Allowed,20,1,13,2014,20,28
Points Allowed,20,2,13,2015,20,14
Points Allowed,20,3,16,2016,20,2
Points Allowed,20,4,16,2016,20,19
Points Allowed,20,5,17,2015,20,10
Points Allowed,20,6,20,2015,20,2
Points Allowed,20,7,27,2014,20,31
Points Allowed,20,8,30,2015,20,19
Points Allowed,20,9,31,2020,20,13
Passing Yards,20,0,323,2020,20,13
Passing Yards,20,1,302,2015,20,14
Passing Yards,20,2,276,2020,20,28
Passing Yards,20,3,219,2016,20,19
Passing Yards,20,4,209,2014,20,28
Passing Yards,20,5,204,2015,20,19
Passing Yards,20,6,191,2015,20,10
Passing Yards,20,7,182,2016,20,2
Passing Yards,20,8,177,2014,20,31
Passing Yards,20,9,177,2015,20,2
Passing Yards Allowed,20,0,121,2020,20,28
Passing Yards Allowed,20,1,200,2016,20,19
Passing Yards Allowed,20,2,224,2015,20,2
Passing Yards Allowed,20,3,225,2014,20,28
Passing Yards Allowed,20,4,243,2016,20,2
Passing Yards Allowed,20,5,244,2014,20,31
Passing Yards Allowed,20,6,271,2015,20,10
Passing Yards Allowed,20,7,303,2015,20,14
Passing Yards Allowed,20,8,339,2015,20,19
Passing Yards Allowed,20,9,412,2020,20,13
Rushing Yards,20,0,211,2016,20,2
Rushing Yards,20,1,205,2015,20,19
Rushing Yards,20,2,148,2014,20,31
Rushing Yards,20,3,129,2014,20,28
Rushing Yards,20,4,127,2015,20,10
Rushing Yards,20,5,109,2015,20,14
Rushing Yards,20,6,95,2015,20,2
Rushing Yards,20,7,91,2016,20,19
Rushing Yards,20,8,57,2020,20,28
Rushing Yards,20,9,49,2020,20,13
Rushing Yards Allowed,20,0,44,2015,20,14
Rushing Yards Allowed,20,1,72,2015,20,10
Rushing Yards Allowed,20,2,80,2014,20,31
Rushing Yards Allowed,20,3,88,2016,20,2
Rushing Yards Allowed,20,4,103,2015,20,19
Rushing Yards Allowed,20,5,113,2014,20,28
Rushing Yards Allowed,20,6,117,2020,20,28
Rushing Yards Allowed,20,7,146,2020,20,13
Rushing Yards Allowed,20,8,152,2016,20,19
Rushing Yards Allowed,20,9,161,2015,20,2
Total Yards,20,0,405,2015,20,19
Total Yards,20,1,394,2015,20,14
Total Yards,20,2,382,2016,20,2
Total Yards,20,3,361,2020,20,13
Total Yards,20,4,322,2014,20,28
Total Yards,20,5,310,2015,20,10
Total Yards,20,6,310,2020,20,28
Total Yards,20,7,305,2014,20,31
Total Yards,20,8,303,2016,20,19
Total Yards,20,9,260,2015,20,2
Total Yards Allowed,20,0,224,2020,20,28
Total Yards Allowed,20,1,319,2014,20,28
Total Yards Allowed,20,2,319,2016,20,2
Total Yards Allowed,20,3,324,2014,20,31
Total Yards Allowed,20,4,335,2015,20,10
Total Yards Allowed,20,5,337,2015,20,14
Total Yards Allowed,20,6,341,2016,20,19
Total Yards Allowed,20,7,354,2015,20,2
Total Yards Allowed,20,8,406,2015,20,19
Total Yards Allowed,20,9,529,2020,20,13
Pass Attempts,20,0,45,2015,20,14
Pass Attempts,20,1,42,2014,20,31
Pass Attempts,20,2,40,2020,20,28
Pass Attempts,20,3,39,2020,20,13
Pass Attempts,20,4,36,2016,20,19
Pass Attempts,20,5,33,2014,20,28
Pass Attempts,20,6,25,2015,20,2
Pass Attempts,20,7,25,2015,20,10
Pass Attempts,20,8,23,2015,20,19
Pass Attempts,20,9,22,2016,20,2
Rush Attempts,20,0,36,2015,20,19
Rush Attempts,20,1,36,2015,20,10
Rush Attempts,20,2,36,2016,20,2
Rush Attempts,20,3,35,2014,20,31
Rush Attempts,20,4,34,2014,20,28
Rush Attempts,20,5,27,2015,20,2
Rush Attempts,20,6,25,2020,20,28
Rush Attempts,20,7,21,2015,20,14
Rush Attempts,20,8,20,2016,20,19
Rush Attempts,20,9,19,2020,20,13
Points Scored,21,0,41,2017,21,29
Points Scored,21,1,27,2020,21,10
Points Scored,21,2,22,2020,21,25
Points Scored,21,3,21,2020,21,15
Points Scored,21,4,17,2019,21,17
Points Scored,21,5,16,2017,21,0
Points Allowed,21,0,16,2020,21,25
Points Allowed,21,1,19,2020,21,15
Points Allowed,21,2,23,2019,21,17
Points Allowed,21,3,24,2017,21,0
Points Allowed,21,4,30,2020,21,10
Points Allowed,21,5,34,2017,21,29
Passing Yards,21,0,420,2019,21,17
Passing Yards,21,1,335,2017,21,29
Passing Yards,21,2,326,2017,21,0
Passing Yards,21,3,288,2020,21,10
Passing Yards,21,4,284,2020,21,25
Passing Yards,21,5,279,2020,21,15
Passing Yards Allowed,21,0,152,2020,21,25
Passing Yards Allowed,21,1,163,2017,21,0
Passing Yards Allowed,21,2,257,2019,21,17
Passing Yards Allowed,21,3,259,2017,21,29
Passing Yards Allowed,21,4,301,2020,21,15
Passing Yards Allowed,21,5,328,2020,21,10
Rushing Yards,21,0,101,2020,21,10
Rushing Yards,21,1,84,2020,21,25
Rushing Yards,21,2,72,2020,21,15
Rushing Yards,21,3,70,2019,21,17
Rushing Yards,21,4,59,2017,21,29
Rushing Yards,21,5,53,2017,21,0
Rushing Yards Allowed,21,0,61,2019,21,17
Rushing Yards Allowed,21,1,67,2020,21,15
Rushing Yards Allowed,21,2,74,2020,21,25
Rushing Yards Allowed,21,3,119,2020,21,10
Rushing Yards Allowed,21,4,206,2017,21,0
Rushing Yards Allowed,21,5,220,2017,21,29
Total Yards,21,0,479,2019,21,17
Total Yards,21,1,380,2017,21,29
Total Yards,21,2,376,2020,21,10
Total Yards,21,3,370,2017,21,0
Total Yards,21,4,345,2020,21,25
Total Yards,21,5,335,2020,21,15
Total Yards Allowed,21,0,213,2020,21,25
Total Yards Allowed,21,1,310,2019,21,17
Total Yards Allowed,21,2,323,2020,21,15
Total Yards Allowed,21,3,369,2017,21,0
Total Yards Allowed,21,4,439,2020,21,10
Total Yards Allowed,21,5,455,2017,21,29
Pass Attempts,21,0,54,2019,21,17
Pass Attempts,21,1,46,2017,21,29
Pass Attempts,21,2,46,2020,21,10
Pass Attempts,21,3,38,2017,21,0
Pass Attempts,21,4,38,2020,21,25
Pass Attempts,21,5,34,2020,21,15
Rush Attempts,21,0,32,2020,21,25
Rush Attempts,21,1,28,2020,21,15
Rush Attempts,21,2,28,2020,21,10
Rush Attempts,21,3,22,2017,21,0
Rush Attempts,21,4,15,2017,21,29
Rush Attempts,21,5,13,2019,21,17
Points Scored,22,0,20,2018,22,16
Points Scored,22,1,12,2014,22,6
Points Allowed,22,0,16,2014,22,6
Points Allowed,22,1,27,2018,22,16
Passing Yards,22,0,315,2018,22,16
Passing Yards,22,1,185,2014,22,6
Passing Yards Allowed,22,0,256,2014,22,6
Passing Yards Allowed,22,1,258,2018,22,16
Rushing Yards,22,0,78,2014,22,6
Rushing Yards,22,1,57,2018,22,16
Rushing Yards Allowed,22,0,150,2014,22,6
Rushing Yards Allowed,22,1,184,2018,22,16
Total Yards,22,0,351,2018,22,16
Total Yards,22,1,263,2014,22,6
Total Yards Allowed,22,0,406,2014,22,6
Total Yards Allowed,22,1,424,2018,22,16
Pass Attempts,22,0,48,2018,22,16
Pass Attempts,22,1,35,2014,22,6
Rush Attempts,22,0,28,2014,22,6
Rush Attempts,22,1,14,2018,22,16
Points Scored,23,0,24,2016,23,2
Points Allowed,23,0,34,2016,23,2
Passing Yards,23,0,210,2016,23,2
Passing Yards Allowed,23,0,233,2016,23,2
Rushing Yards,23,0,135,2016,23,2
Rushing Yards Allowed,23,0,172,2016,23,2
Total Yards,23,0,318,2016,23,2
Total Yards Allowed,23,0,392,2016,23,2
Pass Attempts,23,0,24,2016,23,2
Rush Attempts,23,0,22,2016,23,2
Points Scored,24,0,24,2018,24,27
Points Allowed,24,0,27,2018,24,27
Passing Yards,24,0,164,2018,24,27
Passing Yards Allowed,24,0,359,2018,24,27
Rushing Yards,24,0,155,2018,24,27
Rushing Yards Allowed,24,0,35,2018,24,27
Total Yards,24,0,273,2018,24,27
Total Yards Allowed,24,0,365,2018,24,27
Pass Attempts,24,0,26,2018,24,27
Rush Attempts,24,0,38,2018,24,27
Points Scored,25,0,33,2015,25,18
Points Scored,25,1,23,2015,25,10
Points Scored,25,2,20,2014,25,7
Points Scored,25,3,16,2020,25,21
Points Scored,25,4,10,2014,25,29
Points Scored,25,5,7,2019,25,4
Points Allowed,25,0,13,2014,25,7
Points Allowed,25,1,20,2015,25,18
Points Allowed,25,2,20,2019,25,4
Points Allowed,25,3,22,2020,25,21
Points Allowed,25,4,27,2014,25,29
Points Allowed,25,5,38,2015,25,10
Passing Yards,25,0,368,2015,25,10
Passing Yards,25,1,312,2014,25,29
Passing Yards,25,2,264,2015,25,18
Passing Yards,25,3,261,2014,25,7
Passing Yards,25,4,247,2019,25,4
Passing Yards,25,5,152,2020,25,21
Passing Yards Allowed,25,0,205,2015,25,10
Passing Yards Allowed,25,1,220,2019,25,4
Passing Yards Allowed,25,2,244,2014,25,29
Passing Yards Allowed,25,3,248,2014,25,7
Passing Yards Allowed,25,4,284,2020,25,21
Passing Yards Allowed,25,5,301,2015,25,18
Rushing Yards,25,0,205,2015,25,18
Rushing Yards,25,1,113,2019,25,4
Rushing Yards,25,2,74,2020,25,21
Rushing Yards,25,3,73,2015,25,10
Rushing Yards,25,4,60,2014,25,7
Rushing Yards,25,5,43,2014,25,29
Rushing Yards Allowed,25,0,50,2015,25,18
Rushing Yards Allowed,25,1,77,2015,25,10
Rushing Yards Allowed,25,2,84,2020,25,21
Rushing Yards Allowed,25,3,90,2014,25,29
Rushing Yards Allowed,25,4,105,2014,25,7
Rushing Yards Allowed,25,5,136,2019,25,4
Total Yards,25,0,469,2015,25,18
Total Yards,25,1,422,2015,25,10
Total Yards,25,2,337,2019,25,4
Total Yards,25,3,315,2014,25,29
Total Yards,25,4,307,2014,25,7
Total Yards,25,5,213,2020,25,21
Total Yards Allowed,25,0,282,2015,25,10
Total Yards Allowed,25,1,313,2014,25,7
Total Yards Allowed,25,2,318,2014,25,29
Total Yards Allowed,25,3,335,2015,25,18
Total Yards Allowed,25,4,345,2020,25,21
Total Yards Allowed,25,5,356,2019,25,4
Pass Attempts,25,0,50,2015,25,10
Pass Attempts,25,1,41,2014,25,29
Pass Attempts,25,2,32,2019,25,4
Pass Attempts,25,3,27,2014,25,7
Pass Attempts,25,4,22,2020,25,21
Pass Attempts,25,5,21,2015,25,18
Rush Attempts,25,0,39,2015,25,18
Rush Attempts,25,1,30,2014,25,7
Rush Attempts,25,2,23,2019,25,4
Rush Attempts,25,3,23,2020,25,21
Rush Attempts,25,4,20,2014,25,29
Rush Attempts,25,5,17,2015,25,10
Points Scored,26,0,27,2015,26,27
Points Scored,26,1,14,2015,26,10
Points Allowed,26,0,3,2015,26,27
Points Allowed,26,1,17,2015,26,10
Passing Yards,26,0,179,2015,26,10
Passing Yards,26,1,132,2015,26,27
Passing Yards Allowed,26,0,131,2015,26,27
Passing Yards Allowed,26,1,254,2015,26,10
Rushing Yards,26,0,202,2015,26,27
Rushing Yards,26,1,117,2015,26,10
Rushing Yards Allowed,26,0,94,2015,26,27
Rushing Yards Allowed,26,1,153,2015,26,10
Total Yards,26,0,327,2015,26,27
Total Yards,26,1,284,2015,26,10
Total Yards Allowed,26,0,205,2015,26,27
Total Yards Allowed,26,1,401,2015,26,10
Pass Attempts,26,0,34,2015,26,10
Pass Attempts,26,1,23,2015,26,27
Rush Attempts,26,0,38,2015,26,27
Rush Attempts,26,1,34,2015,26,10
Points Scored,27,0,27,2018,27,24
Points Scored,27,1,24,2014,27,29
Points Scored,27,2,21,2014,27,15
Points Scored,27,3,10,2016,27,0
Points Scored,27,4,9,2018,27,4
Points Scored,27,5,3,2015,27,26
Points Allowed,27,0,14,2014,27,15
Points Allowed,27,1,24,2018,27,24
Points Allowed,27,2,27,2015,27,26
Points Allowed,27,3,27,2018,27,4
Points Allowed,27,4,31,2014,27,29
Points Allowed,27,5,33,2016,27,0
Passing Yards,27,0,366,2018,27,4
Passing Yards,27,1,359,2018,27,24
Passing Yards,27,2,228,2014,27,15
Passing Yards,27,3,182,2014,27,29
Passing Yards,27,4,171,2016,27,0
Passing Yards,27,5,131,2015,27,26
Passing Yards Allowed,27,0,123,2018,27,4
Passing Yards Allowed,27,1,132,2015,27,26
Passing Yards Allowed,27,2,161,2016,27,0
Passing Yards Allowed,27,3,164,2018,27,24
Passing Yards Allowed,27,4,269,2014,27,15
Passing Yards Allowed,27,5,283,2014,27,29
Rushing Yards,27,0,187,2014,27,15
Rushing Yards,27,1,175,2014,27,29
Rushing Yards,27,2,112,2016,27,0
Rushing Yards,27,3,94,2015,27,26
Rushing Yards,27,4,56,2018,27,4
Rushing Yards,27,5,35,2018,27,24
Rushing Yards Allowed,27,0,64,2014,27,15
Rushing Yards Allowed,27,1,95,2018,27,4
Rushing Yards Allowed,27,2,122,2014,27,29
Rushing Yards Allowed,27,3,155,2018,27,24
Rushing Yards Allowed,27,4,180,2016,27,0
Rushing Yards Allowed,27,5,202,2015,27,26
Total Yards,27,0,395,2014,27,15
Total Yards,27,1,395,2018,27,4
Total Yards,27,2,365,2018,27,24
Total Yards,27,3,331,2014,27,29
