Category,Team/All_Teams,Place,Record,Year,Team
Points Scored,10,3,246,2015,10
Points Scored,10,4,235,2016,10
Points Scored,10,5,227,2014,10
Points Scored,10,6,218,2018,10
Points Allowed,10,0,147,2019,10
Points Allowed,10,1,159,2016,10
Points Allowed,10,2,166,2014,10
Points Allowed,10,3,177,2015,10
Points Allowed,10,4,194,2017,10
Points Allowed,10,5,196,2020,10
Points Allowed,10,6,209,2018,10
Passing Yards,10,0,3233,2020,10
Passing Yards,10,1,2965,2017,10
Passing Yards,10,2,2716,2019,10
Passing Yards,10,3,2548,2018,10
Passing Yards,10,4,2530,2016,10
Passing Yards,10,5,2382,2015,10
Passing Yards,10,6,2263,2014,10
Passing Yards Allowed,10,0,2014,2018,10
Passing Yards Allowed,10,1,2055,2015,10
Passing Yards Allowed,10,2,2140,2014,10
Passing Yards Allowed,10,3,2238,2019,10
Passing Yards Allowed,10,4,2257,2020,10
Passing Yards Allowed,10,5,2322,2017,10
Passing Yards Allowed,10,6,2345,2016,10
Rushing Yards,10,0,1361,2014,10
Rushing Yards,10,1,1304,2019,10
Rushing Yards,10,2,1285,2017,10
Rushing Yards,10,3,1173,2015,10
Rushing Yards,10,4,1157,2016,10
Rushing Yards,10,5,1123,2020,10
Rushing Yards,10,6,953,2018,10
Rushing Yards Allowed,10,0,824,2019,10
Rushing Yards Allowed,10,1,851,2017,10
Rushing Yards Allowed,10,2,855,2014,10
Rushing Yards Allowed,10,3,974,2015,10
Rushing Yards Allowed,10,4,1026,2016,10
Rushing Yards Allowed,10,5,1113,2020,10
Rushing Yards Allowed,10,6,1312,2018,10
Total Yards,10,0,4356,2020,10
Total Yards,10,1,4251,2017,10
Total Yards,10,2,4021,2019,10
Total Yards,10,3,3687,2016,10
Total Yards,10,4,3624,2014,10
Total Yards,10,5,3555,2015,10
Total Yards,10,6,3501,2018,10
Total Yards Allowed,10,0,2995,2014,10
Total Yards Allowed,10,1,3029,2015,10
Total Yards Allowed,10,2,3063,2019,10
Total Yards Allowed,10,3,3173,2017,10
Total Yards Allowed,10,4,3326,2018,10
Total Yards Allowed,10,5,3370,2020,10
Total Yards Allowed,10,6,3371,2016,10
Pass Attempts,10,0,380,2018,10
Pass Attempts,10,1,379,2017,10
Pass Attempts,10,2,351,2020,10
Pass Attempts,10,3,346,2016,10
Pass Attempts,10,4,343,2019,10
Pass Attempts,10,5,341,2015,10
Pass Attempts,10,6,335,2014,10
Rush Attempts,10,0,330,2019,10
Rush Attempts,10,1,318,2014,10
Rush Attempts,10,2,305,2016,10
Rush Attempts,10,3,298,2015,10
Rush Attempts,10,4,296,2017,10
Rush Attempts,10,5,293,2020,10
Rush Attempts,10,6,249,2018,10
Points Scored,11,0,206,2018,11
Points Scored,11,1,201,2014,11
Points Scored,11,2,196,2015,11
Points Scored,11,3,190,2016,11
Points Scored,11,4,178,2017,11
Points Scored,11,5,176,2020,11
Points Scored,11,6,157,2019,11
Points Allowed,11,0,203,2016,11
Points Allowed,11,1,205,2015,11
Points Allowed,11,2,223,2019,11
Points Allowed,11,3,230,2018,11
Points Allowed,11,4,231,2017,11
Points Allowed,11,5,250,2014,11
Points Allowed,11,6,264,2020,11
Passing Yards,11,0,2643,2016,11
Passing Yards,11,1,2560,2014,11
Passing Yards,11,2,2245,2015,11
Passing Yards,11,3,2211,2018,11
Passing Yards,11,4,2136,2017,11
Passing Yards,11,5,1667,2020,11
Passing Yards,11,6,1607,2019,11
Passing Yards Allowed,11,0,2093,2018,11
Passing Yards Allowed,11,1,2155,2015,11
Passing Yards Allowed,11,2,2298,2017,11
Passing Yards Allowed,11,3,2392,2019,11
Passing Yards Allowed,11,4,2438,2016,11
Passing Yards Allowed,11,5,2541,2020,11
Passing Yards Allowed,11,6,2566,2014,11
Rushing Yards,11,0,1257,2019,11
Rushing Yards,11,1,1246,2020,11
Rushing Yards,11,2,1155,2018,11
Rushing Yards,11,3,1148,2015,11
Rushing Yards,11,4,1113,2017,11
Rushing Yards,11,5,1005,2014,11
Rushing Yards,11,6,892,2016,11
Rushing Yards Allowed,11,0,1100,2020,11
Rushing Yards Allowed,11,1,1125,2017,11
Rushing Yards Allowed,11,2,1141,2018,11
Rushing Yards Allowed,11,3,1164,2019,11
Rushing Yards Allowed,11,4,1191,2016,11
Rushing Yards Allowed,11,5,1286,2014,11
Rushing Yards Allowed,11,6,1344,2015,11
Total Yards,11,0,3565,2014,11
Total Yards,11,1,3535,2016,11
Total Yards,11,2,3394,2015,11
Total Yards,11,3,3366,2018,11
Total Yards,11,4,3250,2017,11
Total Yards,11,5,2914,2020,11
Total Yards,11,6,2865,2019,11
Total Yards Allowed,11,0,3235,2018,11
Total Yards Allowed,11,1,3423,2017,11
Total Yards Allowed,11,2,3500,2015,11
Total Yards Allowed,11,3,3556,2019,11
Total Yards Allowed,11,4,3630,2016,11
Total Yards Allowed,11,5,3642,2020,11
Total Yards Allowed,11,6,3853,2014,11
Pass Attempts,11,0,371,2016,11
Pass Attempts,11,1,363,2018,11
Pass Attempts,11,2,356,2014,11
Pass Attempts,11,3,346,2017,11
Pass Attempts,11,4,321,2015,11
Pass Attempts,11,5,310,2020,11
Pass Attempts,11,6,292,2019,11
Rush Attempts,11,0,317,2019,11
Rush Attempts,11,1,298,2020,11
Rush Attempts,11,2,281,2015,11
Rush Attempts,11,3,270,2014,11
Rush Attempts,11,4,266,2018,11
Rush Attempts,11,5,263,2017,11
Rush Attempts,11,6,258,2016,11
Points Scored,12,0,276,2020,12
Points Scored,12,1,261,2018,12
Points Scored,12,2,258,2014,12
Points Scored,12,3,247,2017,12
Points Scored,12,4,235,2019,12
Points Scored,12,5,215,2016,12
Points Scored,12,6,166,2015,12
Points Allowed,12,0,216,2017,12
Points Allowed,12,1,216,2020,12
Points Allowed,12,2,226,2018,12
Points Allowed,12,3,230,2019,12
Points Allowed,12,4,236,2014,12
Points Allowed,12,5,251,2015,12
Points Allowed,12,6,255,2016,12
Passing Yards,12,0,2968,2019,12
Passing Yards,12,1,2758,2020,12
Passing Yards,12,2,2715,2014,12
Passing Yards,12,3,2662,2018,12
Passing Yards,12,4,2609,2016,12
Passing Yards,12,5,2476,2017,12
Passing Yards,12,6,2242,2015,12
Passing Yards Allowed,12,0,1993,2015,12
Passing Yards Allowed,12,1,2207,2016,12
Passing Yards Allowed,12,2,2233,2019,12
Passing Yards Allowed,12,3,2449,2020,12
Passing Yards Allowed,12,4,2519,2017,12
Passing Yards Allowed,12,5,2629,2018,12
Passing Yards Allowed,12,6,2646,2014,12
Rushing Yards,12,0,1143,2020,12
Rushing Yards,12,1,1091,2015,12
Rushing Yards,12,2,1035,2018,12
Rushing Yards,12,3,953,2014,12
Rushing Yards,12,4,861,2017,12
Rushing Yards,12,5,836,2019,12
Rushing Yards,12,6,819,2016,12
Rushing Yards Allowed,12,0,861,2014,12
Rushing Yards Allowed,12,1,1111,2018,12
Rushing Yards Allowed,12,2,1188,2020,12
Rushing Yards Allowed,12,3,1338,2017,12
Rushing Yards Allowed,12,4,1340,2019,12
Rushing Yards Allowed,12,5,1373,2016,12
Rushing Yards Allowed,12,6,1525,2015,12
Total Yards,12,0,3902,2020,12
Total Yards,12,1,3804,2019,12
Total Yards,12,2,3698,2018,12
Total Yards,12,3,3669,2014,12
Total Yards,12,4,3428,2016,12
Total Yards,12,5,3338,2017,12
Total Yards,12,6,3333,2015,12
Total Yards Allowed,12,0,3508,2014,12
Total Yards Allowed,12,1,3518,2015,12
Total Yards Allowed,12,2,3574,2019,12
Total Yards Allowed,12,3,3580,2016,12
Total Yards Allowed,12,4,3637,2020,12
Total Yards Allowed,12,5,3740,2018,12
Total Yards Allowed,12,6,3858,2017,12
Pass Attempts,12,0,437,2015,12
Pass Attempts,12,1,418,2014,12
Pass Attempts,12,2,408,2016,12
Pass Attempts,12,3,407,2019,12
Pass Attempts,12,4,396,2018,12
Pass Attempts,12,5,392,2020,12
Pass Attempts,12,6,380,2017,12
Rush Attempts,12,0,253,2018,12
Rush Attempts,12,1,246,2020,12
Rush Attempts,12,2,230,2014,12
Rush Attempts,12,3,218,2019,12
Rush Attempts,12,4,217,2017,12
Rush Attempts,12,5,215,2015,12
Rush Attempts,12,6,208,2016,12
Points Scored,13,0,314,2020,13
Points Scored,13,1,230,2018,13
Points Scored,13,2,225,2017,13
Points Scored,13,3,211,2016,13
Points Scored,13,4,203,2019,13
Points Scored,13,5,192,2015,13
Points Scored,13,6,152,2014,13
Points Allowed,13,0,171,2020,13
Points Allowed,13,1,190,2018,13
Points Allowed,13,2,199,2015,13
Points Allowed,13,3,204,2016,13
Points Allowed,13,4,205,2019,13
Points Allowed,13,5,238,2017,13
Points Allowed,13,6,239,2014,13
Passing Yards,13,0,2688,2020,13
Passing Yards,13,1,2642,2017,13
Passing Yards,13,2,2277,2015,13
Passing Yards,13,3,2237,2018,13
Passing Yards,13,4,2189,2019,13
Passing Yards,13,5,2084,2016,13
Passing Yards,13,6,1821,2014,13
Passing Yards Allowed,13,0,2041,2015,13
Passing Yards Allowed,13,1,2096,2019,13
Passing Yards Allowed,13,2,2253,2018,13
Passing Yards Allowed,13,3,2255,2014,13
Passing Yards Allowed,13,4,2468,2016,13
Passing Yards Allowed,13,5,2543,2017,13
Passing Yards Allowed,13,6,2651,2020,13
Rushing Yards,13,0,1343,2020,13
Rushing Yards,13,1,1310,2019,13
Rushing Yards,13,2,1200,2018,13
Rushing Yards,13,3,1138,2016,13
Rushing Yards,13,4,1117,2015,13
Rushing Yards,13,5,1061,2014,13
Rushing Yards,13,6,1043,2017,13
Rushing Yards Allowed,13,0,669,2020,13
Rushing Yards Allowed,13,1,831,2016,13
Rushing Yards Allowed,13,2,858,2015,13
Rushing Yards Allowed,13,3,913,2019,13
Rushing Yards Allowed,13,4,935,2017,13
Rushing Yards Allowed,13,5,1066,2014,13
Rushing Yards Allowed,13,6,1132,2018,13
Total Yards,13,0,4031,2020,13
Total Yards,13,1,3685,2017,13
Total Yards,13,2,3500,2019,13
Total Yards,13,3,3437,2018,13
Total Yards,13,4,3395,2015,13
Total Yards,13,5,3223,2016,13
Total Yards,13,6,2883,2014,13
Total Yards Allowed,13,0,2900,2015,13
Total Yards Allowed,13,1,3010,2019,13
Total Yards Allowed,13,2,3300,2016,13
Total Yards Allowed,13,3,3320,2020,13
Total Yards Allowed,13,4,3321,2014,13
Total Yards Allowed,13,5,3385,2018,13
Total Yards Allowed,13,6,3478,2017,13
Pass Attempts,13,0,350,2017,13
Pass Attempts,13,1,346,2015,13
Pass Attempts,13,2,338,2014,13
Pass Attempts,13,3,338,2019,13
Pass Attempts,13,4,330,2018,13
Pass Attempts,13,5,315,2020,13
Pass Attempts,13,6,300,2016,13
Rush Attempts,13,0,337,2020,13
Rush Attempts,13,1,314,2019,13
Rush Attempts,13,2,300,2018,13
Rush Attempts,13,3,281,2015,13
Rush Attempts,13,4,281,2016,13
Rush Attempts,13,5,261,2017,13
Rush Attempts,13,6,236,2014,13
Points Scored,14,0,253,2017,14
Points Scored,14,1,231,2019,14
Points Scored,14,2,230,2018,14
Points Scored,14,3,225,2020,14
Points Scored,14,4,211,2015,14
Points Scored,14,5,204,2016,14
Points Scored,14,6,165,2014,14
Points Allowed,14,0,206,2016,14
Points Allowed,14,1,208,2015,14
Points Allowed,14,2,211,2018,14
Points Allowed,14,3,215,2019,14
Points Allowed,14,4,215,2020,14
Points Allowed,14,5,220,2014,14
Points Allowed,14,6,236,2017,14
Passing Yards,14,0,3046,2017,14
Passing Yards,14,1,2785,2020,14
Passing Yards,14,2,2692,2019,14
Passing Yards,14,3,2686,2016,14
Passing Yards,14,4,2558,2018,14
Passing Yards,14,5,2493,2015,14
Passing Yards,14,6,2285,2014,14
Passing Yards Allowed,14,0,2195,2014,14
Passing Yards Allowed,14,1,2506,2015,14
Passing Yards Allowed,14,2,2575,2019,14
Passing Yards Allowed,14,3,2591,2016,14
Passing Yards Allowed,14,4,2610,2017,14
Passing Yards Allowed,14,5,2703,2020,14
Passing Yards Allowed,14,6,2753,2018,14
Rushing Yards,14,0,1259,2019,14
Rushing Yards,14,1,1100,2018,14
Rushing Yards,14,2,956,2016,14
Rushing Yards,14,3,908,2017,14
Rushing Yards,14,4,900,2020,14
Rushing Yards,14,5,891,2015,14
Rushing Yards,14,6,870,2014,14
Rushing Yards Allowed,14,0,823,2019,14
Rushing Yards Allowed,14,1,986,2017,14
Rushing Yards Allowed,14,2,999,2018,14
Rushing Yards Allowed,14,3,1065,2015,14
Rushing Yards Allowed,14,4,1073,2014,14
Rushing Yards Allowed,14,5,1187,2016,14
Rushing Yards Allowed,14,6,1231,2020,14
Total Yards,14,0,3955,2017,14
Total Yards,14,1,3951,2019,14
Total Yards,14,2,3685,2020,14
Total Yards,14,3,3659,2018,14
Total Yards,14,4,3642,2016,14
Total Yards,14,5,3385,2015,14
Total Yards,14,6,3155,2014,14
Total Yards Allowed,14,0,3268,2014,14
Total Yards Allowed,14,1,3399,2019,14
Total Yards Allowed,14,2,3571,2015,14
Total Yards Allowed,14,3,3596,2017,14
Total Yards Allowed,14,4,3753,2018,14
Total Yards Allowed,14,5,3778,2016,14
Total Yards Allowed,14,6,3935,2020,14
Pass Attempts,14,0,428,2017,14
Pass Attempts,14,1,425,2014,14
Pass Attempts,14,2,395,2015,14
Pass Attempts,14,3,395,2020,14
Pass Attempts,14,4,389,2016,14
Pass Attempts,14,5,378,2018,14
Pass Attempts,14,6,375,2019,14
Rush Attempts,14,0,273,2019,14
Rush Attempts,14,1,240,2018,14
Rush Attempts,14,2,236,2015,14
Rush Attempts,14,3,233,2017,14
Rush Attempts,14,4,232,2020,14
Rush Attempts,14,5,228,2014,14
Rush Attempts,14,6,225,2016,14
Points Scored,15,0,263,2014,15
Points Scored,15,1,217,2016,15
Points Scored,15,2,215,2017,15
Points Scored,15,3,208,2018,15
Points Scored,15,4,202,2020,15
Points Scored,15,5,189,2019,15
Points Scored,15,6,155,2015,15
Points Allowed,15,0,188,2015,15
Points Allowed,15,1,189,2017,15
Points Allowed,15,2,191,2014,15
Points Allowed,15,3,199,2020,15
Points Allowed,15,4,211,2018,15
Points Allowed,15,5,214,2019,15
Points Allowed,15,6,220,2016,15
Passing Yards,15,0,2603,2014,15
Passing Yards,15,1,2238,2018,15
Passing Yards,15,2,2199,2019,15
Passing Yards,15,3,2133,2020,15
Passing Yards,15,4,2105,2015,15
Passing Yards,15,5,2021,2016,15
Passing Yards,15,6,1990,2017,15
Passing Yards Allowed,15,0,2081,2015,15
Passing Yards Allowed,15,1,2166,2020,15
Passing Yards Allowed,15,2,2249,2018,15
Passing Yards Allowed,15,3,2253,2014,15
Passing Yards Allowed,15,4,2393,2017,15
Passing Yards Allowed,15,5,2416,2019,15
Passing Yards Allowed,15,6,2566,2016,15
Rushing Yards,15,0,1461,2016,15
Rushing Yards,15,1,1222,2020,15
Rushing Yards,15,2,1207,2014,15
Rushing Yards,15,3,1135,2019,15
Rushing Yards,15,4,1133,2018,15
Rushing Yards,15,5,1027,2017,15
Rushing Yards,15,6,831,2015,15
Rushing Yards Allowed,15,0,1005,2017,15
Rushing Yards Allowed,15,1,1109,2019,15
Rushing Yards Allowed,15,2,1158,2015,15
Rushing Yards Allowed,15,3,1167,2020,15
Rushing Yards Allowed,15,4,1208,2018,15
Rushing Yards Allowed,15,5,1256,2014,15
Rushing Yards Allowed,15,6,1305,2016,15
Total Yards,15,0,3810,2014,15
Total Yards,15,1,3483,2016,15
Total Yards,15,2,3371,2018,15
Total Yards,15,3,3355,2020,15
Total Yards,15,4,3334,2019,15
Total Yards,15,5,3017,2017,15
Total Yards,15,6,2936,2015,15
Total Yards Allowed,15,0,3240,2015,15
Total Yards Allowed,15,1,3334,2020,15
Total Yards Allowed,15,2,3398,2017,15
Total Yards Allowed,15,3,3458,2018,15
Total Yards Allowed,15,4,3510,2014,15
Total Yards Allowed,15,5,3526,2019,15
Total Yards Allowed,15,6,3872,2016,15
Pass Attempts,15,0,381,2020,15
Pass Attempts,15,1,375,2015,15
Pass Attempts,15,2,363,2018,15
Pass Attempts,15,3,363,2019,15
Pass Attempts,15,4,344,2016,15
Pass Attempts,15,5,344,2017,15
Pass Attempts,15,6,329,2014,15
Rush Attempts,15,0,291,2016,15
Rush Attempts,15,1,280,2019,15
Rush Attempts,15,2,276,2017,15
Rush Attempts,15,3,276,2018,15
Rush Attempts,15,4,275,2014,15
Rush Attempts,15,5,273,2020,15
Rush Attempts,15,6,231,2015,15
Points Scored,16,0,251,2019,16
Points Scored,16,1,247,2014,16
Points Scored,16,2,245,2018,16
Points Scored,16,3,198,2016,16
Points Scored,16,4,194,2015,16
Points Scored,16,5,160,2017,16
Points Scored,16,6,158,2020,16
Points Allowed,16,0,170,2014,16
Points Allowed,16,1,191,2019,16
Points Allowed,16,2,192,2018,16
Points Allowed,16,3,205,2016,16
Points Allowed,16,4,206,2015,16
Points Allowed,16,5,273,2020,16
Points Allowed,16,6,285,2017,16
Passing Yards,16,0,2661,2020,16
Passing Yards,16,1,2429,2014,16
Passing Yards,16,2,2363,2019,16
Passing Yards,16,3,2321,2016,16
Passing Yards,16,4,2305,2015,16
Passing Yards,16,5,2247,2017,16
Passing Yards,16,6,2152,2018,16
Passing Yards Allowed,16,0,2035,2014,16
Passing Yards Allowed,16,1,2168,2015,16
Passing Yards Allowed,16,2,2526,2018,16
Passing Yards Allowed,16,3,2540,2017,16
Passing Yards Allowed,16,4,2640,2016,16
Passing Yards Allowed,16,5,2658,2020,16
Passing Yards Allowed,16,6,2688,2019,16
Rushing Yards,16,0,1561,2018,16
Rushing Yards,16,1,1391,2019,16
Rushing Yards,16,2,1361,2016,16
Rushing Yards,16,3,1166,2015,16
Rushing Yards,16,4,1077,2020,16
Rushing Yards,16,5,1018,2014,16
Rushing Yards,16,6,886,2017,16
Rushing Yards Allowed,16,0,837,2019,16
Rushing Yards Allowed,16,1,963,2018,16
Rushing Yards Allowed,16,2,1065,2020,16
Rushing Yards Allowed,16,3,1203,2014,16
Rushing Yards Allowed,16,4,1242,2017,16
Rushing Yards Allowed,16,5,1259,2015,16
Rushing Yards Allowed,16,6,1263,2016,16
Total Yards,16,0,3755,2019,16
Total Yards,16,1,3739,2020,16
Total Yards,16,2,3713,2018,16
Total Yards,16,3,3683,2016,16
Total Yards,16,4,3471,2015,16
Total Yards,16,5,3448,2014,16
Total Yards,16,6,3133,2017,16
Total Yards Allowed,16,0,3238,2014,16
Total Yards Allowed,16,1,3428,2015,16
Total Yards Allowed,16,2,3490,2018,16
Total Yards Allowed,16,3,3526,2019,16
Total Yards Allowed,16,4,3723,2020,16
Total Yards Allowed,16,5,3782,2017,16
Total Yards Allowed,16,6,3904,2016,16
Pass Attempts,16,0,381,2020,16
Pass Attempts,16,1,350,2014,16
Pass Attempts,16,2,346,2015,16
Pass Attempts,16,3,346,2016,16
Pass Attempts,16,4,346,2017,16
Pass Attempts,16,5,313,2019,16
Pass Attempts,16,6,275,2018,16
Rush Attempts,16,0,319,2019,16
Rush Attempts,16,1,311,2018,16
Rush Attempts,16,2,284,2016,16
Rush Attempts,16,3,277,2015,16
Rush Attempts,16,4,258,2014,16
Rush Attempts,16,5,240,2020,16
Rush Attempts,16,6,220,2017,16
Points Scored,17,0,265,2019,17
Points Scored,17,1,261,2020,17
Points Scored,17,2,233,2017,17
Points Scored,17,3,217,2015,17
Points Scored,17,4,180,2014,17
Points Scored,17,5,178,2018,17
Points Scored,17,6,145,2016,17
Points Allowed,17,0,205,2014,17
Points Allowed,17,1,238,2018,17
Points Allowed,17,2,243,2015,17
Points Allowed,17,3,261,2019,17
Points Allowed,17,4,264,2017,17
Points Allowed,17,5,273,2020,17
Points Allowed,17,6,281,2016,17
Passing Yards,17,0,2826,2019,17
Passing Yards,17,1,2719,2015,17
Passing Yards,17,2,2693,2017,17
Passing Yards,17,3,2681,2020,17
Passing Yards,17,4,2467,2016,17
Passing Yards,17,5,2335,2018,17
Passing Yards,17,6,2247,2014,17
Passing Yards Allowed,17,0,2242,2015,17
Passing Yards Allowed,17,1,2306,2016,17
Passing Yards Allowed,17,2,2321,2017,17
Passing Yards Allowed,17,3,2329,2014,17
Passing Yards Allowed,17,4,2499,2019,17
Passing Yards Allowed,17,5,2595,2018,17
Passing Yards Allowed,17,6,2732,2020,17
Rushing Yards,17,0,1251,2019,17
Rushing Yards,17,1,1130,2020,17
Rushing Yards,17,2,981,2017,17
Rushing Yards,17,3,972,2014,17
Rushing Yards,17,4,966,2015,17
Rushing Yards,17,5,914,2018,17
Rushing Yards,17,6,511,2016,17
Rushing Yards Allowed,17,0,1122,2017,17
Rushing Yards Allowed,17,1,1126,2020,17
Rushing Yards Allowed,17,2,1168,2014,17
Rushing Yards Allowed,17,3,1208,2018,17
Rushing Yards Allowed,17,4,1253,2019,17
Rushing Yards Allowed,17,5,1285,2015,17
Rushing Yards Allowed,17,6,1624,2016,17
Total Yards,17,0,4078,2019,17
Total Yards,17,1,3811,2020,17
Total Yards,17,2,3685,2015,17
Total Yards,17,3,3675,2017,17
Total Yards,17,4,3250,2018,17
Total Yards,17,5,3220,2014,17
Total Yards,17,6,2979,2016,17
Total Yards Allowed,17,0,3444,2017,17
Total Yards Allowed,17,1,3498,2014,17
Total Yards Allowed,17,2,3527,2015,17
Total Yards Allowed,17,3,3752,2019,17
Total Yards Allowed,17,4,3803,2018,17
Total Yards Allowed,17,5,3858,2020,17
Total Yards Allowed,17,6,3930,2016,17
Pass Attempts,17,0,390,2014,17
Pass Attempts,17,1,383,2016,17
Pass Attempts,17,2,380,2018,17
Pass Attempts,17,3,379,2020,17
Pass Attempts,17,4,378,2017,17
Pass Attempts,17,5,376,2015,17
Pass Attempts,17,6,358,2019,17
Rush Attempts,17,0,263,2019,17
Rush Attempts,17,1,233,2015,17
Rush Attempts,17,2,233,2020,17
Rush Attempts,17,3,229,2014,17
Rush Attempts,17,4,226,2017,17
Rush Attempts,17,5,216,2018,17
Rush Attempts,17,6,162,2016,17
Points Scored,18,0,296,2017,18
Points Scored,18,1,292,2016,18
Points Scored,18,2,283,2015,18
Points Scored,18,3,269,2018,18
Points Scored,18,4,259,2019,18
Points Scored,18,5,259,2020,18
Points Scored,18,6,235,2014,18
Points Allowed,18,0,233,2016,18
Points Allowed,18,1,235,2018,18
Points Allowed,18,2,260,2015,18
Points Allowed,18,3,264,2020,18
Points Allowed,18,4,268,2014,18
Points Allowed,18,5,292,2019,18
Points Allowed,18,6,301,2017,18
Passing Yards,18,0,3500,2017,18
Passing Yards,18,1,3098,2018,18
Passing Yards,18,2,3098,2019,18
Passing Yards,18,3,3046,2020,18
Passing Yards,18,4,2968,2016,18
Passing Yards,18,5,2844,2015,18
Passing Yards,18,6,2763,2014,18
Passing Yards Allowed,18,0,2443,2020,18
Passing Yards Allowed,18,1,2548,2018,18
Passing Yards Allowed,18,2,2615,2014,18
Passing Yards Allowed,18,3,2785,2016,18
Passing Yards Allowed,18,4,2930,2015,18
Passing Yards Allowed,18,5,2935,2017,18
Passing Yards Allowed,18,6,2940,2019,18
Rushing Yards,18,0,1091,2015,18
Rushing Yards,18,1,1034,2016,18
Rushing Yards,18,2,1003,2018,18
Rushing Yards,18,3,960,2019,18
Rushing Yards,18,4,953,2017,18
Rushing Yards,18,5,926,2014,18
Rushing Yards,18,6,746,2020,18
Rushing Yards Allowed,18,0,883,2018,18
Rushing Yards Allowed,18,1,1010,2016,18
Rushing Yards Allowed,18,2,1040,2014,18
Rushing Yards Allowed,18,3,1046,2019,18
Rushing Yards Allowed,18,4,1262,2015,18
Rushing Yards Allowed,18,5,1276,2017,18
Rushing Yards Allowed,18,6,1418,2020,18
Total Yards,18,0,4453,2017,18
Total Yards,18,1,4101,2018,18
Total Yards,18,2,4058,2019,18
Total Yards,18,3,4002,2016,18
Total Yards,18,4,3936,2015,18
Total Yards,18,5,3793,2020,18
Total Yards,18,6,3690,2014,18
Total Yards Allowed,18,0,3431,2018,18
Total Yards Allowed,18,1,3655,2014,18
Total Yards Allowed,18,2,3796,2016,18
Total Yards Allowed,18,3,3861,2020,18
Total Yards Allowed,18,4,3987,2019,18
Total Yards Allowed,18,5,4193,2015,18
Total Yards Allowed,18,6,4211,2017,18
Pass Attempts,18,0,416,2018,18
Pass Attempts,18,1,401,2017,18
Pass Attempts,18,2,400,2014,18
Pass Attempts,18,3,396,2020,18
Pass Attempts,18,4,391,2019,18
Pass Attempts,18,5,381,2015,18
Pass Attempts,18,6,363,2016,18
Rush Attempts,18,0,268,2016,18
Rush Attempts,18,1,255,2015,18
Rush Attempts,18,2,236,2018,18
Rush Attempts,18,3,224,2017,18
Rush Attempts,18,4,223,2019,18
Rush Attempts,18,5,221,2014,18
Rush Attempts,18,6,215,2020,18
Points Scored,19,0,316,2016,19
Points Scored,19,1,309,2019,19
Points Scored,19,2,308,2014,19
Points Scored,19,3,296,2015,19
Points Scored,19,4,293,2017,19
Points Scored,19,5,263,2020,19
Points Scored,19,6,225,2018,19
Points Allowed,19,0,163,2014,19
Points Allowed,19,1,180,2016,19
Points Allowed,19,2,186,2015,19
Points Allowed,19,3,229,2019,19
Points Allowed,19,4,235,2020,19
Points Allowed,19,5,248,2017,19
Points Allowed,19,6,257,2018,19
Passing Yards,19,0,3176,2018,19
Passing Yards,19,1,3033,2020,19
Passing Yards,19,2,3028,2016,19
Passing Yards,19,3,2917,2019,19
Passing Yards,19,4,2850,2017,19
Passing Yards,19,5,2820,2015,19
Passing Yards,19,6,2660,2014,19
Passing Yards Allowed,19,0,1918,2014,19
Passing Yards Allowed,19,1,2131,2016,19
Passing Yards Allowed,19,2,2413,2018,19
Passing Yards Allowed,19,3,2528,2015,19
Passing Yards Allowed,19,4,2667,2019,19
Passing Yards Allowed,19,5,2778,2020,19
Passing Yards Allowed,19,6,2931,2017,19
Rushing Yards,19,0,1547,2017,19
Rushing Yards,19,1,1283,2015,19
Rushing Yards,19,2,1254,2016,19
Rushing Yards,19,3,1185,2014,19
Rushing Yards,19,4,1182,2019,19
Rushing Yards,19,5,1111,2020,19
Rushing Yards,19,6,968,2018,19
Rushing Yards Allowed,19,0,992,2020,19
Rushing Yards Allowed,19,1,1022,2014,19
Rushing Yards Allowed,19,2,1125,2017,19
Rushing Yards Allowed,19,3,1126,2015,19
Rushing Yards Allowed,19,4,1153,2019,19
Rushing Yards Allowed,19,5,1335,2016,19
Rushing Yards Allowed,19,6,1361,2018,19
Total Yards,19,0,4398,2017,19
Total Yards,19,1,4282,2016,19
Total Yards,19,2,4145,2018,19
Total Yards,19,3,4144,2020,19
Total Yards,19,4,4104,2015,19
Total Yards,19,5,4100,2019,19
Total Yards,19,6,3845,2014,19
Total Yards Allowed,19,0,2941,2014,19
Total Yards Allowed,19,1,3466,2016,19
Total Yards Allowed,19,2,3655,2015,19
Total Yards Allowed,19,3,3770,2020,19
Total Yards Allowed,19,4,3775,2018,19
Total Yards Allowed,19,5,3820,2019,19
Total Yards Allowed,19,6,4056,2017,19
Pass Attempts,19,0,407,2018,19
Pass Attempts,19,1,376,2020,19
Pass Attempts,19,2,338,2019,19
Pass Attempts,19,3,333,2014,19
Pass Attempts,19,4,325,2017,19
Pass Attempts,19,5,323,2016,19
Pass Attempts,19,6,311,2015,19
Rush Attempts,19,0,312,2014,19
Rush Attempts,19,1,301,2015,19
Rush Attempts,19,2,293,2017,19
Rush Attempts,19,3,292,2016,19
Rush Attempts,19,4,290,2019,19
Rush Attempts,19,5,264,2020,19
Rush Attempts,19,6,244,2018,19
Points Scored,20,0,301,2020,20
Points Scored,20,1,291,2017,20
Points Scored,20,2,275,2016,20
Points Scored,20,3,255,2019,20
Points Scored,20,4,248,2018,20
Points Scored,20,5,241,2015,20
Points Scored,20,6,198,2014,20
Points Allowed,20,0,178,2014,20
