Category,Team/All_Teams,Place,Player,Record,Team,Year
Targeted Passes,5,71,1598,11,5,2015
Targeted Passes,5,72,1598,11,5,2016
Targeted Passes,5,73,686,11,5,2017
Targeted Passes,5,74,2534,11,5,2018
Targeted Passes,5,75,5887,11,5,2019
Targeted Passes,5,76,1473,10,5,2016
Targeted Passes,5,77,5038,10,5,2018
Targeted Passes,5,78,1365,9,5,2019
Targeted Passes,5,79,285,8,5,2014
Targeted Passes,5,80,2521,8,5,2017
Targeted Passes,5,81,4934,8,5,2017
Targeted Passes,5,82,4258,7,5,2017
Targeted Passes,5,83,1601,7,5,2020
Targeted Passes,5,84,5815,7,5,2020
Targeted Passes,5,85,3270,6,5,2016
Targeted Passes,5,86,6655,6,5,2019
Targeted Passes,5,87,3358,5,5,2017
Targeted Passes,5,88,903,4,5,2017
Targeted Passes,5,89,7634,4,5,2020
Targeted Passes,5,90,5004,3,5,2019
Targeted Passes,5,91,288,2,5,2016
Targeted Passes,5,92,1259,1,5,2014
Targeted Passes,5,93,249,1,5,2015
Targeted Passes,5,94,3254,1,5,2015
Targeted Passes,5,95,3254,1,5,2016
Passes Dropped,5,0,7644,15,5,2020
Passes Dropped,5,1,1639,13,5,2014
Passes Dropped,5,2,1183,13,5,2016
Passes Dropped,5,3,1639,13,5,2019
Passes Dropped,5,4,926,10,5,2015
Passes Dropped,5,5,2627,10,5,2015
Passes Dropped,5,6,1639,9,5,2018
Passes Dropped,5,7,1639,8,5,2016
Passes Dropped,5,8,231,6,5,2014
Passes Dropped,5,9,2627,6,5,2014
Passes Dropped,5,10,1639,6,5,2017
Passes Dropped,5,11,5888,6,5,2019
Passes Dropped,5,12,3395,5,5,2017
Passes Dropped,5,13,4258,5,5,2019
Passes Dropped,5,14,4246,5,5,2020
Passes Dropped,5,15,959,4,5,2014
Passes Dropped,5,16,1316,4,5,2015
Passes Dropped,5,17,1639,4,5,2015
Passes Dropped,5,18,2521,4,5,2015
Passes Dropped,5,19,4921,4,5,2017
Passes Dropped,5,20,4921,4,5,2019
Passes Dropped,5,21,4921,4,5,2020
Passes Dropped,5,22,2538,3,5,2017
Passes Dropped,5,23,5043,3,5,2017
Passes Dropped,5,24,727,3,5,2018
Passes Dropped,5,25,4142,3,5,2018
Passes Dropped,5,26,4921,3,5,2018
Passes Dropped,5,27,2538,3,5,2020
Passes Dropped,5,28,2521,2,5,2014
Passes Dropped,5,29,231,2,5,2015
Passes Dropped,5,30,564,2,5,2015
Passes Dropped,5,31,699,2,5,2016
Passes Dropped,5,32,844,2,5,2016
Passes Dropped,5,33,1473,2,5,2016
Passes Dropped,5,34,2528,2,5,2016
Passes Dropped,5,35,4142,2,5,2016
Passes Dropped,5,36,4156,2,5,2016
Passes Dropped,5,37,138,2,5,2017
Passes Dropped,5,38,2583,2,5,2017
Passes Dropped,5,39,4258,2,5,2018
Passes Dropped,5,40,1675,2,5,2019
Passes Dropped,5,41,5048,2,5,2019
Passes Dropped,5,42,6573,2,5,2019
Passes Dropped,5,43,1832,2,5,2020
Passes Dropped,5,44,4248,2,5,2020
Passes Dropped,5,45,6573,2,5,2020
Passes Dropped,5,46,138,1,5,2014
Passes Dropped,5,47,249,1,5,2014
Passes Dropped,5,48,564,1,5,2014
Passes Dropped,5,49,699,1,5,2014
Passes Dropped,5,50,1183,1,5,2014
Passes Dropped,5,51,1183,1,5,2015
Passes Dropped,5,52,2627,1,5,2016
Passes Dropped,5,53,3270,1,5,2016
Passes Dropped,5,54,4258,1,5,2016
Passes Dropped,5,55,994,1,5,2018
Passes Dropped,5,56,2026,1,5,2018
Passes Dropped,5,57,2534,1,5,2018
Passes Dropped,5,58,5038,1,5,2018
Passes Dropped,5,59,5888,1,5,2018
Passes Dropped,5,60,1365,1,5,2019
Passes Dropped,5,61,4142,1,5,2019
Passes Dropped,5,62,1601,1,5,2020
Passes Dropped,5,63,4142,1,5,2020
Passes Dropped,5,64,5815,1,5,2020
Passes Dropped,5,65,7634,1,5,2020
100 Yards Receiving,5,0,1183,8,5,2016
100 Yards Receiving,5,1,1639,4,5,2015
100 Yards Receiving,5,2,1639,3,5,2014
100 Yards Receiving,5,3,1639,3,5,2017
100 Yards Receiving,5,4,1639,2,5,2018
100 Yards Receiving,5,5,231,1,5,2014
100 Yards Receiving,5,6,1183,1,5,2014
100 Yards Receiving,5,7,1183,1,5,2015
100 Yards Receiving,5,8,1639,1,5,2016
100 Yards Receiving,5,9,5888,1,5,2018
100 Yards Receiving,5,10,1639,1,5,2019
Interceptions,5,0,4816,10,5,2017
Interceptions,5,1,3939,8,5,2017
Interceptions,5,2,4816,6,5,2016
Interceptions,5,3,4816,6,5,2019
Interceptions,5,4,1560,4,5,2018
Interceptions,5,5,828,3,5,2015
Interceptions,5,6,3939,3,5,2015
Interceptions,5,7,3939,3,5,2018
Interceptions,5,8,1443,3,5,2020
Interceptions,5,9,5447,3,5,2020
Interceptions,5,10,1790,2,5,2014
Interceptions,5,11,3939,2,5,2016
Interceptions,5,12,1560,2,5,2017
Interceptions,5,13,2308,2,5,2017
Interceptions,5,14,4816,2,5,2018
Interceptions,5,15,5447,2,5,2018
Interceptions,5,16,1336,2,5,2019
Interceptions,5,17,3073,2,5,2019
Interceptions,5,18,5611,2,5,2019
Interceptions,5,19,1336,2,5,2020
Interceptions,5,20,13,1,5,2014
Interceptions,5,21,197,1,5,2014
Interceptions,5,22,828,1,5,2014
Interceptions,5,23,1509,1,5,2014
Interceptions,5,24,1560,1,5,2014
Interceptions,5,25,2255,1,5,2014
Interceptions,5,26,603,1,5,2015
Interceptions,5,27,1509,1,5,2015
Interceptions,5,28,1790,1,5,2015
Interceptions,5,29,1853,1,5,2015
Interceptions,5,30,3788,1,5,2015
Interceptions,5,31,1560,1,5,2016
Interceptions,5,32,1621,1,5,2016
Interceptions,5,33,1790,1,5,2016
Interceptions,5,34,1853,1,5,2016
Interceptions,5,35,3864,1,5,2016
Interceptions,5,36,819,1,5,2018
Interceptions,5,37,1790,1,5,2018
Interceptions,5,38,2234,1,5,2018
Interceptions,5,39,5485,1,5,2018
Interceptions,5,40,3084,1,5,2019
Interceptions,5,41,5447,1,5,2019
Interceptions,5,42,7289,1,5,2019
Interceptions,5,43,828,1,5,2020
Interceptions,5,44,1462,1,5,2020
Interceptions,5,45,4557,1,5,2020
Interceptions,5,46,5485,1,5,2020
Interceptions,5,47,6451,1,5,2020
Interceptions,5,48,7231,1,5,2020
Pass Defense Percentage,5,0,4816,882,5,2017
Pass Defense Percentage,5,1,4816,857,5,2016
Pass Defense Percentage,5,2,3939,850,5,2017
Pass Defense Percentage,5,3,3939,833,5,2016
Pass Defense Percentage,5,4,1560,821,5,2017
Pass Defense Percentage,5,5,1560,818,5,2018
Pass Defense Percentage,5,6,3939,809,5,2018
Pass Defense Percentage,5,7,4816,808,5,2018
Pass Defense Percentage,5,8,3939,805,5,2015
Pass Defense Percentage,5,9,3944,803,5,2020
Pass Defense Percentage,5,10,5611,802,5,2019
Pass Defense Percentage,5,11,4816,799,5,2019
Pass Defense Percentage,5,12,3084,788,5,2019
Pass Defense Percentage,5,13,1336,788,5,2020
Pass Defense Percentage,5,14,828,787,5,2016
Pass Defense Percentage,5,15,1336,786,5,2017
Pass Defense Percentage,5,16,1560,784,5,2016
Pass Defense Percentage,5,17,828,783,5,2015
Pass Defense Percentage,5,18,1336,779,5,2015
Pass Defense Percentage,5,19,1336,778,5,2019
Pass Defense Percentage,5,20,3073,776,5,2019
Pass Defense Percentage,5,21,828,774,5,2014
Pass Defense Percentage,5,22,1560,772,5,2014
Pass Defense Percentage,5,23,1336,772,5,2018
Pass Defense Percentage,5,24,1443,767,5,2020
Pass Defense Percentage,5,25,929,765,5,2014
Pass Defense Percentage,5,26,5611,764,5,2020
Pass Defense Percentage,5,27,7289,761,5,2019
Pass Defense Percentage,5,28,1336,756,5,2014
Pass Defense Percentage,5,29,13,746,5,2014
Pass Defense Percentage,5,30,1560,746,5,2015
Pass Defense Percentage,5,31,929,743,5,2015
Pass Defense Percentage,5,32,819,741,5,2018
Pass Defense Percentage,5,33,2308,736,5,2017
Pass Defense Percentage,5,34,828,729,5,2020
Pass Defense Percentage,5,35,1336,727,5,2016
Tackles,5,0,1560,133,5,2018
Tackles,5,1,1560,124,5,2016
Tackles,5,2,1560,124,5,2017
Tackles,5,3,5447,122,5,2019
Tackles,5,4,3788,108,5,2017
Tackles,5,5,1560,107,5,2014
Tackles,5,6,4816,101,5,2019
Tackles,5,7,2255,98,5,2014
Tackles,5,8,5447,98,5,2018
Tackles,5,9,1560,97,5,2015
Tackles,5,10,3788,97,5,2016
Tackles,5,11,3788,93,5,2015
Tackles,5,12,5485,84,5,2019
Tackles,5,13,1790,83,5,2014
Tackles,5,14,1790,80,5,2018
Tackles,5,15,1790,79,5,2015
Tackles,5,16,929,76,5,2015
Tackles,5,17,3944,76,5,2020
Tackles,5,18,1790,75,5,2017
Tackles,5,19,4816,74,5,2018
Tackles,5,20,13,73,5,2014
Tackles,5,21,4816,69,5,2017
Tackles,5,22,5447,69,5,2020
Tackles,5,23,828,67,5,2020
Tackles,5,24,5485,66,5,2020
Tackles,5,25,1621,65,5,2016
Tackles,5,26,2308,64,5,2017
Tackles,5,27,5403,64,5,2019
Tackles,5,28,929,63,5,2014
Tackles,5,29,1336,62,5,2016
Tackles,5,30,3939,60,5,2015
Tackles,5,31,254,58,5,2014
Tackles,5,32,4816,57,5,2016
Tackles,5,33,819,57,5,2018
Tackles,5,34,1336,54,5,2014
Tackles,5,35,254,54,5,2015
Tackles,5,36,3939,54,5,2017
Tackles,5,37,1336,53,5,2019
Tackles,5,38,7108,53,5,2020
Tackles,5,39,5403,52,5,2017
Tackles,5,40,1336,52,5,2018
Tackles,5,41,203,51,5,2015
Tackles,5,42,3939,51,5,2018
Tackles,5,43,5403,51,5,2020
Tackles,5,44,3939,49,5,2016
Tackles,5,45,1336,49,5,2017
Tackles,5,46,3073,47,5,2019
Tackles,5,47,5611,47,5,2019
Tackles,5,48,601,46,5,2014
Tackles,5,49,1336,46,5,2015
Tackles,5,50,5611,46,5,2020
Tackles,5,51,3084,45,5,2019
Tackles,5,52,1621,44,5,2015
Tackles,5,53,1790,43,5,2016
Tackles,5,54,1621,42,5,2014
Tackles,5,55,828,42,5,2016
Tackles,5,56,828,41,5,2015
Tackles,5,57,3730,41,5,2016
Tackles,5,58,1621,41,5,2017
Tackles,5,59,5403,41,5,2018
Tackles,5,60,828,40,5,2014
Tackles,5,61,6147,40,5,2018
Tackles,5,62,4557,40,5,2020
Tackles,5,63,1336,38,5,2020
Tackles,5,64,1509,37,5,2015
Tackles,5,65,6204,37,5,2020
Tackles,5,66,1853,36,5,2014
Tackles,5,67,1853,36,5,2015
Tackles,5,68,6204,36,5,2019
Tackles,5,69,1443,36,5,2020
Tackles,5,70,7188,36,5,2020
Tackles,5,71,1853,35,5,2016
Tackles,5,72,5485,35,5,2017
Tackles,5,73,7108,34,5,2019
Tackles,5,74,2177,33,5,2017
Tackles,5,75,7289,32,5,2019
Tackles,5,76,6204,31,5,2018
Tackles,5,77,5503,31,5,2019
Tackles,5,78,1462,31,5,2020
Tackles,5,79,3730,30,5,2015
Tackles,5,80,5485,29,5,2018
Tackles,5,81,6147,29,5,2019
Tackles,5,82,2195,28,5,2016
Tackles,5,83,3730,28,5,2018
Tackles,5,84,6147,28,5,2020
Tackles,5,85,3822,26,5,2017
Tackles,5,86,3163,26,5,2018
Tackles,5,87,1372,25,5,2016
Tackles,5,88,203,24,5,2014
Tackles,5,89,1083,24,5,2019
Tackles,5,90,1223,23,5,2016
Tackles,5,91,3992,23,5,2019
Tackles,5,92,7289,23,5,2020
Tackles,5,93,1744,22,5,2014
Tackles,5,94,7231,22,5,2020
Tackles,5,95,1777,21,5,2017
Tackles,5,96,3730,20,5,2017
Tackles,5,97,1509,17,5,2014
Tackles,5,98,4523,17,5,2016
Tackles,5,99,5611,17,5,2017
Assists,5,0,1560,43,5,2016
Assists,5,1,1560,43,5,2017
Assists,5,2,2255,42,5,2014
Assists,5,3,1560,41,5,2015
Assists,5,4,5447,41,5,2018
Assists,5,5,3788,39,5,2015
Assists,5,6,1560,39,5,2018
Assists,5,7,1560,37,5,2014
Assists,5,8,5447,35,5,2019
Assists,5,9,3788,33,5,2016
Assists,5,10,4816,31,5,2019
Assists,5,11,1790,30,5,2015
Assists,5,12,929,28,5,2014
Assists,5,13,3788,27,5,2017
Assists,5,14,1790,26,5,2014
Assists,5,15,929,26,5,2015
Assists,5,16,1790,26,5,2017
Assists,5,17,4816,26,5,2018
Assists,5,18,3939,24,5,2015
Assists,5,19,5403,24,5,2019
Assists,5,20,1462,24,5,2020
Assists,5,21,828,22,5,2014
Assists,5,22,1621,22,5,2014
Assists,5,23,3939,22,5,2016
Assists,5,24,2308,22,5,2017
Assists,5,25,5403,22,5,2017
Assists,5,26,5403,22,5,2020
Assists,5,27,5447,22,5,2020
Assists,5,28,6147,22,5,2020
Assists,5,29,601,21,5,2014
Assists,5,30,828,20,5,2016
Assists,5,31,4816,20,5,2016
Assists,5,32,1790,20,5,2018
Assists,5,33,3084,20,5,2019
Assists,5,34,254,19,5,2014
Assists,5,35,5485,19,5,2019
Assists,5,36,5611,19,5,2019
Assists,5,37,828,18,5,2015
Assists,5,38,3944,18,5,2020
Assists,5,39,13,17,5,2014
Assists,5,40,203,17,5,2015
Assists,5,41,4582,17,5,2019
Assists,5,42,7108,17,5,2020
Assists,5,43,1621,16,5,2015
Assists,5,44,1621,16,5,2017
Assists,5,45,2177,16,5,2017
Assists,5,46,819,16,5,2018
Assists,5,47,5403,16,5,2018
Assists,5,48,6204,16,5,2018
Assists,5,49,1336,16,5,2019
Assists,5,50,3730,15,5,2015
Assists,5,51,1372,15,5,2016
Assists,5,52,4816,15,5,2017
Assists,5,53,1336,15,5,2020
Assists,5,54,5485,15,5,2020
Assists,5,55,5611,15,5,2020
Assists,5,56,1790,14,5,2016
Assists,5,57,3073,14,5,2019
Assists,5,58,6147,14,5,2019
Assists,5,59,828,14,5,2020
Assists,5,60,6204,14,5,2020
Assists,5,61,1336,13,5,2014
Assists,5,62,254,13,5,2015
Assists,5,63,1223,13,5,2016
Assists,5,64,1336,13,5,2016
Assists,5,65,2195,13,5,2016
Assists,5,66,3822,13,5,2017
Assists,5,67,5485,13,5,2017
Assists,5,68,1336,13,5,2018
Assists,5,69,5485,13,5,2018
Assists,5,70,4523,12,5,2016
Assists,5,71,1853,11,5,2014
Assists,5,72,1777,11,5,2017
Assists,5,73,3939,11,5,2017
Assists,5,74,3730,11,5,2018
Assists,5,75,7108,11,5,2019
Assists,5,76,7883,11,5,2020
Assists,5,77,203,10,5,2014
Assists,5,78,1621,10,5,2016
Assists,5,79,1853,10,5,2016
Assists,5,80,3730,10,5,2016
Assists,5,81,1083,10,5,2019
Assists,5,82,6204,10,5,2019
Assists,5,83,1443,10,5,2020
Assists,5,84,1336,9,5,2015
Assists,5,85,1509,9,5,2015
Assists,5,86,1336,9,5,2017
Assists,5,87,473,9,5,2018
Assists,5,88,3886,9,5,2020
Assists,5,89,4557,9,5,2020
Assists,5,90,7188,9,5,2020
Assists,5,91,3992,8,5,2019
Assists,5,92,7289,8,5,2019
Assists,5,93,6451,8,5,2020
Assists,5,94,7289,8,5,2020
Assists,5,95,1744,7,5,2015
Assists,5,96,929,7,5,2016
Assists,5,97,3730,7,5,2017
Assists,5,98,6147,7,5,2018
Assists,5,99,899,6,5,2018
Sacks,5,0,1621,175,5,2016
Sacks,5,1,254,145,5,2015
Sacks,5,2,254,140,5,2014
Sacks,5,3,1621,125,5,2015
Sacks,5,4,1621,125,5,2017
Sacks,5,5,6147,115,5,2019
Sacks,5,6,1621,95,5,2014
Sacks,5,7,203,80,5,2015
Sacks,5,8,6204,80,5,2019
Sacks,5,9,6204,80,5,2020
Sacks,5,10,7108,75,5,2020
Sacks,5,11,5403,70,5,2017
Sacks,5,12,5403,70,5,2020
Sacks,5,13,6147,65,5,2018
Sacks,5,14,5403,65,5,2019
Sacks,5,15,6147,65,5,2020
Sacks,5,16,2177,55,5,2017
Sacks,5,17,3788,50,5,2015
Sacks,5,18,6204,50,5,2018
Sacks,5,19,4816,50,5,2019
Sacks,5,20,5447,50,5,2019
Sacks,5,21,5485,50,5,2020
Sacks,5,22,3730,45,5,2015
Sacks,5,23,4523,45,5,2016
Sacks,5,24,2255,40,5,2014
Sacks,5,25,899,40,5,2018
Sacks,5,26,4582,40,5,2019
Sacks,5,27,1777,35,5,2017
Sacks,5,28,2883,35,5,2017
Sacks,5,29,5485,35,5,2019
Sacks,5,30,7883,35,5,2020
Sacks,5,31,1102,30,5,2014
Sacks,5,32,1853,30,5,2015
Sacks,5,33,4523,30,5,2019
Sacks,5,34,203,25,5,2014
Sacks,5,35,1744,25,5,2014
Sacks,5,36,1790,25,5,2014
Sacks,5,37,473,25,5,2018
Sacks,5,38,4523,25,5,2018
Sacks,5,39,601,20,5,2014
Sacks,5,40,1744,20,5,2015
Sacks,5,41,1853,20,5,2016
Sacks,5,42,3730,20,5,2016
Sacks,5,43,1336,20,5,2017
Sacks,5,44,1790,20,5,2017
Sacks,5,45,3730,20,5,2017
Sacks,5,46,5447,20,5,2018
Sacks,5,47,4557,20,5,2020
Sacks,5,48,1853,15,5,2014
Sacks,5,49,1790,15,5,2015
Sacks,5,50,1372,15,5,2016
Sacks,5,51,3864,15,5,2016
Sacks,5,52,3939,15,5,2016
Sacks,5,53,4816,15,5,2016
Sacks,5,54,7108,15,5,2019
Sacks,5,55,13,10,5,2014
Sacks,5,56,92,10,5,2014
Sacks,5,57,828,10,5,2014
Sacks,5,58,274,10,5,2015
Sacks,5,59,929,10,5,2015
Sacks,5,60,1076,10,5,2015
Sacks,5,61,1509,10,5,2015
Sacks,5,62,1560,10,5,2015
Sacks,5,63,1223,10,5,2016
Sacks,5,64,1790,10,5,2016
Sacks,5,65,3788,10,5,2016
Sacks,5,66,1560,10,5,2017
Sacks,5,67,3788,10,5,2017
Sacks,5,68,3822,10,5,2017
Sacks,5,69,2234,10,5,2018
Sacks,5,70,3730,10,5,2018
Sacks,5,71,5403,10,5,2018
Sacks,5,72,1083,10,5,2019
Sacks,5,73,1336,10,5,2019
Sacks,5,74,3073,10,5,2019
Sacks,5,75,5447,10,5,2020
Sacks,5,76,929,5,5,2014
Sacks,5,77,828,5,5,2016
Sacks,5,78,1560,5,5,2016
Sacks,5,79,2195,5,5,2016
Sacks,5,80,3886,5,5,2016
Sacks,5,81,1790,5,5,2018
Sacks,5,82,5503,5,5,2019
Sacks,5,83,5611,5,5,2019
Sacks,5,84,3775,5,5,2020
Sacks,5,85,3944,5,5,2020
Sacks,5,86,7289,5,5,2020
Hurries,5,0,1621,31,5,2014
Hurries,5,1,1621,31,5,2017
Hurries,5,2,1621,26,5,2016
Hurries,5,3,254,25,5,2014
Hurries,5,4,6204,23,5,2019
Hurries,5,5,254,22,5,2015
Hurries,5,6,1621,21,5,2015
Hurries,5,7,6147,17,5,2020
Hurries,5,8,6147,16,5,2018
Hurries,5,9,6147,16,5,2019
Hurries,5,10,203,15,5,2015
Hurries,5,11,3730,12,5,2016
Hurries,5,12,6204,12,5,2020
Hurries,5,13,5403,11,5,2018
Hurries,5,14,5403,11,5,2019
Hurries,5,15,601,10,5,2014
Hurries,5,16,3788,10,5,2017
Hurries,5,17,3730,9,5,2015
Hurries,5,18,6204,9,5,2018
Hurries,5,19,5403,9,5,2020
Hurries,5,20,1223,8,5,2016
Hurries,5,21,4523,8,5,2018
Hurries,5,22,7108,8,5,2020
Hurries,5,23,3730,7,5,2017
Hurries,5,24,4582,7,5,2019
Hurries,5,25,4523,6,5,2016
Hurries,5,26,5403,6,5,2017
Hurries,5,27,3730,6,5,2018
Hurries,5,28,203,5,5,2014
Hurries,5,29,1777,5,5,2017
Hurries,5,30,2883,5,5,2017
Hurries,5,31,4557,5,5,2020
Hurries,5,32,7883,5,5,2020
Hurries,5,33,3788,4,5,2015
Hurries,5,34,2195,4,5,2016
Hurries,5,35,7108,4,5,2019
Hurries,5,36,1744,3,5,2014
Hurries,5,37,1744,3,5,2015
Hurries,5,38,1790,3,5,2015
Hurries,5,39,473,3,5,2018
Hurries,5,40,1790,3,5,2018
Hurries,5,41,92,2,5,2014
Hurries,5,42,609,2,5,2014
Hurries,5,43,1790,2,5,2014
Hurries,5,44,2255,2,5,2014
Hurries,5,45,274,2,5,2015
Hurries,5,46,1076,2,5,2015
Hurries,5,47,1709,2,5,2015
Hurries,5,48,1853,2,5,2015
Hurries,5,49,1853,2,5,2016
Hurries,5,50,3788,2,5,2016
Hurries,5,51,1790,2,5,2017
Hurries,5,52,2177,2,5,2017
Hurries,5,53,899,2,5,2018
Hurries,5,54,4523,2,5,2019
Hurries,5,55,5447,2,5,2019
Hurries,5,56,5485,2,5,2019
Hurries,5,57,929,1,5,2014
Hurries,5,58,1102,1,5,2014
Hurries,5,59,1131,1,5,2014
Hurries,5,60,1560,1,5,2014
Hurries,5,61,1372,1,5,2016
Hurries,5,62,1790,1,5,2016
Hurries,5,63,3864,1,5,2016
Hurries,5,64,1560,1,5,2017
Hurries,5,65,3939,1,5,2017
Hurries,5,66,5485,1,5,2017
Hurries,5,67,1336,1,5,2018
Hurries,5,68,2154,1,5,2018
Hurries,5,69,3073,1,5,2019
Hurries,5,70,3992,1,5,2019
Hurries,5,71,4498,1,5,2019
Hurries,5,72,4816,1,5,2019
Hurries,5,73,5503,1,5,2019
Hurries,5,74,1462,1,5,2020
Hurries,5,75,3775,1,5,2020
Hurries,5,76,3944,1,5,2020
Hurries,5,77,5485,1,5,2020
Hurries,5,78,6226,1,5,2020
Hurries,5,79,7188,1,5,2020
Hurries,5,80,7231,1,5,2020
Blocked Passes,5,0,254,6,5,2014
Blocked Passes,5,1,1621,6,5,2017
Blocked Passes,5,2,6204,6,5,2019
Blocked Passes,5,3,254,5,5,2015
Blocked Passes,5,4,6147,5,5,2019
Blocked Passes,5,5,1621,4,5,2014
Blocked Passes,5,6,203,4,5,2015
Blocked Passes,5,7,1777,4,5,2017
Blocked Passes,5,8,2883,4,5,2017
Blocked Passes,5,9,6204,4,5,2020
Blocked Passes,5,10,1744,3,5,2014
Blocked Passes,5,11,2195,3,5,2016
Blocked Passes,5,12,3730,3,5,2016
Blocked Passes,5,13,6147,3,5,2018
Blocked Passes,5,14,5403,3,5,2019
Blocked Passes,5,15,5403,3,5,2020
Blocked Passes,5,16,1621,2,5,2015
Blocked Passes,5,17,1790,2,5,2015
Blocked Passes,5,18,1621,2,5,2016
Blocked Passes,5,19,3788,2,5,2017
Blocked Passes,5,20,2154,2,5,2018
Blocked Passes,5,21,6204,2,5,2018
Blocked Passes,5,22,4523,2,5,2019
Blocked Passes,5,23,5447,2,5,2019
Blocked Passes,5,24,584,2,5,2020
Blocked Passes,5,25,6147,2,5,2020
Blocked Passes,5,26,92,1,5,2014
Blocked Passes,5,27,601,1,5,2014
Blocked Passes,5,28,274,1,5,2015
Blocked Passes,5,29,1744,1,5,2015
Blocked Passes,5,30,3730,1,5,2015
Blocked Passes,5,31,1223,1,5,2016
Blocked Passes,5,32,1372,1,5,2016
Blocked Passes,5,33,1853,1,5,2016
Blocked Passes,5,34,4523,1,5,2016
Blocked Passes,5,35,1560,1,5,2017
Blocked Passes,5,36,2177,1,5,2017
Blocked Passes,5,37,4816,1,5,2017
Blocked Passes,5,38,899,1,5,2018
Blocked Passes,5,39,1790,1,5,2018
Blocked Passes,5,40,3886,1,5,2018
Blocked Passes,5,41,4816,1,5,2018
Blocked Passes,5,42,5447,1,5,2018
Blocked Passes,5,43,1083,1,5,2019
Blocked Passes,5,44,4498,1,5,2019
Blocked Passes,5,45,4582,1,5,2019
Blocked Passes,5,46,1443,1,5,2020
Blocked Passes,5,47,1462,1,5,2020
Blocked Passes,5,48,4557,1,5,2020
Blocked Passes,5,49,5447,1,5,2020
Blocked Passes,5,50,5485,1,5,2020
Field Goals,5,0,270,28,5,2018
Field Goals,5,1,2819,28,5,2019
Field Goals,5,2,2834,25,5,2017
Field Goals,5,3,2834,22,5,2015
Field Goals,5,4,2834,20,5,2016
Field Goals,5,5,2834,19,5,2014
Field Goals,5,6,2834,19,5,2020
Key Run Blocks,5,0,4424,31,5,2017
Key Run Blocks,5,1,653,30,5,2015
Key Run Blocks,5,2,653,30,5,2017
Key Run Blocks,5,3,5989,26,5,2020
Key Run Blocks,5,4,1046,25,5,2014
Key Run Blocks,5,5,4424,25,5,2018
Key Run Blocks,5,6,653,24,5,2016
Key Run Blocks,5,7,3540,21,5,2016
Key Run Blocks,5,8,5989,21,5,2019
Key Run Blocks,5,9,7755,21,5,2020
Key Run Blocks,5,10,1357,19,5,2016
Key Run Blocks,5,11,4424,19,5,2016
Key Run Blocks,5,12,653,18,5,2014
Key Run Blocks,5,13,1046,18,5,2015
Key Run Blocks,5,14,352,17,5,2014
Key Run Blocks,5,15,2056,17,5,2018
Key Run Blocks,5,16,543,17,5,2020
Key Run Blocks,5,17,210,16,5,2014
Key Run Blocks,5,18,3540,16,5,2018
Key Run Blocks,5,19,5968,16,5,2018
Key Run Blocks,5,20,3540,14,5,2015
Key Run Blocks,5,21,1046,14,5,2016
Key Run Blocks,5,22,5989,14,5,2018
Key Run Blocks,5,23,2066,14,5,2019
Key Run Blocks,5,24,3540,12,5,2017
Key Run Blocks,5,25,4142,12,5,2018
Key Run Blocks,5,26,333,11,5,2014
Key Run Blocks,5,27,6937,10,5,2019
Key Run Blocks,5,28,462,10,5,2020
Key Run Blocks,5,29,4285,9,5,2017
Key Run Blocks,5,30,1357,8,5,2015
Key Run Blocks,5,31,2072,8,5,2019
Key Run Blocks,5,32,4331,8,5,2020
Key Run Blocks,5,33,96,7,5,2015
Key Run Blocks,5,34,352,7,5,2015
Key Run Blocks,5,35,215,7,5,2016
Key Run Blocks,5,36,1492,7,5,2017
Key Run Blocks,5,37,4142,7,5,2019
Key Run Blocks,5,38,6929,7,5,2019
Key Run Blocks,5,39,4142,6,5,2020
Key Run Blocks,5,40,876,5,5,2016
Key Run Blocks,5,41,4156,5,5,2016
Key Run Blocks,5,42,2538,5,5,2017
Key Run Blocks,5,43,1181,5,5,2018
Key Run Blocks,5,44,4372,5,5,2020
Key Run Blocks,5,45,4142,4,5,2016
Key Run Blocks,5,46,1357,3,5,2014
Key Run Blocks,5,47,1643,3,5,2014
Key Run Blocks,5,48,138,3,5,2017
Key Run Blocks,5,49,4142,3,5,2017
Key Run Blocks,5,50,635,3,5,2018
Key Run Blocks,5,51,2517,3,5,2018
Key Run Blocks,5,52,2534,3,5,2018
Key Run Blocks,5,53,4424,3,5,2019
Key Run Blocks,5,54,6012,3,5,2019
Key Run Blocks,5,55,4173,3,5,2020
Key Run Blocks,5,56,6655,3,5,2020
Key Run Blocks,5,57,7657,3,5,2020
Key Run Blocks,5,58,138,2,5,2014
Key Run Blocks,5,59,564,2,5,2014
Key Run Blocks,5,60,138,2,5,2015
Key Run Blocks,5,61,215,2,5,2015
Key Run Blocks,5,62,564,2,5,2015
Key Run Blocks,5,63,711,2,5,2015
Key Run Blocks,5,64,1675,2,5,2019
Key Run Blocks,5,65,2082,1,5,2015
Key Run Blocks,5,66,2521,1,5,2015
Key Run Blocks,5,67,288,1,5,2016
Key Run Blocks,5,68,2528,1,5,2016
Key Run Blocks,5,69,2755,1,5,2016
Key Run Blocks,5,70,2059,1,5,2017
Key Run Blocks,5,71,2521,1,5,2017
Key Run Blocks,5,72,4314,1,5,2017
Key Run Blocks,5,73,2026,1,5,2018
Key Run Blocks,5,74,5945,1,5,2018
Key Run Blocks,5,75,1365,1,5,2019
Key Run Blocks,5,76,5004,1,5,2019
