Category,Team/All_Teams,Place,Player,Record,Team,Year
Rushing Attempts,10,18,1006,76,10,2018
Rushing Attempts,10,19,1006,75,10,2017
Rushing Attempts,10,20,9091,68,10,2022
Rushing Attempts,10,21,1006,67,10,2021
Rushing Attempts,10,22,1006,64,10,2019
Rushing Attempts,10,23,1006,63,10,2022
Rushing Attempts,10,24,1006,58,10,2020
Rushing Attempts,10,25,6596,57,10,2019
Rushing Attempts,10,26,1698,55,10,2014
Rushing Attempts,10,27,41,47,10,2014
Rushing Attempts,10,28,5724,30,10,2021
Rushing Attempts,10,29,1461,22,10,2015
Rushing Attempts,10,30,1938,21,10,2016
Rushing Attempts,10,31,1698,20,10,2015
Rushing Attempts,10,32,9083,14,10,2022
Rushing Attempts,10,33,4908,13,10,2017
Rushing Attempts,10,34,9150,12,10,2022
Rushing Attempts,10,35,429,11,10,2019
Rushing Attempts,10,36,2411,10,10,2020
Rushing Attempts,10,37,538,8,10,2014
Rushing Attempts,10,38,3330,6,10,2017
Rushing Attempts,10,39,4040,5,10,2020
Rushing Attempts,10,40,41,4,10,2015
Rushing Attempts,10,41,4102,4,10,2018
Rushing Attempts,10,42,9192,3,10,2022
Rushing Attempts,10,43,559,2,10,2014
Rushing Attempts,10,44,2004,2,10,2014
Rushing Attempts,10,45,4275,2,10,2017
Rushing Attempts,10,46,4275,2,10,2018
Rushing Attempts,10,47,3467,2,10,2020
Rushing Attempts,10,48,4275,2,10,2020
Rushing Attempts,10,49,3467,2,10,2021
Rushing Attempts,10,50,6642,2,10,2021
Rushing Attempts,10,51,4275,2,10,2022
Rushing Attempts,10,52,782,1,10,2015
Rushing Attempts,10,53,1605,1,10,2015
Rushing Attempts,10,54,2624,1,10,2015
Rushing Attempts,10,55,2629,1,10,2015
Rushing Attempts,10,56,4275,1,10,2016
Rushing Attempts,10,57,3467,1,10,2017
Rushing Attempts,10,58,4173,1,10,2017
Rushing Attempts,10,59,5015,1,10,2017
Rushing Attempts,10,60,4275,1,10,2019
Rushing Attempts,10,61,5100,1,10,2020
Rushing Attempts,10,62,3467,1,10,2022
Rushing Attempts,10,63,9216,1,10,2022
Rushing Yards,10,0,8294,1272,10,2021
Rushing Yards,10,1,1550,1140,10,2014
Rushing Yards,10,2,6596,1043,10,2020
Rushing Yards,10,3,1550,1006,10,2015
Rushing Yards,10,4,1550,851,10,2016
Rushing Yards,10,5,718,830,10,2017
Rushing Yards,10,6,4908,792,10,2019
Rushing Yards,10,7,8294,754,10,2022
Rushing Yards,10,8,1845,690,10,2015
Rushing Yards,10,9,422,616,10,2014
Rushing Yards,10,10,1938,593,10,2017
Rushing Yards,10,11,2412,590,10,2019
Rushing Yards,10,12,1496,573,10,2018
Rushing Yards,10,13,1006,564,10,2017
Rushing Yards,10,14,718,531,10,2018
Rushing Yards,10,15,1006,506,10,2016
Rushing Yards,10,16,1006,491,10,2021
Rushing Yards,10,17,1006,427,10,2019
Rushing Yards,10,18,4896,411,10,2020
Rushing Yards,10,19,1006,410,10,2022
Rushing Yards,10,20,1069,381,10,2016
Rushing Yards,10,21,1006,380,10,2018
Rushing Yards,10,22,6596,354,10,2021
Rushing Yards,10,23,1006,308,10,2020
Rushing Yards,10,24,9091,271,10,2022
Rushing Yards,10,25,6596,241,10,2019
Rushing Yards,10,26,1698,229,10,2014
Rushing Yards,10,27,41,181,10,2014
Rushing Yards,10,28,1938,116,10,2016
Rushing Yards,10,29,1461,105,10,2015
Rushing Yards,10,30,5724,81,10,2021
Rushing Yards,10,31,9150,64,10,2022
Rushing Yards,10,32,1698,55,10,2015
Rushing Yards,10,33,9083,50,10,2022
Rushing Yards,10,34,4908,41,10,2017
Rushing Yards,10,35,429,32,10,2019
Rushing Yards,10,36,4275,29,10,2022
Rushing Yards,10,37,4275,26,10,2018
Rushing Yards,10,38,3330,24,10,2017
Rushing Yards,10,39,9192,24,10,2022
Rushing Yards,10,40,41,20,10,2015
Rushing Yards,10,41,2411,17,10,2020
Rushing Yards,10,42,4102,16,10,2018
Rushing Yards,10,43,538,14,10,2014
Rushing Yards,10,44,4040,9,10,2020
Rushing Yards,10,45,3467,7,10,2020
Rushing Yards,10,46,3467,7,10,2021
Rushing Yards,10,47,6642,6,10,2021
Rushing Yards,10,48,4275,5,10,2019
Rushing Yards,10,49,5015,3,10,2017
Rushing Yards,10,50,3467,2,10,2022
Rushing Yards,10,51,2004,1,10,2014
Rushing Yards,10,52,782,1,10,2015
Rushing Yards,10,53,4275,1,10,2020
Rushing Yards,10,54,5100,1,10,2020
Yards per Carry,10,0,8294,478,10,2021
Yards per Carry,10,1,422,470,10,2014
Yards per Carry,10,2,1550,430,10,2014
Yards per Carry,10,3,1845,411,10,2015
Yards per Carry,10,4,718,393,10,2017
Yards per Carry,10,5,1550,387,10,2015
Yards per Carry,10,6,4908,386,10,2019
Yards per Carry,10,7,1550,365,10,2016
Yards per Carry,10,8,1938,364,10,2017
Yards per Carry,10,9,718,364,10,2018
Yards per Carry,10,10,6596,352,10,2020
Yards per Carry,10,11,8294,349,10,2022
Yards per Carry,10,12,1496,335,10,2018
Yards per Carry,10,13,2412,311,10,2019
Yards per Carry,10,14,1069,254,10,2016
Rushing Touchdowns,10,0,1550,11,10,2014
Rushing Touchdowns,10,1,6596,10,10,2020
Rushing Touchdowns,10,2,1550,7,10,2015
Rushing Touchdowns,10,3,4908,7,10,2019
Rushing Touchdowns,10,4,422,6,10,2014
Rushing Touchdowns,10,5,718,6,10,2017
Rushing Touchdowns,10,6,2412,6,10,2019
Rushing Touchdowns,10,7,1496,5,10,2018
Rushing Touchdowns,10,8,8294,5,10,2021
Rushing Touchdowns,10,9,8294,5,10,2022
Rushing Touchdowns,10,10,1006,4,10,2016
Rushing Touchdowns,10,11,1550,4,10,2016
Rushing Touchdowns,10,12,1006,4,10,2017
Rushing Touchdowns,10,13,718,4,10,2018
Rushing Touchdowns,10,14,1938,3,10,2017
Rushing Touchdowns,10,15,1006,3,10,2021
Rushing Touchdowns,10,16,1845,2,10,2015
Rushing Touchdowns,10,17,1069,2,10,2016
Rushing Touchdowns,10,18,9091,2,10,2022
Rushing Touchdowns,10,19,41,1,10,2014
Rushing Touchdowns,10,20,1698,1,10,2015
Rushing Touchdowns,10,21,1938,1,10,2016
Rushing Touchdowns,10,22,1006,1,10,2018
Rushing Touchdowns,10,23,6596,1,10,2019
Rushing Touchdowns,10,24,1006,1,10,2020
Rushing Touchdowns,10,25,2411,1,10,2020
Rushing Touchdowns,10,26,4896,1,10,2020
Rushing Touchdowns,10,27,6596,1,10,2021
Rushing Touchdowns,10,28,9083,1,10,2022
Rushing Touchdowns,10,29,9150,1,10,2022
100 Yards Rushing,10,0,1550,4,10,2014
100 Yards Rushing,10,1,422,2,10,2014
100 Yards Rushing,10,2,1550,2,10,2015
100 Yards Rushing,10,3,1550,2,10,2016
100 Yards Rushing,10,4,8294,2,10,2021
100 Yards Rushing,10,5,1845,1,10,2015
100 Yards Rushing,10,6,718,1,10,2017
100 Yards Rushing,10,7,718,1,10,2018
100 Yards Rushing,10,8,6596,1,10,2020
Receptions,10,0,4275,135,10,2020
Receptions,10,1,4275,113,10,2022
Receptions,10,2,4275,108,10,2017
Receptions,10,3,4275,104,10,2019
Receptions,10,4,3467,100,10,2022
Receptions,10,5,4275,92,10,2021
Receptions,10,6,4275,87,10,2016
Receptions,10,7,46,82,10,2014
Receptions,10,8,3467,81,10,2020
Receptions,10,9,3467,80,10,2017
Receptions,10,10,3467,79,10,2016
Receptions,10,11,5100,76,10,2018
Receptions,10,12,3467,74,10,2019
Receptions,10,13,3467,72,10,2021
Receptions,10,14,3467,70,10,2018
Receptions,10,15,1476,63,10,2019
Receptions,10,16,1550,54,10,2015
Receptions,10,17,3467,53,10,2015
Receptions,10,18,5860,53,10,2021
Receptions,10,19,782,52,10,2017
Receptions,10,20,9229,49,10,2022
Receptions,10,21,5100,47,10,2020
Receptions,10,22,1605,46,10,2015
Receptions,10,23,1496,45,10,2018
Receptions,10,24,782,44,10,2014
Receptions,10,25,703,43,10,2014
Receptions,10,26,1550,42,10,2016
Receptions,10,27,8294,41,10,2022
Receptions,10,28,782,39,10,2015
Receptions,10,29,7541,36,10,2021
Receptions,10,30,4241,35,10,2018
Receptions,10,31,2042,35,10,2020
Receptions,10,32,429,34,10,2019
Receptions,10,33,9216,33,10,2022
Receptions,10,34,1550,32,10,2014
Receptions,10,35,2629,30,10,2015
Receptions,10,36,3330,30,10,2017
Receptions,10,37,2629,29,10,2014
Receptions,10,38,411,29,10,2015
Receptions,10,39,1825,29,10,2015
Receptions,10,40,1825,29,10,2016
Receptions,10,41,6596,28,10,2020
Receptions,10,42,411,27,10,2014
Receptions,10,43,605,27,10,2016
Receptions,10,44,4275,24,10,2018
Receptions,10,45,3409,24,10,2019
Receptions,10,46,3345,24,10,2020
Receptions,10,47,6596,23,10,2021
Receptions,10,48,928,22,10,2017
Receptions,10,49,782,21,10,2016
Receptions,10,50,718,21,10,2017
Receptions,10,51,1479,21,10,2017
Receptions,10,52,3418,21,10,2019
Receptions,10,53,422,20,10,2014
Receptions,10,54,3330,20,10,2016
Receptions,10,55,9168,20,10,2022
Receptions,10,56,7596,19,10,2021
Receptions,10,57,9150,18,10,2022
Receptions,10,58,9176,18,10,2022
Receptions,10,59,2583,17,10,2015
Receptions,10,60,5100,17,10,2017
Receptions,10,61,8294,17,10,2021
Receptions,10,62,5884,16,10,2018
Receptions,10,63,1069,15,10,2016
Receptions,10,64,718,15,10,2018
Receptions,10,65,1605,14,10,2014
Receptions,10,66,1845,14,10,2015
Receptions,10,67,3330,14,10,2015
Receptions,10,68,4173,14,10,2018
Receptions,10,69,9231,14,10,2022
Receptions,10,70,2629,13,10,2016
Receptions,10,71,7557,13,10,2021
Receptions,10,72,9091,13,10,2022
Receptions,10,73,2512,12,10,2014
Receptions,10,74,1938,12,10,2017
Receptions,10,75,4908,12,10,2019
Receptions,10,76,6596,12,10,2019
Receptions,10,77,6642,12,10,2020
Receptions,10,78,292,11,10,2018
Receptions,10,79,5884,11,10,2020
Receptions,10,80,2004,10,10,2014
Receptions,10,81,2412,10,10,2019
Receptions,10,82,4896,10,10,2020
Receptions,10,83,6642,10,10,2021
Receptions,10,84,4173,9,10,2017
Receptions,10,85,4173,9,10,2019
Receptions,10,86,1698,7,10,2014
Receptions,10,87,2512,7,10,2015
Receptions,10,88,4173,7,10,2016
Receptions,10,89,5100,7,10,2019
Receptions,10,90,7557,7,10,2020
Receptions,10,91,1938,6,10,2016
Receptions,10,92,5854,6,10,2018
Receptions,10,93,7627,6,10,2021
Receptions,10,94,1479,5,10,2016
Receptions,10,95,5015,5,10,2017
Receptions,10,96,1698,4,10,2015
Receptions,10,97,4908,4,10,2017
Receptions,10,98,7552,4,10,2020
Receptions,10,99,4189,4,10,2021
Receiving Yards,10,0,4275,2237,10,2020
Receiving Yards,10,1,4275,1703,10,2017
Receiving Yards,10,2,4275,1568,10,2019
Receiving Yards,10,3,4275,1559,10,2021
Receiving Yards,10,4,4275,1445,10,2022
Receiving Yards,10,5,3467,1258,10,2022
Receiving Yards,10,6,3467,1232,10,2017
Receiving Yards,10,7,4275,1140,10,2016
Receiving Yards,10,8,3467,1128,10,2016
Receiving Yards,10,9,3467,1058,10,2020
Receiving Yards,10,10,46,1042,10,2014
Receiving Yards,10,11,3467,1040,10,2019
Receiving Yards,10,12,3467,1010,10,2021
Receiving Yards,10,13,3467,957,10,2018
Receiving Yards,10,14,5100,815,10,2018
Receiving Yards,10,15,1476,695,10,2019
Receiving Yards,10,16,1605,672,10,2015
Receiving Yards,10,17,3467,664,10,2015
Receiving Yards,10,18,5860,656,10,2021
Receiving Yards,10,19,5100,636,10,2020
Receiving Yards,10,20,9229,614,10,2022
Receiving Yards,10,21,782,602,10,2015
Receiving Yards,10,22,782,592,10,2014
Receiving Yards,10,23,782,545,10,2017
Receiving Yards,10,24,4241,490,10,2018
Receiving Yards,10,25,2042,474,10,2020
Receiving Yards,10,26,1496,462,10,2018
Receiving Yards,10,27,703,454,10,2014
Receiving Yards,10,28,9216,409,10,2022
Receiving Yards,10,29,1550,401,10,2016
Receiving Yards,10,30,8294,386,10,2022
Receiving Yards,10,31,7541,362,10,2021
Receiving Yards,10,32,4275,350,10,2018
Receiving Yards,10,33,1550,329,10,2015
Receiving Yards,10,34,2629,321,10,2014
Receiving Yards,10,35,1825,305,10,2015
Receiving Yards,10,36,411,298,10,2015
Receiving Yards,10,37,1825,282,10,2016
Receiving Yards,10,38,1550,269,10,2014
Receiving Yards,10,39,2629,269,10,2015
Receiving Yards,10,40,411,265,10,2014
Receiving Yards,10,41,605,245,10,2016
Receiving Yards,10,42,3409,244,10,2019
Receiving Yards,10,43,5884,240,10,2018
Receiving Yards,10,44,3330,236,10,2017
Receiving Yards,10,45,5100,234,10,2017
Receiving Yards,10,46,422,227,10,2014
Receiving Yards,10,47,429,216,10,2019
Receiving Yards,10,48,1605,210,10,2014
Receiving Yards,10,49,718,207,10,2017
Receiving Yards,10,50,6596,207,10,2020
Receiving Yards,10,51,3418,206,10,2019
Receiving Yards,10,52,6596,204,10,2021
Receiving Yards,10,53,782,201,10,2016
Receiving Yards,10,54,3345,196,10,2020
Receiving Yards,10,55,4173,193,10,2018
Receiving Yards,10,56,9176,187,10,2022
Receiving Yards,10,57,2629,186,10,2016
Receiving Yards,10,58,928,183,10,2017
Receiving Yards,10,59,1845,176,10,2015
Receiving Yards,10,60,1479,174,10,2017
Receiving Yards,10,61,7596,165,10,2021
Receiving Yards,10,62,9168,163,10,2022
Receiving Yards,10,63,292,160,10,2018
Receiving Yards,10,64,2583,159,10,2015
Receiving Yards,10,65,2512,154,10,2014
Receiving Yards,10,66,1069,149,10,2016
Receiving Yards,10,67,9231,142,10,2022
Receiving Yards,10,68,7557,139,10,2021
Receiving Yards,10,69,5884,131,10,2020
Receiving Yards,10,70,3330,124,10,2015
Receiving Yards,10,71,9150,122,10,2022
Receiving Yards,10,72,718,119,10,2018
Receiving Yards,10,73,3330,103,10,2016
Receiving Yards,10,74,6642,98,10,2021
Receiving Yards,10,75,5100,93,10,2019
Receiving Yards,10,76,9091,92,10,2022
Receiving Yards,10,77,6596,90,10,2019
Receiving Yards,10,78,8294,90,10,2021
Receiving Yards,10,79,4896,88,10,2020
Receiving Yards,10,80,4173,87,10,2016
Receiving Yards,10,81,5854,84,10,2018
Receiving Yards,10,82,4173,72,10,2019
Receiving Yards,10,83,1938,70,10,2017
Receiving Yards,10,84,2412,68,10,2019
Receiving Yards,10,85,6642,68,10,2020
Receiving Yards,10,86,4173,67,10,2017
Receiving Yards,10,87,1698,56,10,2015
Receiving Yards,10,88,1938,52,10,2016
Receiving Yards,10,89,4908,52,10,2019
Receiving Yards,10,90,2004,51,10,2014
Receiving Yards,10,91,2512,44,10,2015
Receiving Yards,10,92,1479,41,10,2016
Receiving Yards,10,93,5015,36,10,2017
Receiving Yards,10,94,4908,35,10,2017
Receiving Yards,10,95,7557,35,10,2020
Receiving Yards,10,96,7552,34,10,2020
Receiving Yards,10,97,1698,32,10,2014
Receiving Yards,10,98,7627,24,10,2021
Receiving Yards,10,99,5724,23,10,2021
Yards per Reception,10,0,4275,1695,10,2021
Yards per Reception,10,1,4275,1657,10,2020
Yards per Reception,10,2,4275,1577,10,2017
Yards per Reception,10,3,782,1544,10,2015
Yards per Reception,10,4,3467,1540,10,2017
Yards per Reception,10,5,4275,1508,10,2019
Yards per Reception,10,6,1605,1461,10,2015
Yards per Reception,10,7,3467,1428,10,2016
Yards per Reception,10,8,3467,1405,10,2019
Yards per Reception,10,9,3467,1403,10,2021
Yards per Reception,10,10,4241,1400,10,2018
Yards per Reception,10,11,3467,1367,10,2018
Yards per Reception,10,12,2042,1354,10,2020
Yards per Reception,10,13,5100,1353,10,2020
Yards per Reception,10,14,782,1345,10,2014
Yards per Reception,10,15,4275,1310,10,2016
Yards per Reception,10,16,3467,1306,10,2020
Yards per Reception,10,17,4275,1279,10,2022
Yards per Reception,10,18,46,1271,10,2014
Yards per Reception,10,19,3467,1258,10,2022
Yards per Reception,10,20,3467,1253,10,2015
Yards per Reception,10,21,9229,1253,10,2022
Yards per Reception,10,22,9216,1239,10,2022
Yards per Reception,10,23,5860,1238,10,2021
Yards per Reception,10,24,1476,1103,10,2019
Yards per Reception,10,25,5100,1072,10,2018
Yards per Reception,10,26,703,1056,10,2014
Yards per Reception,10,27,782,1048,10,2017
Yards per Reception,10,28,1496,1027,10,2018
Yards per Reception,10,29,7541,1006,10,2021
Yards per Reception,10,30,1550,955,10,2016
Yards per Reception,10,31,8294,941,10,2022
Yards per Reception,10,32,1550,841,10,2014
Yards per Reception,10,33,429,635,10,2019
Yards per Reception,10,34,1550,609,10,2015
Receiving Touchdowns,10,0,4275,19,10,2020
Receiving Touchdowns,10,1,3467,13,10,2019
Receiving Touchdowns,10,2,4275,12,10,2017
Receiving Touchdowns,10,3,4275,12,10,2021
Receiving Touchdowns,10,4,4275,11,10,2019
Receiving Touchdowns,10,5,3467,10,10,2022
Receiving Touchdowns,10,6,46,8,10,2014
Receiving Touchdowns,10,7,3467,8,10,2016
Receiving Touchdowns,10,8,3467,8,10,2021
Receiving Touchdowns,10,9,4275,8,10,2022
Receiving Touchdowns,10,10,3467,7,10,2018
Receiving Touchdowns,10,11,4275,6,10,2016
Receiving Touchdowns,10,12,3467,6,10,2017
Receiving Touchdowns,10,13,3467,6,10,2020
Receiving Touchdowns,10,14,782,5,10,2015
Receiving Touchdowns,10,15,782,5,10,2017
Receiving Touchdowns,10,16,1476,5,10,2019
Receiving Touchdowns,10,17,6596,5,10,2021
Receiving Touchdowns,10,18,7541,5,10,2021
Receiving Touchdowns,10,19,1825,4,10,2015
Receiving Touchdowns,10,20,3467,4,10,2015
Receiving Touchdowns,10,21,2412,4,10,2019
Receiving Touchdowns,10,22,5860,4,10,2021
Receiving Touchdowns,10,23,7596,4,10,2021
Receiving Touchdowns,10,24,1550,3,10,2015
Receiving Touchdowns,10,25,2583,3,10,2015
Receiving Touchdowns,10,26,928,3,10,2017
Receiving Touchdowns,10,27,1479,3,10,2017
Receiving Touchdowns,10,28,3330,3,10,2017
Receiving Touchdowns,10,29,4275,3,10,2018
Receiving Touchdowns,10,30,5100,3,10,2018
Receiving Touchdowns,10,31,6596,3,10,2020
Receiving Touchdowns,10,32,8294,3,10,2022
Receiving Touchdowns,10,33,9176,3,10,2022
Receiving Touchdowns,10,34,422,2,10,2014
Receiving Touchdowns,10,35,782,2,10,2014
Receiving Touchdowns,10,36,2512,2,10,2014
Receiving Touchdowns,10,37,411,2,10,2015
Receiving Touchdowns,10,38,1605,2,10,2015
Receiving Touchdowns,10,39,2629,2,10,2015
Receiving Touchdowns,10,40,605,2,10,2016
Receiving Touchdowns,10,41,2629,2,10,2016
Receiving Touchdowns,10,42,4173,2,10,2016
Receiving Touchdowns,10,43,718,2,10,2018
Receiving Touchdowns,10,44,429,2,10,2019
Receiving Touchdowns,10,45,3418,2,10,2019
Receiving Touchdowns,10,46,4173,2,10,2019
Receiving Touchdowns,10,47,2042,2,10,2020
Receiving Touchdowns,10,48,3345,2,10,2020
Receiving Touchdowns,10,49,5100,2,10,2020
Receiving Touchdowns,10,50,4189,2,10,2021
Receiving Touchdowns,10,51,7557,2,10,2021
Receiving Touchdowns,10,52,703,1,10,2014
Receiving Touchdowns,10,53,1550,1,10,2014
Receiving Touchdowns,10,54,2004,1,10,2014
Receiving Touchdowns,10,55,1845,1,10,2015
Receiving Touchdowns,10,56,2512,1,10,2015
Receiving Touchdowns,10,57,1069,1,10,2016
Receiving Touchdowns,10,58,1825,1,10,2016
Receiving Touchdowns,10,59,3330,1,10,2016
Receiving Touchdowns,10,60,718,1,10,2017
Receiving Touchdowns,10,61,1938,1,10,2017
Receiving Touchdowns,10,62,4173,1,10,2017
Receiving Touchdowns,10,63,5100,1,10,2017
Receiving Touchdowns,10,64,4173,1,10,2018
Receiving Touchdowns,10,65,4241,1,10,2018
Receiving Touchdowns,10,66,5854,1,10,2018
Receiving Touchdowns,10,67,5884,1,10,2018
Receiving Touchdowns,10,68,5100,1,10,2019
Receiving Touchdowns,10,69,4896,1,10,2020
Receiving Touchdowns,10,70,9091,1,10,2022
Receiving Touchdowns,10,71,9150,1,10,2022
Receiving Touchdowns,10,72,9192,1,10,2022
Receiving Touchdowns,10,73,9229,1,10,2022
Targeted Passes,10,0,4275,190,10,2020
Targeted Passes,10,1,4275,181,10,2017
Targeted Passes,10,2,4275,179,10,2022
Targeted Passes,10,3,4275,163,10,2021
Targeted Passes,10,4,4275,160,10,2019
Targeted Passes,10,5,3467,154,10,2018
Targeted Passes,10,6,3467,153,10,2022
Targeted Passes,10,7,4275,152,10,2016
Targeted Passes,10,8,46,140,10,2014
Targeted Passes,10,9,3467,131,10,2017
Targeted Passes,10,10,5100,129,10,2018
Targeted Passes,10,11,3467,122,10,2020
Targeted Passes,10,12,3467,114,10,2021
Targeted Passes,10,13,3467,112,10,2016
Targeted Passes,10,14,3467,111,10,2019
Targeted Passes,10,15,3467,98,10,2015
Targeted Passes,10,16,1476,89,10,2019
Targeted Passes,10,17,782,88,10,2017
Targeted Passes,10,18,5860,83,10,2021
Targeted Passes,10,19,782,79,10,2014
Targeted Passes,10,20,9229,77,10,2022
Targeted Passes,10,21,1605,73,10,2015
Targeted Passes,10,22,703,72,10,2014
Targeted Passes,10,23,1550,70,10,2015
Targeted Passes,10,24,5100,70,10,2020
Targeted Passes,10,25,4241,63,10,2018
Targeted Passes,10,26,782,62,10,2015
Targeted Passes,10,27,9216,61,10,2022
Targeted Passes,10,28,1550,59,10,2016
Targeted Passes,10,29,1496,57,10,2018
Targeted Passes,10,30,7541,54,10,2021
Targeted Passes,10,31,2629,51,10,2014
Targeted Passes,10,32,2629,50,10,2015
Targeted Passes,10,33,1550,49,10,2014
Targeted Passes,10,34,411,49,10,2015
Targeted Passes,10,35,4275,49,10,2018
Targeted Passes,10,36,2042,49,10,2020
Targeted Passes,10,37,8294,47,10,2022
Targeted Passes,10,38,411,44,10,2014
Targeted Passes,10,39,1825,44,10,2016
Targeted Passes,10,40,928,42,10,2017
Targeted Passes,10,41,2583,41,10,2015
Targeted Passes,10,42,605,41,10,2016
Targeted Passes,10,43,1825,40,10,2015
Targeted Passes,10,44,3409,40,10,2019
Targeted Passes,10,45,429,39,10,2019
Targeted Passes,10,46,3418,39,10,2019
Targeted Passes,10,47,782,37,10,2016
Targeted Passes,10,48,3330,37,10,2017
Targeted Passes,10,49,6596,35,10,2020
Targeted Passes,10,50,3345,34,10,2020
Targeted Passes,10,51,5884,33,10,2018
Targeted Passes,10,52,7596,33,10,2021
Targeted Passes,10,53,9168,32,10,2022
Targeted Passes,10,54,718,29,10,2017
Targeted Passes,10,55,422,27,10,2014
Targeted Passes,10,56,1479,27,10,2017
Targeted Passes,10,57,3330,26,10,2016
Targeted Passes,10,58,4173,26,10,2018
Targeted Passes,10,59,6596,26,10,2021
Targeted Passes,10,60,8294,26,10,2021
Targeted Passes,10,61,1605,25,10,2014
Targeted Passes,10,62,5100,25,10,2017
Targeted Passes,10,63,9231,25,10,2022
Targeted Passes,10,64,2512,23,10,2014
Targeted Passes,10,65,2629,23,10,2016
Targeted Passes,10,66,292,23,10,2018
Targeted Passes,10,67,7557,23,10,2021
Targeted Passes,10,68,9150,22,10,2022
Targeted Passes,10,69,9176,21,10,2022
Targeted Passes,10,70,718,20,10,2018
Targeted Passes,10,71,3330,19,10,2015
Targeted Passes,10,72,1069,19,10,2016
Targeted Passes,10,73,4173,18,10,2017
Targeted Passes,10,74,4908,18,10,2019
Targeted Passes,10,75,6596,18,10,2019
Targeted Passes,10,76,1938,16,10,2017
Targeted Passes,10,77,9091,16,10,2022
Targeted Passes,10,78,1845,15,10,2015
Targeted Passes,10,79,5884,14,10,2020
Targeted Passes,10,80,2004,13,10,2014
Targeted Passes,10,81,4173,13,10,2019
Targeted Passes,10,82,6642,13,10,2020
Targeted Passes,10,83,7557,13,10,2020
Targeted Passes,10,84,7627,13,10,2021
Targeted Passes,10,85,5100,12,10,2019
Targeted Passes,10,86,4896,12,10,2020
Targeted Passes,10,87,1479,11,10,2016
Targeted Passes,10,88,4173,11,10,2016
Targeted Passes,10,89,5854,11,10,2018
Targeted Passes,10,90,2412,10,10,2019
Targeted Passes,10,91,6642,10,10,2021
Targeted Passes,10,92,1938,9,10,2016
Targeted Passes,10,93,1698,8,10,2014
Targeted Passes,10,94,2512,7,10,2015
Targeted Passes,10,95,5015,7,10,2017
Targeted Passes,10,96,4189,6,10,2021
Targeted Passes,10,97,2411,5,10,2020
Targeted Passes,10,98,7552,5,10,2020
Targeted Passes,10,99,1698,4,10,2015
Passes Dropped,10,0,3467,12,10,2018
Passes Dropped,10,1,4275,10,10,2021
Passes Dropped,10,2,46,9,10,2014
Passes Dropped,10,3,4275,9,10,2016
Passes Dropped,10,4,4275,9,10,2017
Passes Dropped,10,5,5100,9,10,2018
Passes Dropped,10,6,3467,9,10,2021
Passes Dropped,10,7,4275,8,10,2020
Passes Dropped,10,8,3467,8,10,2022
Passes Dropped,10,9,4275,8,10,2022
Passes Dropped,10,10,4241,7,10,2018
Passes Dropped,10,11,1605,6,10,2015
Passes Dropped,10,12,3467,6,10,2015
Passes Dropped,10,13,9229,6,10,2022
Passes Dropped,10,14,782,5,10,2015
Passes Dropped,10,15,1825,5,10,2016
Passes Dropped,10,16,3467,5,10,2017
Passes Dropped,10,17,4275,5,10,2019
Passes Dropped,10,18,3467,5,10,2020
Passes Dropped,10,19,2629,4,10,2014
Passes Dropped,10,20,3467,4,10,2016
Passes Dropped,10,21,718,4,10,2018
Passes Dropped,10,22,1476,4,10,2019
Passes Dropped,10,23,3467,4,10,2019
Passes Dropped,10,24,5860,4,10,2021
Passes Dropped,10,25,782,3,10,2014
Passes Dropped,10,26,782,3,10,2016
Passes Dropped,10,27,5854,3,10,2018
Passes Dropped,10,28,5884,3,10,2018
Passes Dropped,10,29,2042,3,10,2020
Passes Dropped,10,30,7541,3,10,2021
Passes Dropped,10,31,9168,3,10,2022
Passes Dropped,10,32,703,2,10,2014
Passes Dropped,10,33,2583,2,10,2015
Passes Dropped,10,34,2629,2,10,2015
Passes Dropped,10,35,1069,2,10,2016
Passes Dropped,10,36,1479,2,10,2016
Passes Dropped,10,37,3330,2,10,2016
Passes Dropped,10,38,4173,2,10,2016
Passes Dropped,10,39,782,2,10,2017
Passes Dropped,10,40,3330,2,10,2017
Passes Dropped,10,41,1496,2,10,2018
Passes Dropped,10,42,4173,2,10,2018
Passes Dropped,10,43,4275,2,10,2018
Passes Dropped,10,44,3418,2,10,2019
Passes Dropped,10,45,4908,2,10,2019
Passes Dropped,10,46,6596,2,10,2020
Passes Dropped,10,47,7627,2,10,2021
Passes Dropped,10,48,9091,2,10,2022
Passes Dropped,10,49,9216,2,10,2022
Passes Dropped,10,50,411,1,10,2014
Passes Dropped,10,51,538,1,10,2014
Passes Dropped,10,52,1550,1,10,2014
Passes Dropped,10,53,1605,1,10,2014
Passes Dropped,10,54,1698,1,10,2014
Passes Dropped,10,55,2004,1,10,2014
Passes Dropped,10,56,1550,1,10,2015
Passes Dropped,10,57,1550,1,10,2016
Passes Dropped,10,58,2629,1,10,2016
Passes Dropped,10,59,718,1,10,2017
Passes Dropped,10,60,928,1,10,2017
Passes Dropped,10,61,4173,1,10,2017
Passes Dropped,10,62,5100,1,10,2017
Passes Dropped,10,63,2011,1,10,2018
Passes Dropped,10,64,4173,1,10,2019
Passes Dropped,10,65,6596,1,10,2019
Passes Dropped,10,66,7552,1,10,2020
Passes Dropped,10,67,7557,1,10,2020
Passes Dropped,10,68,6596,1,10,2021
Passes Dropped,10,69,7557,1,10,2021
