Category,Team/All_Teams,Place,Record,Year,Team,Opponent
Points Allowed,25,1,20,2015,25,18
Points Allowed,25,2,27,2014,25,29
Points Allowed,25,3,38,2015,25,10
Passing Yards,25,0,368,2015,25,10
Passing Yards,25,1,312,2014,25,29
Passing Yards,25,2,264,2015,25,18
Passing Yards,25,3,261,2014,25,7
Passing Yards Allowed,25,0,205,2015,25,10
Passing Yards Allowed,25,1,244,2014,25,29
Passing Yards Allowed,25,2,248,2014,25,7
Passing Yards Allowed,25,3,301,2015,25,18
Rushing Yards,25,0,205,2015,25,18
Rushing Yards,25,1,73,2015,25,10
Rushing Yards,25,2,60,2014,25,7
Rushing Yards,25,3,43,2014,25,29
Rushing Yards Allowed,25,0,50,2015,25,18
Rushing Yards Allowed,25,1,77,2015,25,10
Rushing Yards Allowed,25,2,90,2014,25,29
Rushing Yards Allowed,25,3,105,2014,25,7
Total Yards,25,0,469,2015,25,18
Total Yards,25,1,422,2015,25,10
Total Yards,25,2,315,2014,25,29
Total Yards,25,3,307,2014,25,7
Total Yards Allowed,25,0,282,2015,25,10
Total Yards Allowed,25,1,313,2014,25,7
Total Yards Allowed,25,2,318,2014,25,29
Total Yards Allowed,25,3,335,2015,25,18
Pass Attempts,25,0,50,2015,25,10
Pass Attempts,25,1,41,2014,25,29
Pass Attempts,25,2,27,2014,25,7
Pass Attempts,25,3,21,2015,25,18
Rush Attempts,25,0,39,2015,25,18
Rush Attempts,25,1,30,2014,25,7
Rush Attempts,25,2,20,2014,25,29
Rush Attempts,25,3,17,2015,25,10
Points Scored,26,0,27,2015,26,27
Points Scored,26,1,14,2015,26,10
Points Allowed,26,0,3,2015,26,27
Points Allowed,26,1,17,2015,26,10
Passing Yards,26,0,179,2015,26,10
Passing Yards,26,1,132,2015,26,27
Passing Yards Allowed,26,0,131,2015,26,27
Passing Yards Allowed,26,1,254,2015,26,10
Rushing Yards,26,0,202,2015,26,27
Rushing Yards,26,1,117,2015,26,10
Rushing Yards Allowed,26,0,94,2015,26,27
Rushing Yards Allowed,26,1,153,2015,26,10
Total Yards,26,0,327,2015,26,27
Total Yards,26,1,284,2015,26,10
Total Yards Allowed,26,0,205,2015,26,27
Total Yards Allowed,26,1,401,2015,26,10
Pass Attempts,26,0,34,2015,26,10
Pass Attempts,26,1,23,2015,26,27
Rush Attempts,26,0,38,2015,26,27
Rush Attempts,26,1,34,2015,26,10
Points Scored,27,0,24,2014,27,29
Points Scored,27,1,21,2014,27,15
Points Scored,27,2,10,2016,27,0
Points Scored,27,3,3,2015,27,26
Points Allowed,27,0,14,2014,27,15
Points Allowed,27,1,27,2015,27,26
Points Allowed,27,2,31,2014,27,29
Points Allowed,27,3,33,2016,27,0
Passing Yards,27,0,228,2014,27,15
Passing Yards,27,1,182,2014,27,29
Passing Yards,27,2,171,2016,27,0
Passing Yards,27,3,131,2015,27,26
Passing Yards Allowed,27,0,132,2015,27,26
Passing Yards Allowed,27,1,161,2016,27,0
Passing Yards Allowed,27,2,269,2014,27,15
Passing Yards Allowed,27,3,283,2014,27,29
Rushing Yards,27,0,187,2014,27,15
Rushing Yards,27,1,175,2014,27,29
Rushing Yards,27,2,112,2016,27,0
Rushing Yards,27,3,94,2015,27,26
Rushing Yards Allowed,27,0,64,2014,27,15
Rushing Yards Allowed,27,1,122,2014,27,29
Rushing Yards Allowed,27,2,180,2016,27,0
Rushing Yards Allowed,27,3,202,2015,27,26
Total Yards,27,0,395,2014,27,15
Total Yards,27,1,331,2014,27,29
Total Yards,27,2,280,2016,27,0
Total Yards,27,3,205,2015,27,26
Total Yards Allowed,27,0,303,2014,27,15
Total Yards Allowed,27,1,327,2015,27,26
Total Yards Allowed,27,2,335,2016,27,0
Total Yards Allowed,27,3,392,2014,27,29
Pass Attempts,27,0,36,2015,27,26
Pass Attempts,27,1,35,2016,27,0
Pass Attempts,27,2,32,2014,27,29
Pass Attempts,27,3,29,2014,27,15
Rush Attempts,27,0,39,2014,27,15
Rush Attempts,27,1,32,2014,27,29
Rush Attempts,27,2,27,2015,27,26
Rush Attempts,27,3,20,2016,27,0
Points Scored,28,0,26,2015,28,6
Points Scored,28,1,13,2014,28,20
Points Scored,28,2,10,2015,28,19
Points Allowed,28,0,21,2015,28,6
Points Allowed,28,1,23,2014,28,20
Points Allowed,28,2,41,2015,28,19
Passing Yards,28,0,225,2014,28,20
Passing Yards,28,1,182,2015,28,6
Passing Yards,28,2,63,2015,28,19
Passing Yards Allowed,28,0,209,2014,28,20
Passing Yards Allowed,28,1,251,2015,28,6
Passing Yards Allowed,28,2,366,2015,28,19
Rushing Yards,28,0,113,2014,28,20
Rushing Yards,28,1,106,2015,28,6
Rushing Yards,28,2,87,2015,28,19
Rushing Yards Allowed,28,0,104,2015,28,19
Rushing Yards Allowed,28,1,113,2015,28,6
Rushing Yards Allowed,28,2,129,2014,28,20
Total Yards,28,0,319,2014,28,20
Total Yards,28,1,277,2015,28,6
Total Yards,28,2,131,2015,28,19
Total Yards Allowed,28,0,322,2014,28,20
Total Yards Allowed,28,1,356,2015,28,6
Total Yards Allowed,28,2,470,2015,28,19
Pass Attempts,28,0,38,2014,28,20
Pass Attempts,28,1,25,2015,28,19
Pass Attempts,28,2,24,2015,28,6
Rush Attempts,28,0,31,2015,28,6
Rush Attempts,28,1,20,2014,28,20
Rush Attempts,28,2,16,2015,28,19
Points Scored,29,0,34,2015,29,18
Points Scored,29,1,34,2017,29,21
Points Scored,29,2,31,2014,29,27
Points Scored,29,3,27,2014,29,25
Points Scored,29,4,24,2014,29,19
Points Allowed,29,0,10,2014,29,25
Points Allowed,29,1,24,2014,29,27
Points Allowed,29,2,35,2014,29,19
Points Allowed,29,3,37,2015,29,18
Points Allowed,29,4,41,2017,29,21
Passing Yards,29,0,283,2014,29,27
Passing Yards,29,1,279,2015,29,18
Passing Yards,29,2,259,2017,29,21
Passing Yards,29,3,244,2014,29,25
Passing Yards,29,4,192,2014,29,19
Passing Yards Allowed,29,0,182,2014,29,27
Passing Yards Allowed,29,1,206,2014,29,19
Passing Yards Allowed,29,2,312,2014,29,25
Passing Yards Allowed,29,3,335,2017,29,21
Passing Yards Allowed,29,4,380,2015,29,18
Rushing Yards,29,0,220,2017,29,21
Rushing Yards,29,1,163,2015,29,18
Rushing Yards,29,2,122,2014,29,27
Rushing Yards,29,3,118,2014,29,19
Rushing Yards,29,4,90,2014,29,25
Rushing Yards Allowed,29,0,43,2014,29,25
Rushing Yards Allowed,29,1,59,2017,29,21
Rushing Yards Allowed,29,2,119,2015,29,18
Rushing Yards Allowed,29,3,168,2014,29,19
Rushing Yards Allowed,29,4,175,2014,29,27
Total Yards,29,0,455,2017,29,21
Total Yards,29,1,432,2015,29,18
Total Yards,29,2,392,2014,29,27
Total Yards,29,3,318,2014,29,25
Total Yards,29,4,294,2014,29,19
Total Yards Allowed,29,0,315,2014,29,25
Total Yards Allowed,29,1,331,2014,29,27
Total Yards Allowed,29,2,355,2014,29,19
Total Yards Allowed,29,3,380,2017,29,21
Total Yards Allowed,29,4,499,2015,29,18
Pass Attempts,29,0,37,2014,29,25
Pass Attempts,29,1,37,2015,29,18
Pass Attempts,29,2,36,2017,29,21
Pass Attempts,29,3,35,2014,29,19
Pass Attempts,29,4,31,2014,29,27
Rush Attempts,29,0,36,2015,29,18
Rush Attempts,29,1,30,2014,29,25
Rush Attempts,29,2,30,2014,29,27
Rush Attempts,29,3,30,2017,29,21
Rush Attempts,29,4,26,2014,29,19
Points Scored,31,0,34,2017,31,3
Points Scored,31,1,30,2017,31,19
Points Scored,31,2,27,2014,31,20
Points Scored,31,3,13,2014,31,19
Points Scored,31,4,3,2016,31,13
Points Allowed,31,0,20,2014,31,20
Points Allowed,31,1,22,2016,31,13
Points Allowed,31,2,26,2014,31,19
Points Allowed,31,3,27,2017,31,3
Points Allowed,31,4,31,2017,31,19
Passing Yards,31,0,307,2017,31,3
Passing Yards,31,1,288,2017,31,19
Passing Yards,31,2,244,2014,31,20
Passing Yards,31,3,198,2016,31,13
Passing Yards,31,4,149,2014,31,19
Passing Yards Allowed,31,0,177,2014,31,20
Passing Yards Allowed,31,1,198,2016,31,13
Passing Yards Allowed,31,2,233,2017,31,19
Passing Yards Allowed,31,3,340,2014,31,19
Passing Yards Allowed,31,4,421,2017,31,3
Rushing Yards,31,0,120,2017,31,3
Rushing Yards,31,1,117,2017,31,19
Rushing Yards,31,2,80,2014,31,20
Rushing Yards,31,3,33,2016,31,13
Rushing Yards,31,4,22,2014,31,19
Rushing Yards Allowed,31,0,72,2016,31,13
Rushing Yards Allowed,31,1,148,2014,31,20
Rushing Yards Allowed,31,2,152,2017,31,3
Rushing Yards Allowed,31,3,163,2014,31,19
Rushing Yards Allowed,31,4,192,2017,31,19
Total Yards,31,0,427,2017,31,3
Total Yards,31,1,397,2017,31,19
Total Yards,31,2,324,2014,31,20
Total Yards,31,3,207,2016,31,13
Total Yards,31,4,156,2014,31,19
Total Yards Allowed,31,0,259,2016,31,13
Total Yards Allowed,31,1,305,2014,31,20
Total Yards Allowed,31,2,422,2017,31,19
Total Yards Allowed,31,3,487,2014,31,19
Total Yards Allowed,31,4,547,2017,31,3
Pass Attempts,31,0,41,2016,31,13
Pass Attempts,31,1,38,2014,31,19
Pass Attempts,31,2,36,2017,31,19
Pass Attempts,31,3,35,2017,31,3
Pass Attempts,31,4,29,2014,31,20
Rush Attempts,31,0,26,2014,31,20
Rush Attempts,31,1,25,2017,31,3
Rush Attempts,31,2,25,2017,31,19
Rush Attempts,31,3,18,2016,31,13
Rush Attempts,31,4,13,2014,31,19
Points Scored,99,0,41,2015,19,28
Points Scored,99,1,41,2017,21,29
Points Scored,99,2,40,2017,10,1
Points Scored,99,3,38,2015,20,19
Points Scored,99,4,38,2015,10,25
Points Scored,99,5,37,2014,15,4
Points Scored,99,6,37,2015,18,29
Points Scored,99,7,37,2016,20,2
Points Scored,99,8,37,2016,4,10
Points Scored,99,9,35,2014,19,29
Points Scored,99,10,34,2014,19,6
Points Scored,99,11,34,2015,29,18
Points Scored,99,12,34,2016,2,23
Points Scored,99,13,34,2017,29,21
Points Scored,99,14,34,2017,31,3
Points Scored,99,15,33,2015,25,18
Points Scored,99,16,33,2016,0,27
Points Scored,99,17,31,2014,29,27
Points Scored,99,18,31,2016,18,9
Points Scored,99,19,31,2017,19,31
Points Scored,99,20,31,2017,19,0
Points Scored,99,21,30,2015,19,20
Points Scored,99,22,30,2016,10,18
Points Scored,99,23,30,2016,19,4
Points Scored,99,24,30,2017,31,19
Points Scored,99,25,27,2014,31,20
Points Scored,99,26,27,2014,29,25
Points Scored,99,27,27,2015,26,27
Points Scored,99,28,27,2016,19,13
Points Scored,99,29,27,2016,18,10
Points Scored,99,30,27,2017,3,2
Points Scored,99,31,27,2017,6,8
Points Scored,99,32,27,2017,3,31
Points Scored,99,33,27,2017,0,10
Points Scored,99,34,27,2017,0,19
Points Scored,99,35,26,2014,19,31
Points Scored,99,36,26,2015,28,6
Points Scored,99,37,24,2014,6,19
Points Scored,99,38,24,2014,27,29
Points Scored,99,39,24,2014,29,19
Points Scored,99,40,24,2016,23,2
Points Scored,99,41,24,2017,8,6
Points Scored,99,42,24,2017,0,21
Points Scored,99,43,23,2014,20,28
Points Scored,99,44,23,2015,25,10
Points Scored,99,45,23,2016,10,4
Points Scored,99,46,23,2017,19,6
Points Scored,99,47,22,2016,13,31
Points Scored,99,48,22,2016,4,0
Points Scored,99,49,21,2014,27,15
Points Scored,99,50,21,2015,6,28
Points Scored,99,51,21,2015,20,2
Points Scored,99,52,21,2015,20,10
Points Scored,99,53,21,2016,0,4
Points Scored,99,54,21,2017,10,0
Points Scored,99,55,20,2014,25,7
Points Scored,99,56,20,2014,20,31
Points Scored,99,57,20,2015,18,25
Points Scored,99,58,20,2015,2,20
Points Scored,99,59,18,2016,9,18
Points Scored,99,60,17,2015,20,14
Points Scored,99,61,17,2015,10,26
Points Scored,99,62,17,2015,10,20
Points Scored,99,63,17,2017,1,9
Points Scored,99,64,16,2014,6,22
Points Scored,99,65,16,2016,2,20
Points Scored,99,66,16,2016,19,20
Points Scored,99,67,16,2017,21,0
Points Scored,99,68,14,2014,15,27
Points Scored,99,69,14,2015,26,10
Points Scored,99,70,13,2014,7,25
Points Scored,99,71,13,2014,28,20
Points Scored,99,72,13,2014,31,19
Points Scored,99,73,13,2015,14,20
Points Scored,99,74,13,2016,4,19
Points Scored,99,75,13,2017,1,10
Points Scored,99,76,13,2017,6,19
Points Scored,99,77,12,2014,4,15
Points Scored,99,78,12,2014,22,6
Points Scored,99,79,10,2014,25,29
Points Scored,99,80,10,2015,28,19
Points Scored,99,81,10,2016,27,0
Points Scored,99,82,10,2017,2,3
Points Scored,99,83,10,2017,9,1
Points Scored,99,84,7,2016,13,19
Points Scored,99,85,3,2015,27,26
Points Scored,99,86,3,2016,31,13
Points Scored,99,87,3,2016,20,19
Points Allowed,99,0,3,2015,26,27
Points Allowed,99,1,3,2016,13,31
Points Allowed,99,2,3,2016,19,20
Points Allowed,99,3,7,2016,19,13
Points Allowed,99,4,10,2014,29,25
Points Allowed,99,5,10,2015,19,28
Points Allowed,99,6,10,2016,0,27
Points Allowed,99,7,10,2017,3,2
Points Allowed,99,8,10,2017,1,9
Points Allowed,99,9,12,2014,15,4
Points Allowed,99,10,12,2014,6,22
Points Allowed,99,11,13,2014,25,7
Points Allowed,99,12,13,2014,20,28
Points Allowed,99,13,13,2014,19,31
Points Allowed,99,14,13,2015,20,14
Points Allowed,99,15,13,2016,19,4
Points Allowed,99,16,13,2017,10,1
Points Allowed,99,17,13,2017,19,6
Points Allowed,99,18,14,2014,27,15
Points Allowed,99,19,14,2015,10,26
Points Allowed,99,20,16,2014,22,6
Points Allowed,99,21,16,2016,20,2
Points Allowed,99,22,16,2016,20,19
Points Allowed,99,23,16,2017,0,21
Points Allowed,99,24,17,2015,14,20
Points Allowed,99,25,17,2015,26,10
Points Allowed,99,26,17,2015,20,10
Points Allowed,99,27,17,2017,9,1
Points Allowed,99,28,18,2016,18,9
Points Allowed,99,29,20,2014,7,25
Points Allowed,99,30,20,2014,31,20
Points Allowed,99,31,20,2015,25,18
Points Allowed,99,32,20,2015,20,2
Points Allowed,99,33,21,2014,15,27
Points Allowed,99,34,21,2015,28,6
Points Allowed,99,35,21,2015,2,20
Points Allowed,99,36,21,2015,10,20
Points Allowed,99,37,21,2016,4,0
Points Allowed,99,38,21,2017,0,10
Points Allowed,99,39,22,2016,31,13
Points Allowed,99,40,22,2016,0,4
Points Allowed,99,41,23,2014,28,20
Points Allowed,99,42,23,2015,10,25
Points Allowed,99,43,23,2016,4,10
Points Allowed,99,44,23,2017,6,19
Points Allowed,99,45,24,2014,19,6
Points Allowed,99,46,24,2014,29,27
Points Allowed,99,47,24,2014,19,29
Points Allowed,99,48,24,2016,2,23
Points Allowed,99,49,24,2017,6,8
Points Allowed,99,50,24,2017,21,0
Points Allowed,99,51,26,2014,31,19
Points Allowed,99,52,26,2015,6,28
Points Allowed,99,53,27,2014,20,31
Points Allowed,99,54,27,2014,25,29
Points Allowed,99,55,27,2015,27,26
Points Allowed,99,56,27,2016,13,19
Points Allowed,99,57,27,2016,10,18
Points Allowed,99,58,27,2017,2,3
Points Allowed,99,59,27,2017,8,6
Points Allowed,99,60,27,2017,31,3
Points Allowed,99,61,27,2017,10,0
Points Allowed,99,62,27,2017,19,0
Points Allowed,99,63,30,2015,20,19
Points Allowed,99,64,30,2016,18,10
Points Allowed,99,65,30,2016,4,19
Points Allowed,99,66,30,2017,19,31
Points Allowed,99,67,31,2014,27,29
Points Allowed,99,68,31,2016,9,18
Points Allowed,99,69,31,2017,31,19
Points Allowed,99,70,31,2017,0,19
Points Allowed,99,71,33,2015,18,25
Points Allowed,99,72,33,2016,27,0
Points Allowed,99,73,34,2014,6,19
Points Allowed,99,74,34,2015,18,29
Points Allowed,99,75,34,2016,23,2
Points Allowed,99,76,34,2017,21,29
Points Allowed,99,77,34,2017,3,31
Points Allowed,99,78,35,2014,29,19
Points Allowed,99,79,37,2014,4,15
Points Allowed,99,80,37,2015,29,18
Points Allowed,99,81,37,2016,2,20
Points Allowed,99,82,37,2016,10,4
Points Allowed,99,83,38,2015,19,20
Points Allowed,99,84,38,2015,25,10
Points Allowed,99,85,40,2017,1,10
Points Allowed,99,86,41,2015,28,19
Points Allowed,99,87,41,2017,29,21
Passing Yards,99,0,421,2017,3,31
Passing Yards,99,1,389,2016,18,10
Passing Yards,99,2,380,2015,18,29
Passing Yards,99,3,374,2014,6,19
Passing Yards,99,4,368,2015,25,10
Passing Yards,99,5,366,2015,19,28
Passing Yards,99,6,348,2016,9,18
Passing Yards,99,7,341,2017,8,6
Passing Yards,99,8,340,2014,19,31
Passing Yards,99,9,339,2015,19,20
Passing Yards,99,10,335,2017,21,29
Passing Yards,99,11,326,2017,21,0
Passing Yards,99,12,322,2017,6,8
Passing Yards,99,13,312,2014,25,29
Passing Yards,99,14,309,2016,10,4
Passing Yards,99,15,307,2017,31,3
Passing Yards,99,16,304,2014,19,6
Passing Yards,99,17,303,2015,14,20
Passing Yards,99,18,302,2015,20,14
Passing Yards,99,19,302,2016,18,9
Passing Yards,99,20,301,2015,18,25
Passing Yards,99,21,288,2017,31,19
Passing Yards,99,22,286,2017,19,0
Passing Yards,99,23,283,2014,4,15
Passing Yards,99,24,283,2014,29,27
Passing Yards,99,25,283,2017,10,0
Passing Yards,99,26,279,2015,29,18
Passing Yards,99,27,272,2017,10,1
Passing Yards,99,28,271,2015,10,20
Passing Yards,99,29,269,2014,15,27
Passing Yards,99,30,269,2016,19,4
Passing Yards,99,31,268,2017,1,9
Passing Yards,99,32,268,2017,9,1
Passing Yards,99,33,264,2015,25,18
Passing Yards,99,34,261,2014,25,7
Passing Yards,99,35,260,2017,2,3
Passing Yards,99,36,259,2017,29,21
Passing Yards,99,37,256,2014,6,22
Passing Yards,99,38,254,2015,10,26
Passing Yards,99,39,252,2017,0,19
Passing Yards,99,40,251,2015,6,28
Passing Yards,99,41,248,2014,7,25
Passing Yards,99,42,247,2017,19,6
Passing Yards,99,43,244,2014,31,20
Passing Yards,99,44,244,2014,29,25
Passing Yards,99,45,243,2016,2,20
Passing Yards,99,46,241,2017,0,10
Passing Yards,99,47,239,2016,10,18
Passing Yards,99,48,233,2016,2,23
Passing Yards,99,49,233,2017,19,31
Passing Yards,99,50,232,2017,1,10
Passing Yards,99,51,228,2014,27,15
Passing Yards,99,52,225,2014,28,20
Passing Yards,99,53,224,2015,2,20
Passing Yards,99,54,219,2016,20,19
Passing Yards,99,55,218,2016,4,10
Passing Yards,99,56,215,2017,6,19
Passing Yards,99,57,210,2016,23,2
Passing Yards,99,58,209,2014,20,28
Passing Yards,99,59,209,2016,19,13
Passing Yards,99,60,206,2014,19,29
Passing Yards,99,61,205,2015,10,25
Passing Yards,99,62,204,2015,20,19
Passing Yards,99,63,200,2016,19,20
Passing Yards,99,64,198,2016,31,13
Passing Yards,99,65,198,2016,13,31
Passing Yards,99,66,197,2016,4,19
Passing Yards,99,67,192,2014,29,19
Passing Yards,99,68,191,2015,20,10
Passing Yards,99,69,185,2014,22,6
Passing Yards,99,70,182,2014,27,29
Passing Yards,99,71,182,2015,28,6
Passing Yards,99,72,182,2016,20,2
Passing Yards,99,73,179,2015,26,10
Passing Yards,99,74,177,2014,20,31
Passing Yards,99,75,177,2015,20,2
Passing Yards,99,76,171,2016,27,0
Passing Yards,99,77,163,2017,0,21
Passing Yards,99,78,161,2016,0,27
Passing Yards,99,79,158,2016,13,19
Passing Yards,99,80,149,2014,31,19
Passing Yards,99,81,144,2016,4,0
Passing Yards,99,82,137,2017,3,2
Passing Yards,99,83,132,2015,26,27
Passing Yards,99,84,131,2015,27,26
Passing Yards,99,85,129,2014,15,4
Passing Yards,99,86,107,2016,0,4
Passing Yards,99,87,63,2015,28,19
Passing Yards Allowed,99,0,63,2015,19,28
Passing Yards Allowed,99,1,107,2016,4,0
Passing Yards Allowed,99,2,129,2014,4,15
Passing Yards Allowed,99,3,131,2015,26,27
Passing Yards Allowed,99,4,132,2015,27,26
Passing Yards Allowed,99,5,137,2017,2,3
Passing Yards Allowed,99,6,144,2016,0,4
Passing Yards Allowed,99,7,149,2014,19,31
Passing Yards Allowed,99,8,158,2016,19,13
Passing Yards Allowed,99,9,161,2016,27,0
Passing Yards Allowed,99,10,163,2017,21,0
Passing Yards Allowed,99,11,171,2016,0,27
Passing Yards Allowed,99,12,177,2014,31,20
Passing Yards Allowed,99,13,177,2015,2,20
Passing Yards Allowed,99,14,179,2015,10,26
Passing Yards Allowed,99,15,182,2014,29,27
Passing Yards Allowed,99,16,182,2015,6,28
Passing Yards Allowed,99,17,182,2016,2,20
Passing Yards Allowed,99,18,185,2014,6,22
Passing Yards Allowed,99,19,191,2015,10,20
Passing Yards Allowed,99,20,192,2014,19,29
Passing Yards Allowed,99,21,197,2016,19,4
Passing Yards Allowed,99,22,198,2016,31,13
Passing Yards Allowed,99,23,198,2016,13,31
Passing Yards Allowed,99,24,200,2016,20,19
Passing Yards Allowed,99,25,204,2015,19,20
Passing Yards Allowed,99,26,205,2015,25,10
Passing Yards Allowed,99,27,206,2014,29,19
Passing Yards Allowed,99,28,209,2014,28,20
Passing Yards Allowed,99,29,209,2016,13,19
Passing Yards Allowed,99,30,210,2016,2,23
Passing Yards Allowed,99,31,215,2017,19,6
Passing Yards Allowed,99,32,218,2016,10,4
Passing Yards Allowed,99,33,219,2016,19,20
Passing Yards Allowed,99,34,224,2015,20,2
Passing Yards Allowed,99,35,225,2014,20,28
Passing Yards Allowed,99,36,228,2014,15,27
Passing Yards Allowed,99,37,232,2017,10,1
Passing Yards Allowed,99,38,233,2016,23,2
Passing Yards Allowed,99,39,233,2017,31,19
Passing Yards Allowed,99,40,239,2016,18,10
Passing Yards Allowed,99,41,241,2017,10,0
Passing Yards Allowed,99,42,243,2016,20,2
Passing Yards Allowed,99,43,244,2014,20,31
Passing Yards Allowed,99,44,244,2014,25,29
Passing Yards Allowed,99,45,247,2017,6,19
Passing Yards Allowed,99,46,248,2014,25,7
Passing Yards Allowed,99,47,251,2015,28,6
Passing Yards Allowed,99,48,252,2017,19,0
Passing Yards Allowed,99,49,254,2015,26,10
Passing Yards Allowed,99,50,256,2014,22,6
Passing Yards Allowed,99,51,259,2017,21,29
Passing Yards Allowed,99,52,260,2017,3,2
Passing Yards Allowed,99,53,261,2014,7,25
Passing Yards Allowed,99,54,264,2015,18,25
Passing Yards Allowed,99,55,268,2017,1,9
Passing Yards Allowed,99,56,268,2017,9,1
Passing Yards Allowed,99,57,269,2014,27,15
Passing Yards Allowed,99,58,269,2016,4,19
Passing Yards Allowed,99,59,271,2015,20,10
Passing Yards Allowed,99,60,272,2017,1,10
Passing Yards Allowed,99,61,279,2015,18,29
Passing Yards Allowed,99,62,283,2014,15,4
Passing Yards Allowed,99,63,283,2014,27,29
Passing Yards Allowed,99,64,283,2017,0,10
Passing Yards Allowed,99,65,286,2017,0,19
Passing Yards Allowed,99,66,288,2017,19,31
Passing Yards Allowed,99,67,301,2015,25,18
Passing Yards Allowed,99,68,302,2015,14,20
Passing Yards Allowed,99,69,302,2016,9,18
Passing Yards Allowed,99,70,303,2015,20,14
Passing Yards Allowed,99,71,304,2014,6,19
Passing Yards Allowed,99,72,307,2017,3,31
Passing Yards Allowed,99,73,309,2016,4,10
Passing Yards Allowed,99,74,312,2014,29,25
Passing Yards Allowed,99,75,322,2017,8,6
Passing Yards Allowed,99,76,326,2017,0,21
Passing Yards Allowed,99,77,335,2017,29,21
Passing Yards Allowed,99,78,339,2015,20,19
Passing Yards Allowed,99,79,340,2014,31,19
Passing Yards Allowed,99,80,341,2017,6,8
Passing Yards Allowed,99,81,348,2016,18,9
Passing Yards Allowed,99,82,366,2015,28,19
Passing Yards Allowed,99,83,368,2015,10,25
Passing Yards Allowed,99,84,374,2014,19,6
Passing Yards Allowed,99,85,380,2015,29,18
Passing Yards Allowed,99,86,389,2016,10,18
Passing Yards Allowed,99,87,421,2017,31,3
Rushing Yards,99,0,242,2017,0,19
Rushing Yards,99,1,220,2017,29,21
Rushing Yards,99,2,211,2016,20,2
Rushing Yards,99,3,207,2016,10,18
Rushing Yards,99,4,206,2017,0,21
Rushing Yards,99,5,205,2015,25,18
Rushing Yards,99,6,205,2015,20,19
Rushing Yards,99,7,202,2015,26,27
Rushing Yards,99,8,196,2017,3,2
Rushing Yards,99,9,192,2017,19,31
Rushing Yards,99,10,187,2014,27,15
Rushing Yards,99,11,187,2017,0,10
Rushing Yards,99,12,180,2016,0,27
Rushing Yards,99,13,175,2014,27,29
Rushing Yards,99,14,172,2016,2,23
Rushing Yards,99,15,168,2014,19,29
Rushing Yards,99,16,163,2014,19,31
Rushing Yards,99,17,163,2015,29,18
Rushing Yards,99,18,161,2015,2,20
Rushing Yards,99,19,157,2016,0,4
Rushing Yards,99,20,153,2015,10,26
Rushing Yards,99,21,152,2016,19,20
Rushing Yards,99,22,152,2017,3,31
Rushing Yards,99,23,150,2014,6,22
Rushing Yards,99,24,148,2014,20,31
Rushing Yards,99,25,142,2014,15,4
Rushing Yards,99,26,141,2017,10,1
Rushing Yards,99,27,135,2016,23,2
Rushing Yards,99,28,135,2017,8,6
Rushing Yards,99,29,129,2014,20,28
Rushing Yards,99,30,127,2015,20,10
Rushing Yards,99,31,125,2017,19,6
Rushing Yards,99,32,125,2017,19,0
Rushing Yards,99,33,122,2014,29,27
Rushing Yards,99,34,120,2017,31,3
Rushing Yards,99,35,119,2014,6,19
Rushing Yards,99,36,119,2015,18,29
Rushing Yards,99,37,118,2014,29,19
Rushing Yards,99,38,118,2016,19,4
Rushing Yards,99,39,117,2015,26,10
Rushing Yards,99,40,117,2017,31,19
Rushing Yards,99,41,113,2014,28,20
Rushing Yards,99,42,113,2015,6,28
Rushing Yards,99,43,112,2016,27,0
Rushing Yards,99,44,109,2015,20,14
Rushing Yards,99,45,109,2016,4,10
Rushing Yards,99,46,106,2015,28,6
Rushing Yards,99,47,105,2014,7,25
Rushing Yards,99,48,104,2015,19,28
Rushing Yards,99,49,103,2015,19,20
Rushing Yards,99,50,103,2017,10,0
Rushing Yards,99,51,100,2016,19,13
Rushing Yards,99,52,99,2016,9,18
Rushing Yards,99,53,95,2014,4,15
Rushing Yards,99,54,95,2015,20,2
Rushing Yards,99,55,94,2015,27,26
Rushing Yards,99,56,91,2016,20,19
Rushing Yards,99,57,90,2014,29,25
Rushing Yards,99,58,88,2016,2,20
Rushing Yards,99,59,87,2014,19,6
Rushing Yards,99,60,87,2015,28,19
Rushing Yards,99,61,87,2017,2,3
Rushing Yards,99,62,87,2017,6,8
Rushing Yards,99,63,81,2017,1,9
Rushing Yards,99,64,80,2014,31,20
Rushing Yards,99,65,80,2017,6,19
Rushing Yards,99,66,78,2014,22,6
Rushing Yards,99,67,78,2016,18,9
Rushing Yards,99,68,78,2016,10,4
Rushing Yards,99,69,77,2015,10,25
Rushing Yards,99,70,73,2015,25,10
Rushing Yards,99,71,72,2015,10,20
Rushing Yards,99,72,72,2016,13,31
Rushing Yards,99,73,64,2014,15,27
Rushing Yards,99,74,62,2016,18,10
Rushing Yards,99,75,60,2014,25,7
Rushing Yards,99,76,59,2017,21,29
Rushing Yards,99,77,53,2017,21,0
Rushing Yards,99,78,52,2016,4,0
Rushing Yards,99,79,52,2016,13,19
Rushing Yards,99,80,50,2015,18,25
Rushing Yards,99,81,46,2017,1,10
Rushing Yards,99,82,44,2015,14,20
Rushing Yards,99,83,44,2016,4,19
Rushing Yards,99,84,43,2014,25,29
Rushing Yards,99,85,38,2017,9,1
Rushing Yards,99,86,33,2016,31,13
Rushing Yards,99,87,22,2014,31,19
