Category,Team/All_Teams,Place,Player,Record,Year,Team,Opponent
Rushing Touchdowns,10,13,422,1,2014,10,17
Rushing Touchdowns,10,14,422,1,2014,10,5
Rushing Touchdowns,10,15,1550,1,2014,10,1
Rushing Touchdowns,10,16,1550,1,2014,10,27
Rushing Touchdowns,10,17,1550,1,2014,10,9
Rushing Touchdowns,10,18,1845,1,2015,10,7
Rushing Touchdowns,10,19,1550,1,2015,10,25
Rushing Touchdowns,10,20,1550,1,2015,10,8
Rushing Touchdowns,10,21,1550,1,2015,10,4
Rushing Touchdowns,10,22,1698,1,2015,10,20
Rushing Touchdowns,10,23,1550,1,2015,10,9
Rushing Touchdowns,10,24,1845,1,2015,10,23
Rushing Touchdowns,10,25,1550,1,2015,10,5
Rushing Touchdowns,10,26,1938,1,2016,10,28
Rushing Touchdowns,10,27,1550,1,2016,10,25
Rushing Touchdowns,10,28,1006,1,2016,10,15
Rushing Touchdowns,10,29,1550,1,2016,10,15
Rushing Touchdowns,10,30,1006,1,2016,10,18
Rushing Touchdowns,10,31,1069,1,2016,10,18
Rushing Touchdowns,10,32,1550,1,2016,10,18
Rushing Touchdowns,10,33,1006,1,2016,10,5
Rushing Touchdowns,10,34,1006,1,2016,10,31
Rushing Touchdowns,10,35,1550,1,2016,10,5
Rushing Touchdowns,10,36,1069,1,2016,10,15
Rushing Touchdowns,10,37,1006,1,2017,10,6
Rushing Touchdowns,10,38,1006,1,2017,10,15
Rushing Touchdowns,10,39,1938,1,2017,10,17
Rushing Touchdowns,10,40,1938,1,2017,10,4
Rushing Touchdowns,10,41,718,1,2017,10,27
Rushing Touchdowns,10,42,718,1,2017,10,5
Rushing Touchdowns,10,43,1938,1,2017,10,18
Receptions,10,0,4275,13,2016,10,15
Receptions,10,1,4275,10,2016,10,25
Receptions,10,2,3467,10,2016,10,21
Receptions,10,3,4275,9,2016,10,11
Receptions,10,4,4275,9,2017,10,0
Receptions,10,5,4275,9,2017,10,5
Receptions,10,6,3467,9,2017,10,18
Receptions,10,7,46,8,2014,10,24
Receptions,10,8,3467,8,2015,10,9
Receptions,10,9,4275,8,2016,10,18
Receptions,10,10,3467,8,2016,10,15
Receptions,10,11,4275,8,2017,10,5
Receptions,10,12,4275,8,2017,10,4
Receptions,10,13,4275,8,2017,10,1
Receptions,10,14,4275,8,2017,10,27
Receptions,10,15,46,7,2014,10,15
Receptions,10,16,46,7,2014,10,16
Receptions,10,17,703,7,2014,10,27
Receptions,10,18,1605,7,2015,10,15
Receptions,10,19,1550,7,2015,10,0
Receptions,10,20,411,7,2015,10,20
Receptions,10,21,4275,7,2016,10,9
Receptions,10,22,3467,7,2016,10,25
Receptions,10,23,4275,7,2016,10,29
Receptions,10,24,4275,7,2017,10,9
Receptions,10,25,4275,7,2017,10,18
Receptions,10,26,3467,7,2017,10,15
Receptions,10,27,4275,7,2017,10,9
Receptions,10,28,703,6,2014,10,24
Receptions,10,29,46,6,2014,10,9
Receptions,10,30,46,6,2014,10,5
Receptions,10,31,2629,6,2014,10,5
Receptions,10,32,46,6,2014,10,21
Receptions,10,33,1605,6,2014,10,16
Receptions,10,34,782,6,2014,10,1
Receptions,10,35,1550,6,2015,10,15
Receptions,10,36,1550,6,2015,10,5
Receptions,10,37,3467,6,2015,10,4
Receptions,10,38,1550,6,2015,10,23
Receptions,10,39,2629,6,2015,10,5
Receptions,10,40,3467,6,2016,10,9
Receptions,10,41,3467,6,2016,10,18
Receptions,10,42,3467,6,2016,10,7
Receptions,10,43,4275,6,2016,10,5
Receptions,10,44,3330,6,2016,10,5
Receptions,10,45,4275,6,2017,10,6
Receptions,10,46,3467,6,2017,10,27
Receptions,10,47,3467,6,2017,10,9
Receptions,10,48,3467,6,2017,10,22
Receptions,10,49,4275,6,2017,10,22
Receptions,10,50,4275,6,2017,10,2
Receptions,10,51,3467,6,2017,10,9
Receptions,10,52,46,5,2014,10,5
Receptions,10,53,46,5,2014,10,14
Receptions,10,54,46,5,2014,10,4
Receptions,10,55,46,5,2014,10,17
Receptions,10,56,703,5,2014,10,15
Receptions,10,57,782,5,2014,10,16
Receptions,10,58,46,5,2014,10,1
Receptions,10,59,46,5,2014,10,3
Receptions,10,60,46,5,2014,10,27
Receptions,10,61,422,5,2014,10,9
Receptions,10,62,1550,5,2015,10,7
Receptions,10,63,3467,5,2015,10,26
Receptions,10,64,1550,5,2015,10,9
Receptions,10,65,1825,5,2015,10,25
Receptions,10,66,1550,5,2015,10,24
Receptions,10,67,1605,5,2015,10,24
Receptions,10,68,782,5,2015,10,8
Receptions,10,69,3467,5,2015,10,8
Receptions,10,70,1550,5,2015,10,9
Receptions,10,71,782,5,2015,10,23
Receptions,10,72,2629,5,2015,10,23
Receptions,10,73,782,5,2015,10,5
Receptions,10,74,4275,5,2016,10,28
Receptions,10,75,1550,5,2016,10,21
Receptions,10,76,4275,5,2016,10,21
Receptions,10,77,3467,5,2016,10,5
Receptions,10,78,3467,5,2016,10,31
Receptions,10,79,3467,5,2016,10,27
Receptions,10,80,1550,5,2016,10,12
Receptions,10,81,782,5,2017,10,5
Receptions,10,82,3330,5,2017,10,6
Receptions,10,83,4275,5,2017,10,15
Receptions,10,84,4275,5,2017,10,17
Receptions,10,85,5100,5,2017,10,17
Receptions,10,86,3467,5,2017,10,4
Receptions,10,87,3467,5,2017,10,1
Receptions,10,88,782,5,2017,10,9
Receptions,10,89,3467,5,2017,10,5
Receptions,10,90,782,5,2017,10,2
Receptions,10,91,3467,5,2017,10,30
Receptions,10,92,4275,5,2017,10,30
Receptions,10,93,782,4,2014,10,19
Receptions,10,94,703,4,2014,10,5
Receptions,10,95,411,4,2014,10,21
Receptions,10,96,1550,4,2014,10,21
Receptions,10,97,782,4,2014,10,15
Receptions,10,98,782,4,2014,10,9
Receptions,10,99,1550,4,2014,10,9
Receiving Yards,10,0,4275,172,2016,10,5
Receiving Yards,10,1,4275,170,2017,10,0
Receiving Yards,10,2,4275,168,2017,10,5
Receiving Yards,10,3,4275,168,2017,10,9
Receiving Yards,10,4,4275,167,2016,10,18
Receiving Yards,10,5,3467,152,2016,10,18
Receiving Yards,10,6,4275,141,2017,10,27
Receiving Yards,10,7,4275,141,2017,10,18
Receiving Yards,10,8,3467,140,2016,10,27
Receiving Yards,10,9,4275,138,2016,10,25
Receiving Yards,10,10,4275,136,2016,10,15
Receiving Yards,10,11,3467,134,2017,10,18
Receiving Yards,10,12,3467,130,2017,10,9
Receiving Yards,10,13,4275,120,2017,10,2
Receiving Yards,10,14,3467,119,2016,10,7
Receiving Yards,10,15,46,118,2014,10,24
Receiving Yards,10,16,3467,115,2016,10,15
Receiving Yards,10,17,4275,109,2017,10,4
Receiving Yards,10,18,3467,108,2017,10,15
Receiving Yards,10,19,3467,106,2016,10,21
Receiving Yards,10,20,782,105,2015,10,5
Receiving Yards,10,21,3467,101,2015,10,4
Receiving Yards,10,22,3467,101,2017,10,27
Receiving Yards,10,23,46,100,2014,10,21
Receiving Yards,10,24,3467,99,2017,10,0
Receiving Yards,10,25,4275,98,2017,10,15
Receiving Yards,10,26,46,97,2014,10,5
Receiving Yards,10,27,3467,97,2017,10,4
Receiving Yards,10,28,1605,96,2015,10,15
Receiving Yards,10,29,4275,95,2017,10,9
Receiving Yards,10,30,2629,93,2015,10,5
Receiving Yards,10,31,3467,93,2017,10,22
Receiving Yards,10,32,46,91,2014,10,27
Receiving Yards,10,33,3467,90,2015,10,7
Receiving Yards,10,34,4275,90,2016,10,9
Receiving Yards,10,35,4275,90,2017,10,17
Receiving Yards,10,36,703,88,2014,10,27
Receiving Yards,10,37,1605,85,2014,10,16
Receiving Yards,10,38,46,84,2014,10,4
Receiving Yards,10,39,782,84,2014,10,1
Receiving Yards,10,40,1605,83,2015,10,15
Receiving Yards,10,41,4275,83,2017,10,1
Receiving Yards,10,42,782,82,2014,10,16
Receiving Yards,10,43,3467,81,2015,10,9
Receiving Yards,10,44,411,81,2015,10,20
Receiving Yards,10,45,782,80,2014,10,15
Receiving Yards,10,46,1845,80,2015,10,25
Receiving Yards,10,47,4275,80,2016,10,5
Receiving Yards,10,48,782,79,2015,10,15
Receiving Yards,10,49,1605,79,2015,10,8
Receiving Yards,10,50,4275,79,2017,10,5
Receiving Yards,10,51,3467,79,2017,10,17
Receiving Yards,10,52,3467,77,2016,10,31
Receiving Yards,10,53,3467,77,2017,10,15
Receiving Yards,10,54,782,76,2015,10,20
Receiving Yards,10,55,1605,75,2015,10,0
Receiving Yards,10,56,782,75,2015,10,23
Receiving Yards,10,57,3467,74,2016,10,25
Receiving Yards,10,58,703,72,2014,10,24
Receiving Yards,10,59,1550,72,2015,10,24
Receiving Yards,10,60,46,71,2014,10,14
Receiving Yards,10,61,4275,70,2017,10,22
Receiving Yards,10,62,4173,69,2016,10,27
Receiving Yards,10,63,2629,69,2016,10,12
Receiving Yards,10,64,2629,68,2014,10,5
Receiving Yards,10,65,1825,68,2015,10,0
Receiving Yards,10,66,605,68,2016,10,18
Receiving Yards,10,67,4275,68,2017,10,6
Receiving Yards,10,68,46,67,2014,10,9
Receiving Yards,10,69,3467,67,2015,10,5
Receiving Yards,10,70,1550,67,2015,10,9
Receiving Yards,10,71,2583,66,2015,10,20
Receiving Yards,10,72,46,65,2014,10,1
Receiving Yards,10,73,782,65,2015,10,5
Receiving Yards,10,74,3467,65,2015,10,8
Receiving Yards,10,75,3467,64,2016,10,9
Receiving Yards,10,76,3467,64,2017,10,1
Receiving Yards,10,77,46,63,2014,10,9
Receiving Yards,10,78,1550,62,2014,10,15
Receiving Yards,10,79,782,62,2017,10,6
Receiving Yards,10,80,782,61,2015,10,8
Receiving Yards,10,81,1550,61,2016,10,21
Receiving Yards,10,82,4275,61,2016,10,11
Receiving Yards,10,83,782,60,2014,10,19
Receiving Yards,10,84,1550,60,2016,10,18
Receiving Yards,10,85,1825,60,2016,10,7
Receiving Yards,10,86,4275,59,2016,10,28
Receiving Yards,10,87,422,57,2014,10,17
Receiving Yards,10,88,411,57,2014,10,21
Receiving Yards,10,89,46,57,2014,10,3
Receiving Yards,10,90,3467,57,2017,10,5
Receiving Yards,10,91,782,56,2014,10,9
Receiving Yards,10,92,1605,56,2015,10,7
Receiving Yards,10,93,782,56,2017,10,9
Receiving Yards,10,94,46,55,2014,10,17
Receiving Yards,10,95,4275,55,2016,10,31
Receiving Yards,10,96,5100,55,2017,10,9
Receiving Yards,10,97,782,55,2017,10,30
Receiving Yards,10,98,4275,54,2016,10,29
Receiving Yards,10,99,46,53,2014,10,16
Yards per Reception,10,0,4275,2867,2016,10,5
Yards per Reception,10,1,3467,2800,2016,10,27
Yards per Reception,10,2,3467,2533,2016,10,18
Yards per Reception,10,3,4275,2400,2017,10,9
Yards per Reception,10,4,3467,2167,2017,10,9
Yards per Reception,10,5,782,2100,2015,10,5
Yards per Reception,10,6,4275,2088,2016,10,18
Yards per Reception,10,7,4275,2014,2017,10,18
Yards per Reception,10,8,4275,2000,2017,10,2
Yards per Reception,10,9,3467,1983,2016,10,7
Yards per Reception,10,10,4275,1960,2017,10,15
Yards per Reception,10,11,46,1940,2014,10,5
Yards per Reception,10,12,3467,1940,2017,10,4
Yards per Reception,10,13,4275,1889,2017,10,0
Yards per Reception,10,14,4275,1867,2017,10,5
Yards per Reception,10,15,46,1820,2014,10,27
Yards per Reception,10,16,4275,1800,2017,10,17
Yards per Reception,10,17,4275,1763,2017,10,27
Yards per Reception,10,18,3467,1683,2015,10,4
Yards per Reception,10,19,3467,1683,2017,10,27
Yards per Reception,10,20,46,1680,2014,10,4
Yards per Reception,10,21,46,1667,2014,10,21
Yards per Reception,10,22,782,1640,2014,10,16
Yards per Reception,10,23,2629,1550,2015,10,5
Yards per Reception,10,24,3467,1550,2017,10,22
Yards per Reception,10,25,3467,1543,2017,10,15
Yards per Reception,10,26,3467,1540,2016,10,31
Yards per Reception,10,27,782,1500,2015,10,23
Yards per Reception,10,28,3467,1489,2017,10,18
Yards per Reception,10,29,46,1475,2014,10,24
Yards per Reception,10,30,1550,1440,2015,10,24
Yards per Reception,10,31,3467,1438,2016,10,15
Yards per Reception,10,32,46,1420,2014,10,14
Yards per Reception,10,33,1605,1417,2014,10,16
Yards per Reception,10,34,782,1400,2014,10,1
Yards per Reception,10,35,4275,1380,2016,10,25
Yards per Reception,10,36,1605,1371,2015,10,15
Yards per Reception,10,37,4275,1363,2017,10,4
Yards per Reception,10,38,4275,1357,2017,10,9
Yards per Reception,10,39,1550,1340,2015,10,9
Yards per Reception,10,40,46,1300,2014,10,1
Yards per Reception,10,41,3467,1300,2015,10,8
Yards per Reception,10,42,3467,1280,2017,10,1
Yards per Reception,10,43,703,1257,2014,10,27
Yards per Reception,10,44,782,1220,2015,10,8
Yards per Reception,10,45,1550,1220,2016,10,21
Yards per Reception,10,46,703,1200,2014,10,24
Yards per Reception,10,47,4275,1180,2016,10,28
Yards per Reception,10,48,4275,1167,2017,10,22
Yards per Reception,10,49,411,1157,2015,10,20
Yards per Reception,10,50,46,1140,2014,10,3
Yards per Reception,10,51,3467,1140,2017,10,5
Yards per Reception,10,52,2629,1133,2014,10,5
Yards per Reception,10,53,4275,1133,2017,10,6
Yards per Reception,10,54,782,1120,2017,10,9
Yards per Reception,10,55,46,1100,2014,10,17
Yards per Reception,10,56,3467,1067,2016,10,9
Yards per Reception,10,57,422,1060,2014,10,9
Yards per Reception,10,58,3467,1060,2016,10,21
Yards per Reception,10,59,3467,1057,2016,10,25
Yards per Reception,10,60,46,1050,2014,10,9
Yards per Reception,10,61,4275,1046,2016,10,15
Yards per Reception,10,62,4275,1040,2017,10,30
Yards per Reception,10,63,4275,1038,2017,10,1
Yards per Reception,10,64,3467,1020,2017,10,30
Yards per Reception,10,65,3467,1013,2015,10,9
Yards per Reception,10,66,4275,988,2017,10,5
Yards per Reception,10,67,3467,920,2015,10,26
Yards per Reception,10,68,1825,920,2015,10,25
Yards per Reception,10,69,3467,900,2016,10,5
Yards per Reception,10,70,1605,880,2015,10,24
Yards per Reception,10,71,2629,880,2015,10,23
Yards per Reception,10,72,782,860,2017,10,2
Yards per Reception,10,73,782,840,2017,10,5
Yards per Reception,10,74,5100,800,2017,10,17
Yards per Reception,10,75,4275,771,2016,10,29
Yards per Reception,10,76,3467,767,2017,10,9
Yards per Reception,10,77,46,757,2014,10,16
Yards per Reception,10,78,4275,743,2016,10,9
Yards per Reception,10,79,3330,720,2017,10,6
Yards per Reception,10,80,46,717,2014,10,5
Yards per Reception,10,81,1550,686,2015,10,0
Yards per Reception,10,82,1550,680,2016,10,12
Yards per Reception,10,83,4275,678,2016,10,11
Yards per Reception,10,84,46,671,2014,10,15
Yards per Reception,10,85,703,660,2014,10,15
Yards per Reception,10,86,3330,617,2016,10,5
Yards per Reception,10,87,1550,500,2015,10,23
Yards per Reception,10,88,1550,380,2015,10,9
Yards per Reception,10,89,1550,367,2015,10,5
Yards per Reception,10,90,1550,360,2015,10,7
Yards per Reception,10,91,4275,280,2016,10,21
Yards per Reception,10,92,1550,67,2015,10,15
Receiving Touchdowns,10,0,46,2,2014,10,9
Receiving Touchdowns,10,1,46,2,2014,10,16
Receiving Touchdowns,10,2,3467,2,2015,10,7
Receiving Touchdowns,10,3,3467,2,2016,10,18
Receiving Touchdowns,10,4,4275,2,2016,10,5
Receiving Touchdowns,10,5,3467,2,2016,10,31
Receiving Touchdowns,10,6,4275,2,2017,10,0
Receiving Touchdowns,10,7,782,2,2017,10,15
Receiving Touchdowns,10,8,4275,2,2017,10,2
Receiving Touchdowns,10,9,4275,2,2017,10,9
Receiving Touchdowns,10,10,46,1,2014,10,24
Receiving Touchdowns,10,11,422,1,2014,10,5
Receiving Touchdowns,10,12,2004,1,2014,10,15
Receiving Touchdowns,10,13,2512,1,2014,10,15
Receiving Touchdowns,10,14,46,1,2014,10,14
Receiving Touchdowns,10,15,46,1,2014,10,17
Receiving Touchdowns,10,16,422,1,2014,10,17
Receiving Touchdowns,10,17,703,1,2014,10,17
Receiving Touchdowns,10,18,1550,1,2014,10,5
Receiving Touchdowns,10,19,2512,1,2014,10,15
Receiving Touchdowns,10,20,782,1,2014,10,16
Receiving Touchdowns,10,21,46,1,2014,10,3
Receiving Touchdowns,10,22,782,1,2014,10,3
Receiving Touchdowns,10,23,1825,1,2015,10,15
Receiving Touchdowns,10,24,89,1,2015,10,13
Receiving Touchdowns,10,25,1605,1,2015,10,13
Receiving Touchdowns,10,26,1550,1,2015,10,7
Receiving Touchdowns,10,27,1550,1,2015,10,0
Receiving Touchdowns,10,28,1825,1,2015,10,0
Receiving Touchdowns,10,29,2629,1,2015,10,0
Receiving Touchdowns,10,30,1550,1,2015,10,26
Receiving Touchdowns,10,31,2583,1,2015,10,9
Receiving Touchdowns,10,32,411,1,2015,10,25
Receiving Touchdowns,10,33,1825,1,2015,10,25
Receiving Touchdowns,10,34,1845,1,2015,10,25
Receiving Touchdowns,10,35,782,1,2015,10,24
Receiving Touchdowns,10,36,1825,1,2015,10,24
Receiving Touchdowns,10,37,411,1,2015,10,15
Receiving Touchdowns,10,38,782,1,2015,10,15
Receiving Touchdowns,10,39,1605,1,2015,10,15
Receiving Touchdowns,10,40,782,1,2015,10,8
Receiving Touchdowns,10,41,2583,1,2015,10,8
Receiving Touchdowns,10,42,3467,1,2015,10,4
Receiving Touchdowns,10,43,782,1,2015,10,20
Receiving Touchdowns,10,44,2583,1,2015,10,20
Receiving Touchdowns,10,45,3467,1,2015,10,23
Receiving Touchdowns,10,46,782,1,2015,10,5
Receiving Touchdowns,10,47,2512,1,2015,10,5
Receiving Touchdowns,10,48,2629,1,2015,10,5
Receiving Touchdowns,10,49,605,1,2016,10,9
Receiving Touchdowns,10,50,3467,1,2016,10,25
Receiving Touchdowns,10,51,4275,1,2016,10,25
Receiving Touchdowns,10,52,3330,1,2016,10,15
Receiving Touchdowns,10,53,4173,1,2016,10,9
Receiving Touchdowns,10,54,1825,1,2016,10,7
Receiving Touchdowns,10,55,3467,1,2016,10,7
Receiving Touchdowns,10,56,4275,1,2016,10,7
Receiving Touchdowns,10,57,4275,1,2016,10,31
Receiving Touchdowns,10,58,3467,1,2016,10,27
Receiving Touchdowns,10,59,4173,1,2016,10,27
Receiving Touchdowns,10,60,4275,1,2016,10,27
Receiving Touchdowns,10,61,1069,1,2016,10,12
Receiving Touchdowns,10,62,2629,1,2016,10,12
Receiving Touchdowns,10,63,605,1,2016,10,15
Receiving Touchdowns,10,64,2629,1,2016,10,15
Receiving Touchdowns,10,65,3467,1,2016,10,15
Receiving Touchdowns,10,66,782,1,2017,10,5
Receiving Touchdowns,10,67,3330,1,2017,10,6
Receiving Touchdowns,10,68,718,1,2017,10,0
Receiving Touchdowns,10,69,4275,1,2017,10,15
Receiving Touchdowns,10,70,4275,1,2017,10,17
Receiving Touchdowns,10,71,5100,1,2017,10,17
Receiving Touchdowns,10,72,782,1,2017,10,4
Receiving Touchdowns,10,73,928,1,2017,10,4
Receiving Touchdowns,10,74,3330,1,2017,10,4
Receiving Touchdowns,10,75,3467,1,2017,10,4
Receiving Touchdowns,10,76,4275,1,2017,10,1
Receiving Touchdowns,10,77,1479,1,2017,10,27
Receiving Touchdowns,10,78,1938,1,2017,10,27
Receiving Touchdowns,10,79,3330,1,2017,10,27
Receiving Touchdowns,10,80,4275,1,2017,10,27
Receiving Touchdowns,10,81,928,1,2017,10,9
Receiving Touchdowns,10,82,3467,1,2017,10,22
Receiving Touchdowns,10,83,782,1,2017,10,18
Receiving Touchdowns,10,84,1479,1,2017,10,18
Receiving Touchdowns,10,85,3467,1,2017,10,18
Receiving Touchdowns,10,86,4173,1,2017,10,18
Receiving Touchdowns,10,87,4275,1,2017,10,18
Receiving Touchdowns,10,88,928,1,2017,10,2
Receiving Touchdowns,10,89,3467,1,2017,10,15
Receiving Touchdowns,10,90,1479,1,2017,10,30
Receiving Touchdowns,10,91,3467,1,2017,10,30
Receiving Touchdowns,10,92,4275,1,2017,10,30
Receiving Touchdowns,10,93,3467,1,2017,10,9
Targeted Passes,10,0,4275,20,2016,10,15
Targeted Passes,10,1,4275,17,2016,10,25
Targeted Passes,10,2,4275,17,2016,10,11
Targeted Passes,10,3,4275,17,2017,10,9
Targeted Passes,10,4,4275,15,2017,10,5
Targeted Passes,10,5,1605,14,2015,10,15
Targeted Passes,10,6,4275,14,2017,10,1
Targeted Passes,10,7,3467,14,2017,10,15
Targeted Passes,10,8,46,13,2014,10,5
Targeted Passes,10,9,4275,13,2016,10,18
Targeted Passes,10,10,4275,13,2017,10,5
Targeted Passes,10,11,4275,13,2017,10,2
Targeted Passes,10,12,46,12,2014,10,16
Targeted Passes,10,13,703,12,2014,10,27
Targeted Passes,10,14,3467,12,2015,10,9
Targeted Passes,10,15,4275,12,2016,10,28
Targeted Passes,10,16,3467,12,2016,10,21
Targeted Passes,10,17,3467,12,2017,10,1
Targeted Passes,10,18,4275,12,2017,10,27
Targeted Passes,10,19,4275,12,2017,10,18
Targeted Passes,10,20,46,11,2014,10,15
Targeted Passes,10,21,46,11,2014,10,4
Targeted Passes,10,22,46,11,2014,10,15
Targeted Passes,10,23,4275,11,2016,10,29
Targeted Passes,10,24,4275,11,2016,10,5
Targeted Passes,10,25,4275,11,2017,10,0
Targeted Passes,10,26,4275,11,2017,10,4
Targeted Passes,10,27,46,10,2014,10,1
Targeted Passes,10,28,46,10,2014,10,27
Targeted Passes,10,29,782,10,2015,10,23
Targeted Passes,10,30,3467,10,2017,10,4
Targeted Passes,10,31,3467,10,2017,10,5
Targeted Passes,10,32,3467,10,2017,10,18
Targeted Passes,10,33,4275,10,2017,10,9
Targeted Passes,10,34,46,9,2014,10,9
Targeted Passes,10,35,2629,9,2014,10,5
Targeted Passes,10,36,782,9,2014,10,16
Targeted Passes,10,37,1605,9,2014,10,16
Targeted Passes,10,38,2629,9,2015,10,15
Targeted Passes,10,39,1550,9,2015,10,5
Targeted Passes,10,40,3467,9,2015,10,9
Targeted Passes,10,41,2629,9,2015,10,23
Targeted Passes,10,42,3467,9,2015,10,5
Targeted Passes,10,43,4275,9,2016,10,9
Targeted Passes,10,44,4275,9,2016,10,21
Targeted Passes,10,45,3467,9,2016,10,18
Targeted Passes,10,46,3467,9,2016,10,15
Targeted Passes,10,47,4275,9,2017,10,6
Targeted Passes,10,48,4275,9,2017,10,15
Targeted Passes,10,49,4275,9,2017,10,17
Targeted Passes,10,50,3467,9,2017,10,9
Targeted Passes,10,51,3467,9,2017,10,22
Targeted Passes,10,52,4275,9,2017,10,22
Targeted Passes,10,53,3467,9,2017,10,2
Targeted Passes,10,54,4275,9,2017,10,15
Targeted Passes,10,55,46,8,2014,10,24
Targeted Passes,10,56,782,8,2014,10,15
Targeted Passes,10,57,2629,8,2014,10,1
Targeted Passes,10,58,3467,8,2015,10,15
Targeted Passes,10,59,1550,8,2015,10,0
Targeted Passes,10,60,3467,8,2015,10,26
Targeted Passes,10,61,411,8,2015,10,20
Targeted Passes,10,62,1550,8,2015,10,9
Targeted Passes,10,63,3467,8,2015,10,23
Targeted Passes,10,64,3467,8,2016,10,25
Targeted Passes,10,65,3467,8,2016,10,27
Targeted Passes,10,66,3330,8,2016,10,5
Targeted Passes,10,67,3467,8,2016,10,5
Targeted Passes,10,68,1550,8,2016,10,12
Targeted Passes,10,69,3467,8,2016,10,12
Targeted Passes,10,70,782,8,2017,10,5
Targeted Passes,10,71,3467,8,2017,10,27
Targeted Passes,10,72,782,8,2017,10,9
Targeted Passes,10,73,4275,8,2017,10,30
Targeted Passes,10,74,3467,8,2017,10,9
Targeted Passes,10,75,703,7,2014,10,24
Targeted Passes,10,76,782,7,2014,10,19
Targeted Passes,10,77,46,7,2014,10,5
Targeted Passes,10,78,46,7,2014,10,17
Targeted Passes,10,79,46,7,2014,10,21
Targeted Passes,10,80,703,7,2014,10,15
Targeted Passes,10,81,782,7,2014,10,1
Targeted Passes,10,82,46,7,2014,10,3
Targeted Passes,10,83,46,7,2014,10,9
Targeted Passes,10,84,422,7,2014,10,9
Targeted Passes,10,85,782,7,2014,10,9
Targeted Passes,10,86,1550,7,2015,10,15
Targeted Passes,10,87,1605,7,2015,10,24
Targeted Passes,10,88,411,7,2015,10,15
Targeted Passes,10,89,3467,7,2015,10,4
Targeted Passes,10,90,782,7,2015,10,20
Targeted Passes,10,91,2583,7,2015,10,23
Targeted Passes,10,92,782,7,2015,10,5
Targeted Passes,10,93,2629,7,2015,10,5
Targeted Passes,10,94,3467,7,2016,10,9
Targeted Passes,10,95,605,7,2016,10,29
Targeted Passes,10,96,3467,7,2016,10,29
Targeted Passes,10,97,3467,7,2016,10,15
Targeted Passes,10,98,4275,7,2016,10,9
Targeted Passes,10,99,3467,7,2016,10,7
Passes Dropped,10,0,2629,3,2014,10,1
Passes Dropped,10,1,4275,3,2017,10,5
Passes Dropped,10,2,782,2,2014,10,14
Passes Dropped,10,3,46,2,2014,10,27
Passes Dropped,10,4,3467,2,2015,10,23
Passes Dropped,10,5,4275,2,2016,10,28
Passes Dropped,10,6,1825,2,2016,10,25
Passes Dropped,10,7,782,2,2016,10,21
Passes Dropped,10,8,4275,2,2016,10,21
Passes Dropped,10,9,3467,2,2017,10,15
Passes Dropped,10,10,46,1,2014,10,9
Passes Dropped,10,11,703,1,2014,10,15
Passes Dropped,10,12,1605,1,2014,10,15
Passes Dropped,10,13,46,1,2014,10,14
Passes Dropped,10,14,2004,1,2014,10,14
Passes Dropped,10,15,46,1,2014,10,4
Passes Dropped,10,16,46,1,2014,10,5
Passes Dropped,10,17,46,1,2014,10,21
Passes Dropped,10,18,411,1,2014,10,15
Passes Dropped,10,19,538,1,2014,10,16
Passes Dropped,10,20,703,1,2014,10,16
Passes Dropped,10,21,782,1,2014,10,16
Passes Dropped,10,22,1550,1,2014,10,16
Passes Dropped,10,23,46,1,2014,10,1
Passes Dropped,10,24,2629,1,2014,10,3
Passes Dropped,10,25,46,1,2014,10,9
Passes Dropped,10,26,1698,1,2014,10,9
Passes Dropped,10,27,1605,1,2015,10,15
Passes Dropped,10,28,2629,1,2015,10,15
Passes Dropped,10,29,1605,1,2015,10,7
Passes Dropped,10,30,3467,1,2015,10,7
Passes Dropped,10,31,3467,1,2015,10,26
Passes Dropped,10,32,1605,1,2015,10,9
Passes Dropped,10,33,3467,1,2015,10,9
Passes Dropped,10,34,1605,1,2015,10,25
Passes Dropped,10,35,1605,1,2015,10,24
Passes Dropped,10,36,2629,1,2015,10,24
Passes Dropped,10,37,782,1,2015,10,15
Passes Dropped,10,38,1605,1,2015,10,15
Passes Dropped,10,39,1550,1,2015,10,5
Passes Dropped,10,40,2583,1,2015,10,5
Passes Dropped,10,41,782,1,2015,10,20
Passes Dropped,10,42,3467,1,2015,10,20
Passes Dropped,10,43,782,1,2015,10,9
Passes Dropped,10,44,2583,1,2015,10,9
Passes Dropped,10,45,782,1,2015,10,23
Passes Dropped,10,46,782,1,2015,10,5
Passes Dropped,10,47,4275,1,2016,10,9
Passes Dropped,10,48,1479,1,2016,10,28
Passes Dropped,10,49,2629,1,2016,10,28
Passes Dropped,10,50,1550,1,2016,10,29
Passes Dropped,10,51,1825,1,2016,10,29
Passes Dropped,10,52,3467,1,2016,10,29
Passes Dropped,10,53,4275,1,2016,10,29
Passes Dropped,10,54,1479,1,2016,10,21
Passes Dropped,10,55,1825,1,2016,10,21
Passes Dropped,10,56,3330,1,2016,10,21
Passes Dropped,10,57,782,1,2016,10,18
Passes Dropped,10,58,1825,1,2016,10,18
Passes Dropped,10,59,4275,1,2016,10,9
Passes Dropped,10,60,4275,1,2016,10,5
Passes Dropped,10,61,1069,1,2016,10,31
Passes Dropped,10,62,3467,1,2016,10,11
Passes Dropped,10,63,4173,1,2016,10,11
Passes Dropped,10,64,4275,1,2016,10,11
