Category,Team/All_Teams,Place,Player,Record,Team,Year
Passes Defensed,4,33,1695,2,4,2014
Passes Defensed,4,34,482,2,4,2015
Passes Defensed,4,35,124,2,4,2016
Passes Defensed,4,36,66,1,4,2014
Passes Defensed,4,37,2856,1,4,2014
Passes Defensed,4,38,3050,1,4,2014
Passes Defensed,4,39,176,1,4,2015
Passes Defensed,4,40,1035,1,4,2015
Passes Defensed,4,41,1192,1,4,2015
Passes Defensed,4,42,1655,1,4,2015
Passes Defensed,4,43,2176,1,4,2015
Passes Defensed,4,44,3787,1,4,2016
Passes Defensed,4,45,4807,1,4,2016
Passes Defensed,4,46,1143,1,4,2017
Passes Defensed,4,47,3696,1,4,2017
Punt Return Yards,4,0,1022,481,4,2014
Punt Return Yards,4,1,3966,372,4,2017
Punt Return Yards,4,2,3966,360,4,2016
Punt Return Yards,4,3,1230,289,4,2015
Punt Return Yards,4,4,1022,266,4,2015
Punt Return Yards,4,5,1230,155,4,2016
Punt Return Yards,4,6,1230,38,4,2014
Punt Return Yards,4,7,3966,25,4,2015
Punt Return Yards,4,8,4056,9,4,2017
Punt Return TDs,4,0,3966,1,4,2017
Kickoff Return Yards,4,0,3966,670,4,2017
Kickoff Return Yards,4,1,1230,573,4,2014
Kickoff Return Yards,4,2,3966,484,4,2016
Kickoff Return Yards,4,3,1230,379,4,2015
Kickoff Return Yards,4,4,1022,298,4,2015
Kickoff Return Yards,4,5,1230,211,4,2016
Kickoff Return Yards,4,6,2438,204,4,2017
Kickoff Return Yards,4,7,1022,124,4,2014
Kickoff Return Yards,4,8,281,73,4,2015
Kickoff Return Yards,4,9,4056,50,4,2017
Kickoff Return Yards,4,10,281,25,4,2014
Kickoff Return Yards,4,11,464,20,4,2017
Kickoff Return TDs,4,0,3966,1,4,2016
Points Scored,4,0,1297,138,4,2015
Points Scored,4,1,1297,135,4,2016
Points Scored,4,2,1297,126,4,2017
Points Scored,4,3,1297,124,4,2014
Points Scored,4,4,170,72,4,2014
Points Scored,4,5,754,60,4,2015
Points Scored,4,6,754,60,4,2016
Points Scored,4,7,150,54,4,2015
Points Scored,4,8,1022,42,4,2014
Points Scored,4,9,1854,42,4,2016
Points Scored,4,10,1022,42,4,2017
Points Scored,4,11,1022,36,4,2016
Points Scored,4,12,1449,36,4,2017
Points Scored,4,13,1022,30,4,2015
Points Scored,4,14,3423,30,4,2017
Points Scored,4,15,363,24,4,2014
Points Scored,4,16,363,24,4,2016
Points Scored,4,17,3423,24,4,2016
Points Scored,4,18,150,18,4,2014
Points Scored,4,19,903,18,4,2014
Points Scored,4,20,464,18,4,2016
Points Scored,4,21,1799,18,4,2017
Points Scored,4,22,3966,18,4,2017
Points Scored,4,23,363,14,4,2017
Points Scored,4,24,281,12,4,2014
Points Scored,4,25,1230,12,4,2014
Points Scored,4,26,363,12,4,2015
Points Scored,4,27,1854,12,4,2015
Points Scored,4,28,482,12,4,2016
Points Scored,4,29,464,12,4,2017
Points Scored,4,30,2438,12,4,2017
Points Scored,4,31,1026,8,4,2017
Points Scored,4,32,124,6,4,2014
Points Scored,4,33,193,6,4,2014
Points Scored,4,34,482,6,4,2014
Points Scored,4,35,1142,6,4,2014
Points Scored,4,36,1681,6,4,2014
Points Scored,4,37,2050,6,4,2014
Points Scored,4,38,2176,6,4,2014
Points Scored,4,39,2325,6,4,2014
Points Scored,4,40,2500,6,4,2014
Points Scored,4,41,2635,6,4,2014
Points Scored,4,42,281,6,4,2015
Points Scored,4,43,414,6,4,2015
Points Scored,4,44,606,6,4,2015
Points Scored,4,45,1230,6,4,2015
Points Scored,4,46,1681,6,4,2015
Points Scored,4,47,3423,6,4,2015
Points Scored,4,48,3966,6,4,2015
Points Scored,4,49,1058,6,4,2016
Points Scored,4,50,1590,6,4,2016
Points Scored,4,51,1681,6,4,2016
Points Scored,4,52,2608,6,4,2016
Points Scored,4,53,3966,6,4,2016
Points Scored,4,54,4165,6,4,2016
Points Scored,4,55,193,6,4,2017
Points Scored,4,56,754,6,4,2017
Points Scored,4,57,1058,6,4,2017
Points Scored,4,58,1322,6,4,2017
Points Scored,4,59,1681,6,4,2017
Points Scored,4,60,3218,6,4,2017
Points Scored,4,61,4165,6,4,2017
Points Scored,4,62,1322,2,4,2014
Yards from Scrimmage,4,0,170,1670,4,2014
Yards from Scrimmage,4,1,754,1517,4,2015
Yards from Scrimmage,4,2,754,1432,4,2016
Yards from Scrimmage,4,3,1022,1166,4,2016
Yards from Scrimmage,4,4,1799,1055,4,2017
Yards from Scrimmage,4,5,1022,873,4,2017
Yards from Scrimmage,4,6,150,872,4,2015
Yards from Scrimmage,4,7,1022,847,4,2015
Yards from Scrimmage,4,8,150,842,4,2014
Yards from Scrimmage,4,9,1854,700,4,2016
Yards from Scrimmage,4,10,3423,671,4,2016
Yards from Scrimmage,4,11,1022,661,4,2014
Yards from Scrimmage,4,12,1854,539,4,2015
Yards from Scrimmage,4,13,1449,529,4,2017
Yards from Scrimmage,4,14,363,525,4,2014
Yards from Scrimmage,4,15,4165,452,4,2017
Yards from Scrimmage,4,16,3423,437,4,2017
Yards from Scrimmage,4,17,363,418,4,2016
Yards from Scrimmage,4,18,464,399,4,2017
Yards from Scrimmage,4,19,1230,364,4,2014
Yards from Scrimmage,4,20,281,357,4,2015
Yards from Scrimmage,4,21,606,328,4,2015
Yards from Scrimmage,4,22,363,325,4,2017
Yards from Scrimmage,4,23,464,305,4,2016
Yards from Scrimmage,4,24,363,301,4,2015
Yards from Scrimmage,4,25,754,271,4,2017
Yards from Scrimmage,4,26,281,251,4,2014
Yards from Scrimmage,4,27,1026,238,4,2017
Yards from Scrimmage,4,28,4056,227,4,2017
Yards from Scrimmage,4,29,606,214,4,2014
Yards from Scrimmage,4,30,606,212,4,2016
Yards from Scrimmage,4,31,1606,189,4,2017
Yards from Scrimmage,4,32,3423,149,4,2015
Yards from Scrimmage,4,33,4165,149,4,2016
Yards from Scrimmage,4,34,2050,142,4,2014
Yards from Scrimmage,4,35,1058,130,4,2016
Yards from Scrimmage,4,36,1230,119,4,2015
Yards from Scrimmage,4,37,281,111,4,2016
Yards from Scrimmage,4,38,903,110,4,2014
Yards from Scrimmage,4,39,606,97,4,2017
Yards from Scrimmage,4,40,2500,94,4,2014
Yards from Scrimmage,4,41,1142,92,4,2014
Yards from Scrimmage,4,42,2608,92,4,2016
Yards from Scrimmage,4,43,2635,78,4,2015
Yards from Scrimmage,4,44,1230,69,4,2016
Yards from Scrimmage,4,45,1058,63,4,2015
Yards from Scrimmage,4,46,2438,50,4,2017
Yards from Scrimmage,4,47,1142,48,4,2015
Yards from Scrimmage,4,48,1978,39,4,2015
Yards from Scrimmage,4,49,1058,32,4,2017
Yards from Scrimmage,4,50,3218,28,4,2017
Yards from Scrimmage,4,51,903,25,4,2015
Yards from Scrimmage,4,52,2635,11,4,2014
Yards from Scrimmage,4,53,1142,11,4,2016
Yards from Scrimmage,4,54,4056,10,4,2016
Yards from Scrimmage,4,55,4994,7,4,2017
Yards from Scrimmage,4,56,4849,4,4,2017
Yards from Scrimmage,4,57,2446,3,4,2014
All-Purpose Yards,4,0,170,1670,4,2014
All-Purpose Yards,4,1,754,1517,4,2015
All-Purpose Yards,4,2,754,1432,4,2016
All-Purpose Yards,4,3,1022,1411,4,2015
All-Purpose Yards,4,4,1022,1266,4,2014
All-Purpose Yards,4,5,3966,1182,4,2017
All-Purpose Yards,4,6,1022,1172,4,2016
All-Purpose Yards,4,7,1799,1055,4,2017
All-Purpose Yards,4,8,1230,975,4,2014
All-Purpose Yards,4,9,1022,873,4,2017
All-Purpose Yards,4,10,150,872,4,2015
All-Purpose Yards,4,11,3966,844,4,2016
All-Purpose Yards,4,12,150,842,4,2014
All-Purpose Yards,4,13,1230,787,4,2015
All-Purpose Yards,4,14,1854,700,4,2016
All-Purpose Yards,4,15,3423,671,4,2016
All-Purpose Yards,4,16,1854,539,4,2015
All-Purpose Yards,4,17,1449,529,4,2017
All-Purpose Yards,4,18,363,525,4,2014
All-Purpose Yards,4,19,4165,457,4,2017
All-Purpose Yards,4,20,3423,437,4,2017
All-Purpose Yards,4,21,1230,435,4,2016
All-Purpose Yards,4,22,281,430,4,2015
All-Purpose Yards,4,23,464,425,4,2017
All-Purpose Yards,4,24,363,418,4,2016
All-Purpose Yards,4,25,606,331,4,2015
All-Purpose Yards,4,26,363,325,4,2017
All-Purpose Yards,4,27,464,305,4,2016
All-Purpose Yards,4,28,363,301,4,2015
All-Purpose Yards,4,29,4056,286,4,2017
All-Purpose Yards,4,30,281,276,4,2014
All-Purpose Yards,4,31,754,271,4,2017
All-Purpose Yards,4,32,2438,268,4,2017
All-Purpose Yards,4,33,1026,238,4,2017
All-Purpose Yards,4,34,606,214,4,2014
All-Purpose Yards,4,35,606,212,4,2016
All-Purpose Yards,4,36,482,196,4,2016
All-Purpose Yards,4,37,1606,189,4,2017
All-Purpose Yards,4,38,3423,149,4,2015
All-Purpose Yards,4,39,4165,149,4,2016
All-Purpose Yards,4,40,2050,142,4,2014
All-Purpose Yards,4,41,124,133,4,2014
All-Purpose Yards,4,42,1058,130,4,2016
All-Purpose Yards,4,43,1681,120,4,2015
All-Purpose Yards,4,44,281,111,4,2016
All-Purpose Yards,4,45,903,110,4,2014
All-Purpose Yards,4,46,2608,98,4,2016
All-Purpose Yards,4,47,606,97,4,2017
All-Purpose Yards,4,48,414,95,4,2015
All-Purpose Yards,4,49,2500,94,4,2014
All-Purpose Yards,4,50,1142,92,4,2014
All-Purpose Yards,4,51,482,79,4,2014
All-Purpose Yards,4,52,2635,78,4,2015
All-Purpose Yards,4,53,647,78,4,2017
All-Purpose Yards,4,54,1681,73,4,2014
All-Purpose Yards,4,55,1681,65,4,2016
All-Purpose Yards,4,56,1058,63,4,2015
All-Purpose Yards,4,57,1590,58,4,2016
All-Purpose Yards,4,58,193,56,4,2014
All-Purpose Yards,4,59,1681,54,4,2017
All-Purpose Yards,4,60,1590,50,4,2014
All-Purpose Yards,4,61,3966,50,4,2015
All-Purpose Yards,4,62,1142,48,4,2015
All-Purpose Yards,4,63,3050,45,4,2014
All-Purpose Yards,4,64,1978,39,4,2015
All-Purpose Yards,4,65,2325,38,4,2014
All-Purpose Yards,4,66,1058,32,4,2017
All-Purpose Yards,4,67,1322,28,4,2017
All-Purpose Yards,4,68,3218,28,4,2017
All-Purpose Yards,4,69,903,25,4,2015
All-Purpose Yards,4,70,4807,24,4,2017
All-Purpose Yards,4,71,1590,20,4,2015
All-Purpose Yards,4,72,2176,19,4,2014
All-Purpose Yards,4,73,193,14,4,2017
All-Purpose Yards,4,74,1535,13,4,2015
All-Purpose Yards,4,75,1695,11,4,2014
All-Purpose Yards,4,76,2635,11,4,2014
All-Purpose Yards,4,77,1192,11,4,2015
All-Purpose Yards,4,78,1142,11,4,2016
All-Purpose Yards,4,79,4537,11,4,2016
All-Purpose Yards,4,80,176,10,4,2015
All-Purpose Yards,4,81,1535,10,4,2016
All-Purpose Yards,4,82,4056,10,4,2016
All-Purpose Yards,4,83,2856,8,4,2016
All-Purpose Yards,4,84,1322,7,4,2015
All-Purpose Yards,4,85,1498,7,4,2016
All-Purpose Yards,4,86,4994,7,4,2017
All-Purpose Yards,4,87,2856,6,4,2014
All-Purpose Yards,4,88,1590,6,4,2017
All-Purpose Yards,4,89,193,4,4,2015
All-Purpose Yards,4,90,4849,4,4,2017
All-Purpose Yards,4,91,2446,3,4,2014
All-Purpose Yards,4,92,1192,1,4,2016
Quarterback Rating,5,0,1923,696,5,2016
Quarterback Rating,5,1,1006,670,5,2015
Quarterback Rating,5,2,1006,664,5,2014
Quarterback Rating,5,3,1896,652,5,2017
Pass Attempts,5,0,1006,600,5,2014
Pass Attempts,5,1,1006,578,5,2015
Pass Attempts,5,2,1896,479,5,2017
Pass Attempts,5,3,1923,441,5,2016
Pass Attempts,5,4,4015,114,5,2016
Pass Attempts,5,5,4015,62,5,2017
Pass Attempts,5,6,4021,29,5,2016
Pass Attempts,5,7,3231,7,5,2015
Pass Attempts,5,8,4,5,5,2014
Pass Attempts,5,9,1887,4,5,2015
Pass Attempts,5,10,2407,1,5,2014
Pass Completions,5,0,1006,316,5,2014
Pass Completions,5,1,1006,306,5,2015
Pass Completions,5,2,1923,250,5,2016
Pass Completions,5,3,1896,242,5,2017
Pass Completions,5,4,4015,69,5,2016
Pass Completions,5,5,4015,38,5,2017
Pass Completions,5,6,4021,18,5,2016
Pass Completions,5,7,3231,4,5,2015
Pass Completions,5,8,1887,3,5,2015
Pass Completions,5,9,4,1,5,2014
Pass Completions,5,10,2407,1,5,2014
Completion Percentage,5,0,1923,567,5,2016
Completion Percentage,5,1,1006,529,5,2015
Completion Percentage,5,2,1006,527,5,2014
Completion Percentage,5,3,1896,505,5,2017
Passing Yards,5,0,1006,3609,5,2015
Passing Yards,5,1,1006,3547,5,2014
Passing Yards,5,2,1923,2613,5,2016
Passing Yards,5,3,1896,2239,5,2017
Passing Yards,5,4,4015,730,5,2016
Passing Yards,5,5,4015,331,5,2017
Passing Yards,5,6,4021,133,5,2016
Passing Yards,5,7,1887,35,5,2015
Passing Yards,5,8,3231,21,5,2015
Passing Yards,5,9,4,1,5,2014
Yards per Pass Attempt,5,0,1006,624,5,2015
Yards per Pass Attempt,5,1,1923,593,5,2016
Yards per Pass Attempt,5,2,1006,591,5,2014
Yards per Pass Attempt,5,3,1896,467,5,2017
Passing Touchdowns,5,0,1006,16,5,2015
Passing Touchdowns,5,1,1006,15,5,2014
Passing Touchdowns,5,2,1923,13,5,2016
Passing Touchdowns,5,3,1896,11,5,2017
Passing Touchdowns,5,4,4015,2,5,2016
Passing Touchdowns,5,5,4021,1,5,2016
Passing Touchdowns,5,6,4015,1,5,2017
Times Sacked,5,0,1896,73,5,2017
Times Sacked,5,1,1923,47,5,2016
Times Sacked,5,2,1006,38,5,2015
Times Sacked,5,3,1006,33,5,2014
Times Sacked,5,4,4015,8,5,2016
Times Sacked,5,5,4015,6,5,2017
Times Sacked,5,6,4,1,5,2014
Times Sacked,5,7,1887,1,5,2015
300 Yards Passing,5,0,1006,3,5,2015
300 Yards Passing,5,1,1006,2,5,2014
300 Yards Passing,5,2,1923,1,5,2016
Rushing Attempts,5,0,4921,270,5,2017
Rushing Attempts,5,1,699,234,5,2016
Rushing Attempts,5,2,699,186,5,2015
Rushing Attempts,5,3,699,157,5,2014
Rushing Attempts,5,4,1598,105,5,2014
Rushing Attempts,5,5,1006,97,5,2014
Rushing Attempts,5,6,1598,95,5,2015
Rushing Attempts,5,7,1006,90,5,2015
Rushing Attempts,5,8,1598,76,5,2016
Rushing Attempts,5,9,686,53,5,2017
Rushing Attempts,5,10,1017,49,5,2014
Rushing Attempts,5,11,4934,49,5,2017
Rushing Attempts,5,12,1923,39,5,2016
Rushing Attempts,5,13,1017,38,5,2015
Rushing Attempts,5,14,3270,33,5,2016
Rushing Attempts,5,15,4015,19,5,2016
Rushing Attempts,5,16,1896,13,5,2017
Rushing Attempts,5,17,4015,10,5,2017
Rushing Attempts,5,18,564,9,5,2014
Rushing Attempts,5,19,4021,5,5,2016
Rushing Attempts,5,20,4142,5,5,2017
Rushing Attempts,5,21,3254,4,5,2016
Rushing Attempts,5,22,2627,3,5,2014
Rushing Attempts,5,23,564,3,5,2015
Rushing Attempts,5,24,1639,3,5,2016
Rushing Attempts,5,25,249,2,5,2014
Rushing Attempts,5,26,1811,2,5,2014
Rushing Attempts,5,27,3231,2,5,2015
Rushing Attempts,5,28,2407,1,5,2014
Rushing Attempts,5,29,926,1,5,2015
Rushing Attempts,5,30,1639,1,5,2015
Rushing Attempts,5,31,1887,1,5,2015
Rushing Attempts,5,32,1183,1,5,2016
Rushing Attempts,5,33,1639,1,5,2017
Rushing Attempts,5,34,2583,1,5,2017
Rushing Yards,5,0,4921,1005,5,2017
Rushing Yards,5,1,699,830,5,2016
Rushing Yards,5,2,699,755,5,2015
Rushing Yards,5,3,1006,703,5,2014
Rushing Yards,5,4,1006,589,5,2015
Rushing Yards,5,5,699,468,5,2014
Rushing Yards,5,6,1598,427,5,2016
Rushing Yards,5,7,1598,294,5,2014
Rushing Yards,5,8,1598,230,5,2015
Rushing Yards,5,9,686,186,5,2017
Rushing Yards,5,10,1923,167,5,2016
Rushing Yards,5,11,1017,158,5,2014
Rushing Yards,5,12,3270,157,5,2016
Rushing Yards,5,13,4015,148,5,2016
Rushing Yards,5,14,4934,123,5,2017
Rushing Yards,5,15,4015,86,5,2017
Rushing Yards,5,16,1017,80,5,2015
Rushing Yards,5,17,4021,41,5,2016
Rushing Yards,5,18,1896,36,5,2017
Rushing Yards,5,19,564,32,5,2014
Rushing Yards,5,20,3254,13,5,2016
Rushing Yards,5,21,1639,12,5,2016
Rushing Yards,5,22,1639,11,5,2015
Rushing Yards,5,23,926,8,5,2015
Rushing Yards,5,24,3231,8,5,2015
Rushing Yards,5,25,2407,7,5,2014
Rushing Yards,5,26,2627,6,5,2014
Rushing Yards,5,27,1887,6,5,2015
Rushing Yards,5,28,1811,4,5,2014
Rushing Yards,5,29,564,4,5,2015
Rushing Yards,5,30,1639,2,5,2017
Rushing Yards,5,31,2583,2,5,2017
Yards per Carry,5,0,699,406,5,2015
Yards per Carry,5,1,4921,372,5,2017
Yards per Carry,5,2,699,355,5,2016
Yards per Carry,5,3,699,298,5,2014
Rushing Touchdowns,5,0,699,6,5,2015
Rushing Touchdowns,5,1,4921,5,5,2017
Rushing Touchdowns,5,2,1006,4,5,2015
Rushing Touchdowns,5,3,699,3,5,2014
Rushing Touchdowns,5,4,1006,2,5,2014
Rushing Touchdowns,5,5,1017,2,5,2014
Rushing Touchdowns,5,6,1598,2,5,2014
Rushing Touchdowns,5,7,1598,2,5,2015
Rushing Touchdowns,5,8,699,2,5,2016
Rushing Touchdowns,5,9,1598,2,5,2016
Rushing Touchdowns,5,10,1017,1,5,2015
Rushing Touchdowns,5,11,4015,1,5,2016
Rushing Touchdowns,5,12,4934,1,5,2017
100 Yards Rushing,5,0,4921,3,5,2017
100 Yards Rushing,5,1,699,2,5,2015
100 Yards Rushing,5,2,699,1,5,2016
100 Yards Rushing,5,3,3270,1,5,2016
Receptions,5,0,1183,103,5,2016
Receptions,5,1,1639,81,5,2015
Receptions,5,2,1639,81,5,2016
Receptions,5,3,1639,69,5,2014
Receptions,5,4,4921,58,5,2017
Receptions,5,5,1639,54,5,2017
Receptions,5,6,2627,52,5,2015
Receptions,5,7,2627,44,5,2014
Receptions,5,8,3395,39,5,2017
Receptions,5,9,231,36,5,2014
Receptions,5,10,926,33,5,2015
Receptions,5,11,4142,33,5,2016
Receptions,5,12,1183,31,5,2014
Receptions,5,13,2538,30,5,2017
Receptions,5,14,699,28,5,2014
Receptions,5,15,4156,27,5,2016
Receptions,5,16,138,26,5,2015
Receptions,5,17,2583,25,5,2017
Receptions,5,18,564,22,5,2014
Receptions,5,19,4142,22,5,2017
Receptions,5,20,564,21,5,2015
Receptions,5,21,699,21,5,2016
Receptions,5,22,959,20,5,2014
Receptions,5,23,1017,20,5,2014
Receptions,5,24,1316,20,5,2015
Receptions,5,25,5043,20,5,2017
Receptions,5,26,138,19,5,2014
Receptions,5,27,1183,19,5,2015
Receptions,5,28,699,18,5,2015
Receptions,5,29,1017,18,5,2015
Receptions,5,30,1276,14,5,2016
Receptions,5,31,2627,14,5,2016
Receptions,5,32,249,11,5,2014
Receptions,5,33,1598,10,5,2014
Receptions,5,34,231,10,5,2015
Receptions,5,35,2528,10,5,2016
Receptions,5,36,1598,9,5,2016
Receptions,5,37,1598,7,5,2015
Receptions,5,38,2521,7,5,2015
Receptions,5,39,844,7,5,2016
Receptions,5,40,4258,7,5,2016
Receptions,5,41,4934,6,5,2017
Receptions,5,42,686,5,5,2017
Receptions,5,43,2521,5,5,2017
Receptions,5,44,285,4,5,2014
Receptions,5,45,2521,4,5,2014
Receptions,5,46,1473,4,5,2016
Receptions,5,47,3270,4,5,2016
Receptions,5,48,138,4,5,2017
Receptions,5,49,903,4,5,2017
Receptions,5,50,4258,3,5,2017
Receptions,5,51,288,2,5,2016
Receptions,5,52,3358,2,5,2017
Receptions,5,53,3254,1,5,2015
Receptions,5,54,3254,1,5,2016
Receiving Yards,5,0,1183,1474,5,2016
Receiving Yards,5,1,1639,1190,5,2015
Receiving Yards,5,2,1639,898,5,2016
Receiving Yards,5,3,1639,895,5,2014
Receiving Yards,5,4,1639,778,5,2017
Receiving Yards,5,5,2627,652,5,2015
Receiving Yards,5,6,2627,641,5,2014
Receiving Yards,5,7,231,484,5,2014
Receiving Yards,5,8,4921,410,5,2017
Receiving Yards,5,9,138,376,5,2015
Receiving Yards,5,10,926,376,5,2015
Receiving Yards,5,11,1183,364,5,2014
Receiving Yards,5,12,3395,362,5,2017
Receiving Yards,5,13,2538,290,5,2017
Receiving Yards,5,14,1183,275,5,2015
Receiving Yards,5,15,2583,264,5,2017
Receiving Yards,5,16,1316,243,5,2015
Receiving Yards,5,17,959,219,5,2014
Receiving Yards,5,18,4142,215,5,2016
Receiving Yards,5,19,4156,214,5,2016
Receiving Yards,5,20,564,188,5,2014
Receiving Yards,5,21,1017,173,5,2014
Receiving Yards,5,22,138,152,5,2014
Receiving Yards,5,23,699,138,5,2016
Receiving Yards,5,24,699,135,5,2014
Receiving Yards,5,25,699,130,5,2015
Receiving Yards,5,26,564,129,5,2015
Receiving Yards,5,27,5043,122,5,2017
Receiving Yards,5,28,1276,111,5,2016
Receiving Yards,5,29,2627,111,5,2016
Receiving Yards,5,30,231,109,5,2015
Receiving Yards,5,31,4142,106,5,2017
Receiving Yards,5,32,249,91,5,2014
Receiving Yards,5,33,1017,88,5,2015
Receiving Yards,5,34,2528,87,5,2016
Receiving Yards,5,35,2521,85,5,2014
Receiving Yards,5,36,844,81,5,2016
Receiving Yards,5,37,2521,67,5,2017
Receiving Yards,5,38,285,60,5,2014
Receiving Yards,5,39,1598,58,5,2014
Receiving Yards,5,40,2521,50,5,2015
Receiving Yards,5,41,1598,48,5,2015
Receiving Yards,5,42,4258,41,5,2016
Receiving Yards,5,43,288,38,5,2016
Receiving Yards,5,44,686,34,5,2017
Receiving Yards,5,45,1598,31,5,2016
Receiving Yards,5,46,1473,30,5,2016
Receiving Yards,5,47,4934,30,5,2017
Receiving Yards,5,48,138,26,5,2017
Receiving Yards,5,49,903,22,5,2017
Receiving Yards,5,50,4258,19,5,2017
Receiving Yards,5,51,3358,18,5,2017
Receiving Yards,5,52,3270,4,5,2016
Receiving Yards,5,53,3254,3,5,2016
Yards per Reception,5,0,1639,1469,5,2015
Yards per Reception,5,1,2627,1457,5,2014
Yards per Reception,5,2,1639,1441,5,2017
Yards per Reception,5,3,1183,1431,5,2016
Yards per Reception,5,4,231,1344,5,2014
Yards per Reception,5,5,1639,1297,5,2014
Yards per Reception,5,6,2627,1254,5,2015
Yards per Reception,5,7,926,1139,5,2015
Yards per Reception,5,8,1639,1109,5,2016
Yards per Reception,5,9,3395,928,5,2017
Yards per Reception,5,10,4921,707,5,2017
Yards per Reception,5,11,4142,652,5,2016
Receiving Touchdowns,5,0,1639,5,5,2015
Receiving Touchdowns,5,1,1639,5,5,2016
Receiving Touchdowns,5,2,2627,4,5,2015
Receiving Touchdowns,5,3,1183,4,5,2016
Receiving Touchdowns,5,4,1183,3,5,2014
Receiving Touchdowns,5,5,1639,3,5,2014
Receiving Touchdowns,5,6,2627,3,5,2014
Receiving Touchdowns,5,7,1639,3,5,2017
Receiving Touchdowns,5,8,231,2,5,2014
Receiving Touchdowns,5,9,959,2,5,2014
Receiving Touchdowns,5,10,138,2,5,2015
Receiving Touchdowns,5,11,926,2,5,2015
Receiving Touchdowns,5,12,4156,2,5,2016
Receiving Touchdowns,5,13,903,2,5,2017
Receiving Touchdowns,5,14,3395,2,5,2017
Receiving Touchdowns,5,15,5043,2,5,2017
Receiving Touchdowns,5,16,699,1,5,2014
Receiving Touchdowns,5,17,1017,1,5,2014
Receiving Touchdowns,5,18,231,1,5,2015
Receiving Touchdowns,5,19,1183,1,5,2015
Receiving Touchdowns,5,20,1316,1,5,2015
Receiving Touchdowns,5,21,699,1,5,2016
Receiving Touchdowns,5,22,1598,1,5,2016
Receiving Touchdowns,5,23,2528,1,5,2016
Receiving Touchdowns,5,24,2627,1,5,2016
Receiving Touchdowns,5,25,4142,1,5,2016
Receiving Touchdowns,5,26,2538,1,5,2017
Receiving Touchdowns,5,27,2583,1,5,2017
Receiving Touchdowns,5,28,4921,1,5,2017
Targeted Passes,5,0,1183,171,5,2016
Targeted Passes,5,1,1639,158,5,2014
Targeted Passes,5,2,1639,157,5,2015
Targeted Passes,5,3,1639,150,5,2016
Targeted Passes,5,4,1639,122,5,2017
Targeted Passes,5,5,2627,111,5,2015
Targeted Passes,5,6,4921,86,5,2017
Targeted Passes,5,7,2627,84,5,2014
Targeted Passes,5,8,3395,80,5,2017
Targeted Passes,5,9,231,74,5,2014
Targeted Passes,5,10,1183,67,5,2014
Targeted Passes,5,11,926,65,5,2015
Targeted Passes,5,12,2538,51,5,2017
Targeted Passes,5,13,4156,49,5,2016
Targeted Passes,5,14,2583,48,5,2017
Targeted Passes,5,15,4142,47,5,2016
Targeted Passes,5,16,1316,45,5,2015
Targeted Passes,5,17,5043,45,5,2017
Targeted Passes,5,18,138,42,5,2015
Targeted Passes,5,19,1183,39,5,2015
Targeted Passes,5,20,699,37,5,2014
Targeted Passes,5,21,959,37,5,2014
Targeted Passes,5,22,138,33,5,2014
Targeted Passes,5,23,564,33,5,2014
Targeted Passes,5,24,4142,33,5,2017
Targeted Passes,5,25,1017,31,5,2014
Targeted Passes,5,26,699,29,5,2016
Targeted Passes,5,27,564,26,5,2015
Targeted Passes,5,28,1276,26,5,2016
Targeted Passes,5,29,2627,26,5,2016
Targeted Passes,5,30,699,25,5,2015
Targeted Passes,5,31,1017,25,5,2015
Targeted Passes,5,32,2528,22,5,2016
Targeted Passes,5,33,2521,18,5,2015
Targeted Passes,5,34,4258,18,5,2016
Targeted Passes,5,35,231,16,5,2015
Targeted Passes,5,36,138,16,5,2017
Targeted Passes,5,37,249,15,5,2014
Targeted Passes,5,38,844,14,5,2016
Targeted Passes,5,39,1598,13,5,2014
Targeted Passes,5,40,2521,13,5,2014
Targeted Passes,5,41,1598,11,5,2015
Targeted Passes,5,42,1598,11,5,2016
Targeted Passes,5,43,686,11,5,2017
Targeted Passes,5,44,1473,10,5,2016
Targeted Passes,5,45,285,8,5,2014
Targeted Passes,5,46,2521,8,5,2017
Targeted Passes,5,47,4934,8,5,2017
Targeted Passes,5,48,4258,7,5,2017
Targeted Passes,5,49,3270,6,5,2016
Targeted Passes,5,50,3358,5,5,2017
Targeted Passes,5,51,903,4,5,2017
Targeted Passes,5,52,288,2,5,2016
Targeted Passes,5,53,1259,1,5,2014
Targeted Passes,5,54,249,1,5,2015
Targeted Passes,5,55,3254,1,5,2015
Targeted Passes,5,56,3254,1,5,2016
Passes Dropped,5,0,1639,13,5,2014
Passes Dropped,5,1,1183,13,5,2016
Passes Dropped,5,2,926,10,5,2015
Passes Dropped,5,3,2627,10,5,2015
Passes Dropped,5,4,1639,8,5,2016
Passes Dropped,5,5,231,6,5,2014
Passes Dropped,5,6,2627,6,5,2014
Passes Dropped,5,7,1639,6,5,2017
Passes Dropped,5,8,3395,5,5,2017
Passes Dropped,5,9,959,4,5,2014
Passes Dropped,5,10,1316,4,5,2015
Passes Dropped,5,11,1639,4,5,2015
Passes Dropped,5,12,2521,4,5,2015
Passes Dropped,5,13,4921,4,5,2017
Passes Dropped,5,14,2538,3,5,2017
Passes Dropped,5,15,5043,3,5,2017
Passes Dropped,5,16,2521,2,5,2014
Passes Dropped,5,17,231,2,5,2015
Passes Dropped,5,18,564,2,5,2015
