Category,Team/All_Teams,Place,Player,Record,Team,Year
Kickoff Return Yards,4,1,1230,379,4,2015
Kickoff Return Yards,4,2,1022,298,4,2015
Kickoff Return Yards,4,3,1022,124,4,2014
Kickoff Return Yards,4,4,281,73,4,2015
Kickoff Return Yards,4,5,281,25,4,2014
Points Scored,4,0,1297,138,4,2015
Points Scored,4,1,1297,124,4,2014
Points Scored,4,2,170,72,4,2014
Points Scored,4,3,754,60,4,2015
Points Scored,4,4,150,54,4,2015
Points Scored,4,5,1022,42,4,2014
Points Scored,4,6,1022,30,4,2015
Points Scored,4,7,363,24,4,2014
Points Scored,4,8,150,18,4,2014
Points Scored,4,9,903,18,4,2014
Points Scored,4,10,281,12,4,2014
Points Scored,4,11,1230,12,4,2014
Points Scored,4,12,363,12,4,2015
Points Scored,4,13,1854,12,4,2015
Points Scored,4,14,124,6,4,2014
Points Scored,4,15,193,6,4,2014
Points Scored,4,16,482,6,4,2014
Points Scored,4,17,1142,6,4,2014
Points Scored,4,18,1681,6,4,2014
Points Scored,4,19,2050,6,4,2014
Points Scored,4,20,2176,6,4,2014
Points Scored,4,21,2325,6,4,2014
Points Scored,4,22,2500,6,4,2014
Points Scored,4,23,2635,6,4,2014
Points Scored,4,24,281,6,4,2015
Points Scored,4,25,414,6,4,2015
Points Scored,4,26,606,6,4,2015
Points Scored,4,27,1230,6,4,2015
Points Scored,4,28,1681,6,4,2015
Points Scored,4,29,3423,6,4,2015
Points Scored,4,30,3966,6,4,2015
Points Scored,4,31,1322,2,4,2014
Yards from Scrimmage,4,0,170,1670,4,2014
Yards from Scrimmage,4,1,754,1517,4,2015
Yards from Scrimmage,4,2,150,872,4,2015
Yards from Scrimmage,4,3,1022,847,4,2015
Yards from Scrimmage,4,4,150,842,4,2014
Yards from Scrimmage,4,5,1022,661,4,2014
Yards from Scrimmage,4,6,1854,539,4,2015
Yards from Scrimmage,4,7,363,525,4,2014
Yards from Scrimmage,4,8,1230,364,4,2014
Yards from Scrimmage,4,9,281,357,4,2015
Yards from Scrimmage,4,10,606,328,4,2015
Yards from Scrimmage,4,11,363,301,4,2015
Yards from Scrimmage,4,12,281,251,4,2014
Yards from Scrimmage,4,13,606,214,4,2014
Yards from Scrimmage,4,14,3423,149,4,2015
Yards from Scrimmage,4,15,2050,142,4,2014
Yards from Scrimmage,4,16,1230,119,4,2015
Yards from Scrimmage,4,17,903,110,4,2014
Yards from Scrimmage,4,18,2500,94,4,2014
Yards from Scrimmage,4,19,1142,92,4,2014
Yards from Scrimmage,4,20,2635,78,4,2015
Yards from Scrimmage,4,21,1058,63,4,2015
Yards from Scrimmage,4,22,1142,48,4,2015
Yards from Scrimmage,4,23,1978,39,4,2015
Yards from Scrimmage,4,24,903,25,4,2015
Yards from Scrimmage,4,25,2635,11,4,2014
Yards from Scrimmage,4,26,2446,3,4,2014
All-Purpose Yards,4,0,170,1670,4,2014
All-Purpose Yards,4,1,754,1517,4,2015
All-Purpose Yards,4,2,1022,1411,4,2015
All-Purpose Yards,4,3,1022,1266,4,2014
All-Purpose Yards,4,4,1230,975,4,2014
All-Purpose Yards,4,5,150,872,4,2015
All-Purpose Yards,4,6,150,842,4,2014
All-Purpose Yards,4,7,1230,787,4,2015
All-Purpose Yards,4,8,1854,539,4,2015
All-Purpose Yards,4,9,363,525,4,2014
All-Purpose Yards,4,10,281,430,4,2015
All-Purpose Yards,4,11,606,331,4,2015
All-Purpose Yards,4,12,363,301,4,2015
All-Purpose Yards,4,13,281,276,4,2014
All-Purpose Yards,4,14,606,214,4,2014
All-Purpose Yards,4,15,3423,149,4,2015
All-Purpose Yards,4,16,2050,142,4,2014
All-Purpose Yards,4,17,124,133,4,2014
All-Purpose Yards,4,18,1681,120,4,2015
All-Purpose Yards,4,19,903,110,4,2014
All-Purpose Yards,4,20,414,95,4,2015
All-Purpose Yards,4,21,2500,94,4,2014
All-Purpose Yards,4,22,1142,92,4,2014
All-Purpose Yards,4,23,482,79,4,2014
All-Purpose Yards,4,24,2635,78,4,2015
All-Purpose Yards,4,25,1681,73,4,2014
All-Purpose Yards,4,26,1058,63,4,2015
All-Purpose Yards,4,27,193,56,4,2014
All-Purpose Yards,4,28,1590,50,4,2014
All-Purpose Yards,4,29,3966,50,4,2015
All-Purpose Yards,4,30,1142,48,4,2015
All-Purpose Yards,4,31,3050,45,4,2014
All-Purpose Yards,4,32,1978,39,4,2015
All-Purpose Yards,4,33,2325,38,4,2014
All-Purpose Yards,4,34,903,25,4,2015
All-Purpose Yards,4,35,1590,20,4,2015
All-Purpose Yards,4,36,2176,19,4,2014
All-Purpose Yards,4,37,1535,13,4,2015
All-Purpose Yards,4,38,1695,11,4,2014
All-Purpose Yards,4,39,2635,11,4,2014
All-Purpose Yards,4,40,1192,11,4,2015
All-Purpose Yards,4,41,176,10,4,2015
All-Purpose Yards,4,42,1322,7,4,2015
All-Purpose Yards,4,43,2856,6,4,2014
All-Purpose Yards,4,44,193,4,4,2015
All-Purpose Yards,4,45,2446,3,4,2014
Quarterback Rating,5,0,1006,670,5,2015
Quarterback Rating,5,1,1006,664,5,2014
Pass Attempts,5,0,1006,600,5,2014
Pass Attempts,5,1,1006,578,5,2015
Pass Attempts,5,2,3231,7,5,2015
Pass Attempts,5,3,4,5,5,2014
Pass Attempts,5,4,1887,4,5,2015
Pass Attempts,5,5,2407,1,5,2014
Pass Completions,5,0,1006,316,5,2014
Pass Completions,5,1,1006,306,5,2015
Pass Completions,5,2,3231,4,5,2015
Pass Completions,5,3,1887,3,5,2015
Pass Completions,5,4,4,1,5,2014
Pass Completions,5,5,2407,1,5,2014
Completion Percentage,5,0,1006,529,5,2015
Completion Percentage,5,1,1006,527,5,2014
Passing Yards,5,0,1006,3609,5,2015
Passing Yards,5,1,1006,3547,5,2014
Passing Yards,5,2,1887,35,5,2015
Passing Yards,5,3,3231,21,5,2015
Passing Yards,5,4,4,1,5,2014
Yards per Pass Attempt,5,0,1006,624,5,2015
Yards per Pass Attempt,5,1,1006,591,5,2014
Passing Touchdowns,5,0,1006,16,5,2015
Passing Touchdowns,5,1,1006,15,5,2014
Times Sacked,5,0,1006,38,5,2015
Times Sacked,5,1,1006,33,5,2014
Times Sacked,5,2,4,1,5,2014
Times Sacked,5,3,1887,1,5,2015
300 Yards Passing,5,0,1006,3,5,2015
300 Yards Passing,5,1,1006,2,5,2014
Rushing Attempts,5,0,699,186,5,2015
Rushing Attempts,5,1,699,157,5,2014
Rushing Attempts,5,2,1598,105,5,2014
Rushing Attempts,5,3,1006,97,5,2014
Rushing Attempts,5,4,1598,95,5,2015
Rushing Attempts,5,5,1006,90,5,2015
Rushing Attempts,5,6,1017,49,5,2014
Rushing Attempts,5,7,1017,38,5,2015
Rushing Attempts,5,8,564,9,5,2014
Rushing Attempts,5,9,2627,3,5,2014
Rushing Attempts,5,10,564,3,5,2015
Rushing Attempts,5,11,249,2,5,2014
Rushing Attempts,5,12,1811,2,5,2014
Rushing Attempts,5,13,3231,2,5,2015
Rushing Attempts,5,14,2407,1,5,2014
Rushing Attempts,5,15,926,1,5,2015
Rushing Attempts,5,16,1639,1,5,2015
Rushing Attempts,5,17,1887,1,5,2015
Rushing Yards,5,0,699,755,5,2015
Rushing Yards,5,1,1006,703,5,2014
Rushing Yards,5,2,1006,589,5,2015
Rushing Yards,5,3,699,468,5,2014
Rushing Yards,5,4,1598,294,5,2014
Rushing Yards,5,5,1598,230,5,2015
Rushing Yards,5,6,1017,158,5,2014
Rushing Yards,5,7,1017,80,5,2015
Rushing Yards,5,8,564,32,5,2014
Rushing Yards,5,9,1639,11,5,2015
Rushing Yards,5,10,926,8,5,2015
Rushing Yards,5,11,3231,8,5,2015
Rushing Yards,5,12,2407,7,5,2014
Rushing Yards,5,13,2627,6,5,2014
Rushing Yards,5,14,1887,6,5,2015
Rushing Yards,5,15,1811,4,5,2014
Rushing Yards,5,16,564,4,5,2015
Yards per Carry,5,0,699,406,5,2015
Yards per Carry,5,1,699,298,5,2014
Rushing Touchdowns,5,0,699,6,5,2015
Rushing Touchdowns,5,1,1006,4,5,2015
Rushing Touchdowns,5,2,699,3,5,2014
Rushing Touchdowns,5,3,1006,2,5,2014
Rushing Touchdowns,5,4,1017,2,5,2014
Rushing Touchdowns,5,5,1598,2,5,2014
Rushing Touchdowns,5,6,1598,2,5,2015
Rushing Touchdowns,5,7,1017,1,5,2015
100 Yards Rushing,5,0,699,2,5,2015
Receptions,5,0,1639,81,5,2015
Receptions,5,1,1639,69,5,2014
Receptions,5,2,2627,52,5,2015
Receptions,5,3,2627,44,5,2014
Receptions,5,4,231,36,5,2014
Receptions,5,5,926,33,5,2015
Receptions,5,6,1183,31,5,2014
Receptions,5,7,699,28,5,2014
Receptions,5,8,138,26,5,2015
Receptions,5,9,564,22,5,2014
Receptions,5,10,564,21,5,2015
Receptions,5,11,959,20,5,2014
Receptions,5,12,1017,20,5,2014
Receptions,5,13,1316,20,5,2015
Receptions,5,14,138,19,5,2014
Receptions,5,15,1183,19,5,2015
Receptions,5,16,699,18,5,2015
Receptions,5,17,1017,18,5,2015
Receptions,5,18,249,11,5,2014
Receptions,5,19,1598,10,5,2014
Receptions,5,20,231,10,5,2015
Receptions,5,21,1598,7,5,2015
Receptions,5,22,2521,7,5,2015
Receptions,5,23,285,4,5,2014
Receptions,5,24,2521,4,5,2014
Receptions,5,25,3254,1,5,2015
Receiving Yards,5,0,1639,1190,5,2015
Receiving Yards,5,1,1639,895,5,2014
Receiving Yards,5,2,2627,652,5,2015
Receiving Yards,5,3,2627,641,5,2014
Receiving Yards,5,4,231,484,5,2014
Receiving Yards,5,5,138,376,5,2015
Receiving Yards,5,6,926,376,5,2015
Receiving Yards,5,7,1183,364,5,2014
Receiving Yards,5,8,1183,275,5,2015
Receiving Yards,5,9,1316,243,5,2015
Receiving Yards,5,10,959,219,5,2014
Receiving Yards,5,11,564,188,5,2014
Receiving Yards,5,12,1017,173,5,2014
Receiving Yards,5,13,138,152,5,2014
Receiving Yards,5,14,699,135,5,2014
Receiving Yards,5,15,699,130,5,2015
Receiving Yards,5,16,564,129,5,2015
Receiving Yards,5,17,231,109,5,2015
Receiving Yards,5,18,249,91,5,2014
Receiving Yards,5,19,1017,88,5,2015
Receiving Yards,5,20,2521,85,5,2014
Receiving Yards,5,21,285,60,5,2014
Receiving Yards,5,22,1598,58,5,2014
Receiving Yards,5,23,2521,50,5,2015
Receiving Yards,5,24,1598,48,5,2015
Yards per Reception,5,0,1639,1469,5,2015
Yards per Reception,5,1,2627,1457,5,2014
Yards per Reception,5,2,231,1344,5,2014
Yards per Reception,5,3,1639,1297,5,2014
Yards per Reception,5,4,2627,1254,5,2015
Yards per Reception,5,5,926,1139,5,2015
Receiving Touchdowns,5,0,1639,5,5,2015
Receiving Touchdowns,5,1,2627,4,5,2015
Receiving Touchdowns,5,2,1183,3,5,2014
Receiving Touchdowns,5,3,1639,3,5,2014
Receiving Touchdowns,5,4,2627,3,5,2014
Receiving Touchdowns,5,5,231,2,5,2014
Receiving Touchdowns,5,6,959,2,5,2014
Receiving Touchdowns,5,7,138,2,5,2015
Receiving Touchdowns,5,8,926,2,5,2015
Receiving Touchdowns,5,9,699,1,5,2014
Receiving Touchdowns,5,10,1017,1,5,2014
Receiving Touchdowns,5,11,231,1,5,2015
Receiving Touchdowns,5,12,1183,1,5,2015
Receiving Touchdowns,5,13,1316,1,5,2015
Targeted Passes,5,0,1639,158,5,2014
Targeted Passes,5,1,1639,157,5,2015
Targeted Passes,5,2,2627,111,5,2015
Targeted Passes,5,3,2627,84,5,2014
Targeted Passes,5,4,231,74,5,2014
Targeted Passes,5,5,1183,67,5,2014
Targeted Passes,5,6,926,65,5,2015
Targeted Passes,5,7,1316,45,5,2015
Targeted Passes,5,8,138,42,5,2015
Targeted Passes,5,9,1183,39,5,2015
Targeted Passes,5,10,699,37,5,2014
Targeted Passes,5,11,959,37,5,2014
Targeted Passes,5,12,138,33,5,2014
Targeted Passes,5,13,564,33,5,2014
Targeted Passes,5,14,1017,31,5,2014
Targeted Passes,5,15,564,26,5,2015
Targeted Passes,5,16,699,25,5,2015
Targeted Passes,5,17,1017,25,5,2015
Targeted Passes,5,18,2521,18,5,2015
Targeted Passes,5,19,231,16,5,2015
Targeted Passes,5,20,249,15,5,2014
Targeted Passes,5,21,1598,13,5,2014
Targeted Passes,5,22,2521,13,5,2014
Targeted Passes,5,23,1598,11,5,2015
Targeted Passes,5,24,285,8,5,2014
Targeted Passes,5,25,1259,1,5,2014
Targeted Passes,5,26,249,1,5,2015
Targeted Passes,5,27,3254,1,5,2015
Passes Dropped,5,0,1639,13,5,2014
Passes Dropped,5,1,926,10,5,2015
Passes Dropped,5,2,2627,10,5,2015
Passes Dropped,5,3,231,6,5,2014
Passes Dropped,5,4,2627,6,5,2014
Passes Dropped,5,5,959,4,5,2014
Passes Dropped,5,6,1316,4,5,2015
Passes Dropped,5,7,1639,4,5,2015
Passes Dropped,5,8,2521,4,5,2015
Passes Dropped,5,9,2521,2,5,2014
Passes Dropped,5,10,231,2,5,2015
Passes Dropped,5,11,564,2,5,2015
Passes Dropped,5,12,138,1,5,2014
Passes Dropped,5,13,249,1,5,2014
Passes Dropped,5,14,564,1,5,2014
Passes Dropped,5,15,699,1,5,2014
Passes Dropped,5,16,1183,1,5,2014
Passes Dropped,5,17,1183,1,5,2015
100 Yards Receiving,5,0,1639,4,5,2015
100 Yards Receiving,5,1,1639,3,5,2014
100 Yards Receiving,5,2,231,1,5,2014
100 Yards Receiving,5,3,1183,1,5,2014
100 Yards Receiving,5,4,1183,1,5,2015
Interceptions,5,0,828,3,5,2015
Interceptions,5,1,3939,3,5,2015
Interceptions,5,2,1790,2,5,2014
Interceptions,5,3,13,1,5,2014
Interceptions,5,4,197,1,5,2014
Interceptions,5,5,828,1,5,2014
Interceptions,5,6,1509,1,5,2014
Interceptions,5,7,1560,1,5,2014
Interceptions,5,8,2255,1,5,2014
Interceptions,5,9,603,1,5,2015
Interceptions,5,10,1509,1,5,2015
Interceptions,5,11,1790,1,5,2015
Interceptions,5,12,1853,1,5,2015
Interceptions,5,13,3788,1,5,2015
Pass Defense Percentage,5,0,3939,805,5,2015
Pass Defense Percentage,5,1,828,783,5,2015
Pass Defense Percentage,5,2,1336,779,5,2015
Pass Defense Percentage,5,3,828,774,5,2014
Pass Defense Percentage,5,4,1560,772,5,2014
Pass Defense Percentage,5,5,929,765,5,2014
Pass Defense Percentage,5,6,1336,756,5,2014
Pass Defense Percentage,5,7,13,746,5,2014
Pass Defense Percentage,5,8,1560,746,5,2015
Pass Defense Percentage,5,9,929,743,5,2015
Tackles,5,0,1560,107,5,2014
Tackles,5,1,2255,98,5,2014
Tackles,5,2,1560,97,5,2015
Tackles,5,3,3788,93,5,2015
Tackles,5,4,1790,83,5,2014
Tackles,5,5,1790,79,5,2015
Tackles,5,6,929,76,5,2015
Tackles,5,7,13,73,5,2014
Tackles,5,8,929,63,5,2014
Tackles,5,9,3939,60,5,2015
Tackles,5,10,254,58,5,2014
Tackles,5,11,1336,54,5,2014
Tackles,5,12,254,54,5,2015
Tackles,5,13,203,51,5,2015
Tackles,5,14,601,46,5,2014
Tackles,5,15,1336,46,5,2015
Tackles,5,16,1621,44,5,2015
Tackles,5,17,1621,42,5,2014
Tackles,5,18,828,41,5,2015
Tackles,5,19,828,40,5,2014
Tackles,5,20,1509,37,5,2015
Tackles,5,21,1853,36,5,2014
Tackles,5,22,1853,36,5,2015
Tackles,5,23,3730,30,5,2015
Tackles,5,24,203,24,5,2014
Tackles,5,25,1744,22,5,2014
Tackles,5,26,1509,17,5,2014
Tackles,5,27,603,16,5,2014
Tackles,5,28,133,14,5,2015
Tackles,5,29,197,12,5,2014
Tackles,5,30,603,12,5,2015
Tackles,5,31,1131,11,5,2014
Tackles,5,32,1102,9,5,2014
Tackles,5,33,3886,9,5,2015
Tackles,5,34,1744,8,5,2015
Tackles,5,35,92,6,5,2014
Tackles,5,36,274,6,5,2015
Tackles,5,37,926,6,5,2015
Tackles,5,38,1076,6,5,2015
Tackles,5,39,1709,6,5,2015
Tackles,5,40,609,5,5,2014
Tackles,5,41,1131,5,5,2015
Tackles,5,42,1639,5,5,2015
Tackles,5,43,2627,5,5,2015
Tackles,5,44,1066,4,5,2014
Tackles,5,45,1039,4,5,2015
Tackles,5,46,1006,3,5,2014
Tackles,5,47,2627,3,5,2014
Tackles,5,48,138,2,5,2014
Tackles,5,49,231,2,5,2014
Tackles,5,50,959,2,5,2014
Tackles,5,51,1183,2,5,2014
Tackles,5,52,1598,2,5,2014
Tackles,5,53,1639,2,5,2014
Tackles,5,54,333,1,5,2014
Tackles,5,55,564,1,5,2014
Tackles,5,56,1017,1,5,2014
Tackles,5,57,1046,1,5,2014
Tackles,5,58,2521,1,5,2014
Tackles,5,59,699,1,5,2015
Tackles,5,60,1316,1,5,2015
Tackles,5,61,1357,1,5,2015
Tackles,5,62,2521,1,5,2015
Assists,5,0,2255,42,5,2014
Assists,5,1,1560,41,5,2015
Assists,5,2,3788,39,5,2015
Assists,5,3,1560,37,5,2014
Assists,5,4,1790,30,5,2015
Assists,5,5,929,28,5,2014
Assists,5,6,1790,26,5,2014
Assists,5,7,929,26,5,2015
Assists,5,8,3939,24,5,2015
Assists,5,9,828,22,5,2014
Assists,5,10,1621,22,5,2014
Assists,5,11,601,21,5,2014
Assists,5,12,254,19,5,2014
Assists,5,13,828,18,5,2015
Assists,5,14,13,17,5,2014
Assists,5,15,203,17,5,2015
Assists,5,16,1621,16,5,2015
Assists,5,17,3730,15,5,2015
Assists,5,18,1336,13,5,2014
Assists,5,19,254,13,5,2015
Assists,5,20,1853,11,5,2014
Assists,5,21,203,10,5,2014
Assists,5,22,1336,9,5,2015
Assists,5,23,1509,9,5,2015
Assists,5,24,1744,7,5,2015
Assists,5,25,1509,5,5,2014
Assists,5,26,1744,5,5,2014
Assists,5,27,1853,5,5,2015
Assists,5,28,92,4,5,2014
Assists,5,29,603,4,5,2014
Assists,5,30,1131,4,5,2014
Assists,5,31,133,4,5,2015
Assists,5,32,1039,4,5,2015
Assists,5,33,1102,3,5,2014
Assists,5,34,274,3,5,2015
Assists,5,35,603,3,5,2015
Assists,5,36,197,2,5,2014
Assists,5,37,609,2,5,2014
Assists,5,38,1076,2,5,2015
Assists,5,39,1131,2,5,2015
Assists,5,40,1709,2,5,2015
Assists,5,41,1066,1,5,2014
Assists,5,42,3886,1,5,2015
Sacks,5,0,254,145,5,2015
Sacks,5,1,254,140,5,2014
Sacks,5,2,1621,125,5,2015
Sacks,5,3,1621,95,5,2014
Sacks,5,4,203,80,5,2015
Sacks,5,5,3788,50,5,2015
Sacks,5,6,3730,45,5,2015
Sacks,5,7,2255,40,5,2014
Sacks,5,8,1102,30,5,2014
Sacks,5,9,1853,30,5,2015
Sacks,5,10,203,25,5,2014
Sacks,5,11,1744,25,5,2014
Sacks,5,12,1790,25,5,2014
Sacks,5,13,601,20,5,2014
Sacks,5,14,1744,20,5,2015
Sacks,5,15,1853,15,5,2014
Sacks,5,16,1790,15,5,2015
Sacks,5,17,13,10,5,2014
Sacks,5,18,92,10,5,2014
Sacks,5,19,828,10,5,2014
Sacks,5,20,274,10,5,2015
Sacks,5,21,929,10,5,2015
Sacks,5,22,1076,10,5,2015
Sacks,5,23,1509,10,5,2015
Sacks,5,24,1560,10,5,2015
Sacks,5,25,929,5,5,2014
Hurries,5,0,1621,31,5,2014
Hurries,5,1,254,25,5,2014
Hurries,5,2,254,22,5,2015
Hurries,5,3,1621,21,5,2015
Hurries,5,4,203,15,5,2015
Hurries,5,5,601,10,5,2014
Hurries,5,6,3730,9,5,2015
Hurries,5,7,203,5,5,2014
Hurries,5,8,3788,4,5,2015
Hurries,5,9,1744,3,5,2014
Hurries,5,10,1744,3,5,2015
Hurries,5,11,1790,3,5,2015
Hurries,5,12,92,2,5,2014
Hurries,5,13,609,2,5,2014
Hurries,5,14,1790,2,5,2014
Hurries,5,15,2255,2,5,2014
Hurries,5,16,274,2,5,2015
Hurries,5,17,1076,2,5,2015
Hurries,5,18,1709,2,5,2015
Hurries,5,19,1853,2,5,2015
Hurries,5,20,929,1,5,2014
Hurries,5,21,1102,1,5,2014
Hurries,5,22,1131,1,5,2014
Hurries,5,23,1560,1,5,2014
Blocked Passes,5,0,254,6,5,2014
Blocked Passes,5,1,254,5,5,2015
Blocked Passes,5,2,1621,4,5,2014
Blocked Passes,5,3,203,4,5,2015
Blocked Passes,5,4,1744,3,5,2014
Blocked Passes,5,5,1621,2,5,2015
Blocked Passes,5,6,1790,2,5,2015
Blocked Passes,5,7,92,1,5,2014
Blocked Passes,5,8,601,1,5,2014
Blocked Passes,5,9,274,1,5,2015
Blocked Passes,5,10,1744,1,5,2015
Blocked Passes,5,11,3730,1,5,2015
Field Goals,5,0,2834,22,5,2015
Field Goals,5,1,2834,19,5,2014
Key Run Blocks,5,0,653,30,5,2015
Key Run Blocks,5,1,1046,25,5,2014
Key Run Blocks,5,2,653,18,5,2014
Key Run Blocks,5,3,1046,18,5,2015
Key Run Blocks,5,4,352,17,5,2014
Key Run Blocks,5,5,210,16,5,2014
Key Run Blocks,5,6,3540,14,5,2015
Key Run Blocks,5,7,333,11,5,2014
Key Run Blocks,5,8,1357,8,5,2015
Key Run Blocks,5,9,96,7,5,2015
Key Run Blocks,5,10,352,7,5,2015
Key Run Blocks,5,11,1357,3,5,2014
Key Run Blocks,5,12,1643,3,5,2014
Key Run Blocks,5,13,138,2,5,2014
Key Run Blocks,5,14,564,2,5,2014
Key Run Blocks,5,15,138,2,5,2015
Key Run Blocks,5,16,215,2,5,2015
Key Run Blocks,5,17,564,2,5,2015
Key Run Blocks,5,18,711,2,5,2015
Key Run Blocks,5,19,2082,1,5,2015
Key Run Blocks,5,20,2521,1,5,2015
Key Run Opportunities,5,0,653,90,5,2015
Key Run Opportunities,5,1,1046,71,5,2014
Key Run Opportunities,5,2,210,66,5,2014
Key Run Opportunities,5,3,1046,58,5,2015
Key Run Opportunities,5,4,352,57,5,2014
Key Run Opportunities,5,5,653,56,5,2014
Key Run Opportunities,5,6,3540,50,5,2015
Key Run Opportunities,5,7,333,42,5,2014
Key Run Opportunities,5,8,1357,39,5,2015
Key Run Opportunities,5,9,96,22,5,2015
Key Run Opportunities,5,10,352,22,5,2015
Key Run Opportunities,5,11,138,14,5,2015
Key Run Opportunities,5,12,1357,13,5,2014
Key Run Opportunities,5,13,564,11,5,2014
Key Run Opportunities,5,14,564,11,5,2015
Key Run Opportunities,5,15,215,10,5,2015
Key Run Opportunities,5,16,138,9,5,2014
Key Run Opportunities,5,17,711,5,5,2015
Key Run Opportunities,5,18,1643,4,5,2014
Key Run Opportunities,5,19,2521,4,5,2014
Key Run Opportunities,5,20,2082,4,5,2015
Key Run Opportunities,5,21,215,2,5,2014
Key Run Opportunities,5,22,2521,2,5,2015
Key Run Opportunities,5,23,958,1,5,2014
Pancake Blocks,5,0,653,3,5,2015
Pancake Blocks,5,1,653,2,5,2014
Passes Defensed,5,0,3788,9,5,2015
Passes Defensed,5,1,3939,9,5,2015
Passes Defensed,5,2,13,8,5,2014
Passes Defensed,5,3,1336,8,5,2015
Passes Defensed,5,4,828,7,5,2014
Passes Defensed,5,5,1790,6,5,2014
Passes Defensed,5,6,1336,5,5,2014
Passes Defensed,5,7,1560,5,5,2014
Passes Defensed,5,8,929,5,5,2015
Passes Defensed,5,9,1560,5,5,2015
Passes Defensed,5,10,828,4,5,2015
Passes Defensed,5,11,2255,3,5,2014
Passes Defensed,5,12,1790,3,5,2015
Passes Defensed,5,13,1853,3,5,2015
Passes Defensed,5,14,197,2,5,2014
Passes Defensed,5,15,603,2,5,2014
Passes Defensed,5,16,1509,2,5,2014
Passes Defensed,5,17,1509,2,5,2015
Passes Defensed,5,18,3886,2,5,2015
Passes Defensed,5,19,601,1,5,2014
Passes Defensed,5,20,1066,1,5,2014
Passes Defensed,5,21,1853,1,5,2014
Passes Defensed,5,22,133,1,5,2015
Passes Defensed,5,23,603,1,5,2015
Punt Return Yards,5,0,1598,349,5,2015
Punt Return Yards,5,1,1598,277,5,2014
Punt Return Yards,5,2,13,23,5,2014
Punt Return Yards,5,3,926,20,5,2015
Kickoff Return Yards,5,0,926,582,5,2015
Kickoff Return Yards,5,1,231,354,5,2014
Kickoff Return Yards,5,2,285,158,5,2014
Kickoff Return Yards,5,3,13,156,5,2014
Kickoff Return Yards,5,4,1039,60,5,2015
Kickoff Return Yards,5,5,231,32,5,2015
Points Scored,5,0,2834,95,5,2015
Points Scored,5,1,2834,82,5,2014
Points Scored,5,2,699,36,5,2015
Points Scored,5,3,1639,30,5,2015
Points Scored,5,4,699,24,5,2014
Points Scored,5,5,1006,24,5,2015
Points Scored,5,6,2627,24,5,2015
Points Scored,5,7,1017,18,5,2014
Points Scored,5,8,1183,18,5,2014
Points Scored,5,9,1639,18,5,2014
Points Scored,5,10,2627,18,5,2014
Points Scored,5,11,231,12,5,2014
Points Scored,5,12,959,12,5,2014
Points Scored,5,13,1006,12,5,2014
Points Scored,5,14,1598,12,5,2014
Points Scored,5,15,138,12,5,2015
Points Scored,5,16,926,12,5,2015
Points Scored,5,17,1598,12,5,2015
Points Scored,5,18,249,8,5,2014
Points Scored,5,19,13,6,5,2014
Points Scored,5,20,203,6,5,2014
Points Scored,5,21,1790,6,5,2014
Points Scored,5,22,231,6,5,2015
Points Scored,5,23,1017,6,5,2015
Points Scored,5,24,1183,6,5,2015
Points Scored,5,25,1316,6,5,2015
Points Scored,5,26,1853,6,5,2015
Points Scored,5,27,1621,2,5,2014
Yards from Scrimmage,5,0,1639,1201,5,2015
Yards from Scrimmage,5,1,1639,895,5,2014
Yards from Scrimmage,5,2,699,885,5,2015
Yards from Scrimmage,5,3,1006,703,5,2014
Yards from Scrimmage,5,4,2627,652,5,2015
Yards from Scrimmage,5,5,2627,647,5,2014
Yards from Scrimmage,5,6,699,603,5,2014
Yards from Scrimmage,5,7,1006,589,5,2015
Yards from Scrimmage,5,8,231,484,5,2014
Yards from Scrimmage,5,9,926,384,5,2015
Yards from Scrimmage,5,10,138,376,5,2015
Yards from Scrimmage,5,11,1183,364,5,2014
Yards from Scrimmage,5,12,1598,352,5,2014
Yards from Scrimmage,5,13,1017,331,5,2014
Yards from Scrimmage,5,14,1598,278,5,2015
Yards from Scrimmage,5,15,1183,275,5,2015
Yards from Scrimmage,5,16,1316,243,5,2015
Yards from Scrimmage,5,17,564,220,5,2014
Yards from Scrimmage,5,18,959,219,5,2014
Yards from Scrimmage,5,19,1017,168,5,2015
Yards from Scrimmage,5,20,138,152,5,2014
Yards from Scrimmage,5,21,564,133,5,2015
Yards from Scrimmage,5,22,231,109,5,2015
Yards from Scrimmage,5,23,249,91,5,2014
Yards from Scrimmage,5,24,2521,85,5,2014
Yards from Scrimmage,5,25,285,60,5,2014
Yards from Scrimmage,5,26,2521,50,5,2015
Yards from Scrimmage,5,27,3231,8,5,2015
Yards from Scrimmage,5,28,2407,7,5,2014
Yards from Scrimmage,5,29,1887,6,5,2015
Yards from Scrimmage,5,30,1811,4,5,2014
All-Purpose Yards,5,0,1639,1201,5,2015
All-Purpose Yards,5,1,926,986,5,2015
All-Purpose Yards,5,2,1639,895,5,2014
All-Purpose Yards,5,3,699,885,5,2015
All-Purpose Yards,5,4,231,838,5,2014
All-Purpose Yards,5,5,1006,703,5,2014
All-Purpose Yards,5,6,2627,652,5,2014
All-Purpose Yards,5,7,2627,652,5,2015
All-Purpose Yards,5,8,1598,629,5,2014
All-Purpose Yards,5,9,1598,627,5,2015
All-Purpose Yards,5,10,699,612,5,2014
All-Purpose Yards,5,11,1006,589,5,2015
All-Purpose Yards,5,12,138,376,5,2015
