Category,Team/All_Teams,Place,Record,Year,Team,Opponent
Rush Attempts,5,31,15,2014,5,4
Points Scored,6,0,45,2015,6,30
Points Scored,6,1,41,2015,6,8
Points Scored,6,2,37,2014,6,22
Points Scored,6,3,37,2015,6,26
Points Scored,6,4,35,2014,6,30
Points Scored,6,5,34,2014,6,2
Points Scored,6,6,34,2015,6,2
Points Scored,6,7,33,2015,6,13
Points Scored,6,8,31,2014,6,2
Points Scored,6,9,31,2014,6,12
Points Scored,6,10,30,2014,6,27
Points Scored,6,11,27,2014,6,8
Points Scored,6,12,27,2015,6,22
Points Scored,6,13,24,2014,6,28
Points Scored,6,14,24,2014,6,4
Points Scored,6,15,23,2015,6,20
Points Scored,6,16,23,2015,6,2
Points Scored,6,17,23,2015,6,0
Points Scored,6,18,23,2015,6,30
Points Scored,6,19,22,2014,6,22
Points Scored,6,20,20,2014,6,1
Points Scored,6,21,20,2014,6,30
Points Scored,6,22,20,2015,6,24
Points Scored,6,23,20,2015,6,19
Points Scored,6,24,17,2014,6,17
Points Scored,6,25,17,2015,6,23
Points Scored,6,26,17,2015,6,25
Points Scored,6,27,13,2014,6,11
Points Scored,6,28,13,2014,6,31
Points Scored,6,29,10,2015,6,22
Points Scored,6,30,3,2014,6,16
Points Scored,6,31,3,2015,6,31
Points Allowed,6,0,3,2015,6,30
Points Allowed,6,1,6,2014,6,4
Points Allowed,6,2,6,2014,6,30
Points Allowed,6,3,6,2014,6,30
Points Allowed,6,4,7,2015,6,26
Points Allowed,6,5,10,2015,6,20
Points Allowed,6,6,13,2015,6,2
Points Allowed,6,7,13,2015,6,25
Points Allowed,6,8,16,2014,6,22
Points Allowed,6,9,17,2014,6,2
Points Allowed,6,10,17,2014,6,8
Points Allowed,6,11,17,2015,6,8
Points Allowed,6,12,20,2014,6,12
Points Allowed,6,13,20,2015,6,2
Points Allowed,6,14,20,2015,6,23
Points Allowed,6,15,20,2015,6,0
Points Allowed,6,16,20,2015,6,22
Points Allowed,6,17,20,2015,6,30
Points Allowed,6,18,21,2015,6,13
Points Allowed,6,19,23,2014,6,1
Points Allowed,6,20,23,2014,6,31
Points Allowed,6,21,23,2015,6,31
Points Allowed,6,22,24,2014,6,22
Points Allowed,6,23,24,2015,6,24
Points Allowed,6,24,25,2014,6,27
Points Allowed,6,25,27,2014,6,2
Points Allowed,6,26,27,2014,6,16
Points Allowed,6,27,28,2014,6,28
Points Allowed,6,28,28,2014,6,11
Points Allowed,6,29,28,2015,6,19
Points Allowed,6,30,30,2014,6,17
Points Allowed,6,31,30,2015,6,22
Passing Yards,6,0,368,2014,6,22
Passing Yards,6,1,326,2014,6,1
Passing Yards,6,2,323,2014,6,28
Passing Yards,6,3,309,2014,6,17
Passing Yards,6,4,289,2014,6,31
Passing Yards,6,5,278,2015,6,24
Passing Yards,6,6,268,2015,6,2
Passing Yards,6,7,265,2014,6,11
Passing Yards,6,8,262,2014,6,22
Passing Yards,6,9,250,2015,6,19
Passing Yards,6,10,245,2014,6,27
Passing Yards,6,11,244,2014,6,8
Passing Yards,6,12,242,2015,6,0
Passing Yards,6,13,239,2015,6,30
Passing Yards,6,14,238,2015,6,8
Passing Yards,6,15,222,2015,6,30
Passing Yards,6,16,221,2014,6,30
Passing Yards,6,17,220,2014,6,4
Passing Yards,6,18,214,2014,6,2
Passing Yards,6,19,213,2015,6,26
Passing Yards,6,20,212,2015,6,13
Passing Yards,6,21,210,2015,6,23
Passing Yards,6,22,204,2014,6,16
Passing Yards,6,23,204,2015,6,31
Passing Yards,6,24,184,2015,6,2
Passing Yards,6,25,180,2014,6,30
Passing Yards,6,26,173,2014,6,12
Passing Yards,6,27,172,2015,6,25
Passing Yards,6,28,169,2014,6,2
Passing Yards,6,29,169,2015,6,22
Passing Yards,6,30,167,2015,6,22
Passing Yards,6,31,164,2015,6,20
Passing Yards Allowed,6,0,146,2014,6,16
Passing Yards Allowed,6,1,148,2015,6,20
Passing Yards Allowed,6,2,152,2015,6,30
Passing Yards Allowed,6,3,157,2014,6,4
Passing Yards Allowed,6,4,178,2014,6,30
Passing Yards Allowed,6,5,199,2014,6,30
Passing Yards Allowed,6,6,199,2014,6,31
Passing Yards Allowed,6,7,212,2014,6,27
Passing Yards Allowed,6,8,212,2015,6,0
Passing Yards Allowed,6,9,213,2014,6,11
Passing Yards Allowed,6,10,213,2015,6,26
Passing Yards Allowed,6,11,216,2015,6,23
Passing Yards Allowed,6,12,219,2014,6,2
Passing Yards Allowed,6,13,225,2015,6,22
Passing Yards Allowed,6,14,228,2015,6,31
Passing Yards Allowed,6,15,230,2014,6,17
Passing Yards Allowed,6,16,236,2014,6,28
Passing Yards Allowed,6,17,240,2014,6,22
Passing Yards Allowed,6,18,247,2015,6,2
Passing Yards Allowed,6,19,248,2015,6,19
Passing Yards Allowed,6,20,259,2015,6,13
Passing Yards Allowed,6,21,263,2015,6,22
Passing Yards Allowed,6,22,266,2014,6,12
Passing Yards Allowed,6,23,274,2014,6,1
Passing Yards Allowed,6,24,274,2014,6,8
Passing Yards Allowed,6,25,278,2015,6,8
Passing Yards Allowed,6,26,290,2015,6,30
Passing Yards Allowed,6,27,317,2015,6,2
Passing Yards Allowed,6,28,326,2015,6,24
Passing Yards Allowed,6,29,327,2014,6,2
Passing Yards Allowed,6,30,329,2015,6,25
Passing Yards Allowed,6,31,335,2014,6,22
Rushing Yards,6,0,240,2015,6,26
Rushing Yards,6,1,218,2015,6,30
Rushing Yards,6,2,195,2015,6,30
Rushing Yards,6,3,187,2015,6,19
Rushing Yards,6,4,184,2015,6,20
Rushing Yards,6,5,180,2015,6,22
Rushing Yards,6,6,178,2014,6,22
Rushing Yards,6,7,168,2015,6,8
Rushing Yards,6,8,165,2014,6,2
Rushing Yards,6,9,161,2014,6,22
Rushing Yards,6,10,160,2014,6,27
Rushing Yards,6,11,158,2014,6,30
Rushing Yards,6,12,153,2014,6,1
Rushing Yards,6,13,152,2014,6,4
Rushing Yards,6,14,145,2015,6,22
Rushing Yards,6,15,138,2015,6,2
Rushing Yards,6,16,138,2015,6,23
Rushing Yards,6,17,136,2015,6,0
Rushing Yards,6,18,116,2014,6,28
Rushing Yards,6,19,116,2014,6,11
Rushing Yards,6,20,116,2015,6,13
Rushing Yards,6,21,114,2014,6,30
Rushing Yards,6,22,111,2014,6,2
Rushing Yards,6,23,110,2014,6,8
Rushing Yards,6,24,101,2015,6,25
Rushing Yards,6,25,89,2014,6,12
Rushing Yards,6,26,79,2015,6,2
Rushing Yards,6,27,78,2014,6,31
Rushing Yards,6,28,74,2014,6,16
Rushing Yards,6,29,64,2014,6,17
Rushing Yards,6,30,61,2015,6,31
Rushing Yards,6,31,55,2015,6,24
Rushing Yards Allowed,6,0,22,2014,6,2
Rushing Yards Allowed,6,1,24,2015,6,30
Rushing Yards Allowed,6,2,42,2014,6,30
Rushing Yards Allowed,6,3,45,2014,6,22
Rushing Yards Allowed,6,4,66,2014,6,12
Rushing Yards Allowed,6,5,80,2014,6,30
Rushing Yards Allowed,6,6,85,2014,6,4
Rushing Yards Allowed,6,7,88,2014,6,1
Rushing Yards Allowed,6,8,89,2015,6,2
Rushing Yards Allowed,6,9,90,2015,6,26
Rushing Yards Allowed,6,10,98,2014,6,8
Rushing Yards Allowed,6,11,103,2015,6,19
Rushing Yards Allowed,6,12,109,2015,6,22
Rushing Yards Allowed,6,13,110,2014,6,2
Rushing Yards Allowed,6,14,111,2015,6,22
Rushing Yards Allowed,6,15,115,2014,6,17
Rushing Yards Allowed,6,16,117,2015,6,2
Rushing Yards Allowed,6,17,118,2014,6,22
Rushing Yards Allowed,6,18,130,2014,6,16
Rushing Yards Allowed,6,19,130,2015,6,25
Rushing Yards Allowed,6,20,131,2015,6,24
Rushing Yards Allowed,6,21,137,2015,6,30
Rushing Yards Allowed,6,22,140,2014,6,28
Rushing Yards Allowed,6,23,154,2014,6,31
Rushing Yards Allowed,6,24,154,2015,6,13
Rushing Yards Allowed,6,25,166,2015,6,8
Rushing Yards Allowed,6,26,169,2015,6,20
Rushing Yards Allowed,6,27,175,2015,6,31
Rushing Yards Allowed,6,28,199,2014,6,27
Rushing Yards Allowed,6,29,199,2015,6,0
Rushing Yards Allowed,6,30,210,2014,6,11
Rushing Yards Allowed,6,31,220,2015,6,23
Total Yards,6,0,522,2014,6,22
Total Yards,6,1,468,2014,6,1
Total Yards,6,2,451,2015,6,26
Total Yards,6,3,440,2015,6,30
Total Yards,6,4,423,2015,6,19
Total Yards,6,5,417,2015,6,30
Total Yards,6,6,411,2014,6,22
Total Yards,6,7,403,2014,6,28
Total Yards,6,8,403,2015,6,8
Total Yards,6,9,402,2014,6,27
Total Yards,6,10,378,2014,6,11
Total Yards,6,11,373,2015,6,0
Total Yards,6,12,369,2014,6,30
Total Yards,6,13,360,2014,6,17
Total Yards,6,14,356,2014,6,4
Total Yards,6,15,352,2014,6,8
Total Yards,6,16,339,2015,6,2
Total Yards,6,17,338,2015,6,22
Total Yards,6,18,333,2014,6,31
Total Yards,6,19,329,2014,6,2
Total Yards,6,20,322,2015,6,24
Total Yards,6,21,322,2015,6,13
Total Yards,6,22,316,2015,6,20
Total Yards,6,23,316,2015,6,23
Total Yards,6,24,314,2014,6,2
Total Yards,6,25,304,2015,6,2
Total Yards,6,26,300,2015,6,22
Total Yards,6,27,285,2014,6,30
Total Yards,6,28,278,2014,6,16
Total Yards,6,29,273,2015,6,25
Total Yards,6,30,258,2014,6,12
Total Yards,6,31,258,2015,6,31
Total Yards Allowed,6,0,217,2014,6,4
Total Yards Allowed,6,1,225,2014,6,30
Total Yards Allowed,6,2,231,2014,6,30
Total Yards Allowed,6,3,267,2015,6,30
Total Yards Allowed,6,4,268,2014,6,16
Total Yards Allowed,6,5,271,2015,6,26
Total Yards Allowed,6,6,292,2015,6,30
Total Yards Allowed,6,7,309,2015,6,20
Total Yards Allowed,6,8,312,2014,6,12
Total Yards Allowed,6,9,318,2014,6,2
Total Yards Allowed,6,10,323,2014,6,2
Total Yards Allowed,6,11,327,2014,6,31
Total Yards Allowed,6,12,327,2015,6,2
Total Yards Allowed,6,13,332,2015,6,22
Total Yards Allowed,6,14,335,2015,6,19
Total Yards Allowed,6,15,338,2014,6,8
Total Yards Allowed,6,16,344,2014,6,28
Total Yards Allowed,6,17,344,2014,6,17
Total Yards Allowed,6,18,349,2014,6,22
Total Yards Allowed,6,19,362,2014,6,1
Total Yards Allowed,6,20,367,2015,6,13
Total Yards Allowed,6,21,368,2015,6,22
Total Yards Allowed,6,22,371,2014,6,22
Total Yards Allowed,6,23,386,2015,6,0
Total Yards Allowed,6,24,391,2014,6,27
Total Yards Allowed,6,25,398,2015,6,31
Total Yards Allowed,6,26,401,2015,6,2
Total Yards Allowed,6,27,402,2015,6,23
Total Yards Allowed,6,28,414,2014,6,11
Total Yards Allowed,6,29,426,2015,6,8
Total Yards Allowed,6,30,429,2015,6,25
Total Yards Allowed,6,31,457,2015,6,24
Pass Attempts,6,0,53,2014,6,11
Pass Attempts,6,1,53,2014,6,31
Pass Attempts,6,2,51,2014,6,17
Pass Attempts,6,3,49,2015,6,19
Pass Attempts,6,4,40,2015,6,22
Pass Attempts,6,5,39,2014,6,28
Pass Attempts,6,6,39,2014,6,16
Pass Attempts,6,7,38,2015,6,31
Pass Attempts,6,8,37,2014,6,30
Pass Attempts,6,9,37,2015,6,2
Pass Attempts,6,10,37,2015,6,30
Pass Attempts,6,11,36,2014,6,22
Pass Attempts,6,12,36,2015,6,24
Pass Attempts,6,13,34,2014,6,2
Pass Attempts,6,14,34,2014,6,12
Pass Attempts,6,15,34,2014,6,27
Pass Attempts,6,16,32,2014,6,1
Pass Attempts,6,17,32,2015,6,25
Pass Attempts,6,18,32,2015,6,22
Pass Attempts,6,19,31,2015,6,0
Pass Attempts,6,20,29,2014,6,30
Pass Attempts,6,21,28,2014,6,22
Pass Attempts,6,22,28,2015,6,8
Pass Attempts,6,23,27,2015,6,13
Pass Attempts,6,24,25,2014,6,2
Pass Attempts,6,25,25,2015,6,20
Pass Attempts,6,26,24,2014,6,4
Pass Attempts,6,27,24,2015,6,2
Pass Attempts,6,28,23,2015,6,23
Pass Attempts,6,29,23,2015,6,30
Pass Attempts,6,30,22,2014,6,8
Pass Attempts,6,31,20,2015,6,26
Rush Attempts,6,0,42,2014,6,22
Rush Attempts,6,1,42,2015,6,26
Rush Attempts,6,2,38,2014,6,4
Rush Attempts,6,3,38,2015,6,20
Rush Attempts,6,4,38,2015,6,30
Rush Attempts,6,5,36,2014,6,12
Rush Attempts,6,6,36,2014,6,30
Rush Attempts,6,7,36,2014,6,8
Rush Attempts,6,8,34,2014,6,22
Rush Attempts,6,9,34,2015,6,8
Rush Attempts,6,10,34,2015,6,22
Rush Attempts,6,11,33,2014,6,2
Rush Attempts,6,12,33,2015,6,13
Rush Attempts,6,13,33,2015,6,30
Rush Attempts,6,14,32,2014,6,30
Rush Attempts,6,15,32,2015,6,25
Rush Attempts,6,16,30,2014,6,2
Rush Attempts,6,17,30,2015,6,2
Rush Attempts,6,18,30,2015,6,19
Rush Attempts,6,19,29,2015,6,0
Rush Attempts,6,20,28,2014,6,1
Rush Attempts,6,21,28,2014,6,27
Rush Attempts,6,22,28,2015,6,22
Rush Attempts,6,23,23,2014,6,16
Rush Attempts,6,24,23,2014,6,11
Rush Attempts,6,25,23,2015,6,24
Rush Attempts,6,26,23,2015,6,2
Rush Attempts,6,27,22,2015,6,23
Rush Attempts,6,28,16,2014,6,17
Rush Attempts,6,29,16,2014,6,31
Rush Attempts,6,30,15,2015,6,31
Rush Attempts,6,31,14,2014,6,28
Points Scored,7,0,36,2014,7,11
Points Scored,7,1,30,2015,7,18
Points Scored,7,2,29,2015,7,14
Points Scored,7,3,28,2015,7,19
Points Scored,7,4,27,2014,7,25
Points Scored,7,5,27,2014,7,18
Points Scored,7,6,23,2014,7,17
Points Scored,7,7,23,2014,7,0
Points Scored,7,8,23,2014,7,12
Points Scored,7,9,23,2015,7,4
Points Scored,7,10,23,2015,7,17
Points Scored,7,11,20,2014,7,31
Points Scored,7,12,17,2014,7,29
Points Scored,7,13,17,2014,7,21
Points Scored,7,14,17,2015,7,18
Points Scored,7,15,17,2015,7,3
Points Scored,7,16,17,2015,7,24
Points Scored,7,17,17,2015,7,21
Points Scored,7,18,16,2014,7,26
Points Scored,7,19,13,2014,7,18
Points Scored,7,20,13,2014,7,21
Points Scored,7,21,13,2015,7,21
Points Scored,7,22,13,2015,7,16
Points Scored,7,23,10,2014,7,28
Points Scored,7,24,10,2015,7,1
Points Scored,7,25,9,2014,7,5
Points Scored,7,26,7,2014,7,24
Points Scored,7,27,7,2015,7,29
Points Scored,7,28,3,2014,7,29
Points Allowed,7,0,3,2015,7,14
Points Allowed,7,1,6,2014,7,5
Points Allowed,7,2,7,2014,7,25
Points Allowed,7,3,10,2014,7,11
Points Allowed,7,4,12,2014,7,21
Points Allowed,7,5,13,2014,7,28
Points Allowed,7,6,13,2014,7,31
Points Allowed,7,7,13,2014,7,29
Points Allowed,7,8,13,2015,7,3
Points Allowed,7,9,16,2014,7,18
Points Allowed,7,10,16,2015,7,4
Points Allowed,7,11,16,2015,7,21
Points Allowed,7,12,17,2014,7,17
Points Allowed,7,13,20,2014,7,0
Points Allowed,7,14,20,2014,7,12
Points Allowed,7,15,20,2014,7,29
Points Allowed,7,16,24,2014,7,18
Points Allowed,7,17,24,2015,7,16
Points Allowed,7,18,26,2015,7,27
Points Allowed,7,19,26,2015,7,17
Points Allowed,7,20,27,2014,7,21
Points Allowed,7,21,27,2015,7,1
Points Allowed,7,22,29,2015,7,29
Points Allowed,7,23,30,2015,7,18
Points Allowed,7,24,33,2014,7,24
Points Allowed,7,25,36,2015,7,24
Points Allowed,7,26,37,2015,7,29
Points Allowed,7,27,41,2015,7,10
Points Allowed,7,28,41,2015,7,18
Points Allowed,7,29,41,2015,7,19
Points Allowed,7,30,42,2015,7,21
Points Allowed,7,31,45,2014,7,26
Passing Yards,7,0,292,2014,7,0
Passing Yards,7,1,290,2014,7,12
Passing Yards,7,2,274,2015,7,18
Passing Yards,7,3,244,2015,7,19
Passing Yards,7,4,238,2014,7,21
Passing Yards,7,5,231,2015,7,21
Passing Yards,7,6,229,2014,7,24
Passing Yards,7,7,227,2014,7,29
Passing Yards,7,8,217,2015,7,14
Passing Yards,7,9,217,2015,7,24
Passing Yards,7,10,211,2014,7,26
Passing Yards,7,11,207,2015,7,4
Passing Yards,7,12,203,2014,7,18
Passing Yards,7,13,202,2014,7,31
Passing Yards,7,14,198,2014,7,28
Passing Yards,7,15,197,2015,7,17
Passing Yards,7,16,195,2015,7,18
Passing Yards,7,17,180,2014,7,5
Passing Yards,7,18,178,2014,7,17
Passing Yards,7,19,172,2014,7,25
Passing Yards,7,20,172,2014,7,21
Passing Yards,7,21,170,2014,7,11
Passing Yards,7,22,169,2015,7,10
Passing Yards,7,23,162,2015,7,21
Passing Yards,7,24,157,2015,7,16
Passing Yards,7,25,153,2015,7,3
Passing Yards,7,26,152,2014,7,18
Passing Yards,7,27,142,2015,7,1
Passing Yards,7,28,135,2014,7,29
Passing Yards,7,29,130,2015,7,29
Passing Yards,7,30,123,2015,7,29
Passing Yards,7,31,83,2015,7,27
Passing Yards Allowed,7,0,120,2015,7,14
Passing Yards Allowed,7,1,129,2015,7,3
Passing Yards Allowed,7,2,130,2014,7,11
Passing Yards Allowed,7,3,144,2014,7,31
Passing Yards Allowed,7,4,169,2014,7,12
Passing Yards Allowed,7,5,175,2015,7,27
Passing Yards Allowed,7,6,178,2014,7,21
Passing Yards Allowed,7,7,179,2014,7,17
Passing Yards Allowed,7,8,198,2015,7,4
Passing Yards Allowed,7,9,203,2014,7,24
Passing Yards Allowed,7,10,209,2015,7,16
Passing Yards Allowed,7,11,212,2015,7,29
Passing Yards Allowed,7,12,212,2015,7,24
Passing Yards Allowed,7,13,226,2014,7,18
Passing Yards Allowed,7,14,230,2014,7,18
Passing Yards Allowed,7,15,236,2015,7,29
Passing Yards Allowed,7,16,245,2014,7,5
Passing Yards Allowed,7,17,245,2015,7,1
Passing Yards Allowed,7,18,253,2015,7,10
Passing Yards Allowed,7,19,260,2014,7,29
Passing Yards Allowed,7,20,261,2014,7,0
Passing Yards Allowed,7,21,271,2014,7,26
Passing Yards Allowed,7,22,283,2014,7,28
Passing Yards Allowed,7,23,299,2015,7,21
Passing Yards Allowed,7,24,311,2014,7,21
Passing Yards Allowed,7,25,311,2015,7,18
Passing Yards Allowed,7,26,324,2014,7,29
Passing Yards Allowed,7,27,340,2015,7,21
Passing Yards Allowed,7,28,349,2014,7,25
Passing Yards Allowed,7,29,357,2015,7,18
Passing Yards Allowed,7,30,379,2015,7,19
Passing Yards Allowed,7,31,408,2015,7,17
Rushing Yards,7,0,218,2014,7,31
Rushing Yards,7,1,170,2014,7,0
Rushing Yards,7,2,167,2014,7,11
Rushing Yards,7,3,164,2015,7,4
Rushing Yards,7,4,164,2015,7,21
Rushing Yards,7,5,162,2015,7,18
Rushing Yards,7,6,159,2014,7,17
Rushing Yards,7,7,150,2015,7,24
Rushing Yards,7,8,143,2015,7,17
Rushing Yards,7,9,130,2015,7,18
Rushing Yards,7,10,125,2015,7,14
Rushing Yards,7,11,122,2014,7,26
Rushing Yards,7,12,114,2014,7,12
Rushing Yards,7,13,114,2015,7,29
Rushing Yards,7,14,113,2015,7,21
Rushing Yards,7,15,111,2014,7,29
Rushing Yards,7,16,109,2014,7,29
Rushing Yards,7,17,108,2014,7,18
Rushing Yards,7,18,104,2015,7,1
Rushing Yards,7,19,101,2014,7,25
Rushing Yards,7,20,101,2014,7,24
Rushing Yards,7,21,90,2014,7,5
Rushing Yards,7,22,88,2015,7,29
Rushing Yards,7,23,82,2014,7,28
Rushing Yards,7,24,82,2014,7,18
Rushing Yards,7,25,73,2015,7,16
Rushing Yards,7,26,71,2015,7,27
Rushing Yards,7,27,71,2015,7,3
Rushing Yards,7,28,62,2015,7,19
Rushing Yards,7,29,53,2014,7,21
Rushing Yards,7,30,34,2014,7,21
Rushing Yards,7,31,21,2015,7,10
Rushing Yards Allowed,7,0,54,2014,7,25
Rushing Yards Allowed,7,1,69,2015,7,14
Rushing Yards Allowed,7,2,70,2014,7,17
Rushing Yards Allowed,7,3,70,2014,7,31
Rushing Yards Allowed,7,4,78,2015,7,17
Rushing Yards Allowed,7,5,94,2014,7,18
Rushing Yards Allowed,7,6,95,2015,7,1
Rushing Yards Allowed,7,7,96,2014,7,12
Rushing Yards Allowed,7,8,110,2014,7,29
Rushing Yards Allowed,7,9,110,2015,7,10
Rushing Yards Allowed,7,10,111,2015,7,18
Rushing Yards Allowed,7,11,115,2015,7,21
Rushing Yards Allowed,7,12,117,2014,7,5
Rushing Yards Allowed,7,13,122,2014,7,11
Rushing Yards Allowed,7,14,129,2014,7,28
Rushing Yards Allowed,7,15,132,2015,7,29
Rushing Yards Allowed,7,16,136,2014,7,26
Rushing Yards Allowed,7,17,136,2014,7,29
Rushing Yards Allowed,7,18,138,2015,7,4
Rushing Yards Allowed,7,19,138,2015,7,29
Rushing Yards Allowed,7,20,140,2014,7,0
Rushing Yards Allowed,7,21,152,2015,7,16
Rushing Yards Allowed,7,22,166,2015,7,19
Rushing Yards Allowed,7,23,173,2015,7,18
Rushing Yards Allowed,7,24,177,2014,7,21
Rushing Yards Allowed,7,25,182,2014,7,18
Rushing Yards Allowed,7,26,193,2015,7,21
Rushing Yards Allowed,7,27,201,2014,7,21
Rushing Yards Allowed,7,28,201,2015,7,24
Rushing Yards Allowed,7,29,202,2015,7,3
Rushing Yards Allowed,7,30,203,2015,7,27
Rushing Yards Allowed,7,31,223,2014,7,24
Total Yards,7,0,436,2015,7,18
Total Yards,7,1,435,2014,7,0
Total Yards,7,2,401,2014,7,31
Total Yards,7,3,381,2014,7,12
Total Yards,7,4,361,2015,7,4
Total Yards,7,5,352,2015,7,24
Total Yards,7,6,339,2015,7,14
Total Yards,7,7,337,2015,7,17
Total Yards,7,8,333,2014,7,11
Total Yards,7,9,321,2014,7,17
Total Yards,7,10,318,2015,7,21
Total Yards,7,11,318,2015,7,21
Total Yards,7,12,317,2014,7,26
Total Yards,7,13,314,2014,7,29
Total Yards,7,14,312,2014,7,24
Total Yards,7,15,303,2014,7,18
Total Yards,7,16,302,2015,7,18
Total Yards,7,17,300,2015,7,19
Total Yards,7,18,260,2014,7,28
Total Yards,7,19,254,2014,7,21
Total Yards,7,20,253,2014,7,5
Total Yards,7,21,250,2014,7,25
Total Yards,7,22,242,2014,7,29
Total Yards,7,23,221,2014,7,21
Total Yards,7,24,218,2015,7,3
Total Yards,7,25,217,2015,7,1
Total Yards,7,26,210,2014,7,18
Total Yards,7,27,210,2015,7,16
Total Yards,7,28,204,2015,7,29
Total Yards,7,29,181,2015,7,29
Total Yards,7,30,161,2015,7,10
Total Yards,7,31,145,2015,7,27
Total Yards Allowed,7,0,183,2015,7,14
Total Yards Allowed,7,1,203,2014,7,31
Total Yards Allowed,7,2,214,2014,7,17
Total Yards Allowed,7,3,237,2014,7,11
Total Yards Allowed,7,4,250,2014,7,12
Total Yards Allowed,7,5,302,2015,7,3
Total Yards Allowed,7,6,310,2014,7,18
Total Yards Allowed,7,7,331,2015,7,4
Total Yards Allowed,7,8,334,2015,7,1
Total Yards Allowed,7,9,338,2015,7,10
Total Yards Allowed,7,10,339,2015,7,16
Total Yards Allowed,7,11,350,2015,7,29
Total Yards Allowed,7,12,356,2015,7,27
Total Yards Allowed,7,13,358,2015,7,29
Total Yards Allowed,7,14,362,2014,7,5
Total Yards Allowed,7,15,364,2014,7,29
Total Yards Allowed,7,16,375,2014,7,21
Total Yards Allowed,7,17,381,2014,7,25
Total Yards Allowed,7,18,391,2014,7,28
Total Yards Allowed,7,19,393,2014,7,0
Total Yards Allowed,7,20,396,2015,7,24
Total Yards Allowed,7,21,399,2014,7,26
Total Yards Allowed,7,22,400,2014,7,18
Total Yards Allowed,7,23,407,2015,7,18
Total Yards Allowed,7,24,415,2014,7,24
Total Yards Allowed,7,25,434,2014,7,29
Total Yards Allowed,7,26,443,2015,7,21
Total Yards Allowed,7,27,460,2015,7,17
Total Yards Allowed,7,28,469,2014,7,21
Total Yards Allowed,7,29,486,2015,7,21
Total Yards Allowed,7,30,528,2015,7,18
Total Yards Allowed,7,31,545,2015,7,19
Pass Attempts,7,0,51,2014,7,0
Pass Attempts,7,1,48,2015,7,18
Pass Attempts,7,2,46,2014,7,17
Pass Attempts,7,3,46,2014,7,18
Pass Attempts,7,4,42,2014,7,24
Pass Attempts,7,5,41,2015,7,18
Pass Attempts,7,6,41,2015,7,24
Pass Attempts,7,7,41,2015,7,16
Pass Attempts,7,8,40,2015,7,19
Pass Attempts,7,9,39,2014,7,26
Pass Attempts,7,10,36,2014,7,29
Pass Attempts,7,11,35,2014,7,28
Pass Attempts,7,12,35,2014,7,18
Pass Attempts,7,13,35,2014,7,12
Pass Attempts,7,14,35,2015,7,21
Pass Attempts,7,15,33,2014,7,31
Pass Attempts,7,16,33,2015,7,17
Pass Attempts,7,17,32,2015,7,10
Pass Attempts,7,18,32,2015,7,4
Pass Attempts,7,19,32,2015,7,1
Pass Attempts,7,20,31,2014,7,5
Pass Attempts,7,21,31,2015,7,29
Pass Attempts,7,22,30,2014,7,25
Pass Attempts,7,23,29,2014,7,21
Pass Attempts,7,24,29,2015,7,3
Pass Attempts,7,25,28,2014,7,11
Pass Attempts,7,26,28,2015,7,27
Pass Attempts,7,27,27,2014,7,21
Pass Attempts,7,28,26,2015,7,14
Pass Attempts,7,29,26,2015,7,29
Pass Attempts,7,30,21,2014,7,29
Pass Attempts,7,31,17,2015,7,21
Rush Attempts,7,0,45,2015,7,14
Rush Attempts,7,1,36,2014,7,31
Rush Attempts,7,2,36,2014,7,5
Rush Attempts,7,3,36,2015,7,4
Rush Attempts,7,4,34,2014,7,11
Rush Attempts,7,5,31,2015,7,17
Rush Attempts,7,6,30,2014,7,25
Rush Attempts,7,7,30,2014,7,18
Rush Attempts,7,8,30,2015,7,21
Rush Attempts,7,9,29,2014,7,17
Rush Attempts,7,10,29,2014,7,12
Rush Attempts,7,11,28,2014,7,0
Rush Attempts,7,12,26,2015,7,21
Rush Attempts,7,13,25,2014,7,29
Rush Attempts,7,14,25,2015,7,18
Rush Attempts,7,15,24,2014,7,29
Rush Attempts,7,16,24,2015,7,29
Rush Attempts,7,17,24,2015,7,3
Rush Attempts,7,18,23,2014,7,26
Rush Attempts,7,19,23,2014,7,24
Rush Attempts,7,20,22,2015,7,27
Rush Attempts,7,21,21,2015,7,10
Rush Attempts,7,22,20,2014,7,21
Rush Attempts,7,23,20,2015,7,24
Rush Attempts,7,24,20,2015,7,29
Rush Attempts,7,25,19,2014,7,28
Rush Attempts,7,26,19,2014,7,18
Rush Attempts,7,27,19,2014,7,21
Rush Attempts,7,28,18,2015,7,18
Rush Attempts,7,29,18,2015,7,1
Rush Attempts,7,30,18,2015,7,16
Rush Attempts,7,31,17,2015,7,19
Points Scored,8,0,38,2015,8,13
Points Scored,8,1,38,2015,8,30
Points Scored,8,2,38,2015,8,20
Points Scored,8,3,29,2015,8,22
Points Scored,8,4,28,2015,8,23
Points Scored,8,5,27,2014,8,13
Points Scored,8,6,27,2014,8,20
Points Scored,8,7,27,2015,8,23
Points Scored,8,8,26,2014,8,13
Points Scored,8,9,23,2014,8,11
Points Scored,8,10,20,2014,8,25
Points Scored,8,11,20,2014,8,26
Points Scored,8,12,20,2015,8,3
Points Scored,8,13,20,2015,8,15
Points Scored,8,14,20,2015,8,9
Points Scored,8,15,17,2014,8,23
Points Scored,8,16,17,2014,8,6
Points Scored,8,17,17,2015,8,6
Points Scored,8,18,17,2015,8,10
